replica,network,population,sigma,true_model,net_size,colab_cond,RR
22,Small,Mave,0.2,7,484,NOLAB,0.3851828094932649
23,Small,Mave,0.2,7,484,NOLAB,0.33669416437519095
24,Small,Mave,0.2,7,484,NOLAB,0.3621488113615313
25,Small,Mave,0.2,7,484,NOLAB,0.35449402891263354
26,Small,Mave,0.2,7,484,NOLAB,0.36332819722650234
27,Small,Mave,0.2,7,484,NOLAB,0.38395140664961636
28,Small,Mave,0.2,7,484,NOLAB,0.36371895820714717
29,Small,Mave,0.2,7,484,NOLAB,0.3650943396226415
30,Small,Mave,0.2,7,484,NOLAB,0.3644041288708164
31,Small,Mave,0.2,7,484,NOLAB,0.3627878033602987
32,Small,Mave,0.2,7,484,NOLAB,0.3471882640586797
33,Small,Mave,0.2,7,484,NOLAB,0.35754017305315205
34,Small,Mave,0.2,7,484,NOLAB,0.34584615384615386
35,Small,Mave,0.2,7,484,NOLAB,0.3613892365456821
36,Small,Mave,0.2,7,484,NOLAB,0.3556987987108116
37,Small,Mave,0.2,7,484,NOLAB,0.3799755052051439
38,Small,Mave,0.2,7,484,NOLAB,0.34912
39,Small,Mave,0.2,7,484,NOLAB,0.3296440323063117
40,Small,Mave,0.2,7,484,NOLAB,0.35153045124645
41,Small,Mave,0.2,7,484,NOLAB,0.3634361233480176
42,Small,Mave,0.2,7,484,NOLAB,0.37464160560688115
43,Small,Mave,0.2,7,484,NOLAB,0.3461775585696671
44,Small,Mave,0.2,7,484,NOLAB,0.35743476894058474
45,Small,Mave,0.2,7,484,NOLAB,0.3505639097744361
46,Small,Mave,0.2,7,484,NOLAB,0.3552755905511811
47,Small,Mave,0.2,7,484,NOLAB,0.35411954765751213
48,Small,Mave,0.2,7,484,NOLAB,0.3727017762542848
49,Small,Mave,0.2,7,484,NOLAB,0.3697932274498052
50,Small,Mave,0.2,7,484,NOLAB,0.38076575218570996
1,Small,Mave,0.5,13,413,COLAB,0.55990694067468
2,Small,Mave,0.5,13,413,COLAB,0.5988805970149254
3,Small,Mave,0.5,13,413,COLAB,0.5671641791044776
4,Small,Mave,0.5,13,413,COLAB,0.5697852760736196
5,Small,Mave,0.5,13,413,COLAB,0.5367483296213809
6,Small,Mave,0.5,13,413,COLAB,0.5741839762611276
7,Small,Mave,0.5,13,413,COLAB,0.5672093903824309
8,Small,Mave,0.5,13,413,COLAB,0.5490196078431373
9,Small,Mave,0.5,13,413,COLAB,0.5639152666179693
10,Small,Mave,0.5,13,413,COLAB,0.5682819383259912
11,Small,Mave,0.5,13,413,COLAB,0.582441903356695
12,Small,Mave,0.5,13,413,COLAB,0.5760059612518629
13,Small,Mave,0.5,13,413,COLAB,0.5621890547263682
14,Small,Mave,0.5,13,413,COLAB,0.5664657922722439
15,Small,Mave,0.5,13,413,COLAB,0.5688350983358548
16,Small,Mave,0.5,13,413,COLAB,0.5893990294886151
17,Small,Mave,0.5,13,413,COLAB,0.5464172255559477
18,Small,Mave,0.5,13,413,COLAB,0.5622382946326608
19,Small,Mave,0.5,13,413,COLAB,0.5522157996146435
20,Small,Mave,0.5,13,413,COLAB,0.5578720345075485
21,Small,Mave,0.5,13,413,COLAB,0.5622944830105956
22,Small,Mave,0.5,13,413,COLAB,0.5868998883513212
23,Small,Mave,0.5,13,413,COLAB,0.5549678881752927
24,Small,Mave,0.5,13,413,COLAB,0.5494830132939439
25,Small,Mave,0.5,13,413,COLAB,0.5895802098950524
26,Small,Mave,0.5,13,413,COLAB,0.5549834497977197
27,Small,Mave,0.5,13,413,COLAB,0.5699077359829666
28,Small,Mave,0.5,13,413,COLAB,0.556822361162192
29,Small,Mave,0.5,13,413,COLAB,0.5577870405456612
30,Small,Mave,0.5,13,413,COLAB,0.5638418079096045
31,Small,Mave,0.5,13,413,COLAB,0.5446189199540405
32,Small,Mave,0.5,13,413,COLAB,0.5665220535068691
33,Small,Mave,0.5,13,413,COLAB,0.5501304509877003
34,Small,Mave,0.5,13,413,COLAB,0.5490196078431373
35,Small,Mave,0.5,13,413,COLAB,0.5657745947983415
36,Small,Mave,0.5,13,413,COLAB,0.5740402193784278
37,Small,Mave,0.5,13,413,COLAB,0.5698070374574348
38,Small,Mave,0.5,13,413,COLAB,0.5413561847988078
39,Small,Mave,0.5,13,413,COLAB,0.5538865940668419
40,Small,Mave,0.5,13,413,COLAB,0.5649945075064079
41,Small,Mave,0.5,13,413,COLAB,0.5704504504504504
42,Small,Mave,0.5,13,413,COLAB,0.5458919319022946
43,Small,Mave,0.5,13,413,COLAB,0.5639513453741246
44,Small,Mave,0.5,13,413,COLAB,0.557785209959123
45,Small,Mave,0.5,13,413,COLAB,0.5554705432287682
46,Small,Mave,0.5,13,413,COLAB,0.5543685616177032
47,Small,Mave,0.5,13,413,COLAB,0.5509769094138544
48,Small,Mave,0.5,13,413,COLAB,0.5660310734463276
49,Small,Mave,0.5,13,413,COLAB,0.5768790537962609
50,Small,Mave,0.5,13,413,COLAB,0.5555148406009527
1,Small,Mave,0.5,13,413,NOLAB,0.5541026479241582
2,Small,Mave,0.5,13,413,NOLAB,0.581502131846507
3,Small,Mave,0.5,13,413,NOLAB,0.5683890577507599
4,Small,Mave,0.5,13,413,NOLAB,0.5699966588706983
5,Small,Mave,0.5,13,413,NOLAB,0.5574673090158293
6,Small,Mave,0.5,13,413,NOLAB,0.5740443302280758
7,Small,Mave,0.5,13,413,NOLAB,0.5848445595854922
8,Small,Mave,0.5,13,413,NOLAB,0.5717525105280208
9,Small,Mave,0.5,13,413,NOLAB,0.5721216041397154
10,Small,Mave,0.5,13,413,NOLAB,0.560893098782138
11,Small,Mave,0.5,13,413,NOLAB,0.5779666557698594
12,Small,Mave,0.5,13,413,NOLAB,0.5757192538729055
13,Small,Mave,0.5,13,413,NOLAB,0.5590498494479759
14,Small,Mave,0.5,13,413,NOLAB,0.5771080474511061
15,Small,Mave,0.5,13,413,NOLAB,0.5703798276412384
16,Small,Mave,0.5,13,413,NOLAB,0.5577975376196991
17,Small,Mave,0.5,13,413,NOLAB,0.5628962295628962
18,Small,Mave,0.5,13,413,NOLAB,0.5615183246073299
19,Small,Mave,0.5,13,413,NOLAB,0.5774140752864158
20,Small,Mave,0.5,13,413,NOLAB,0.567228278823918
21,Small,Mave,0.5,13,413,NOLAB,0.5614902736564458
22,Small,Mave,0.5,13,413,NOLAB,0.5556293590169379
23,Small,Mave,0.5,13,413,NOLAB,0.5723727693324521
24,Small,Mave,0.5,13,413,NOLAB,0.5715654952076678
25,Small,Mave,0.5,13,413,NOLAB,0.5699414443721535
26,Small,Mave,0.5,13,413,NOLAB,0.5753652058432935
27,Small,Mave,0.5,13,413,NOLAB,0.5590003163555837
28,Small,Mave,0.5,13,413,NOLAB,0.5663117134559535
29,Small,Mave,0.5,13,413,NOLAB,0.5692612137203166
30,Small,Mave,0.5,13,413,NOLAB,0.5619727449707982
31,Small,Mave,0.5,13,413,NOLAB,0.5882154882154882
32,Small,Mave,0.5,13,413,NOLAB,0.5741039715854053
33,Small,Mave,0.5,13,413,NOLAB,0.5585495675316035
34,Small,Mave,0.5,13,413,NOLAB,0.5717525105280208
35,Small,Mave,0.5,13,413,NOLAB,0.5331519891193471
36,Small,Mave,0.5,13,413,NOLAB,0.5678456591639871
37,Small,Mave,0.5,13,413,NOLAB,0.5555555555555556
38,Small,Mave,0.5,13,413,NOLAB,0.56
39,Small,Mave,0.5,13,413,NOLAB,0.5763166722576316
40,Small,Mave,0.5,13,413,NOLAB,0.5646437994722955
41,Small,Mave,0.5,13,413,NOLAB,0.5663687520688514
42,Small,Mave,0.5,13,413,NOLAB,0.5745310957551826
43,Small,Mave,0.5,13,413,NOLAB,0.5727775968739824
44,Small,Mave,0.5,13,413,NOLAB,0.5536616161616161
45,Small,Mave,0.5,13,413,NOLAB,0.5725860904794058
46,Small,Mave,0.5,13,413,NOLAB,0.5681216931216931
47,Small,Mave,0.5,13,413,NOLAB,0.5821938620480097
48,Small,Mave,0.5,13,413,NOLAB,0.5643500643500643
49,Small,Mave,0.5,13,413,NOLAB,0.5696542463914065
50,Small,Mave,0.5,13,413,NOLAB,0.5777703604806409
1,Small,Mave,0.5,2,413,COLAB,0.3863298662704309
2,Small,Mave,0.5,2,413,COLAB,0.3768439874832365
3,Small,Mave,0.5,2,413,COLAB,0.3943862987630828
4,Small,Mave,0.5,2,413,COLAB,0.39109848484848486
5,Small,Mave,0.5,2,413,COLAB,0.4198623402163225
6,Small,Mave,0.5,2,413,COLAB,0.3470955352856457
7,Small,Mave,0.5,2,413,COLAB,0.3640483383685801
8,Small,Mave,0.5,2,413,COLAB,0.3890675241157556
9,Small,Mave,0.5,2,413,COLAB,0.35534746180384424
10,Small,Mave,0.5,2,413,COLAB,0.40324118207816967
11,Small,Mave,0.5,2,413,COLAB,0.4227226202661208
12,Small,Mave,0.5,2,413,COLAB,0.4035353535353535
13,Small,Mave,0.5,2,413,COLAB,0.3971028971028971
14,Small,Mave,0.5,2,413,COLAB,0.364494806421152
15,Small,Mave,0.5,2,413,COLAB,0.38397406206577117
16,Small,Mave,0.5,2,413,COLAB,0.3773678963110668
17,Small,Mave,0.5,2,413,COLAB,0.359961959106039
18,Small,Mave,0.5,2,413,COLAB,0.384251968503937
19,Small,Mave,0.5,2,413,COLAB,0.39255419415645615
20,Small,Mave,0.5,2,413,COLAB,0.3945769050958392
21,Small,Mave,0.5,2,413,COLAB,0.3937947494033413
22,Small,Mave,0.5,2,413,COLAB,0.36803874092009686
23,Small,Mave,0.5,2,413,COLAB,0.36472346786248133
24,Small,Mave,0.5,2,413,COLAB,0.3877266387726639
25,Small,Mave,0.5,2,413,COLAB,0.3958234456573327
26,Small,Mave,0.5,2,413,COLAB,0.37145429986492573
27,Small,Mave,0.5,2,413,COLAB,0.4531707317073171
28,Small,Mave,0.5,2,413,COLAB,0.4273066169617894
29,Small,Mave,0.5,2,413,COLAB,0.431131592421915
30,Small,Mave,0.5,2,413,COLAB,0.42384428223844284
31,Small,Mave,0.5,2,413,COLAB,0.39449976292081557
32,Small,Mave,0.5,2,413,COLAB,0.38556067588325654
33,Small,Mave,0.5,2,413,COLAB,0.37462537462537465
34,Small,Mave,0.5,2,413,COLAB,0.3890675241157556
35,Small,Mave,0.5,2,413,COLAB,0.39911417322834647
36,Small,Mave,0.5,2,413,COLAB,0.4103987884906613
37,Small,Mave,0.5,2,413,COLAB,0.4040654437283094
38,Small,Mave,0.5,2,413,COLAB,0.3718338399189463
39,Small,Mave,0.5,2,413,COLAB,0.4188034188034188
40,Small,Mave,0.5,2,413,COLAB,0.3644488579940417
41,Small,Mave,0.5,2,413,COLAB,0.3574277168494516
42,Small,Mave,0.5,2,413,COLAB,0.3875
43,Small,Mave,0.5,2,413,COLAB,0.3852996254681648
44,Small,Mave,0.5,2,413,COLAB,0.36649699213327164
45,Small,Mave,0.5,2,413,COLAB,0.3961136023916293
46,Small,Mave,0.5,2,413,COLAB,0.3820662768031189
47,Small,Mave,0.5,2,413,COLAB,0.380517503805175
48,Small,Mave,0.5,2,413,COLAB,0.37610825944937004
49,Small,Mave,0.5,2,413,COLAB,0.40047961630695444
50,Small,Mave,0.5,2,413,COLAB,0.3892741562644475
1,Small,Mave,0.5,2,413,NOLAB,0.3883658372562206
2,Small,Mave,0.5,2,413,NOLAB,0.3919449901768173
3,Small,Mave,0.5,2,413,NOLAB,0.38066666666666665
4,Small,Mave,0.5,2,413,NOLAB,0.39425325760106916
5,Small,Mave,0.5,2,413,NOLAB,0.37181996086105673
6,Small,Mave,0.5,2,413,NOLAB,0.3707093821510298
7,Small,Mave,0.5,2,413,NOLAB,0.36557748301520543
8,Small,Mave,0.5,2,413,NOLAB,0.38317757009345793
9,Small,Mave,0.5,2,413,NOLAB,0.39421813403416556
10,Small,Mave,0.5,2,413,NOLAB,0.34958813838550246
11,Small,Mave,0.5,2,413,NOLAB,0.3681282722513089
12,Small,Mave,0.5,2,413,NOLAB,0.37786259541984735
13,Small,Mave,0.5,2,413,NOLAB,0.37116068541868735
14,Small,Mave,0.5,2,413,NOLAB,0.3717105263157895
15,Small,Mave,0.5,2,413,NOLAB,0.3616026711185309
16,Small,Mave,0.5,2,413,NOLAB,0.37963272120200336
17,Small,Mave,0.5,2,413,NOLAB,0.3773952582007145
18,Small,Mave,0.5,2,413,NOLAB,0.3562231759656652
19,Small,Mave,0.5,2,413,NOLAB,0.369719499831024
20,Small,Mave,0.5,2,413,NOLAB,0.3545960091593065
21,Small,Mave,0.5,2,413,NOLAB,0.3590256923590257
22,Small,Mave,0.5,2,413,NOLAB,0.3902439024390244
23,Small,Mave,0.5,2,413,NOLAB,0.39460154241645246
24,Small,Mave,0.5,2,413,NOLAB,0.36363636363636365
25,Small,Mave,0.5,2,413,NOLAB,0.3568090787716956
26,Small,Mave,0.5,2,413,NOLAB,0.386144964720975
27,Small,Mave,0.5,2,413,NOLAB,0.38926390228222435
28,Small,Mave,0.5,2,413,NOLAB,0.4110824742268041
29,Small,Mave,0.5,2,413,NOLAB,0.38738738738738737
30,Small,Mave,0.5,2,413,NOLAB,0.3628598544764315
31,Small,Mave,0.5,2,413,NOLAB,0.3875374875041653
32,Small,Mave,0.5,2,413,NOLAB,0.3438095238095238
33,Small,Mave,0.5,2,413,NOLAB,0.35279106858054227
34,Small,Mave,0.5,2,413,NOLAB,0.38317757009345793
35,Small,Mave,0.5,2,413,NOLAB,0.36089030206677264
36,Small,Mave,0.5,2,413,NOLAB,0.3960863697705803
37,Small,Mave,0.5,2,413,NOLAB,0.3832046332046332
38,Small,Mave,0.5,2,413,NOLAB,0.35518243461414273
39,Small,Mave,0.5,2,413,NOLAB,0.3649561107359892
40,Small,Mave,0.5,2,413,NOLAB,0.36
41,Small,Mave,0.5,2,413,NOLAB,0.3824752158618484
42,Small,Mave,0.5,2,413,NOLAB,0.38497652582159625
43,Small,Mave,0.5,2,413,NOLAB,0.36566666666666664
44,Small,Mave,0.5,2,413,NOLAB,0.35695708712613783
45,Small,Mave,0.5,2,413,NOLAB,0.387434554973822
46,Small,Mave,0.5,2,413,NOLAB,0.3958470665787739
47,Small,Mave,0.5,2,413,NOLAB,0.3443818362611866
48,Small,Mave,0.5,2,413,NOLAB,0.36152841280209014
49,Small,Mave,0.5,2,413,NOLAB,0.361591131398761
50,Small,Mave,0.5,2,413,NOLAB,0.3470993117010816
1,Small,Mave,0.5,7,413,COLAB,0.49901999215993725
2,Small,Mave,0.5,7,413,COLAB,0.5313791807591132
3,Small,Mave,0.5,7,413,COLAB,0.527536231884058
4,Small,Mave,0.5,7,413,COLAB,0.5413191811978771
5,Small,Mave,0.5,7,413,COLAB,0.5263940520446097
6,Small,Mave,0.5,7,413,COLAB,0.5538684020245842
7,Small,Mave,0.5,7,413,COLAB,0.5066713483146067
8,Small,Mave,0.5,7,413,COLAB,0.5222830336200156
9,Small,Mave,0.5,7,413,COLAB,0.5496302063059556
10,Small,Mave,0.5,7,413,COLAB,0.5511958146487295
11,Small,Mave,0.5,7,413,COLAB,0.5702947845804989
12,Small,Mave,0.5,7,413,COLAB,0.5288605697151424
13,Small,Mave,0.5,7,413,COLAB,0.5550927678909504
14,Small,Mave,0.5,7,413,COLAB,0.5641118779513258
15,Small,Mave,0.5,7,413,COLAB,0.5615835777126099
16,Small,Mave,0.5,7,413,COLAB,0.5400516795865633
17,Small,Mave,0.5,7,413,COLAB,0.5307984790874525
18,Small,Mave,0.5,7,413,COLAB,0.544289897510981
19,Small,Mave,0.5,7,413,COLAB,0.5477753464624362
20,Small,Mave,0.5,7,413,COLAB,0.5286792452830189
21,Small,Mave,0.5,7,413,COLAB,0.5480804387568555
22,Small,Mave,0.5,7,413,COLAB,0.5424184261036469
23,Small,Mave,0.5,7,413,COLAB,0.5267349260523322
24,Small,Mave,0.5,7,413,COLAB,0.5220240262104113
25,Small,Mave,0.5,7,413,COLAB,0.5262379896526238
26,Small,Mave,0.5,7,413,COLAB,0.5492797573919637
27,Small,Mave,0.5,7,413,COLAB,0.5382395382395382
28,Small,Mave,0.5,7,413,COLAB,0.530115974560419
29,Small,Mave,0.5,7,413,COLAB,0.5417910447761194
30,Small,Mave,0.5,7,413,COLAB,0.5408628551385479
31,Small,Mave,0.5,7,413,COLAB,0.538638985005767
32,Small,Mave,0.5,7,413,COLAB,0.5385214007782101
33,Small,Mave,0.5,7,413,COLAB,0.5476900149031296
34,Small,Mave,0.5,7,413,COLAB,0.5222830336200156
35,Small,Mave,0.5,7,413,COLAB,0.5423349496456547
36,Small,Mave,0.5,7,413,COLAB,0.519411986430456
37,Small,Mave,0.5,7,413,COLAB,0.5499286733238231
38,Small,Mave,0.5,7,413,COLAB,0.5219800517177687
39,Small,Mave,0.5,7,413,COLAB,0.5333333333333333
40,Small,Mave,0.5,7,413,COLAB,0.5532075471698114
41,Small,Mave,0.5,7,413,COLAB,0.537219377707759
42,Small,Mave,0.5,7,413,COLAB,0.5215731195112638
43,Small,Mave,0.5,7,413,COLAB,0.5339168490153173
44,Small,Mave,0.5,7,413,COLAB,0.5415451895043731
45,Small,Mave,0.5,7,413,COLAB,0.517990737442109
46,Small,Mave,0.5,7,413,COLAB,0.518450184501845
47,Small,Mave,0.5,7,413,COLAB,0.5394983152377387
48,Small,Mave,0.5,7,413,COLAB,0.5340160936356986
49,Small,Mave,0.5,7,413,COLAB,0.5290399051758198
50,Small,Mave,0.5,7,413,COLAB,0.5275056518462697
1,Small,Mave,0.5,7,413,NOLAB,0.5507836990595611
2,Small,Mave,0.5,7,413,NOLAB,0.5432136335970785
3,Small,Mave,0.5,7,413,NOLAB,0.5321901323706378
4,Small,Mave,0.5,7,413,NOLAB,0.5258964143426295
5,Small,Mave,0.5,7,413,NOLAB,0.5477293790546802
6,Small,Mave,0.5,7,413,NOLAB,0.569264752287788
7,Small,Mave,0.5,7,413,NOLAB,0.5651272942569567
8,Small,Mave,0.5,7,413,NOLAB,0.562829661805771
9,Small,Mave,0.5,7,413,NOLAB,0.5445356917245736
10,Small,Mave,0.5,7,413,NOLAB,0.5380633373934226
11,Small,Mave,0.5,7,413,NOLAB,0.5520865533230294
12,Small,Mave,0.5,7,413,NOLAB,0.5225552528004844
13,Small,Mave,0.5,7,413,NOLAB,0.5445638432364096
14,Small,Mave,0.5,7,413,NOLAB,0.5598187311178248
15,Small,Mave,0.5,7,413,NOLAB,0.5421146953405018
16,Small,Mave,0.5,7,413,NOLAB,0.5535770071852546
17,Small,Mave,0.5,7,413,NOLAB,0.5523202911737943
18,Small,Mave,0.5,7,413,NOLAB,0.558645707376058
19,Small,Mave,0.5,7,413,NOLAB,0.5574657752308182
20,Small,Mave,0.5,7,413,NOLAB,0.5498525073746313
21,Small,Mave,0.5,7,413,NOLAB,0.532683846637335
22,Small,Mave,0.5,7,413,NOLAB,0.5578330893118595
23,Small,Mave,0.5,7,413,NOLAB,0.5656039239730227
24,Small,Mave,0.5,7,413,NOLAB,0.5574923547400612
25,Small,Mave,0.5,7,413,NOLAB,0.5460793502030615
26,Small,Mave,0.5,7,413,NOLAB,0.5740462601381796
27,Small,Mave,0.5,7,413,NOLAB,0.5201274254271648
28,Small,Mave,0.5,7,413,NOLAB,0.5364985163204747
29,Small,Mave,0.5,7,413,NOLAB,0.5560318432333129
30,Small,Mave,0.5,7,413,NOLAB,0.5517037037037037
31,Small,Mave,0.5,7,413,NOLAB,0.5548667079975201
32,Small,Mave,0.5,7,413,NOLAB,0.5688514732411305
33,Small,Mave,0.5,7,413,NOLAB,0.5418583256669733
34,Small,Mave,0.5,7,413,NOLAB,0.562829661805771
35,Small,Mave,0.5,7,413,NOLAB,0.55819774718398
36,Small,Mave,0.5,7,413,NOLAB,0.5497887748943875
37,Small,Mave,0.5,7,413,NOLAB,0.5515981735159817
38,Small,Mave,0.5,7,413,NOLAB,0.5348139255702281
39,Small,Mave,0.5,7,413,NOLAB,0.5325829383886256
40,Small,Mave,0.5,7,413,NOLAB,0.5546142208774584
41,Small,Mave,0.5,7,413,NOLAB,0.5280140803754767
42,Small,Mave,0.5,7,413,NOLAB,0.5431270953977446
43,Small,Mave,0.5,7,413,NOLAB,0.5573622402890696
44,Small,Mave,0.5,7,413,NOLAB,0.5317147192716237
45,Small,Mave,0.5,7,413,NOLAB,0.5528480048735912
46,Small,Mave,0.5,7,413,NOLAB,0.5456140350877193
47,Small,Mave,0.5,7,413,NOLAB,0.5195176134560457
48,Small,Mave,0.5,7,413,NOLAB,0.5567842199641363
49,Small,Mave,0.5,7,413,NOLAB,0.5605152786099461
50,Small,Mave,0.5,7,413,NOLAB,0.554296506137866
1,Small,Mave,0.5,13,484,COLAB,0.5636363636363636
2,Small,Mave,0.5,13,484,COLAB,0.5726950354609929
3,Small,Mave,0.5,13,484,COLAB,0.5809174311926606
4,Small,Mave,0.5,13,484,COLAB,0.5702662721893491
5,Small,Mave,0.5,13,484,COLAB,0.5754931714719271
6,Small,Mave,0.5,13,484,COLAB,0.5642151481888035
7,Small,Mave,0.5,13,484,COLAB,0.5747917421224195
8,Small,Mave,0.5,13,484,COLAB,0.556777856635912
9,Small,Mave,0.5,13,484,COLAB,0.5551408211740754
10,Small,Mave,0.5,13,484,COLAB,0.5662385321100918
11,Small,Mave,0.5,13,484,COLAB,0.5777698863636364
12,Small,Mave,0.5,13,484,COLAB,0.5742118313850514
13,Small,Mave,0.5,13,484,COLAB,0.564373897707231
14,Small,Mave,0.5,13,484,COLAB,0.5553191489361702
15,Small,Mave,0.5,13,484,COLAB,0.5479500891265597
16,Small,Mave,0.5,13,484,COLAB,0.574468085106383
17,Small,Mave,0.5,13,484,COLAB,0.5596581196581196
18,Small,Mave,0.5,13,484,COLAB,0.5663976522377109
19,Small,Mave,0.5,13,484,COLAB,0.5607843137254902
20,Small,Mave,0.5,13,484,COLAB,0.5681208053691276
21,Small,Mave,0.5,13,484,COLAB,0.5890753302392003
22,Small,Mave,0.5,13,484,COLAB,0.5749368002889129
23,Small,Mave,0.5,13,484,COLAB,0.5564853556485355
24,Small,Mave,0.5,13,484,COLAB,0.5739814152966405
25,Small,Mave,0.5,13,484,COLAB,0.5822695035460993
26,Small,Mave,0.5,13,484,COLAB,0.5620437956204379
27,Small,Mave,0.5,13,484,COLAB,0.578420864594498
28,Small,Mave,0.5,13,484,COLAB,0.5750645518258946
29,Small,Mave,0.5,13,484,COLAB,0.555793991416309
30,Small,Mave,0.5,13,484,COLAB,0.5716723549488054
31,Small,Mave,0.5,13,484,COLAB,0.5780367231638418
32,Small,Mave,0.5,13,484,COLAB,0.5434083601286174
33,Small,Mave,0.5,13,484,COLAB,0.5825958702064897
34,Small,Mave,0.5,13,484,COLAB,0.556777856635912
35,Small,Mave,0.5,13,484,COLAB,0.5811808118081181
36,Small,Mave,0.5,13,484,COLAB,0.5630791161796151
37,Small,Mave,0.5,13,484,COLAB,0.5572916666666666
38,Small,Mave,0.5,13,484,COLAB,0.5759180790960452
39,Small,Mave,0.5,13,484,COLAB,0.5516866158868335
40,Small,Mave,0.5,13,484,COLAB,0.5708154506437768
41,Small,Mave,0.5,13,484,COLAB,0.561965811965812
42,Small,Mave,0.5,13,484,COLAB,0.5756348914243651
43,Small,Mave,0.5,13,484,COLAB,0.5676243868255081
44,Small,Mave,0.5,13,484,COLAB,0.5594233473980309
45,Small,Mave,0.5,13,484,COLAB,0.5524759793052476
46,Small,Mave,0.5,13,484,COLAB,0.5441877521085442
47,Small,Mave,0.5,13,484,COLAB,0.559432933478735
48,Small,Mave,0.5,13,484,COLAB,0.5924006908462867
49,Small,Mave,0.5,13,484,COLAB,0.578113750899928
50,Small,Mave,0.5,13,484,COLAB,0.5643459915611815
1,Small,Mave,0.5,13,484,NOLAB,0.5709624796084829
2,Small,Mave,0.5,13,484,NOLAB,0.5793058709049627
3,Small,Mave,0.5,13,484,NOLAB,0.5677852348993289
4,Small,Mave,0.5,13,484,NOLAB,0.5887656033287101
5,Small,Mave,0.5,13,484,NOLAB,0.5622820919175912
6,Small,Mave,0.5,13,484,NOLAB,0.5783371977475985
7,Small,Mave,0.5,13,484,NOLAB,0.5724370779619399
8,Small,Mave,0.5,13,484,NOLAB,0.5660071359065845
9,Small,Mave,0.5,13,484,NOLAB,0.5699680511182109
10,Small,Mave,0.5,13,484,NOLAB,0.5664621676891616
11,Small,Mave,0.5,13,484,NOLAB,0.5629224332153202
12,Small,Mave,0.5,13,484,NOLAB,0.5676855895196506
13,Small,Mave,0.5,13,484,NOLAB,0.574585635359116
14,Small,Mave,0.5,13,484,NOLAB,0.5677083333333334
15,Small,Mave,0.5,13,484,NOLAB,0.5772860397006183
16,Small,Mave,0.5,13,484,NOLAB,0.588892651540806
17,Small,Mave,0.5,13,484,NOLAB,0.5627649168568634
18,Small,Mave,0.5,13,484,NOLAB,0.547245409015025
19,Small,Mave,0.5,13,484,NOLAB,0.5779392338177014
20,Small,Mave,0.5,13,484,NOLAB,0.5601503759398496
21,Small,Mave,0.5,13,484,NOLAB,0.5475008275405495
22,Small,Mave,0.5,13,484,NOLAB,0.5611462845718094
23,Small,Mave,0.5,13,484,NOLAB,0.5598568640208198
24,Small,Mave,0.5,13,484,NOLAB,0.566984126984127
25,Small,Mave,0.5,13,484,NOLAB,0.5755115297174407
26,Small,Mave,0.5,13,484,NOLAB,0.577120822622108
27,Small,Mave,0.5,13,484,NOLAB,0.5725856697819315
28,Small,Mave,0.5,13,484,NOLAB,0.5772118837740777
29,Small,Mave,0.5,13,484,NOLAB,0.5767994858611826
30,Small,Mave,0.5,13,484,NOLAB,0.5759925558312655
31,Small,Mave,0.5,13,484,NOLAB,0.5331829896907216
32,Small,Mave,0.5,13,484,NOLAB,0.5702772404900065
33,Small,Mave,0.5,13,484,NOLAB,0.5663538873994638
34,Small,Mave,0.5,13,484,NOLAB,0.5660071359065845
35,Small,Mave,0.5,13,484,NOLAB,0.5625390869293309
36,Small,Mave,0.5,13,484,NOLAB,0.5820504421880118
37,Small,Mave,0.5,13,484,NOLAB,0.5624599615631006
38,Small,Mave,0.5,13,484,NOLAB,0.577373211963589
39,Small,Mave,0.5,13,484,NOLAB,0.5685111989459816
40,Small,Mave,0.5,13,484,NOLAB,0.5813877014140085
41,Small,Mave,0.5,13,484,NOLAB,0.5722052327556915
42,Small,Mave,0.5,13,484,NOLAB,0.5809585492227979
43,Small,Mave,0.5,13,484,NOLAB,0.5830660679923028
44,Small,Mave,0.5,13,484,NOLAB,0.5711089805049536
45,Small,Mave,0.5,13,484,NOLAB,0.5620805369127517
46,Small,Mave,0.5,13,484,NOLAB,0.5805926408336047
47,Small,Mave,0.5,13,484,NOLAB,0.5555205047318612
48,Small,Mave,0.5,13,484,NOLAB,0.5738341968911918
49,Small,Mave,0.5,13,484,NOLAB,0.553322528363047
50,Small,Mave,0.5,13,484,NOLAB,0.5580165289256198
1,Small,Mave,0.5,2,484,COLAB,0.37988826815642457
2,Small,Mave,0.5,2,484,COLAB,0.3810483870967742
3,Small,Mave,0.5,2,484,COLAB,0.38429231415371695
4,Small,Mave,0.5,2,484,COLAB,0.3803556992724333
5,Small,Mave,0.5,2,484,COLAB,0.39509646302250806
6,Small,Mave,0.5,2,484,COLAB,0.37785151389464955
7,Small,Mave,0.5,2,484,COLAB,0.3835674755214985
8,Small,Mave,0.5,2,484,COLAB,0.3839496459480724
9,Small,Mave,0.5,2,484,COLAB,0.3888429752066116
10,Small,Mave,0.5,2,484,COLAB,0.3919535462463708
11,Small,Mave,0.5,2,484,COLAB,0.3837489943684634
12,Small,Mave,0.5,2,484,COLAB,0.4221276595744681
13,Small,Mave,0.5,2,484,COLAB,0.3903830480847596
14,Small,Mave,0.5,2,484,COLAB,0.3674881106787722
15,Small,Mave,0.5,2,484,COLAB,0.35124135124135125
16,Small,Mave,0.5,2,484,COLAB,0.3535031847133758
