replica,network,population,sigma,true_model,modelcompare,base_SS,TAT,RR
30,None,Bo,0.5,13,BIC,100,0.0051,1
31,None,Bo,0.5,13,BIC,100,0.0078,1
32,None,Bo,0.5,13,BIC,100,0.0042,0.9714285714285714
33,None,Bo,0.5,13,BIC,100,0.0117,1
34,None,Bo,0.5,13,BIC,100,0.0176,1
35,None,Bo,0.5,13,BIC,100,0.0123,1
36,None,Bo,0.5,13,BIC,100,0.0052,1
37,None,Bo,0.5,13,BIC,100,0.0131,1
38,None,Bo,0.5,13,BIC,100,0.0081,1
39,None,Bo,0.5,13,BIC,100,0.017,1
4,None,Bo,0.5,13,BIC,100,0.0061,1
40,None,Bo,0.5,13,BIC,100,0.0169,1
41,None,Bo,0.5,13,BIC,100,0.0109,1
42,None,Bo,0.5,13,BIC,100,0.0284,1
43,None,Bo,0.5,13,BIC,100,0.017,1
44,None,Bo,0.5,13,BIC,100,0.0157,1
45,None,Bo,0.5,13,BIC,100,0.0046,1
46,None,Bo,0.5,13,BIC,100,0.0048,1
47,None,Bo,0.5,13,BIC,100,0.0092,0.972972972972973
48,None,Bo,0.5,13,BIC,100,0.0113,1
49,None,Bo,0.5,13,BIC,100,0.0059,0.972972972972973
5,None,Bo,0.5,13,BIC,100,6e-4,1
50,None,Bo,0.5,13,BIC,100,0.0106,1
6,None,Bo,0.5,13,BIC,100,0.032,0.9459459459459459
7,None,Bo,0.5,13,BIC,100,0.0185,1
8,None,Bo,0.5,13,BIC,100,0.0176,1
9,None,Bo,0.5,13,BIC,100,0.0141,1
1,None,Bo,0.5,2,BIC,100,0.0044,1
10,None,Bo,0.5,2,BIC,100,0.0229,0.9714285714285714
11,None,Bo,0.5,2,BIC,100,0.0142,1
12,None,Bo,0.5,2,BIC,100,0.0124,0.9761904761904762
13,None,Bo,0.5,2,BIC,100,0.0043,1
14,None,Bo,0.5,2,BIC,100,0.0086,1
15,None,Bo,0.5,2,BIC,100,0.0046,0.9615384615384616
16,None,Bo,0.5,2,BIC,100,0,1
17,None,Bo,0.5,2,BIC,100,0.0055,1
18,None,Bo,0.5,2,BIC,100,0.0116,0.975
19,None,Bo,0.5,2,BIC,100,0.0042,1
2,None,Bo,0.5,2,BIC,100,0.0086,0.9696969696969697
20,None,Bo,0.5,2,BIC,100,0.0017,1
21,None,Bo,0.5,2,BIC,100,0.0149,1
22,None,Bo,0.5,2,BIC,100,0.0099,1
23,None,Bo,0.5,2,BIC,100,0.0179,1
24,None,Bo,0.5,2,BIC,100,0.0089,1
25,None,Bo,0.5,2,BIC,100,0.0177,0.975609756097561
26,None,Bo,0.5,2,BIC,100,0,1
27,None,Bo,0.5,2,BIC,100,0.0026,1
28,None,Bo,0.5,2,BIC,100,0.0305,0.9666666666666667
29,None,Bo,0.5,2,BIC,100,0.0085,1
3,None,Bo,0.5,2,BIC,100,0.014,1
30,None,Bo,0.5,2,BIC,100,0.0085,1
31,None,Bo,0.5,2,BIC,100,0.0088,1
32,None,Bo,0.5,2,BIC,100,0,1
33,None,Bo,0.5,2,BIC,100,0.0021,1
34,None,Bo,0.5,2,BIC,100,0.0045,1
35,None,Bo,0.5,2,BIC,100,0.0084,1
36,None,Bo,0.5,2,BIC,100,0.0017,1
37,None,Bo,0.5,2,BIC,100,0.0032,1
38,None,Bo,0.5,2,BIC,100,0.0038,1
39,None,Bo,0.5,2,BIC,100,0.0042,1
4,None,Bo,0.5,2,BIC,100,0.0021,1
40,None,Bo,0.5,2,BIC,100,0.0012,1
41,None,Bo,0.5,2,BIC,100,0.0087,1
42,None,Bo,0.5,2,BIC,100,0.0021,1
43,None,Bo,0.5,2,BIC,100,0.0179,0.9655172413793104
44,None,Bo,0.5,2,BIC,100,0.0289,1
45,None,Bo,0.5,2,BIC,100,0.0018,1
46,None,Bo,0.5,2,BIC,100,0.0177,1
47,None,Bo,0.5,2,BIC,100,6e-4,1
48,None,Bo,0.5,2,BIC,100,0.0029,1
49,None,Bo,0.5,2,BIC,100,0.0013,1
5,None,Bo,0.5,2,BIC,100,0.0147,1
50,None,Bo,0.5,2,BIC,100,0.0059,1
6,None,Bo,0.5,2,BIC,100,0.0021,1
7,None,Bo,0.5,2,BIC,100,0.0024,0.967741935483871
8,None,Bo,0.5,2,BIC,100,0.0045,1
9,None,Bo,0.5,2,BIC,100,0.0059,1
1,None,Bo,0.5,7,BIC,100,0.0134,1
10,None,Bo,0.5,7,BIC,100,0.0017,1
11,None,Bo,0.5,7,BIC,100,0.0136,1
12,None,Bo,0.5,7,BIC,100,0.0032,1
13,None,Bo,0.5,7,BIC,100,0.0177,1
14,None,Bo,0.5,7,BIC,100,0.0269,1
15,None,Bo,0.5,7,BIC,100,0.034,1
16,None,Bo,0.5,7,BIC,100,0.0457,1
17,None,Bo,0.5,7,BIC,100,0.0213,1
18,None,Bo,0.5,7,BIC,100,0.0011,1
19,None,Bo,0.5,7,BIC,100,0.0102,1
2,None,Bo,0.5,7,BIC,100,0.0325,1
20,None,Bo,0.5,7,BIC,100,0.0148,1
21,None,Bo,0.5,7,BIC,100,0.0214,0.972972972972973
22,None,Bo,0.5,7,BIC,100,0.0027,1
23,None,Bo,0.5,7,BIC,100,0.0118,1
24,None,Bo,0.5,7,BIC,100,0,1
25,None,Bo,0.5,7,BIC,100,0.0313,1
26,None,Bo,0.5,7,BIC,100,0.0078,0.96
27,None,Bo,0.5,7,BIC,100,0.0032,1
28,None,Bo,0.5,7,BIC,100,0.0235,1
29,None,Bo,0.5,7,BIC,100,0.0208,1
3,None,Bo,0.5,7,BIC,100,0.0143,1
30,None,Bo,0.5,7,BIC,100,0.0031,1
31,None,Bo,0.5,7,BIC,100,0.01,1
32,None,Bo,0.5,7,BIC,100,0.035,1
33,None,Bo,0.5,7,BIC,100,0.0154,1
34,None,Bo,0.5,7,BIC,100,0.0381,1
35,None,Bo,0.5,7,BIC,100,0.0197,1
36,None,Bo,0.5,7,BIC,100,0.0174,1
37,None,Bo,0.5,7,BIC,100,0.0077,1
38,None,Bo,0.5,7,BIC,100,0.0108,1
39,None,Bo,0.5,7,BIC,100,0.0265,1
4,None,Bo,0.5,7,BIC,100,0.0028,0.9310344827586207
40,None,Bo,0.5,7,BIC,100,0.0193,1
41,None,Bo,0.5,7,BIC,100,0.0101,1
42,None,Bo,0.5,7,BIC,100,0.0141,0.972972972972973
43,None,Bo,0.5,7,BIC,100,0.0147,1
44,None,Bo,0.5,7,BIC,100,0.0108,0.9655172413793104
45,None,Bo,0.5,7,BIC,100,0.0115,1
46,None,Bo,0.5,7,BIC,100,0.0397,0.9615384615384616
47,None,Bo,0.5,7,BIC,100,0,1
48,None,Bo,0.5,7,BIC,100,0.0051,1
49,None,Bo,0.5,7,BIC,100,0.0271,1
5,None,Bo,0.5,7,BIC,100,0.0048,1
50,None,Bo,0.5,7,BIC,100,0.0054,1
6,None,Bo,0.5,7,BIC,100,0.0094,1
7,None,Bo,0.5,7,BIC,100,0.0144,0.9705882352941176
8,None,Bo,0.5,7,BIC,100,0.0381,1
9,None,Bo,0.5,7,BIC,100,0.026,0.972972972972973
1,None,Bo,0.8,13,AIC,100,0.0066,1
10,None,Bo,0.8,13,AIC,100,0.0052,1
11,None,Bo,0.8,13,AIC,100,7e-4,1
12,None,Bo,0.8,13,AIC,100,2e-4,1
13,None,Bo,0.8,13,AIC,100,0.0075,1
14,None,Bo,0.8,13,AIC,100,0.0022,1
15,None,Bo,0.8,13,AIC,100,0.0028,1
16,None,Bo,0.8,13,AIC,100,0.0045,1
17,None,Bo,0.8,13,AIC,100,0.0017,1
18,None,Bo,0.8,13,AIC,100,8e-4,0.967741935483871
19,None,Bo,0.8,13,AIC,100,0.0011,1
2,None,Bo,0.8,13,AIC,100,0.0067,1
20,None,Bo,0.8,13,AIC,100,0.0037,1
21,None,Bo,0.8,13,AIC,100,0.0021,1
22,None,Bo,0.8,13,AIC,100,2e-4,1
23,None,Bo,0.8,13,AIC,100,0.0014,1
24,None,Bo,0.8,13,AIC,100,0.0035,1
25,None,Bo,0.8,13,AIC,100,0.0033,0.9696969696969697
26,None,Bo,0.8,13,AIC,100,7e-4,1
27,None,Bo,0.8,13,AIC,100,0.004,1
28,None,Bo,0.8,13,AIC,100,0.0031,1
29,None,Bo,0.8,13,AIC,100,0.0015,1
3,None,Bo,0.8,13,AIC,100,0.0041,1
30,None,Bo,0.8,13,AIC,100,0.004,1
31,None,Bo,0.8,13,AIC,100,0.0026,1
32,None,Bo,0.8,13,AIC,100,0.0012,0.9714285714285714
33,None,Bo,0.8,13,AIC,100,0.0021,1
34,None,Bo,0.8,13,AIC,100,5e-4,1
35,None,Bo,0.8,13,AIC,100,0.0031,1
36,None,Bo,0.8,13,AIC,100,0.0042,0.9714285714285714
37,None,Bo,0.8,13,AIC,100,0.0036,0.9615384615384616
38,None,Bo,0.8,13,AIC,100,3e-4,1
39,None,Bo,0.8,13,AIC,100,0.0026,1
4,None,Bo,0.8,13,AIC,100,0.0018,1
40,None,Bo,0.8,13,AIC,100,0.0038,1
41,None,Bo,0.8,13,AIC,100,0.0035,1
42,None,Bo,0.8,13,AIC,100,0.0032,1
43,None,Bo,0.8,13,AIC,100,0.005,0.96875
44,None,Bo,0.8,13,AIC,100,0.0031,1
45,None,Bo,0.8,13,AIC,100,0.0039,1
46,None,Bo,0.8,13,AIC,100,3e-4,1
47,None,Bo,0.8,13,AIC,100,0.0041,1
48,None,Bo,0.8,13,AIC,100,0.004,1
49,None,Bo,0.8,13,AIC,100,0.0022,0.9459459459459459
5,None,Bo,0.8,13,AIC,100,0.0022,1
50,None,Bo,0.8,13,AIC,100,0.0052,1
6,None,Bo,0.8,13,AIC,100,0.0037,0.972972972972973
7,None,Bo,0.8,13,AIC,100,0.0024,1
8,None,Bo,0.8,13,AIC,100,5e-4,1
9,None,Bo,0.8,13,AIC,100,6e-4,1
1,None,Bo,0.8,2,AIC,100,0.0029,1
10,None,Bo,0.8,2,AIC,100,0.0027,1
11,None,Bo,0.8,2,AIC,100,8e-4,1
12,None,Bo,0.8,2,AIC,100,0.0047,1
13,None,Bo,0.8,2,AIC,100,2e-4,1
14,None,Bo,0.8,2,AIC,100,0.0059,1
15,None,Bo,0.8,2,AIC,100,0.0037,1
16,None,Bo,0.8,2,AIC,100,5e-4,1
17,None,Bo,0.8,2,AIC,100,0.0037,0.9787234042553191
18,None,Bo,0.8,2,AIC,100,0.0037,1
19,None,Bo,0.8,2,AIC,100,0.0015,0.972972972972973
2,None,Bo,0.8,2,AIC,100,0.0021,1
20,None,Bo,0.8,2,AIC,100,0.0014,1
21,None,Bo,0.8,2,AIC,100,8e-4,1
22,None,Bo,0.8,2,AIC,100,0.0031,1
23,None,Bo,0.8,2,AIC,100,0.0052,1
24,None,Bo,0.8,2,AIC,100,3e-4,1
25,None,Bo,0.8,2,AIC,100,0.0038,0.9512195121951219
26,None,Bo,0.8,2,AIC,100,0.0025,1
27,None,Bo,0.8,2,AIC,100,0.003,1
28,None,Bo,0.8,2,AIC,100,0.0021,1
29,None,Bo,0.8,2,AIC,100,0.0092,1
3,None,Bo,0.8,2,AIC,100,0.0029,1
30,None,Bo,0.8,2,AIC,100,0.002,1
31,None,Bo,0.8,2,AIC,100,8e-4,1
32,None,Bo,0.8,2,AIC,100,0.003,0.9655172413793104
33,None,Bo,0.8,2,AIC,100,0.0018,1
34,None,Bo,0.8,2,AIC,100,0.0052,1
35,None,Bo,0.8,2,AIC,100,5e-4,1
36,None,Bo,0.8,2,AIC,100,0.0063,1
37,None,Bo,0.8,2,AIC,100,0.0032,1
38,None,Bo,0.8,2,AIC,100,0.0013,1
39,None,Bo,0.8,2,AIC,100,0.0033,0.9736842105263158
4,None,Bo,0.8,2,AIC,100,0.0021,0.972972972972973
40,None,Bo,0.8,2,AIC,100,0.004,1
41,None,Bo,0.8,2,AIC,100,0.0039,1
42,None,Bo,0.8,2,AIC,100,0.0055,1
43,None,Bo,0.8,2,AIC,100,0.0023,1
44,None,Bo,0.8,2,AIC,100,0.0054,1
45,None,Bo,0.8,2,AIC,100,0.0017,0.972972972972973
46,None,Bo,0.8,2,AIC,100,0.0049,1
47,None,Bo,0.8,2,AIC,100,0.0041,1
48,None,Bo,0.8,2,AIC,100,0.0032,1
49,None,Bo,0.8,2,AIC,100,0.0041,1
5,None,Bo,0.8,2,AIC,100,0.0052,0.9666666666666667
50,None,Bo,0.8,2,AIC,100,0.001,1
6,None,Bo,0.8,2,AIC,100,0.0079,0.9696969696969697
7,None,Bo,0.8,2,AIC,100,7e-4,1
8,None,Bo,0.8,2,AIC,100,0.0052,1
9,None,Bo,0.8,2,AIC,100,0.0013,1
1,None,Bo,0.8,7,AIC,100,0.0032,0.9705882352941176
10,None,Bo,0.8,7,AIC,100,0.0011,1
11,None,Bo,0.8,7,AIC,100,0.0018,1
12,None,Bo,0.8,7,AIC,100,4e-4,1
13,None,Bo,0.8,7,AIC,100,0.0015,1
14,None,Bo,0.8,7,AIC,100,0.004,1
15,None,Bo,0.8,7,AIC,100,0.0032,0.9666666666666667
16,None,Bo,0.8,7,AIC,100,0.0029,1
17,None,Bo,0.8,7,AIC,100,0.0018,0.9583333333333334
18,None,Bo,0.8,7,AIC,100,0.0019,1
19,None,Bo,0.8,7,AIC,100,0.0043,1
2,None,Bo,0.8,7,AIC,100,0.0017,1
20,None,Bo,0.8,7,AIC,100,0.0029,1
21,None,Bo,0.8,7,AIC,100,1e-4,1
22,None,Bo,0.8,7,AIC,100,0,1
23,None,Bo,0.8,7,AIC,100,1e-4,1
24,None,Bo,0.8,7,AIC,100,0.001,1
25,None,Bo,0.8,7,AIC,100,0.0058,1
26,None,Bo,0.8,7,AIC,100,1e-4,1
27,None,Bo,0.8,7,AIC,100,0.0024,1
28,None,Bo,0.8,7,AIC,100,0.0017,1
29,None,Bo,0.8,7,AIC,100,0.0018,1
3,None,Bo,0.8,7,AIC,100,5e-4,1
30,None,Bo,0.8,7,AIC,100,2e-4,0.9696969696969697
31,None,Bo,0.8,7,AIC,100,0.0011,0.9629629629629629
32,None,Bo,0.8,7,AIC,100,9e-4,1
33,None,Bo,0.8,7,AIC,100,5e-4,0.9743589743589743
34,None,Bo,0.8,7,AIC,100,9e-4,1
35,None,Bo,0.8,7,AIC,100,0,1
36,None,Bo,0.8,7,AIC,100,1e-4,1
37,None,Bo,0.8,7,AIC,100,0.0015,1
38,None,Bo,0.8,7,AIC,100,0.0025,1
39,None,Bo,0.8,7,AIC,100,0.0013,1
4,None,Bo,0.8,7,AIC,100,0.0011,0.9655172413793104
40,None,Bo,0.8,7,AIC,100,0.0059,1
41,None,Bo,0.8,7,AIC,100,0.003,1
42,None,Bo,0.8,7,AIC,100,4e-4,1
43,None,Bo,0.8,7,AIC,100,0.001,1
44,None,Bo,0.8,7,AIC,100,0.0031,1
45,None,Bo,0.8,7,AIC,100,0.0031,1
46,None,Bo,0.8,7,AIC,100,0.0028,1
47,None,Bo,0.8,7,AIC,100,0,1
48,None,Bo,0.8,7,AIC,100,0.0018,1
49,None,Bo,0.8,7,AIC,100,0.0011,1
5,None,Bo,0.8,7,AIC,100,0,1
50,None,Bo,0.8,7,AIC,100,0.0027,1
6,None,Bo,0.8,7,AIC,100,0.001,0.975609756097561
7,None,Bo,0.8,7,AIC,100,4e-4,0.9705882352941176
8,None,Bo,0.8,7,AIC,100,9e-4,1
9,None,Bo,0.8,7,AIC,100,0.001,1
1,None,Bo,0.8,13,BIC,100,0.008,1
10,None,Bo,0.8,13,BIC,100,0.0065,1
11,None,Bo,0.8,13,BIC,100,0.0051,1
12,None,Bo,0.8,13,BIC,100,0.0093,1
13,None,Bo,0.8,13,BIC,100,0.0031,1
14,None,Bo,0.8,13,BIC,100,0.0067,1
15,None,Bo,0.8,13,BIC,100,0,1
16,None,Bo,0.8,13,BIC,100,0.0083,1
17,None,Bo,0.8,13,BIC,100,2e-4,1
18,None,Bo,0.8,13,BIC,100,0.0082,1
19,None,Bo,0.8,13,BIC,100,0,1
2,None,Bo,0.8,13,BIC,100,0.0041,1
20,None,Bo,0.8,13,BIC,100,0,1
21,None,Bo,0.8,13,BIC,100,4e-4,1
22,None,Bo,0.8,13,BIC,100,0.0035,1
23,None,Bo,0.8,13,BIC,100,0.0074,1
24,None,Bo,0.8,13,BIC,100,0,1
25,None,Bo,0.8,13,BIC,100,0.005,1
26,None,Bo,0.8,13,BIC,100,3e-4,1
27,None,Bo,0.8,13,BIC,100,0.0023,1
28,None,Bo,0.8,13,BIC,100,0,1
29,None,Bo,0.8,13,BIC,100,0.009,1
3,None,Bo,0.8,13,BIC,100,0,1
30,None,Bo,0.8,13,BIC,100,0.0145,1
31,None,Bo,0.8,13,BIC,100,0.0083,0.9629629629629629
32,None,Bo,0.8,13,BIC,100,0.0067,1
33,None,Bo,0.8,13,BIC,100,0.0032,1
34,None,Bo,0.8,13,BIC,100,0.005,1
35,None,Bo,0.8,13,BIC,100,0.0047,1
36,None,Bo,0.8,13,BIC,100,0.0063,1
37,None,Bo,0.8,13,BIC,100,0.0042,1
38,None,Bo,0.8,13,BIC,100,0.004,1
39,None,Bo,0.8,13,BIC,100,0.0057,0.9696969696969697
4,None,Bo,0.8,13,BIC,100,0,1
40,None,Bo,0.8,13,BIC,100,0,1
41,None,Bo,0.8,13,BIC,100,0.004,1
42,None,Bo,0.8,13,BIC,100,0.0025,1
43,None,Bo,0.8,13,BIC,100,0.0104,1
44,None,Bo,0.8,13,BIC,100,0.0048,1
45,None,Bo,0.8,13,BIC,100,0.0053,1
46,None,Bo,0.8,13,BIC,100,5e-4,0.9722222222222222
47,None,Bo,0.8,13,BIC,100,0.0019,1
48,None,Bo,0.8,13,BIC,100,0.0036,1
49,None,Bo,0.8,13,BIC,100,0.0072,1
5,None,Bo,0.8,13,BIC,100,0,1
50,None,Bo,0.8,13,BIC,100,0.0029,1
6,None,Bo,0.8,13,BIC,100,0.0056,1
7,None,Bo,0.8,13,BIC,100,0.0093,1
8,None,Bo,0.8,13,BIC,100,0.005,1
9,None,Bo,0.8,13,BIC,100,0.0124,1
1,None,Bo,0.8,2,BIC,100,0.0015,1
10,None,Bo,0.8,2,BIC,100,0.0111,1
11,None,Bo,0.8,2,BIC,100,0.0035,1
12,None,Bo,0.8,2,BIC,100,0.0104,1
13,None,Bo,0.8,2,BIC,100,0.003,1
14,None,Bo,0.8,2,BIC,100,0.0068,1
15,None,Bo,0.8,2,BIC,100,0.0076,1
16,None,Bo,0.8,2,BIC,100,0.0188,1
17,None,Bo,0.8,2,BIC,100,0.0148,1
18,None,Bo,0.8,2,BIC,100,0.0182,1
19,None,Bo,0.8,2,BIC,100,0,1
2,None,Bo,0.8,2,BIC,100,0.0031,1
20,None,Bo,0.8,2,BIC,100,0.0087,1
21,None,Bo,0.8,2,BIC,100,0.0309,1
22,None,Bo,0.8,2,BIC,100,0.0114,1
23,None,Bo,0.8,2,BIC,100,0.0038,1
24,None,Bo,0.8,2,BIC,100,0.0037,1
25,None,Bo,0.8,2,BIC,100,0.0167,1
26,None,Bo,0.8,2,BIC,100,0.0072,1
27,None,Bo,0.8,2,BIC,100,0.0123,1
28,None,Bo,0.8,2,BIC,100,0.0146,1
29,None,Bo,0.8,2,BIC,100,0.002,0.967741935483871
3,None,Bo,0.8,2,BIC,100,0.0097,1
30,None,Bo,0.8,2,BIC,100,7e-4,1
31,None,Bo,0.8,2,BIC,100,0.0098,1
32,None,Bo,0.8,2,BIC,100,0.0225,1
33,None,Bo,0.8,2,BIC,100,0.0177,1
34,None,Bo,0.8,2,BIC,100,0.015,0.9629629629629629
35,None,Bo,0.8,2,BIC,100,0.0173,1
36,None,Bo,0.8,2,BIC,100,0.0017,1
37,None,Bo,0.8,2,BIC,100,0.0052,1
38,None,Bo,0.8,2,BIC,100,0.0112,1
39,None,Bo,0.8,2,BIC,100,0.0148,1
4,None,Bo,0.8,2,BIC,100,0.0121,1
40,None,Bo,0.8,2,BIC,100,0.0061,1
41,None,Bo,0.8,2,BIC,100,0.0199,1
42,None,Bo,0.8,2,BIC,100,0.0054,1
43,None,Bo,0.8,2,BIC,100,0.0258,1
44,None,Bo,0.8,2,BIC,100,0.0358,1
45,None,Bo,0.8,2,BIC,100,0.0096,1
46,None,Bo,0.8,2,BIC,100,0.0021,1
47,None,Bo,0.8,2,BIC,100,0.0012,1
48,None,Bo,0.8,2,BIC,100,0.0061,1
49,None,Bo,0.8,2,BIC,100,0.0386,1
5,None,Bo,0.8,2,BIC,100,0.0073,1
50,None,Bo,0.8,2,BIC,100,0.01,1
6,None,Bo,0.8,2,BIC,100,0.0089,1
7,None,Bo,0.8,2,BIC,100,0.0097,1
8,None,Bo,0.8,2,BIC,100,0.015,0.9629629629629629
9,None,Bo,0.8,2,BIC,100,0.0186,1
1,None,Bo,0.8,7,BIC,100,0.0089,1
10,None,Bo,0.8,7,BIC,100,0.0173,1
11,None,Bo,0.8,7,BIC,100,6e-4,1
12,None,Bo,0.8,7,BIC,100,2e-4,1
13,None,Bo,0.8,7,BIC,100,0,1
14,None,Bo,0.8,7,BIC,100,0.0186,0.9736842105263158
15,None,Bo,0.8,7,BIC,100,0.0036,0.9666666666666667
16,None,Bo,0.8,7,BIC,100,0,1
17,None,Bo,0.8,7,BIC,100,0.0084,1
18,None,Bo,0.8,7,BIC,100,0,1
19,None,Bo,0.8,7,BIC,100,0.0128,1
2,None,Bo,0.8,7,BIC,100,0.0014,0.9615384615384616
20,None,Bo,0.8,7,BIC,100,0.0054,1
21,None,Bo,0.8,7,BIC,100,0.0023,0.972972972972973
22,None,Bo,0.8,7,BIC,100,6e-4,1
23,None,Bo,0.8,7,BIC,100,0.0042,1
24,None,Bo,0.8,7,BIC,100,0,1
25,None,Bo,0.8,7,BIC,100,0.0061,1
26,None,Bo,0.8,7,BIC,100,0.0067,1
27,None,Bo,0.8,7,BIC,100,0.0027,1
28,None,Bo,0.8,7,BIC,100,0.0024,0.9655172413793104
29,None,Bo,0.8,7,BIC,100,0,1
3,None,Bo,0.8,7,BIC,100,0.0035,1
30,None,Bo,0.8,7,BIC,100,0,0.9696969696969697
31,None,Bo,0.8,7,BIC,100,0.0113,1
32,None,Bo,0.8,7,BIC,100,0.0053,1
33,None,Bo,0.8,7,BIC,100,0.0068,1
34,None,Bo,0.8,7,BIC,100,0.0131,1
35,None,Bo,0.8,7,BIC,100,0,1
36,None,Bo,0.8,7,BIC,100,0,1
37,None,Bo,0.8,7,BIC,100,0.0279,1
38,None,Bo,0.8,7,BIC,100,0.0071,1
39,None,Bo,0.8,7,BIC,100,0,1
4,None,Bo,0.8,7,BIC,100,0,0.9655172413793104
40,None,Bo,0.8,7,BIC,100,0.0087,1
41,None,Bo,0.8,7,BIC,100,0.0049,1
42,None,Bo,0.8,7,BIC,100,0.0072,1
43,None,Bo,0.8,7,BIC,100,0.0114,1
44,None,Bo,0.8,7,BIC,100,0.0057,1
45,None,Bo,0.8,7,BIC,100,0.0027,1
46,None,Bo,0.8,7,BIC,100,0,1
47,None,Bo,0.8,7,BIC,100,0,1
48,None,Bo,0.8,7,BIC,100,4e-4,1
49,None,Bo,0.8,7,BIC,100,0.0065,1
5,None,Bo,0.8,7,BIC,100,0.0026,1
50,None,Bo,0.8,7,BIC,100,0,1
6,None,Bo,0.8,7,BIC,100,0,1
7,None,Bo,0.8,7,BIC,100,0.0016,1
8,None,Bo,0.8,7,BIC,100,0.0131,1
9,None,Bo,0.8,7,BIC,100,0.0045,1
1,None,Mave,0.2,13,AIC,100,0.8414,0.9411764705882353
10,None,Mave,0.2,13,AIC,100,0.8473,1
11,None,Mave,0.2,13,AIC,100,0.8056,1
12,None,Mave,0.2,13,AIC,100,0.8134,0.967741935483871
13,None,Mave,0.2,13,AIC,100,0.8083,1
14,None,Mave,0.2,13,AIC,100,0.7185,1
15,None,Mave,0.2,13,AIC,100,0.8028,1
16,None,Mave,0.2,13,AIC,100,0.8097,0.9512195121951219
17,None,Mave,0.2,13,AIC,100,0.7704,0.9782608695652174
18,None,Mave,0.2,13,AIC,100,0.8289,1
19,None,Mave,0.2,13,AIC,100,0.8505,0.9375
2,None,Mave,0.2,13,AIC,100,0.7861,0.9473684210526315
20,None,Mave,0.2,13,AIC,100,0.8367,0.9444444444444444
21,None,Mave,0.2,13,AIC,100,0.7961,1
22,None,Mave,0.2,13,AIC,100,0.8014,1
23,None,Mave,0.2,13,AIC,100,0.8245,0.9655172413793104
24,None,Mave,0.2,13,AIC,100,0.8042,0.9696969696969697
25,None,Mave,0.2,13,AIC,100,0.7883,0.9696969696969697
26,None,Mave,0.2,13,AIC,100,0.7925,1
27,None,Mave,0.2,13,AIC,100,0.8344,0.9117647058823529
28,None,Mave,0.2,13,AIC,100,0.755,0.9285714285714286
29,None,Mave,0.2,13,AIC,100,0.8348,1
3,None,Mave,0.2,13,AIC,100,0.7874,1
30,None,Mave,0.2,13,AIC,100,0.8983,0.9523809523809523
31,None,Mave,0.2,13,AIC,100,0.8256,0.9629629629629629
32,None,Mave,0.2,13,AIC,100,0.8477,1
33,None,Mave,0.2,13,AIC,100,0.8124,0.9393939393939394
34,None,Mave,0.2,13,AIC,100,0.8428,0.972972972972973
35,None,Mave,0.2,13,AIC,100,0.8291,0.975609756097561
36,None,Mave,0.2,13,AIC,100,0.8025,1
37,None,Mave,0.2,13,AIC,100,0.8466,1
38,None,Mave,0.2,13,AIC,100,0.8532,0.9696969696969697
39,None,Mave,0.2,13,AIC,100,0.8061,0.9696969696969697
4,None,Mave,0.2,13,AIC,100,0.4553,0.9117647058823529
40,None,Mave,0.2,13,AIC,100,0.8162,0.96875
41,None,Mave,0.2,13,AIC,100,0.8017,1
42,None,Mave,0.2,13,AIC,100,0.8438,1
43,None,Mave,0.2,13,AIC,100,0.8183,0.96875
44,None,Mave,0.2,13,AIC,100,0.8258,0.9310344827586207
45,None,Mave,0.2,13,AIC,100,0.8342,1
46,None,Mave,0.2,13,AIC,100,0.8028,1
47,None,Mave,0.2,13,AIC,100,0.8254,0.972972972972973
48,None,Mave,0.2,13,AIC,100,0.8301,1
49,None,Mave,0.2,13,AIC,100,0.8157,0.9459459459459459
5,None,Mave,0.2,13,AIC,100,0.5764,0.8378378378378378
50,None,Mave,0.2,13,AIC,100,0.2566,0.8974358974358975
6,None,Mave,0.2,13,AIC,100,0.8142,1
7,None,Mave,0.2,13,AIC,100,0.8317,0.9393939393939394
8,None,Mave,0.2,13,AIC,100,0.8428,0.972972972972973
9,None,Mave,0.2,13,AIC,100,0.8231,1
1,None,Mave,0.2,2,AIC,100,0.3757,0.8333333333333334
10,None,Mave,0.2,2,AIC,100,0.3845,0.7428571428571429
11,None,Mave,0.2,2,AIC,100,0.3685,0.72
12,None,Mave,0.2,2,AIC,100,0.4029,0.7857142857142857
13,None,Mave,0.2,2,AIC,100,0.3633,0.75
14,None,Mave,0.2,2,AIC,100,0.3548,0.6071428571428571
15,None,Mave,0.2,2,AIC,100,0.3818,0.6153846153846154
16,None,Mave,0.2,2,AIC,100,0.3861,0.7727272727272727
17,None,Mave,0.2,2,AIC,100,0.407,0.8297872340425532
18,None,Mave,0.2,2,AIC,100,0.372,0.725
19,None,Mave,0.2,2,AIC,100,0.387,0.6216216216216216
2,None,Mave,0.2,2,AIC,100,0.37,0.9393939393939394
20,None,Mave,0.2,2,AIC,100,0.3503,0.8064516129032258
21,None,Mave,0.2,2,AIC,100,0.3636,0.8064516129032258
22,None,Mave,0.2,2,AIC,100,0.3848,0.8666666666666667
23,None,Mave,0.2,2,AIC,100,0.3815,0.8387096774193549
24,None,Mave,0.2,2,AIC,100,0.3812,0.8285714285714286
25,None,Mave,0.2,2,AIC,100,0.3722,0.7560975609756098
26,None,Mave,0.2,2,AIC,100,0.3909,0.75
