replica,network,population,sigma,true_model,modelcompare,base_SS,TAT,RR
19,None,Rey,0.5,2,BIC,20,0.5388,0.7616836580195822
2,None,Rey,0.5,2,BIC,20,0.5345,0.784135634271874
20,None,Rey,0.5,2,BIC,20,0.3965,0.7884052115947884
21,None,Rey,0.5,2,BIC,20,0.6205,0.7914562714603111
22,None,Rey,0.5,2,BIC,20,0.6792,0.8293201133144475
23,None,Rey,0.5,2,BIC,20,0.5847,0.7847397675593735
24,None,Rey,0.5,2,BIC,20,0.794,0.8136432541687721
25,None,Rey,0.5,2,BIC,20,0.7821,0.8193124368048534
26,None,Rey,0.5,2,BIC,20,0.6323,0.8015351984648016
27,None,Rey,0.5,2,BIC,20,0.3701,0.7444377022653722
28,None,Rey,0.5,2,BIC,20,0.5022,0.7081354219302678
29,None,Rey,0.5,2,BIC,20,0.5759,0.7472460838807479
3,None,Rey,0.5,2,BIC,20,0.6154,0.7782828282828282
30,None,Rey,0.5,2,BIC,20,0.8233,0.797597415707652
31,None,Rey,0.5,2,BIC,20,0.7957,0.8252750580397699
32,None,Rey,0.5,2,BIC,20,0.7661,0.7881877839475012
33,None,Rey,0.5,2,BIC,20,0.7423,0.8110650348943057
34,None,Rey,0.5,2,BIC,20,0.8929,0.8244567963617989
35,None,Rey,0.5,2,BIC,20,0.1773,0.7949520444220091
36,None,Rey,0.5,2,BIC,20,0.6327,0.7764753435731608
37,None,Rey,0.5,2,BIC,20,0.5952,0.7648067803450711
38,None,Rey,0.5,2,BIC,20,0.4656,0.68828938062039
39,None,Rey,0.5,2,BIC,20,0.5104,0.7273828756058158
4,None,Rey,0.5,2,BIC,20,0.1976,0.6965294592413237
40,None,Rey,0.5,2,BIC,20,0.7065,0.8321883208729036
41,None,Rey,0.5,2,BIC,20,0.5031,0.768025078369906
42,None,Rey,0.5,2,BIC,20,0.6296,0.7877868769588515
43,None,Rey,0.5,2,BIC,20,0.6925,0.7504546373004647
44,None,Rey,0.5,2,BIC,20,0.8367,0.8140123519287233
45,None,Rey,0.5,2,BIC,20,0.4363,0.6821533178466822
46,None,Rey,0.5,2,BIC,20,0.601,0.8407026044821321
47,None,Rey,0.5,2,BIC,20,0.6971,0.7684072315927684
48,None,Rey,0.5,2,BIC,20,0.6744,0.7984050070664244
49,None,Rey,0.5,2,BIC,20,0.1836,0.7167390645519749
5,None,Rey,0.5,2,BIC,20,0.4161,0.7250404203718674
50,None,Rey,0.5,2,BIC,20,0.54,0.7908925686591276
6,None,Rey,0.5,2,BIC,20,0.1777,0.692035934187948
7,None,Rey,0.5,2,BIC,20,0.7365,0.8334847108689071
8,None,Rey,0.5,2,BIC,20,0.8929,0.8244567963617989
9,None,Rey,0.5,2,BIC,20,0.3048,0.6802102284212654
1,None,Rey,0.5,7,BIC,20,0.2441,0.6496667339931327
10,None,Rey,0.5,7,BIC,20,0.1166,0.7691919701402199
11,None,Rey,0.5,7,BIC,20,0.0694,0.7421961814324679
12,None,Rey,0.5,7,BIC,20,0.0566,0.6584873270726043
13,None,Rey,0.5,7,BIC,20,0.0568,0.6516467973327945
14,None,Rey,0.5,7,BIC,20,0.3085,0.8034144863117486
15,None,Rey,0.5,7,BIC,20,0.4988,0.7547455573505655
16,None,Rey,0.5,7,BIC,20,0.0843,0.623027114528531
17,None,Rey,0.5,7,BIC,20,0.063,0.6478019201616978
18,None,Rey,0.5,7,BIC,20,0.0153,0.7106670703400949
19,None,Rey,0.5,7,BIC,20,0.2066,0.6936836786255685
2,None,Rey,0.5,7,BIC,20,0.0016,0.6951909476661952
20,None,Rey,0.5,7,BIC,20,0.3857,0.7231375720206207
21,None,Rey,0.5,7,BIC,20,0.1674,0.6272267206477733
22,None,Rey,0.5,7,BIC,20,0.058,0.6463697869332525
23,None,Rey,0.5,7,BIC,20,0.0371,0.6377762082534557
24,None,Rey,0.5,7,BIC,20,0.3673,0.6800727566693614
25,None,Rey,0.5,7,BIC,20,0.4245,0.7849777598059038
26,None,Rey,0.5,7,BIC,20,0.1374,0.6098251288790053
27,None,Rey,0.5,7,BIC,20,0.0608,0.5893290218270008
28,None,Rey,0.5,7,BIC,20,0.1875,0.5916717202344856
29,None,Rey,0.5,7,BIC,20,0.0907,0.6482695994349712
3,None,Rey,0.5,7,BIC,20,0.2665,0.6242173298323571
30,None,Rey,0.5,7,BIC,20,0.1028,0.7302292697707302
31,None,Rey,0.5,7,BIC,20,0.1641,0.6192109777015438
32,None,Rey,0.5,7,BIC,20,0.4684,0.6988183011816989
33,None,Rey,0.5,7,BIC,20,0.007,0.6967709384460141
34,None,Rey,0.5,7,BIC,20,0.0057,0.6610511449611621
35,None,Rey,0.5,7,BIC,20,0.0648,0.6831972583408931
36,None,Rey,0.5,7,BIC,20,0.1943,0.7311501920355771
37,None,Rey,0.5,7,BIC,20,0.0398,0.7185828202281215
38,None,Rey,0.5,7,BIC,20,0.055,0.7136230714933952
39,None,Rey,0.5,7,BIC,20,0.0042,0.6481462774017578
4,None,Rey,0.5,7,BIC,20,0.0736,0.6113302984319676
40,None,Rey,0.5,7,BIC,20,0.2487,0.7249040597859019
41,None,Rey,0.5,7,BIC,20,0.0853,0.8279168348809043
42,None,Rey,0.5,7,BIC,20,0.0372,0.6434562910560889
43,None,Rey,0.5,7,BIC,20,0.2244,0.6621935223489053
44,None,Rey,0.5,7,BIC,20,0.096,0.7336566636354451
45,None,Rey,0.5,7,BIC,20,0.2636,0.5903748733535967
46,None,Rey,0.5,7,BIC,20,0.1603,0.6698294135459776
47,None,Rey,0.5,7,BIC,20,0.0776,0.7073318521510806
48,None,Rey,0.5,7,BIC,20,0.06,0.7052344381568311
49,None,Rey,0.5,7,BIC,20,0.0134,0.7323829744211909
5,None,Rey,0.5,7,BIC,20,0.1343,0.6067892503536068
50,None,Rey,0.5,7,BIC,20,0.3463,0.7263455518529739
6,None,Rey,0.5,7,BIC,20,0.061,0.7510088781275222
7,None,Rey,0.5,7,BIC,20,0.1628,0.7328552671447328
8,None,Rey,0.5,7,BIC,20,0.0057,0.6610511449611621
9,None,Rey,0.5,7,BIC,20,0.2881,0.6840881520420542
1,None,Rey,0.8,13,AIC,100,0.0138,0.542530595731769
10,None,Rey,0.8,13,AIC,100,0.001,0.5687127110931338
11,None,Rey,0.8,13,AIC,100,0.0206,0.599575843263987
12,None,Rey,0.8,13,AIC,100,0.0371,0.5513546300040437
13,None,Rey,0.8,13,AIC,100,0.0366,0.5376289702609751
14,None,Rey,0.8,13,AIC,100,0.0269,0.559672859450727
15,None,Rey,0.8,13,AIC,100,0.0088,0.552305053969535
16,None,Rey,0.8,13,AIC,100,0,0.5557124130281335
17,None,Rey,0.8,13,AIC,100,0.1087,0.5470689133286247
18,None,Rey,0.8,13,AIC,100,0.034,0.5571500757958565
19,None,Rey,0.8,13,AIC,100,0.0337,0.6423821039903265
2,None,Rey,0.8,13,AIC,100,0.0548,0.5503593481121571
20,None,Rey,0.8,13,AIC,100,0.0138,0.5480157528021812
21,None,Rey,0.8,13,AIC,100,0.0591,0.6009896990506969
22,None,Rey,0.8,13,AIC,100,0.0251,0.5867393278837421
23,None,Rey,0.8,13,AIC,100,0.0286,0.6050292870127247
24,None,Rey,0.8,13,AIC,100,0.0715,0.5816821674080065
25,None,Rey,0.8,13,AIC,100,0.0431,0.580635370295427
26,None,Rey,0.8,13,AIC,100,0.0131,0.5540171803941385
27,None,Rey,0.8,13,AIC,100,0.0172,0.5938414941948511
28,None,Rey,0.8,13,AIC,100,0.0011,0.5593015039870799
29,None,Rey,0.8,13,AIC,100,0.0155,0.6151050080775444
3,None,Rey,0.8,13,AIC,100,0.0489,0.54055145944854055
30,None,Rey,0.8,13,AIC,100,0.0351,0.5706060606060606
31,None,Rey,0.8,13,AIC,100,0.0473,0.5565770862800565
32,None,Rey,0.8,13,AIC,100,0.0061,0.5719475277497478
33,None,Rey,0.8,13,AIC,100,0.0294,0.5399939326524421
34,None,Rey,0.8,13,AIC,100,0.0442,0.5907023749368367
35,None,Rey,0.8,13,AIC,100,0.0126,0.5651866801210899
36,None,Rey,0.8,13,AIC,100,0.019,0.5708661417322834
37,None,Rey,0.8,13,AIC,100,0.0947,0.5294296116504854
38,None,Rey,0.8,13,AIC,100,0.0666,0.5564426478019202
39,None,Rey,0.8,13,AIC,100,4e-4,0.6440541086210377
4,None,Rey,0.8,13,AIC,100,0.0034,0.5472536348949919
40,None,Rey,0.8,13,AIC,100,0.0257,0.5966861992321681
41,None,Rey,0.8,13,AIC,100,0.0613,0.5370220513857981
42,None,Rey,0.8,13,AIC,100,0.0067,0.6027466424315864
43,None,Rey,0.8,13,AIC,100,0.0222,0.56803717547227
44,None,Rey,0.8,13,AIC,100,0.053900000000000003,0.5518320379529625
45,None,Rey,0.8,13,AIC,100,0.0039,0.6158906882591093
46,None,Rey,0.8,13,AIC,100,0.0793,0.5711693548387097
47,None,Rey,0.8,13,AIC,100,0.018,0.6159442255228857
48,None,Rey,0.8,13,AIC,100,0.0466,0.6116377571601452
49,None,Rey,0.8,13,AIC,100,0.0537,0.5602951581926615
5,None,Rey,0.8,13,AIC,100,0.0832,0.5595766129032258
50,None,Rey,0.8,13,AIC,100,0.0091,0.5970525890784294
6,None,Rey,0.8,13,AIC,100,0.0085,0.6035598705501618
7,None,Rey,0.8,13,AIC,100,0.0323,0.5351160443995964
8,None,Rey,0.8,13,AIC,100,0.0442,0.5907023749368367
9,None,Rey,0.8,13,AIC,100,0.0801,0.5663600525624178
1,None,Rey,0.8,2,AIC,100,0.0823,0.6788888888888889
10,None,Rey,0.8,2,AIC,100,0.2352,0.7076147251638931
11,None,Rey,0.8,2,AIC,100,0.4151,0.6853069066639701
12,None,Rey,0.8,2,AIC,100,0.2316,0.6700989299414496
13,None,Rey,0.8,2,AIC,100,0.647,0.7079288025889967
14,None,Rey,0.8,2,AIC,100,0.2565,0.6767289247854619
15,None,Rey,0.8,2,AIC,100,0.327,0.6609433390566609
16,None,Rey,0.8,2,AIC,100,0.3438,0.6677760968229954
17,None,Rey,0.8,2,AIC,100,0.4644,0.7153962645128723
18,None,Rey,0.8,2,AIC,100,0.6405,0.7327943405760485
19,None,Rey,0.8,2,AIC,100,0.3397,0.7139250732101383
2,None,Rey,0.8,2,AIC,100,0.2859,0.6430374633949308
20,None,Rey,0.8,2,AIC,100,0.2677,0.6595464668961328
21,None,Rey,0.8,2,AIC,100,0.5983,0.7339662660337339
22,None,Rey,0.8,2,AIC,100,0.4908,0.6984014569000405
23,None,Rey,0.8,2,AIC,100,0.186,0.6665655646547366
24,None,Rey,0.8,2,AIC,100,0.4284,0.7201454839361487
25,None,Rey,0.8,2,AIC,100,0.5518,0.6839603559870551
26,None,Rey,0.8,2,AIC,100,0.5745,0.6993840250429163
27,None,Rey,0.8,2,AIC,100,0.5051,0.6765893037336024
28,None,Rey,0.8,2,AIC,100,0.1272,0.6729680549939345
29,None,Rey,0.8,2,AIC,100,0.3909,0.686527974146637
3,None,Rey,0.8,2,AIC,100,0.3192,0.6647813352186648
30,None,Rey,0.8,2,AIC,100,0.261,0.7172288426580489
31,None,Rey,0.8,2,AIC,100,0.1958,0.7270524083611027
32,None,Rey,0.8,2,AIC,100,0.5911,0.6970155273240572
33,None,Rey,0.8,2,AIC,100,0.4904,0.6719854574833367
34,None,Rey,0.8,2,AIC,100,0.5386,0.7085604684029881
35,None,Rey,0.8,2,AIC,100,0.4246,0.6866983133016867
36,None,Rey,0.8,2,AIC,100,0.2902,0.6592585109607031
37,None,Rey,0.8,2,AIC,100,0.3233,0.6623966108533387
38,None,Rey,0.8,2,AIC,100,0.1791,0.685668081665656
39,None,Rey,0.8,2,AIC,100,0.523,0.7164917238595074
4,None,Rey,0.8,2,AIC,100,0.2848,0.6681813591840856
40,None,Rey,0.8,2,AIC,100,0.166,0.6495916103660381
41,None,Rey,0.8,2,AIC,100,0.5579,0.6922999191592563
42,None,Rey,0.8,2,AIC,100,0.3675,0.6637669431519321
43,None,Rey,0.8,2,AIC,100,0.3312,0.6604307816766104
44,None,Rey,0.8,2,AIC,100,0.4643,0.6840084857056268
45,None,Rey,0.8,2,AIC,100,0.2646,0.67040857605178
46,None,Rey,0.8,2,AIC,100,0.312,0.6774519716885743
47,None,Rey,0.8,2,AIC,100,0.3162,0.6983742300313036
48,None,Rey,0.8,2,AIC,100,0.1719,0.6495856074388519
49,None,Rey,0.8,2,AIC,100,0.3567,0.6990506968289234
5,None,Rey,0.8,2,AIC,100,0.4939,0.6852863792754503
50,None,Rey,0.8,2,AIC,100,0.5278,0.7037037037037037
6,None,Rey,0.8,2,AIC,100,0.3601,0.6542188130803391
7,None,Rey,0.8,2,AIC,100,0.2716,0.6711416170384576
8,None,Rey,0.8,2,AIC,100,0.5386,0.7085604684029881
9,None,Rey,0.8,2,AIC,100,0.4486,0.7091295116772823
1,None,Rey,0.8,7,AIC,100,0.0694,0.6119704782125164
10,None,Rey,0.8,7,AIC,100,0.0061,0.6168942842690945
11,None,Rey,0.8,7,AIC,100,0.1754,0.6879482776037984
12,None,Rey,0.8,7,AIC,100,0.0505,0.6013745704467354
13,None,Rey,0.8,7,AIC,100,0.0666,0.5659540137152077
14,None,Rey,0.8,7,AIC,100,0.0184,0.5646073087017969
15,None,Rey,0.8,7,AIC,100,0.0513,0.5965409123090928
16,None,Rey,0.8,7,AIC,100,0.1567,0.6125353249899071
17,None,Rey,0.8,7,AIC,100,0.2474,0.5859833907231112
18,None,Rey,0.8,7,AIC,100,0.2867,0.6061187399030694
19,None,Rey,0.8,7,AIC,100,0.1011,0.5826016752447271
2,None,Rey,0.8,7,AIC,100,0.0521,0.6137122054808373
20,None,Rey,0.8,7,AIC,100,0.0915,0.5649225786863677
21,None,Rey,0.8,7,AIC,100,0.0117,0.6285540827683902
22,None,Rey,0.8,7,AIC,100,0.1383,0.5916489738145789
23,None,Rey,0.8,7,AIC,100,0.0176,0.6257327673337376
24,None,Rey,0.8,7,AIC,100,0.0819,0.6185035389282103
25,None,Rey,0.8,7,AIC,100,0.1376,0.5839217268509179
26,None,Rey,0.8,7,AIC,100,0.0943,0.608638611363407
27,None,Rey,0.8,7,AIC,100,0.0771,0.6097067745197169
28,None,Rey,0.8,7,AIC,100,0.0043,0.6329228905934599
29,None,Rey,0.8,7,AIC,100,0.1052,0.6097659402744149
3,None,Rey,0.8,7,AIC,100,0.0901,0.566199455480488
30,None,Rey,0.8,7,AIC,100,0.1425,0.5836532632855123
31,None,Rey,0.8,7,AIC,100,0.0567,0.6486568370026258
32,None,Rey,0.8,7,AIC,100,0.1248,0.59196274926612
33,None,Rey,0.8,7,AIC,100,0.1247,0.5717316629622146
34,None,Rey,0.8,7,AIC,100,0.1866,0.628193476724225
35,None,Rey,0.8,7,AIC,100,0.1074,0.6436154079466181
36,None,Rey,0.8,7,AIC,100,0.0645,0.617664912990692
37,None,Rey,0.8,7,AIC,100,0.0692,0.6279563371740449
38,None,Rey,0.8,7,AIC,100,0.037,0.6055184960582171
39,None,Rey,0.8,7,AIC,100,0.0109,0.6785894715570375
4,None,Rey,0.8,7,AIC,100,0.0383,0.6426623573376427
40,None,Rey,0.8,7,AIC,100,0.0717,0.5765419615773508
41,None,Rey,0.8,7,AIC,100,0.1118,0.5444814702615369
42,None,Rey,0.8,7,AIC,100,0.0116,0.6974628525219853
43,None,Rey,0.8,7,AIC,100,0.0303,0.5718469150762395
44,None,Rey,0.8,7,AIC,100,0.0798,0.5852008883504947
45,None,Rey,0.8,7,AIC,100,0.1338,0.6312702265372169
46,None,Rey,0.8,7,AIC,100,0.0098,0.5921810283867057
47,None,Rey,0.8,7,AIC,100,1e-4,0.6700292545142742
48,None,Rey,0.8,7,AIC,100,0.0207,0.5957618567103935
49,None,Rey,0.8,7,AIC,100,0.062,0.6380355699272433
5,None,Rey,0.8,7,AIC,100,0.0706,0.6092313907686092
50,None,Rey,0.8,7,AIC,100,0.0113,0.6977472471966866
6,None,Rey,0.8,7,AIC,100,0.0082,0.6545876652871707
7,None,Rey,0.8,7,AIC,100,0.1011,0.5805311521761083
8,None,Rey,0.8,7,AIC,100,0.1866,0.628193476724225
9,None,Rey,0.8,7,AIC,100,0.0943,0.5901937046004843
1,None,Rey,0.8,13,AIC,20,0.007,0.6007470220068645
10,None,Rey,0.8,13,AIC,20,0.0083,0.5769114230885769
11,None,Rey,0.8,13,AIC,20,0.0851,0.6258723576413472
12,None,Rey,0.8,13,AIC,20,0.0086,0.6310738458430144
13,None,Rey,0.8,13,AIC,20,0.0522,0.6032339565437089
14,None,Rey,0.8,13,AIC,20,0.0934,0.5816584183415816
15,None,Rey,0.8,13,AIC,20,0.0391,0.6029856768206576
16,None,Rey,0.8,13,AIC,20,0.0087,0.62221997573797
17,None,Rey,0.8,13,AIC,20,0.0345,0.6396241664982825
18,None,Rey,0.8,13,AIC,20,0.0069,0.6139393939393939
19,None,Rey,0.8,13,AIC,20,0.0128,0.6156953843046157
2,None,Rey,0.8,13,AIC,20,0.0247,0.5930338213023726
20,None,Rey,0.8,13,AIC,20,0.0095,0.6107687645216688
21,None,Rey,0.8,13,AIC,20,0.0083,0.6345901142221773
22,None,Rey,0.8,13,AIC,20,0.009,0.5992929292929293
23,None,Rey,0.8,13,AIC,20,0.0153,0.6462020835440477
24,None,Rey,0.8,13,AIC,20,0.013,0.6031537450722734
25,None,Rey,0.8,13,AIC,20,0.0206,0.6091037545417844
26,None,Rey,0.8,13,AIC,20,0.0189,0.609512269009391
27,None,Rey,0.8,13,AIC,20,0.0378,0.6078510724403076
28,None,Rey,0.8,13,AIC,20,0.012,0.6344465745131672
29,None,Rey,0.8,13,AIC,20,0.0371,0.6091129521115377
3,None,Rey,0.8,13,AIC,20,0.0057,0.6140705549378348
30,None,Rey,0.8,13,AIC,20,0.0246,0.6437651331719129
31,None,Rey,0.8,13,AIC,20,0.0063,0.6260597496972143
32,None,Rey,0.8,13,AIC,20,0.0391,0.5935509956534923
33,None,Rey,0.8,13,AIC,20,0.0345,0.610438118312134
34,None,Rey,0.8,13,AIC,20,0.0172,0.6076013342767613
35,None,Rey,0.8,13,AIC,20,0.0308,0.6359135004042037
36,None,Rey,0.8,13,AIC,20,0.0296,0.5914054600606673
37,None,Rey,0.8,13,AIC,20,0.0382,0.6095931997571342
38,None,Rey,0.8,13,AIC,20,0.0031,0.6230947814676492
39,None,Rey,0.8,13,AIC,20,0.0297,0.6259842519685039
4,None,Rey,0.8,13,AIC,20,0.0374,0.6171093828906171
40,None,Rey,0.8,13,AIC,20,0.0605,0.5930267812026276
41,None,Rey,0.8,13,AIC,20,0.0145,0.6233582541927662
42,None,Rey,0.8,13,AIC,20,0.0038,0.6198464025869038
43,None,Rey,0.8,13,AIC,20,0.0343,0.6031489705288655
44,None,Rey,0.8,13,AIC,20,0.0063,0.6182920667003537
45,None,Rey,0.8,13,AIC,20,0.0331,0.6219327476522266
46,None,Rey,0.8,13,AIC,20,0.0092,0.6128999697183809
47,None,Rey,0.8,13,AIC,20,0.0305,0.6098373901626098
48,None,Rey,0.8,13,AIC,20,0.0048,0.603918400323167
49,None,Rey,0.8,13,AIC,20,0.0168,0.6316533683466317
5,None,Rey,0.8,13,AIC,20,0.0124,0.5910191725529768
50,None,Rey,0.8,13,AIC,20,0.011,0.5909045074115156
6,None,Rey,0.8,13,AIC,20,0.0056,0.5939111965206837
7,None,Rey,0.8,13,AIC,20,0.0625,0.6125871300131326
8,None,Rey,0.8,13,AIC,20,0.0172,0.6076013342767613
9,None,Rey,0.8,13,AIC,20,0.0194,0.621380846325167
1,None,Rey,0.8,2,AIC,20,0.3832,0.6419491525423728
10,None,Rey,0.8,2,AIC,20,0.2191,0.6175966098274644
11,None,Rey,0.8,2,AIC,20,0.2515,0.639208560468403
12,None,Rey,0.8,2,AIC,20,0.0613,0.629136400322841
13,None,Rey,0.8,2,AIC,20,0.1882,0.6259218102838671
14,None,Rey,0.8,2,AIC,20,0.1485,0.6528114886731392
15,None,Rey,0.8,2,AIC,20,0.2482,0.6104027524792552
16,None,Rey,0.8,2,AIC,20,0.2271,0.6382742245124785
17,None,Rey,0.8,2,AIC,20,0.2338,0.6373093626906373
18,None,Rey,0.8,2,AIC,20,0.3219,0.6194286871961102
19,None,Rey,0.8,2,AIC,20,0.2813,0.6355102452811143
2,None,Rey,0.8,2,AIC,20,0.1566,0.6234736098496316
20,None,Rey,0.8,2,AIC,20,0.3023,0.6130693869306131
21,None,Rey,0.8,2,AIC,20,0.23,0.6238133710361543
22,None,Rey,0.8,2,AIC,20,0.3259,0.6018818292189397
23,None,Rey,0.8,2,AIC,20,0.1392,0.6134411318847903
24,None,Rey,0.8,2,AIC,20,0.1642,0.6261748357756443
25,None,Rey,0.8,2,AIC,20,0.1872,0.614459049544995
26,None,Rey,0.8,2,AIC,20,0.3144,0.6406423593576407
27,None,Rey,0.8,2,AIC,20,0.1921,0.6267192556634305
28,None,Rey,0.8,2,AIC,20,0.1663,0.6389085396664982
29,None,Rey,0.8,2,AIC,20,0.1607,0.6203132895401718
3,None,Rey,0.8,2,AIC,20,0.2636,0.6266666666666667
30,None,Rey,0.8,2,AIC,20,0.1456,0.6181102362204725
31,None,Rey,0.8,2,AIC,20,0.1798,0.6068436459069345
32,None,Rey,0.8,2,AIC,20,0.2584,0.6335184250378597
33,None,Rey,0.8,2,AIC,20,0.2557,0.6237483564276323
34,None,Rey,0.8,2,AIC,20,0.1492,0.6122283981808995
35,None,Rey,0.8,2,AIC,20,0.0744,0.6555275113579001
36,None,Rey,0.8,2,AIC,20,0.1654,0.6165117219078415
37,None,Rey,0.8,2,AIC,20,0.1093,0.6168903238825547
38,None,Rey,0.8,2,AIC,20,0.0744,0.6541376174598363
39,None,Rey,0.8,2,AIC,20,0.1704,0.631159127625202
4,None,Rey,0.8,2,AIC,20,0.063,0.6434624697336562
40,None,Rey,0.8,2,AIC,20,0.3094,0.5935542533845222
41,None,Rey,0.8,2,AIC,20,0.1408,0.6334310850439883
42,None,Rey,0.8,2,AIC,20,0.1683,0.6166211707612982
43,None,Rey,0.8,2,AIC,20,0.2761,0.6345726409375632
44,None,Rey,0.8,2,AIC,20,0.3314,0.6353143667105396
45,None,Rey,0.8,2,AIC,20,0.1561,0.6393293606706393
46,None,Rey,0.8,2,AIC,20,0.2441,0.6126589945487583
47,None,Rey,0.8,2,AIC,20,0.2255,0.6287243712756287
48,None,Rey,0.8,2,AIC,20,0.318,0.6112457096709065
49,None,Rey,0.8,2,AIC,20,0.1696,0.651681988079604
5,None,Rey,0.8,2,AIC,20,0.196,0.6393492320129345
50,None,Rey,0.8,2,AIC,20,0.21,0.6263126009693053
6,None,Rey,0.8,2,AIC,20,0.2136,0.6534773392550721
7,None,Rey,0.8,2,AIC,20,0.1632,0.6151983045716016
8,None,Rey,0.8,2,AIC,20,0.1492,0.6122283981808995
9,None,Rey,0.8,2,AIC,20,0.1302,0.6398827572266019
1,None,Rey,0.8,7,AIC,20,0.0203,0.5917996364370834
10,None,Rey,0.8,7,AIC,20,0.0353,0.5932613739533945
11,None,Rey,0.8,7,AIC,20,0.0778,0.6051116274371149
12,None,Rey,0.8,7,AIC,20,0.0182,0.6219327476522266
13,None,Rey,0.8,7,AIC,20,0.0133,0.6166902404526167
14,None,Rey,0.8,7,AIC,20,0.0405,0.5911708253358925
15,None,Rey,0.8,7,AIC,20,0.053,0.5894588045234249
16,None,Rey,0.8,7,AIC,20,0.0373,0.6335491703763658
17,None,Rey,0.8,7,AIC,20,0.0237,0.6472966144517434
18,None,Rey,0.8,7,AIC,20,0.0211,0.6251892219194671
19,None,Rey,0.8,7,AIC,20,0.033,0.5825164224355736
2,None,Rey,0.8,7,AIC,20,0.0188,0.6014346332592443
20,None,Rey,0.8,7,AIC,20,0.0387,0.6050742949560295
21,None,Rey,0.8,7,AIC,20,0.021,0.6115384615384616
22,None,Rey,0.8,7,AIC,20,0.0015,0.6274866202160961
23,None,Rey,0.8,7,AIC,20,0.0474,0.6435273938048632
24,None,Rey,0.8,7,AIC,20,0.039,0.6111560226354082
25,None,Rey,0.8,7,AIC,20,0.0242,0.6002830570157703
26,None,Rey,0.8,7,AIC,20,0.0706,0.587486101283736
27,None,Rey,0.8,7,AIC,20,0.0355,0.6126717865804365
28,None,Rey,0.8,7,AIC,20,0.0098,0.6222963412168991
29,None,Rey,0.8,7,AIC,20,0.0577,0.6103319543941076
3,None,Rey,0.8,7,AIC,20,0,0.6071500706927894
30,None,Rey,0.8,7,AIC,20,0.037,0.5921624078375921
31,None,Rey,0.8,7,AIC,20,0.0815,0.6105337503783674
32,None,Rey,0.8,7,AIC,20,0.0474,0.5942834057165943
33,None,Rey,0.8,7,AIC,20,0.0074,0.5970736629667003
34,None,Rey,0.8,7,AIC,20,0.0104,0.5980026228185211
35,None,Rey,0.8,7,AIC,20,0.0037,0.6453986493297047
36,None,Rey,0.8,7,AIC,20,0.0278,0.6027895694360218
37,None,Rey,0.8,7,AIC,20,0.064,0.6132027859089533
38,None,Rey,0.8,7,AIC,20,0.096,0.6130886356761117
39,None,Rey,0.8,7,AIC,20,0.0059,0.6090514193352864
4,None,Rey,0.8,7,AIC,20,0.0384,0.622154779969651
40,None,Rey,0.8,7,AIC,20,0.0864,0.5967481316905675
41,None,Rey,0.8,7,AIC,20,0.0517,0.5758982640290674
42,None,Rey,0.8,7,AIC,20,0.0477,0.6128347650328448
43,None,Rey,0.8,7,AIC,20,0.0101,0.6130562001816164
44,None,Rey,0.8,7,AIC,20,0.0393,0.6054359907042538
45,None,Rey,0.8,7,AIC,20,0.0591,0.6140830800405268
46,None,Rey,0.8,7,AIC,20,0.0127,0.5914000201877461
47,None,Rey,0.8,7,AIC,20,0.0076,0.5956372450010099
48,None,Rey,0.8,7,AIC,20,0.0112,0.6056992724333063
49,None,Rey,0.8,7,AIC,20,0.0068,0.6210696592862198
5,None,Rey,0.8,7,AIC,20,0.0149,0.5886037583350172
50,None,Rey,0.8,7,AIC,20,0.035,0.609512269009391
6,None,Rey,0.8,7,AIC,20,0.0581,0.611682808716707
7,None,Rey,0.8,7,AIC,20,0.0798,0.5917584082415918
8,None,Rey,0.8,7,AIC,20,0.0104,0.5980026228185211
9,None,Rey,0.8,7,AIC,20,0.0028,0.6264658309745249
1,None,Rey,0.8,13,BIC,100,0,0.8334176190957824
10,None,Rey,0.8,13,BIC,100,1e-4,0.8138335524319952
11,None,Rey,0.8,13,BIC,100,0.0011,0.8162997374267825
12,None,Rey,0.8,13,BIC,100,8e-4,0.8516983420946219
13,None,Rey,0.8,13,BIC,100,0.001,0.7613797289095691
14,None,Rey,0.8,13,BIC,100,7e-4,0.772516155088853
15,None,Rey,0.8,13,BIC,100,9e-4,0.851508120649652
16,None,Rey,0.8,13,BIC,100,4e-4,0.8002420086719774
17,None,Rey,0.8,13,BIC,100,0.0011,0.8083947129452124
18,None,Rey,0.8,13,BIC,100,9e-4,0.8076806467913087
19,None,Rey,0.8,13,BIC,100,9e-4,0.8482466747279322
2,None,Rey,0.8,13,BIC,100,0.0019,0.8407733576272902
20,None,Rey,0.8,13,BIC,100,3e-4,0.7683530243360598
21,None,Rey,0.8,13,BIC,100,1e-4,0.7840840234296101
22,None,Rey,0.8,13,BIC,100,9e-4,0.8151175698859623
23,None,Rey,0.8,13,BIC,100,2e-4,0.8079175924055746
24,None,Rey,0.8,13,BIC,100,0,0.7991306105944197
25,None,Rey,0.8,13,BIC,100,0.0064,0.8079724807770133
26,None,Rey,0.8,13,BIC,100,0.0019,0.8245578575037897
27,None,Rey,0.8,13,BIC,100,0.0025,0.8323069156991418
28,None,Rey,0.8,13,BIC,100,0.0013,0.8601998586857778
29,None,Rey,0.8,13,BIC,100,0,0.8368336025848142
3,None,Rey,0.8,13,BIC,100,8e-4,0.8083021916978083
