replica,network,population,sigma,true_model,modelcompare,base_SS,RR
10,None,Rey,0.5,2,BIC,100,0.8815935451336359
11,None,Rey,0.5,2,BIC,100,0.9589442815249267
12,None,Rey,0.5,2,BIC,100,0.9562891177064405
13,None,Rey,0.5,2,BIC,100,0.9619741100323624
14,None,Rey,0.5,2,BIC,100,0.9542655224634023
15,None,Rey,0.5,2,BIC,100,0.9499040500959499
16,None,Rey,0.5,2,BIC,100,0.9536056480080686
17,None,Rey,0.5,2,BIC,100,0.9599192327107522
18,None,Rey,0.5,2,BIC,100,0.9591712986356746
19,None,Rey,0.5,2,BIC,100,0.8446935272139756
20,None,Rey,0.5,2,BIC,100,0.9535331038671796
21,None,Rey,0.5,2,BIC,100,0.957075042924957
22,None,Rey,0.5,2,BIC,100,0.9569000404694455
23,None,Rey,0.5,2,BIC,100,0.9587503791325447
24,None,Rey,0.5,2,BIC,100,0.9550414225095979
25,None,Rey,0.5,2,BIC,100,0.9449838187702265
26,None,Rey,0.5,2,BIC,100,0.9567807735029789
27,None,Rey,0.5,2,BIC,100,0.958526740665994
28,None,Rey,0.5,2,BIC,100,0.9130610594419734
29,None,Rey,0.5,2,BIC,100,0.9488992122803475
30,None,Rey,0.5,2,BIC,100,0.8833568975964452
31,None,Rey,0.5,2,BIC,100,0.84025042916288
32,None,Rey,0.5,2,BIC,100,0.961181689856826
33,None,Rey,0.5,2,BIC,100,0.9354675823066048
34,None,Rey,0.5,2,BIC,100,0.9634564910155461
35,None,Rey,0.5,2,BIC,100,0.9549540450459549
36,None,Rey,0.5,2,BIC,100,0.963531669865643
37,None,Rey,0.5,2,BIC,100,0.9436150897720396
38,None,Rey,0.5,2,BIC,100,0.9429957550030321
39,None,Rey,0.5,2,BIC,100,0.9484255147355672
40,None,Rey,0.5,2,BIC,100,0.9514974286578602
41,None,Rey,0.5,2,BIC,100,0.9617016976556184
42,None,Rey,0.5,2,BIC,100,0.9438600040461258
43,None,Rey,0.5,2,BIC,100,0.9478208110021236
44,None,Rey,0.5,2,BIC,100,0.957571471865845
45,None,Rey,0.5,2,BIC,100,0.942455501618123
46,None,Rey,0.5,2,BIC,100,0.8527805864509606
47,None,Rey,0.5,2,BIC,100,0.8560032313440371
48,None,Rey,0.5,2,BIC,100,0.9541136042045685
49,None,Rey,0.5,2,BIC,100,0.963037770147445
50,None,Rey,0.5,2,BIC,100,0.9594308204662428
1,None,Rey,0.5,7,BIC,100,0.8596704074411081
2,None,Rey,0.5,7,BIC,100,0.9075740722014359
3,None,Rey,0.5,7,BIC,100,0.9687405465362509
4,None,Rey,0.5,7,BIC,100,0.9537420462579538
5,None,Rey,0.5,7,BIC,100,0.7924452075547924
6,None,Rey,0.5,7,BIC,100,0.7773291611991521
7,None,Rey,0.5,7,BIC,100,0.9154801575280218
8,None,Rey,0.5,7,BIC,100,0.9126527314955064
9,None,Rey,0.5,7,BIC,100,0.9207021791767555
10,None,Rey,0.5,7,BIC,100,0.7982802225594335
11,None,Rey,0.5,7,BIC,100,0.8891807253257905
12,None,Rey,0.5,7,BIC,100,0.9446128967050738
13,None,Rey,0.5,7,BIC,100,0.9507866075030255
14,None,Rey,0.5,7,BIC,100,0.9715324046032707
15,None,Rey,0.5,7,BIC,100,0.8518256296146455
16,None,Rey,0.5,7,BIC,100,0.888675817521195
17,None,Rey,0.5,7,BIC,100,0.9712375936803727
18,None,Rey,0.5,7,BIC,100,0.9790993537964459
19,None,Rey,0.5,7,BIC,100,0.9554950045413261
20,None,Rey,0.5,7,BIC,100,0.8904969132678878
21,None,Rey,0.5,7,BIC,100,0.8232318122027724
22,None,Rey,0.5,7,BIC,100,0.932362754018805
23,None,Rey,0.5,7,BIC,100,0.8825550838892258
24,None,Rey,0.5,7,BIC,100,0.9648129423660263
25,None,Rey,0.5,7,BIC,100,0.9093201533185394
26,None,Rey,0.5,7,BIC,100,0.8426682813603794
27,None,Rey,0.5,7,BIC,100,0.8688574317492417
28,None,Rey,0.5,7,BIC,100,0.7821962050867985
29,None,Rey,0.5,7,BIC,100,0.9144471347861178
30,None,Rey,0.5,7,BIC,100,0.9778743180440493
31,None,Rey,0.5,7,BIC,100,0.8269036558271057
32,None,Rey,0.5,7,BIC,100,0.8785302156088673
33,None,Rey,0.5,7,BIC,100,0.9726207314609012
34,None,Rey,0.5,7,BIC,100,0.9126527314955064
35,None,Rey,0.5,7,BIC,100,0.8547164088565362
36,None,Rey,0.5,7,BIC,100,0.9682314852286523
37,None,Rey,0.5,7,BIC,100,0.9136850616535274
38,None,Rey,0.5,7,BIC,100,0.9215686274509803
39,None,Rey,0.5,7,BIC,100,0.7420430433464686
40,None,Rey,0.5,7,BIC,100,0.867644084934277
41,None,Rey,0.5,7,BIC,100,0.9703120266585883
42,None,Rey,0.5,7,BIC,100,0.81502072172243
43,None,Rey,0.5,7,BIC,100,0.9303241441987277
44,None,Rey,0.5,7,BIC,100,0.8851201292146174
45,None,Rey,0.5,7,BIC,100,0.9425566343042071
46,None,Rey,0.5,7,BIC,100,0.744721689059501
47,None,Rey,0.5,7,BIC,100,0.7506304852214264
48,None,Rey,0.5,7,BIC,100,0.8921291624621595
49,None,Rey,0.5,7,BIC,100,0.8845998383185125
50,None,Rey,0.5,7,BIC,100,0.9195878371552683
1,None,Rey,0.5,13,BIC,20,0.6662628709872804
2,None,Rey,0.5,13,BIC,20,0.7069156991418476
3,None,Rey,0.5,13,BIC,20,0.6078034974224199
4,None,Rey,0.5,13,BIC,20,0.6462983537016463
5,None,Rey,0.5,13,BIC,20,0.7557013118062563
6,None,Rey,0.5,13,BIC,20,0.6245574997471427
7,None,Rey,0.5,13,BIC,20,0.5779371653702394
8,None,Rey,0.5,13,BIC,20,0.6811887192964723
9,None,Rey,0.5,13,BIC,20,0.6038671795910103
10,None,Rey,0.5,13,BIC,20,0.7713362286637714
11,None,Rey,0.5,13,BIC,20,0.7004146859512491
12,None,Rey,0.5,13,BIC,20,0.626527932114355
13,None,Rey,0.5,13,BIC,20,0.5950480040424457
14,None,Rey,0.5,13,BIC,20,0.8093121906878094
15,None,Rey,0.5,13,BIC,20,0.6566471656243695
16,None,Rey,0.5,13,BIC,20,0.6223210675293166
17,None,Rey,0.5,13,BIC,20,0.6697312588401697
18,None,Rey,0.5,13,BIC,20,0.6340404040404041
19,None,Rey,0.5,13,BIC,20,0.6206443793556207
20,None,Rey,0.5,13,BIC,20,0.6606727952318416
21,None,Rey,0.5,13,BIC,20,0.6263014252501768
22,None,Rey,0.5,13,BIC,20,0.6843434343434344
23,None,Rey,0.5,13,BIC,20,0.6125214928694245
24,None,Rey,0.5,13,BIC,20,0.5742444152431012
25,None,Rey,0.5,13,BIC,20,0.750605571255551
26,None,Rey,0.5,13,BIC,20,0.578511562152883
27,None,Rey,0.5,13,BIC,20,0.623229461756374
28,None,Rey,0.5,13,BIC,20,0.5786499848653012
29,None,Rey,0.5,13,BIC,20,0.6793291574055365
30,None,Rey,0.5,13,BIC,20,0.7677562550443906
31,None,Rey,0.5,13,BIC,20,0.5787242632216391
32,None,Rey,0.5,13,BIC,20,0.6121500050540787
33,None,Rey,0.5,13,BIC,20,0.6288108217242075
34,None,Rey,0.5,13,BIC,20,0.6811887192964723
35,None,Rey,0.5,13,BIC,20,0.6580436540016168
36,None,Rey,0.5,13,BIC,20,0.6176946410515672
37,None,Rey,0.5,13,BIC,20,0.5627403359643797
38,None,Rey,0.5,13,BIC,20,0.6264257595639446
39,None,Rey,0.5,13,BIC,20,0.6105390672319806
40,None,Rey,0.5,13,BIC,20,0.6177867609903992
41,None,Rey,0.5,13,BIC,20,0.600828450191958
42,None,Rey,0.5,13,BIC,20,0.5631568310428456
43,None,Rey,0.5,13,BIC,20,0.6030480419862737
44,None,Rey,0.5,13,BIC,20,0.6813542193026781
45,None,Rey,0.5,13,BIC,20,0.6293042512369988
46,None,Rey,0.5,13,BIC,20,0.6756838598970425
47,None,Rey,0.5,13,BIC,20,0.6317543682456318
48,None,Rey,0.5,13,BIC,20,0.6183599272874167
49,None,Rey,0.5,13,BIC,20,0.6108473891526108
50,None,Rey,0.5,13,BIC,20,0.6448522738731471
1,None,Rey,0.5,2,BIC,20,0.8145682001614205
2,None,Rey,0.5,2,BIC,20,0.784135634271874
3,None,Rey,0.5,2,BIC,20,0.7782828282828282
4,None,Rey,0.5,2,BIC,20,0.6965294592413237
5,None,Rey,0.5,2,BIC,20,0.7250404203718674
6,None,Rey,0.5,2,BIC,20,0.692035934187948
7,None,Rey,0.5,2,BIC,20,0.8334847108689071
8,None,Rey,0.5,2,BIC,20,0.8244567963617989
9,None,Rey,0.5,2,BIC,20,0.6802102284212654
10,None,Rey,0.5,2,BIC,20,0.7873070325900514
11,None,Rey,0.5,2,BIC,20,0.8170805572380375
12,None,Rey,0.5,2,BIC,20,0.7027845036319612
13,None,Rey,0.5,2,BIC,20,0.8108899888877664
14,None,Rey,0.5,2,BIC,20,0.7118729773462783
15,None,Rey,0.5,2,BIC,20,0.8213924306820481
16,None,Rey,0.5,2,BIC,20,0.7009194705466303
17,None,Rey,0.5,2,BIC,20,0.7460862539137461
18,None,Rey,0.5,2,BIC,20,0.8207050243111832
19,None,Rey,0.5,2,BIC,20,0.7616836580195822
20,None,Rey,0.5,2,BIC,20,0.7884052115947884
21,None,Rey,0.5,2,BIC,20,0.7914562714603111
22,None,Rey,0.5,2,BIC,20,0.8293201133144475
23,None,Rey,0.5,2,BIC,20,0.7847397675593735
24,None,Rey,0.5,2,BIC,20,0.8136432541687721
25,None,Rey,0.5,2,BIC,20,0.8193124368048534
26,None,Rey,0.5,2,BIC,20,0.8015351984648016
27,None,Rey,0.5,2,BIC,20,0.7444377022653722
28,None,Rey,0.5,2,BIC,20,0.7081354219302678
29,None,Rey,0.5,2,BIC,20,0.7472460838807479
30,None,Rey,0.5,2,BIC,20,0.797597415707652
31,None,Rey,0.5,2,BIC,20,0.8252750580397699
32,None,Rey,0.5,2,BIC,20,0.7881877839475012
33,None,Rey,0.5,2,BIC,20,0.8110650348943057
34,None,Rey,0.5,2,BIC,20,0.8244567963617989
35,None,Rey,0.5,2,BIC,20,0.7949520444220091
36,None,Rey,0.5,2,BIC,20,0.7764753435731608
37,None,Rey,0.5,2,BIC,20,0.7648067803450711
38,None,Rey,0.5,2,BIC,20,0.68828938062039
39,None,Rey,0.5,2,BIC,20,0.7273828756058158
40,None,Rey,0.5,2,BIC,20,0.8321883208729036
41,None,Rey,0.5,2,BIC,20,0.768025078369906
42,None,Rey,0.5,2,BIC,20,0.7877868769588515
43,None,Rey,0.5,2,BIC,20,0.7504546373004647
44,None,Rey,0.5,2,BIC,20,0.8140123519287233
45,None,Rey,0.5,2,BIC,20,0.6821533178466822
46,None,Rey,0.5,2,BIC,20,0.8407026044821321
47,None,Rey,0.5,2,BIC,20,0.7684072315927684
48,None,Rey,0.5,2,BIC,20,0.7984050070664244
49,None,Rey,0.5,2,BIC,20,0.7167390645519749
50,None,Rey,0.5,2,BIC,20,0.7908925686591276
1,None,Rey,0.5,7,BIC,20,0.6496667339931327
2,None,Rey,0.5,7,BIC,20,0.6951909476661952
3,None,Rey,0.5,7,BIC,20,0.6242173298323571
4,None,Rey,0.5,7,BIC,20,0.6113302984319676
5,None,Rey,0.5,7,BIC,20,0.6067892503536068
6,None,Rey,0.5,7,BIC,20,0.7510088781275222
7,None,Rey,0.5,7,BIC,20,0.7328552671447328
8,None,Rey,0.5,7,BIC,20,0.6610511449611621
9,None,Rey,0.5,7,BIC,20,0.6840881520420542
10,None,Rey,0.5,7,BIC,20,0.7691919701402199
11,None,Rey,0.5,7,BIC,20,0.7421961814324679
12,None,Rey,0.5,7,BIC,20,0.6584873270726043
13,None,Rey,0.5,7,BIC,20,0.6516467973327945
14,None,Rey,0.5,7,BIC,20,0.8034144863117486
15,None,Rey,0.5,7,BIC,20,0.7547455573505655
16,None,Rey,0.5,7,BIC,20,0.623027114528531
17,None,Rey,0.5,7,BIC,20,0.6478019201616978
18,None,Rey,0.5,7,BIC,20,0.7106670703400949
19,None,Rey,0.5,7,BIC,20,0.6936836786255685
20,None,Rey,0.5,7,BIC,20,0.7231375720206207
21,None,Rey,0.5,7,BIC,20,0.6272267206477733
22,None,Rey,0.5,7,BIC,20,0.6463697869332525
23,None,Rey,0.5,7,BIC,20,0.6377762082534557
24,None,Rey,0.5,7,BIC,20,0.6800727566693614
25,None,Rey,0.5,7,BIC,20,0.7849777598059038
26,None,Rey,0.5,7,BIC,20,0.6098251288790053
27,None,Rey,0.5,7,BIC,20,0.5893290218270008
28,None,Rey,0.5,7,BIC,20,0.5916717202344856
29,None,Rey,0.5,7,BIC,20,0.6482695994349712
30,None,Rey,0.5,7,BIC,20,0.7302292697707302
31,None,Rey,0.5,7,BIC,20,0.6192109777015438
32,None,Rey,0.5,7,BIC,20,0.6988183011816989
33,None,Rey,0.5,7,BIC,20,0.6967709384460141
34,None,Rey,0.5,7,BIC,20,0.6610511449611621
35,None,Rey,0.5,7,BIC,20,0.6831972583408931
36,None,Rey,0.5,7,BIC,20,0.7311501920355771
37,None,Rey,0.5,7,BIC,20,0.7185828202281215
38,None,Rey,0.5,7,BIC,20,0.7136230714933952
39,None,Rey,0.5,7,BIC,20,0.6481462774017578
40,None,Rey,0.5,7,BIC,20,0.7249040597859019
41,None,Rey,0.5,7,BIC,20,0.8279168348809043
42,None,Rey,0.5,7,BIC,20,0.6434562910560889
43,None,Rey,0.5,7,BIC,20,0.6621935223489053
44,None,Rey,0.5,7,BIC,20,0.7336566636354451
45,None,Rey,0.5,7,BIC,20,0.5903748733535967
46,None,Rey,0.5,7,BIC,20,0.6698294135459776
47,None,Rey,0.5,7,BIC,20,0.7073318521510806
48,None,Rey,0.5,7,BIC,20,0.7052344381568311
49,None,Rey,0.5,7,BIC,20,0.7323829744211909
50,None,Rey,0.5,7,BIC,20,0.7263455518529739
1,None,Rey,0.8,13,AIC,100,0.542530595731769
2,None,Rey,0.8,13,AIC,100,0.5503593481121571
3,None,Rey,0.8,13,AIC,100,0.54055145944854055
4,None,Rey,0.8,13,AIC,100,0.5472536348949919
5,None,Rey,0.8,13,AIC,100,0.5595766129032258
6,None,Rey,0.8,13,AIC,100,0.6035598705501618
7,None,Rey,0.8,13,AIC,100,0.5351160443995964
8,None,Rey,0.8,13,AIC,100,0.5907023749368367
9,None,Rey,0.8,13,AIC,100,0.5663600525624178
10,None,Rey,0.8,13,AIC,100,0.5687127110931338
11,None,Rey,0.8,13,AIC,100,0.599575843263987
12,None,Rey,0.8,13,AIC,100,0.5513546300040437
13,None,Rey,0.8,13,AIC,100,0.5376289702609751
14,None,Rey,0.8,13,AIC,100,0.559672859450727
15,None,Rey,0.8,13,AIC,100,0.552305053969535
16,None,Rey,0.8,13,AIC,100,0.5557124130281335
17,None,Rey,0.8,13,AIC,100,0.5470689133286247
18,None,Rey,0.8,13,AIC,100,0.5571500757958565
19,None,Rey,0.8,13,AIC,100,0.6423821039903265
20,None,Rey,0.8,13,AIC,100,0.5480157528021812
21,None,Rey,0.8,13,AIC,100,0.6009896990506969
22,None,Rey,0.8,13,AIC,100,0.5867393278837421
23,None,Rey,0.8,13,AIC,100,0.6050292870127247
24,None,Rey,0.8,13,AIC,100,0.5816821674080065
25,None,Rey,0.8,13,AIC,100,0.580635370295427
26,None,Rey,0.8,13,AIC,100,0.5540171803941385
27,None,Rey,0.8,13,AIC,100,0.5938414941948511
28,None,Rey,0.8,13,AIC,100,0.5593015039870799
29,None,Rey,0.8,13,AIC,100,0.6151050080775444
30,None,Rey,0.8,13,AIC,100,0.5706060606060606
31,None,Rey,0.8,13,AIC,100,0.5565770862800565
32,None,Rey,0.8,13,AIC,100,0.5719475277497478
33,None,Rey,0.8,13,AIC,100,0.5399939326524421
34,None,Rey,0.8,13,AIC,100,0.5907023749368367
35,None,Rey,0.8,13,AIC,100,0.5651866801210899
36,None,Rey,0.8,13,AIC,100,0.5708661417322834
37,None,Rey,0.8,13,AIC,100,0.5294296116504854
38,None,Rey,0.8,13,AIC,100,0.5564426478019202
39,None,Rey,0.8,13,AIC,100,0.6440541086210377
40,None,Rey,0.8,13,AIC,100,0.5966861992321681
41,None,Rey,0.8,13,AIC,100,0.5370220513857981
42,None,Rey,0.8,13,AIC,100,0.6027466424315864
43,None,Rey,0.8,13,AIC,100,0.56803717547227
44,None,Rey,0.8,13,AIC,100,0.5518320379529625
45,None,Rey,0.8,13,AIC,100,0.6158906882591093
46,None,Rey,0.8,13,AIC,100,0.5711693548387097
47,None,Rey,0.8,13,AIC,100,0.6159442255228857
48,None,Rey,0.8,13,AIC,100,0.6116377571601452
49,None,Rey,0.8,13,AIC,100,0.5602951581926615
50,None,Rey,0.8,13,AIC,100,0.5970525890784294
1,None,Rey,0.8,2,AIC,100,0.6788888888888889
2,None,Rey,0.8,2,AIC,100,0.6430374633949308
3,None,Rey,0.8,2,AIC,100,0.6647813352186648
4,None,Rey,0.8,2,AIC,100,0.6681813591840856
5,None,Rey,0.8,2,AIC,100,0.6852863792754503
6,None,Rey,0.8,2,AIC,100,0.6542188130803391
7,None,Rey,0.8,2,AIC,100,0.6711416170384576
8,None,Rey,0.8,2,AIC,100,0.7085604684029881
9,None,Rey,0.8,2,AIC,100,0.7091295116772823
10,None,Rey,0.8,2,AIC,100,0.7076147251638931
11,None,Rey,0.8,2,AIC,100,0.6853069066639701
12,None,Rey,0.8,2,AIC,100,0.6700989299414496
13,None,Rey,0.8,2,AIC,100,0.7079288025889967
14,None,Rey,0.8,2,AIC,100,0.6767289247854619
15,None,Rey,0.8,2,AIC,100,0.6609433390566609
16,None,Rey,0.8,2,AIC,100,0.6677760968229954
17,None,Rey,0.8,2,AIC,100,0.7153962645128723
18,None,Rey,0.8,2,AIC,100,0.7327943405760485
19,None,Rey,0.8,2,AIC,100,0.7139250732101383
20,None,Rey,0.8,2,AIC,100,0.6595464668961328
21,None,Rey,0.8,2,AIC,100,0.7339662660337339
22,None,Rey,0.8,2,AIC,100,0.6984014569000405
23,None,Rey,0.8,2,AIC,100,0.6665655646547366
24,None,Rey,0.8,2,AIC,100,0.7201454839361487
25,None,Rey,0.8,2,AIC,100,0.6839603559870551
26,None,Rey,0.8,2,AIC,100,0.6993840250429163
27,None,Rey,0.8,2,AIC,100,0.6765893037336024
28,None,Rey,0.8,2,AIC,100,0.6729680549939345
29,None,Rey,0.8,2,AIC,100,0.686527974146637
30,None,Rey,0.8,2,AIC,100,0.7172288426580489
31,None,Rey,0.8,2,AIC,100,0.7270524083611027
32,None,Rey,0.8,2,AIC,100,0.6970155273240572
33,None,Rey,0.8,2,AIC,100,0.6719854574833367
34,None,Rey,0.8,2,AIC,100,0.7085604684029881
35,None,Rey,0.8,2,AIC,100,0.6866983133016867
36,None,Rey,0.8,2,AIC,100,0.6592585109607031
37,None,Rey,0.8,2,AIC,100,0.6623966108533387
38,None,Rey,0.8,2,AIC,100,0.685668081665656
39,None,Rey,0.8,2,AIC,100,0.7164917238595074
40,None,Rey,0.8,2,AIC,100,0.6495916103660381
41,None,Rey,0.8,2,AIC,100,0.6922999191592563
42,None,Rey,0.8,2,AIC,100,0.6637669431519321
43,None,Rey,0.8,2,AIC,100,0.6604307816766104
44,None,Rey,0.8,2,AIC,100,0.6840084857056268
45,None,Rey,0.8,2,AIC,100,0.67040857605178
46,None,Rey,0.8,2,AIC,100,0.6774519716885743
47,None,Rey,0.8,2,AIC,100,0.6983742300313036
48,None,Rey,0.8,2,AIC,100,0.6495856074388519
49,None,Rey,0.8,2,AIC,100,0.6990506968289234
50,None,Rey,0.8,2,AIC,100,0.7037037037037037
1,None,Rey,0.8,7,AIC,100,0.6119704782125164
2,None,Rey,0.8,7,AIC,100,0.6137122054808373
3,None,Rey,0.8,7,AIC,100,0.566199455480488
4,None,Rey,0.8,7,AIC,100,0.6426623573376427
5,None,Rey,0.8,7,AIC,100,0.6092313907686092
6,None,Rey,0.8,7,AIC,100,0.6545876652871707
7,None,Rey,0.8,7,AIC,100,0.5805311521761083
8,None,Rey,0.8,7,AIC,100,0.628193476724225
9,None,Rey,0.8,7,AIC,100,0.5901937046004843
10,None,Rey,0.8,7,AIC,100,0.6168942842690945
11,None,Rey,0.8,7,AIC,100,0.6879482776037984
12,None,Rey,0.8,7,AIC,100,0.6013745704467354
13,None,Rey,0.8,7,AIC,100,0.5659540137152077
14,None,Rey,0.8,7,AIC,100,0.5646073087017969
15,None,Rey,0.8,7,AIC,100,0.5965409123090928
16,None,Rey,0.8,7,AIC,100,0.6125353249899071
17,None,Rey,0.8,7,AIC,100,0.5859833907231112
18,None,Rey,0.8,7,AIC,100,0.6061187399030694
19,None,Rey,0.8,7,AIC,100,0.5826016752447271
20,None,Rey,0.8,7,AIC,100,0.5649225786863677
21,None,Rey,0.8,7,AIC,100,0.6285540827683902
22,None,Rey,0.8,7,AIC,100,0.5916489738145789
23,None,Rey,0.8,7,AIC,100,0.6257327673337376
24,None,Rey,0.8,7,AIC,100,0.6185035389282103
25,None,Rey,0.8,7,AIC,100,0.5839217268509179
26,None,Rey,0.8,7,AIC,100,0.608638611363407
27,None,Rey,0.8,7,AIC,100,0.6097067745197169
28,None,Rey,0.8,7,AIC,100,0.6329228905934599
29,None,Rey,0.8,7,AIC,100,0.6097659402744149
30,None,Rey,0.8,7,AIC,100,0.5836532632855123
31,None,Rey,0.8,7,AIC,100,0.6486568370026258
32,None,Rey,0.8,7,AIC,100,0.59196274926612
33,None,Rey,0.8,7,AIC,100,0.5717316629622146
34,None,Rey,0.8,7,AIC,100,0.628193476724225
35,None,Rey,0.8,7,AIC,100,0.6436154079466181
36,None,Rey,0.8,7,AIC,100,0.617664912990692
37,None,Rey,0.8,7,AIC,100,0.6279563371740449
38,None,Rey,0.8,7,AIC,100,0.6055184960582171
39,None,Rey,0.8,7,AIC,100,0.6785894715570375
40,None,Rey,0.8,7,AIC,100,0.5765419615773508
41,None,Rey,0.8,7,AIC,100,0.5444814702615369
42,None,Rey,0.8,7,AIC,100,0.6974628525219853
43,None,Rey,0.8,7,AIC,100,0.5718469150762395
44,None,Rey,0.8,7,AIC,100,0.5852008883504947
45,None,Rey,0.8,7,AIC,100,0.6312702265372169
46,None,Rey,0.8,7,AIC,100,0.5921810283867057
47,None,Rey,0.8,7,AIC,100,0.6700292545142742
48,None,Rey,0.8,7,AIC,100,0.5957618567103935
49,None,Rey,0.8,7,AIC,100,0.6380355699272433
50,None,Rey,0.8,7,AIC,100,0.6977472471966866
1,None,Rey,0.8,13,AIC,20,0.6007470220068645
2,None,Rey,0.8,13,AIC,20,0.5930338213023726
3,None,Rey,0.8,13,AIC,20,0.6140705549378348
4,None,Rey,0.8,13,AIC,20,0.6171093828906171
5,None,Rey,0.8,13,AIC,20,0.5910191725529768
6,None,Rey,0.8,13,AIC,20,0.5939111965206837
7,None,Rey,0.8,13,AIC,20,0.6125871300131326
8,None,Rey,0.8,13,AIC,20,0.6076013342767613
9,None,Rey,0.8,13,AIC,20,0.621380846325167
10,None,Rey,0.8,13,AIC,20,0.5769114230885769
11,None,Rey,0.8,13,AIC,20,0.6258723576413472
12,None,Rey,0.8,13,AIC,20,0.6310738458430144
13,None,Rey,0.8,13,AIC,20,0.6032339565437089
14,None,Rey,0.8,13,AIC,20,0.5816584183415816
15,None,Rey,0.8,13,AIC,20,0.6029856768206576
16,None,Rey,0.8,13,AIC,20,0.62221997573797
17,None,Rey,0.8,13,AIC,20,0.6396241664982825
18,None,Rey,0.8,13,AIC,20,0.6139393939393939
19,None,Rey,0.8,13,AIC,20,0.6156953843046157
20,None,Rey,0.8,13,AIC,20,0.6107687645216688
21,None,Rey,0.8,13,AIC,20,0.6345901142221773
22,None,Rey,0.8,13,AIC,20,0.5992929292929293
23,None,Rey,0.8,13,AIC,20,0.6462020835440477
24,None,Rey,0.8,13,AIC,20,0.6031537450722734
25,None,Rey,0.8,13,AIC,20,0.6091037545417844
26,None,Rey,0.8,13,AIC,20,0.609512269009391
27,None,Rey,0.8,13,AIC,20,0.6078510724403076
28,None,Rey,0.8,13,AIC,20,0.6344465745131672
29,None,Rey,0.8,13,AIC,20,0.6091129521115377
30,None,Rey,0.8,13,AIC,20,0.6437651331719129
31,None,Rey,0.8,13,AIC,20,0.6260597496972143
32,None,Rey,0.8,13,AIC,20,0.5935509956534923
33,None,Rey,0.8,13,AIC,20,0.610438118312134
34,None,Rey,0.8,13,AIC,20,0.6076013342767613
35,None,Rey,0.8,13,AIC,20,0.6359135004042037
36,None,Rey,0.8,13,AIC,20,0.5914054600606673
37,None,Rey,0.8,13,AIC,20,0.6095931997571342
38,None,Rey,0.8,13,AIC,20,0.6230947814676492
39,None,Rey,0.8,13,AIC,20,0.6259842519685039
40,None,Rey,0.8,13,AIC,20,0.5930267812026276
41,None,Rey,0.8,13,AIC,20,0.6233582541927662
42,None,Rey,0.8,13,AIC,20,0.6198464025869038
43,None,Rey,0.8,13,AIC,20,0.6031489705288655
44,None,Rey,0.8,13,AIC,20,0.6182920667003537
45,None,Rey,0.8,13,AIC,20,0.6219327476522266
46,None,Rey,0.8,13,AIC,20,0.6128999697183809
47,None,Rey,0.8,13,AIC,20,0.6098373901626098
48,None,Rey,0.8,13,AIC,20,0.603918400323167
49,None,Rey,0.8,13,AIC,20,0.6316533683466317
50,None,Rey,0.8,13,AIC,20,0.5909045074115156
1,None,Rey,0.8,2,AIC,20,0.6419491525423728
2,None,Rey,0.8,2,AIC,20,0.6234736098496316
3,None,Rey,0.8,2,AIC,20,0.6266666666666667
4,None,Rey,0.8,2,AIC,20,0.6434624697336562
5,None,Rey,0.8,2,AIC,20,0.6393492320129345
6,None,Rey,0.8,2,AIC,20,0.6534773392550721
7,None,Rey,0.8,2,AIC,20,0.6151983045716016
8,None,Rey,0.8,2,AIC,20,0.6122283981808995
9,None,Rey,0.8,2,AIC,20,0.6398827572266019
10,None,Rey,0.8,2,AIC,20,0.6175966098274644
11,None,Rey,0.8,2,AIC,20,0.639208560468403
12,None,Rey,0.8,2,AIC,20,0.629136400322841
13,None,Rey,0.8,2,AIC,20,0.6259218102838671
14,None,Rey,0.8,2,AIC,20,0.6528114886731392
15,None,Rey,0.8,2,AIC,20,0.6104027524792552
16,None,Rey,0.8,2,AIC,20,0.6382742245124785
17,None,Rey,0.8,2,AIC,20,0.6373093626906373
18,None,Rey,0.8,2,AIC,20,0.6194286871961102
19,None,Rey,0.8,2,AIC,20,0.6355102452811143
20,None,Rey,0.8,2,AIC,20,0.6130693869306131
21,None,Rey,0.8,2,AIC,20,0.6238133710361543
22,None,Rey,0.8,2,AIC,20,0.6018818292189397
23,None,Rey,0.8,2,AIC,20,0.6134411318847903
24,None,Rey,0.8,2,AIC,20,0.6261748357756443
25,None,Rey,0.8,2,AIC,20,0.614459049544995
26,None,Rey,0.8,2,AIC,20,0.6406423593576407
27,None,Rey,0.8,2,AIC,20,0.6267192556634305
28,None,Rey,0.8,2,AIC,20,0.6389085396664982
29,None,Rey,0.8,2,AIC,20,0.6203132895401718
30,None,Rey,0.8,2,AIC,20,0.6181102362204725
31,None,Rey,0.8,2,AIC,20,0.6068436459069345
32,None,Rey,0.8,2,AIC,20,0.6335184250378597
33,None,Rey,0.8,2,AIC,20,0.6237483564276323
34,None,Rey,0.8,2,AIC,20,0.6122283981808995
35,None,Rey,0.8,2,AIC,20,0.6555275113579001
36,None,Rey,0.8,2,AIC,20,0.6165117219078415
37,None,Rey,0.8,2,AIC,20,0.6168903238825547
38,None,Rey,0.8,2,AIC,20,0.6541376174598363
39,None,Rey,0.8,2,AIC,20,0.631159127625202
40,None,Rey,0.8,2,AIC,20,0.5935542533845222
41,None,Rey,0.8,2,AIC,20,0.6334310850439883
42,None,Rey,0.8,2,AIC,20,0.6166211707612982
