replica,network,population,true_model,sigma,base_SS,modelcompare,first_row
49,None,All,2,0.5,100,AIC,1
50,None,All,2,0.5,100,AIC,21
1,None,All,7,0.5,100,AIC,4
2,None,All,7,0.5,100,AIC,3
3,None,All,7,0.5,100,AIC,5
4,None,All,7,0.5,100,AIC,1
5,None,All,7,0.5,100,AIC,24
6,None,All,7,0.5,100,AIC,6
7,None,All,7,0.5,100,AIC,13
8,None,All,7,0.5,100,AIC,1
9,None,All,7,0.5,100,AIC,23
10,None,All,7,0.5,100,AIC,61
11,None,All,7,0.5,100,AIC,28
12,None,All,7,0.5,100,AIC,11
13,None,All,7,0.5,100,AIC,6
14,None,All,7,0.5,100,AIC,12
15,None,All,7,0.5,100,AIC,21
16,None,All,7,0.5,100,AIC,12
17,None,All,7,0.5,100,AIC,20
18,None,All,7,0.5,100,AIC,14
19,None,All,7,0.5,100,AIC,10
20,None,All,7,0.5,100,AIC,14
21,None,All,7,0.5,100,AIC,9
22,None,All,7,0.5,100,AIC,43
23,None,All,7,0.5,100,AIC,4
24,None,All,7,0.5,100,AIC,20
25,None,All,7,0.5,100,AIC,12
26,None,All,7,0.5,100,AIC,36
27,None,All,7,0.5,100,AIC,4
28,None,All,7,0.5,100,AIC,9
29,None,All,7,0.5,100,AIC,17
30,None,All,7,0.5,100,AIC,10
31,None,All,7,0.5,100,AIC,15
32,None,All,7,0.5,100,AIC,45
33,None,All,7,0.5,100,AIC,5
34,None,All,7,0.5,100,AIC,1
35,None,All,7,0.5,100,AIC,5
36,None,All,7,0.5,100,AIC,4
37,None,All,7,0.5,100,AIC,5
38,None,All,7,0.5,100,AIC,14
39,None,All,7,0.5,100,AIC,8
40,None,All,7,0.5,100,AIC,14
41,None,All,7,0.5,100,AIC,10
42,None,All,7,0.5,100,AIC,10
43,None,All,7,0.5,100,AIC,3
44,None,All,7,0.5,100,AIC,2
45,None,All,7,0.5,100,AIC,1
46,None,All,7,0.5,100,AIC,42
47,None,All,7,0.5,100,AIC,25
48,None,All,7,0.5,100,AIC,14
49,None,All,7,0.5,100,AIC,15
50,None,All,7,0.5,100,AIC,58
1,None,All,13,0.5,20,AIC,38
2,None,All,13,0.5,20,AIC,24
3,None,All,13,0.5,20,AIC,35
4,None,All,13,0.5,20,AIC,12
5,None,All,13,0.5,20,AIC,1
6,None,All,13,0.5,20,AIC,6
7,None,All,13,0.5,20,AIC,34
8,None,All,13,0.5,20,AIC,26
9,None,All,13,0.5,20,AIC,21
10,None,All,13,0.5,20,AIC,9
11,None,All,13,0.5,20,AIC,86
12,None,All,13,0.5,20,AIC,73
13,None,All,13,0.5,20,AIC,52
14,None,All,13,0.5,20,AIC,88
15,None,All,13,0.5,20,AIC,1
16,None,All,13,0.5,20,AIC,5
17,None,All,13,0.5,20,AIC,5
18,None,All,13,0.5,20,AIC,2
19,None,All,13,0.5,20,AIC,79
20,None,All,13,0.5,20,AIC,31
21,None,All,13,0.5,20,AIC,16
22,None,All,13,0.5,20,AIC,11
23,None,All,13,0.5,20,AIC,6
24,None,All,13,0.5,20,AIC,66
25,None,All,13,0.5,20,AIC,12
26,None,All,13,0.5,20,AIC,2
27,None,All,13,0.5,20,AIC,12
28,None,All,13,0.5,20,AIC,57
29,None,All,13,0.5,20,AIC,38
30,None,All,13,0.5,20,AIC,39
31,None,All,13,0.5,20,AIC,73
32,None,All,13,0.5,20,AIC,34
33,None,All,13,0.5,20,AIC,6
34,None,All,13,0.5,20,AIC,26
35,None,All,13,0.5,20,AIC,23
36,None,All,13,0.5,20,AIC,96
37,None,All,13,0.5,20,AIC,42
38,None,All,13,0.5,20,AIC,24
39,None,All,13,0.5,20,AIC,24
40,None,All,13,0.5,20,AIC,65
41,None,All,13,0.5,20,AIC,19
42,None,All,13,0.5,20,AIC,69
43,None,All,13,0.5,20,AIC,4
44,None,All,13,0.5,20,AIC,3
45,None,All,13,0.5,20,AIC,20
46,None,All,13,0.5,20,AIC,15
47,None,All,13,0.5,20,AIC,3
48,None,All,13,0.5,20,AIC,26
49,None,All,13,0.5,20,AIC,37
50,None,All,13,0.5,20,AIC,44
1,None,All,2,0.5,20,AIC,2
2,None,All,2,0.5,20,AIC,15
3,None,All,2,0.5,20,AIC,5
4,None,All,2,0.5,20,AIC,14
5,None,All,2,0.5,20,AIC,2
6,None,All,2,0.5,20,AIC,2
7,None,All,2,0.5,20,AIC,14
8,None,All,2,0.5,20,AIC,3
9,None,All,2,0.5,20,AIC,25
10,None,All,2,0.5,20,AIC,13
11,None,All,2,0.5,20,AIC,1
12,None,All,2,0.5,20,AIC,10
13,None,All,2,0.5,20,AIC,9
14,None,All,2,0.5,20,AIC,1
15,None,All,2,0.5,20,AIC,13
16,None,All,2,0.5,20,AIC,16
17,None,All,2,0.5,20,AIC,7
18,None,All,2,0.5,20,AIC,8
19,None,All,2,0.5,20,AIC,21
20,None,All,2,0.5,20,AIC,2
21,None,All,2,0.5,20,AIC,9
22,None,All,2,0.5,20,AIC,1
23,None,All,2,0.5,20,AIC,7
24,None,All,2,0.5,20,AIC,5
25,None,All,2,0.5,20,AIC,1
26,None,All,2,0.5,20,AIC,9
27,None,All,2,0.5,20,AIC,11
28,None,All,2,0.5,20,AIC,2
29,None,All,2,0.5,20,AIC,44
30,None,All,2,0.5,20,AIC,3
31,None,All,2,0.5,20,AIC,13
32,None,All,2,0.5,20,AIC,20
33,None,All,2,0.5,20,AIC,13
34,None,All,2,0.5,20,AIC,3
35,None,All,2,0.5,20,AIC,7
36,None,All,2,0.5,20,AIC,5
37,None,All,2,0.5,20,AIC,17
38,None,All,2,0.5,20,AIC,9
39,None,All,2,0.5,20,AIC,11
40,None,All,2,0.5,20,AIC,2
41,None,All,2,0.5,20,AIC,3
42,None,All,2,0.5,20,AIC,2
43,None,All,2,0.5,20,AIC,10
44,None,All,2,0.5,20,AIC,10
45,None,All,2,0.5,20,AIC,57
46,None,All,2,0.5,20,AIC,13
47,None,All,2,0.5,20,AIC,7
48,None,All,2,0.5,20,AIC,6
49,None,All,2,0.5,20,AIC,3
50,None,All,2,0.5,20,AIC,1
1,None,All,7,0.5,20,AIC,5
2,None,All,7,0.5,20,AIC,1
3,None,All,7,0.5,20,AIC,17
4,None,All,7,0.5,20,AIC,6
5,None,All,7,0.5,20,AIC,21
6,None,All,7,0.5,20,AIC,24
7,None,All,7,0.5,20,AIC,65
8,None,All,7,0.5,20,AIC,34
9,None,All,7,0.5,20,AIC,7
10,None,All,7,0.5,20,AIC,26
11,None,All,7,0.5,20,AIC,41
12,None,All,7,0.5,20,AIC,23
13,None,All,7,0.5,20,AIC,21
14,None,All,7,0.5,20,AIC,26
15,None,All,7,0.5,20,AIC,6
16,None,All,7,0.5,20,AIC,18
17,None,All,7,0.5,20,AIC,18
18,None,All,7,0.5,20,AIC,11
19,None,All,7,0.5,20,AIC,15
20,None,All,7,0.5,20,AIC,28
21,None,All,7,0.5,20,AIC,18
22,None,All,7,0.5,20,AIC,10
23,None,All,7,0.5,20,AIC,11
24,None,All,7,0.5,20,AIC,14
25,None,All,7,0.5,20,AIC,3
26,None,All,7,0.5,20,AIC,23
27,None,All,7,0.5,20,AIC,13
28,None,All,7,0.5,20,AIC,19
29,None,All,7,0.5,20,AIC,4
30,None,All,7,0.5,20,AIC,17
31,None,All,7,0.5,20,AIC,35
32,None,All,7,0.5,20,AIC,29
33,None,All,7,0.5,20,AIC,13
34,None,All,7,0.5,20,AIC,34
35,None,All,7,0.5,20,AIC,6
36,None,All,7,0.5,20,AIC,27
37,None,All,7,0.5,20,AIC,14
38,None,All,7,0.5,20,AIC,8
39,None,All,7,0.5,20,AIC,36
40,None,All,7,0.5,20,AIC,105
41,None,All,7,0.5,20,AIC,41
42,None,All,7,0.5,20,AIC,23
43,None,All,7,0.5,20,AIC,4
44,None,All,7,0.5,20,AIC,28
45,None,All,7,0.5,20,AIC,2
46,None,All,7,0.5,20,AIC,92
47,None,All,7,0.5,20,AIC,72
48,None,All,7,0.5,20,AIC,23
49,None,All,7,0.5,20,AIC,3
50,None,All,7,0.5,20,AIC,29
1,None,All,13,0.5,100,BIC,23
2,None,All,13,0.5,100,BIC,7
3,None,All,13,0.5,100,BIC,5
4,None,All,13,0.5,100,BIC,4
5,None,All,13,0.5,100,BIC,60
6,None,All,13,0.5,100,BIC,60
7,None,All,13,0.5,100,BIC,15
8,None,All,13,0.5,100,BIC,7
9,None,All,13,0.5,100,BIC,12
10,None,All,13,0.5,100,BIC,14
11,None,All,13,0.5,100,BIC,68
12,None,All,13,0.5,100,BIC,14
13,None,All,13,0.5,100,BIC,50
14,None,All,13,0.5,100,BIC,456
15,None,All,13,0.5,100,BIC,2
16,None,All,13,0.5,100,BIC,61
17,None,All,13,0.5,100,BIC,8
18,None,All,13,0.5,100,BIC,2
19,None,All,13,0.5,100,BIC,8
20,None,All,13,0.5,100,BIC,34
21,None,All,13,0.5,100,BIC,10
22,None,All,13,0.5,100,BIC,66
23,None,All,13,0.5,100,BIC,12
24,None,All,13,0.5,100,BIC,4
25,None,All,13,0.5,100,BIC,26
26,None,All,13,0.5,100,BIC,7
27,None,All,13,0.5,100,BIC,24
28,None,All,13,0.5,100,BIC,18
29,None,All,13,0.5,100,BIC,27
30,None,All,13,0.5,100,BIC,26
31,None,All,13,0.5,100,BIC,4
32,None,All,13,0.5,100,BIC,88
33,None,All,13,0.5,100,BIC,9
34,None,All,13,0.5,100,BIC,7
35,None,All,13,0.5,100,BIC,3
36,None,All,13,0.5,100,BIC,56
37,None,All,13,0.5,100,BIC,3
38,None,All,13,0.5,100,BIC,3
39,None,All,13,0.5,100,BIC,107
40,None,All,13,0.5,100,BIC,30
41,None,All,13,0.5,100,BIC,37
42,None,All,13,0.5,100,BIC,11
43,None,All,13,0.5,100,BIC,6
44,None,All,13,0.5,100,BIC,8
45,None,All,13,0.5,100,BIC,97
46,None,All,13,0.5,100,BIC,1
47,None,All,13,0.5,100,BIC,4
48,None,All,13,0.5,100,BIC,43
49,None,All,13,0.5,100,BIC,1
50,None,All,13,0.5,100,BIC,104
1,None,All,2,0.5,100,BIC,33
2,None,All,2,0.5,100,BIC,19
3,None,All,2,0.5,100,BIC,3
4,None,All,2,0.5,100,BIC,2
5,None,All,2,0.5,100,BIC,1
6,None,All,2,0.5,100,BIC,3
7,None,All,2,0.5,100,BIC,2
8,None,All,2,0.5,100,BIC,2
9,None,All,2,0.5,100,BIC,4
10,None,All,2,0.5,100,BIC,10
11,None,All,2,0.5,100,BIC,5
12,None,All,2,0.5,100,BIC,3
13,None,All,2,0.5,100,BIC,5
14,None,All,2,0.5,100,BIC,20
15,None,All,2,0.5,100,BIC,5
16,None,All,2,0.5,100,BIC,5
17,None,All,2,0.5,100,BIC,9
18,None,All,2,0.5,100,BIC,6
19,None,All,2,0.5,100,BIC,3
20,None,All,2,0.5,100,BIC,10
21,None,All,2,0.5,100,BIC,7
22,None,All,2,0.5,100,BIC,10
23,None,All,2,0.5,100,BIC,6
24,None,All,2,0.5,100,BIC,32
25,None,All,2,0.5,100,BIC,1
26,None,All,2,0.5,100,BIC,18
27,None,All,2,0.5,100,BIC,8
28,None,All,2,0.5,100,BIC,3
29,None,All,2,0.5,100,BIC,7
30,None,All,2,0.5,100,BIC,28
31,None,All,2,0.5,100,BIC,17
32,None,All,2,0.5,100,BIC,5
33,None,All,2,0.5,100,BIC,16
34,None,All,2,0.5,100,BIC,2
35,None,All,2,0.5,100,BIC,8
36,None,All,2,0.5,100,BIC,318
37,None,All,2,0.5,100,BIC,17
38,None,All,2,0.5,100,BIC,7
39,None,All,2,0.5,100,BIC,2
40,None,All,2,0.5,100,BIC,3
41,None,All,2,0.5,100,BIC,9
42,None,All,2,0.5,100,BIC,8
43,None,All,2,0.5,100,BIC,4
44,None,All,2,0.5,100,BIC,16
45,None,All,2,0.5,100,BIC,11
46,None,All,2,0.5,100,BIC,12
47,None,All,2,0.5,100,BIC,7
48,None,All,2,0.5,100,BIC,5
49,None,All,2,0.5,100,BIC,1
50,None,All,2,0.5,100,BIC,17
1,None,All,7,0.5,100,BIC,4
2,None,All,7,0.5,100,BIC,3
3,None,All,7,0.5,100,BIC,5
4,None,All,7,0.5,100,BIC,1
5,None,All,7,0.5,100,BIC,21
6,None,All,7,0.5,100,BIC,82
7,None,All,7,0.5,100,BIC,13
8,None,All,7,0.5,100,BIC,1
9,None,All,7,0.5,100,BIC,7
10,None,All,7,0.5,100,BIC,35
11,None,All,7,0.5,100,BIC,28
12,None,All,7,0.5,100,BIC,11
13,None,All,7,0.5,100,BIC,6
14,None,All,7,0.5,100,BIC,12
15,None,All,7,0.5,100,BIC,3
16,None,All,7,0.5,100,BIC,12
17,None,All,7,0.5,100,BIC,64
18,None,All,7,0.5,100,BIC,14
19,None,All,7,0.5,100,BIC,10
20,None,All,7,0.5,100,BIC,55
21,None,All,7,0.5,100,BIC,6
22,None,All,7,0.5,100,BIC,7
23,None,All,7,0.5,100,BIC,4
24,None,All,7,0.5,100,BIC,20
25,None,All,7,0.5,100,BIC,13
26,None,All,7,0.5,100,BIC,36
27,None,All,7,0.5,100,BIC,20
28,None,All,7,0.5,100,BIC,38
29,None,All,7,0.5,100,BIC,17
30,None,All,7,0.5,100,BIC,4
31,None,All,7,0.5,100,BIC,66
32,None,All,7,0.5,100,BIC,45
33,None,All,7,0.5,100,BIC,10
34,None,All,7,0.5,100,BIC,1
35,None,All,7,0.5,100,BIC,5
36,None,All,7,0.5,100,BIC,4
37,None,All,7,0.5,100,BIC,4
38,None,All,7,0.5,100,BIC,14
39,None,All,7,0.5,100,BIC,8
40,None,All,7,0.5,100,BIC,14
41,None,All,7,0.5,100,BIC,22
42,None,All,7,0.5,100,BIC,144
43,None,All,7,0.5,100,BIC,196
44,None,All,7,0.5,100,BIC,2
45,None,All,7,0.5,100,BIC,1
46,None,All,7,0.5,100,BIC,15
47,None,All,7,0.5,100,BIC,66
48,None,All,7,0.5,100,BIC,12
49,None,All,7,0.5,100,BIC,19
50,None,All,7,0.5,100,BIC,227
1,None,All,13,0.5,20,BIC,38
2,None,All,13,0.5,20,BIC,32
3,None,All,13,0.5,20,BIC,20
4,None,All,13,0.5,20,BIC,37
5,None,All,13,0.5,20,BIC,16
6,None,All,13,0.5,20,BIC,41
7,None,All,13,0.5,20,BIC,34
8,None,All,13,0.5,20,BIC,27
9,None,All,13,0.5,20,BIC,56
10,None,All,13,0.5,20,BIC,8
11,None,All,13,0.5,20,BIC,86
12,None,All,13,0.5,20,BIC,73
13,None,All,13,0.5,20,BIC,88
14,None,All,13,0.5,20,BIC,108
15,None,All,13,0.5,20,BIC,1
16,None,All,13,0.5,20,BIC,45
17,None,All,13,0.5,20,BIC,7
18,None,All,13,0.5,20,BIC,158
19,None,All,13,0.5,20,BIC,149
20,None,All,13,0.5,20,BIC,88
21,None,All,13,0.5,20,BIC,173
22,None,All,13,0.5,20,BIC,11
23,None,All,13,0.5,20,BIC,6
24,None,All,13,0.5,20,BIC,117
25,None,All,13,0.5,20,BIC,57
26,None,All,13,0.5,20,BIC,2
27,None,All,13,0.5,20,BIC,58
28,None,All,13,0.5,20,BIC,57
29,None,All,13,0.5,20,BIC,37
30,None,All,13,0.5,20,BIC,42
31,None,All,13,0.5,20,BIC,89
32,None,All,13,0.5,20,BIC,66
33,None,All,13,0.5,20,BIC,126
34,None,All,13,0.5,20,BIC,27
35,None,All,13,0.5,20,BIC,23
36,None,All,13,0.5,20,BIC,115
37,None,All,13,0.5,20,BIC,42
38,None,All,13,0.5,20,BIC,24
39,None,All,13,0.5,20,BIC,263
40,None,All,13,0.5,20,BIC,21
41,None,All,13,0.5,20,BIC,24
42,None,All,13,0.5,20,BIC,100
43,None,All,13,0.5,20,BIC,155
44,None,All,13,0.5,20,BIC,3
45,None,All,13,0.5,20,BIC,73
46,None,All,13,0.5,20,BIC,439
47,None,All,13,0.5,20,BIC,11
48,None,All,13,0.5,20,BIC,46
49,None,All,13,0.5,20,BIC,37
50,None,All,13,0.5,20,BIC,44
1,None,All,2,0.5,20,BIC,2
2,None,All,2,0.5,20,BIC,22
3,None,All,2,0.5,20,BIC,5
4,None,All,2,0.5,20,BIC,14
5,None,All,2,0.5,20,BIC,2
6,None,All,2,0.5,20,BIC,2
7,None,All,2,0.5,20,BIC,21
8,None,All,2,0.5,20,BIC,7
9,None,All,2,0.5,20,BIC,25
10,None,All,2,0.5,20,BIC,14
11,None,All,2,0.5,20,BIC,1
12,None,All,2,0.5,20,BIC,24
13,None,All,2,0.5,20,BIC,9
14,None,All,2,0.5,20,BIC,1
15,None,All,2,0.5,20,BIC,13
16,None,All,2,0.5,20,BIC,4
17,None,All,2,0.5,20,BIC,7
18,None,All,2,0.5,20,BIC,8
19,None,All,2,0.5,20,BIC,21
20,None,All,2,0.5,20,BIC,2
21,None,All,2,0.5,20,BIC,9
22,None,All,2,0.5,20,BIC,1
23,None,All,2,0.5,20,BIC,7
24,None,All,2,0.5,20,BIC,1
25,None,All,2,0.5,20,BIC,1
26,None,All,2,0.5,20,BIC,9
27,None,All,2,0.5,20,BIC,11
28,None,All,2,0.5,20,BIC,1
29,None,All,2,0.5,20,BIC,43
30,None,All,2,0.5,20,BIC,2
31,None,All,2,0.5,20,BIC,13
32,None,All,2,0.5,20,BIC,7
33,None,All,2,0.5,20,BIC,13
34,None,All,2,0.5,20,BIC,7
35,None,All,2,0.5,20,BIC,21
36,None,All,2,0.5,20,BIC,5
37,None,All,2,0.5,20,BIC,5
38,None,All,2,0.5,20,BIC,10
39,None,All,2,0.5,20,BIC,11
40,None,All,2,0.5,20,BIC,2
41,None,All,2,0.5,20,BIC,3
42,None,All,2,0.5,20,BIC,2
43,None,All,2,0.5,20,BIC,10
44,None,All,2,0.5,20,BIC,7
45,None,All,2,0.5,20,BIC,57
46,None,All,2,0.5,20,BIC,5
47,None,All,2,0.5,20,BIC,7
48,None,All,2,0.5,20,BIC,6
49,None,All,2,0.5,20,BIC,3
50,None,All,2,0.5,20,BIC,1
1,None,All,7,0.5,20,BIC,19
2,None,All,7,0.5,20,BIC,1
3,None,All,7,0.5,20,BIC,28
4,None,All,7,0.5,20,BIC,6
5,None,All,7,0.5,20,BIC,22
6,None,All,7,0.5,20,BIC,24
7,None,All,7,0.5,20,BIC,144
8,None,All,7,0.5,20,BIC,42
9,None,All,7,0.5,20,BIC,7
10,None,All,7,0.5,20,BIC,42
11,None,All,7,0.5,20,BIC,64
12,None,All,7,0.5,20,BIC,47
13,None,All,7,0.5,20,BIC,21
14,None,All,7,0.5,20,BIC,26
15,None,All,7,0.5,20,BIC,19
16,None,All,7,0.5,20,BIC,18
17,None,All,7,0.5,20,BIC,12
18,None,All,7,0.5,20,BIC,91
19,None,All,7,0.5,20,BIC,15
20,None,All,7,0.5,20,BIC,28
21,None,All,7,0.5,20,BIC,18
22,None,All,7,0.5,20,BIC,10
23,None,All,7,0.5,20,BIC,21
24,None,All,7,0.5,20,BIC,14
25,None,All,7,0.5,20,BIC,3
26,None,All,7,0.5,20,BIC,11
27,None,All,7,0.5,20,BIC,25
28,None,All,7,0.5,20,BIC,19
29,None,All,7,0.5,20,BIC,4
30,None,All,7,0.5,20,BIC,17
31,None,All,7,0.5,20,BIC,35
32,None,All,7,0.5,20,BIC,21
33,None,All,7,0.5,20,BIC,44
34,None,All,7,0.5,20,BIC,42
35,None,All,7,0.5,20,BIC,192
36,None,All,7,0.5,20,BIC,27
37,None,All,7,0.5,20,BIC,44
38,None,All,7,0.5,20,BIC,8
39,None,All,7,0.5,20,BIC,37
40,None,All,7,0.5,20,BIC,25
41,None,All,7,0.5,20,BIC,40
42,None,All,7,0.5,20,BIC,23
43,None,All,7,0.5,20,BIC,56
44,None,All,7,0.5,20,BIC,28
45,None,All,7,0.5,20,BIC,2
46,None,All,7,0.5,20,BIC,81
47,None,All,7,0.5,20,BIC,55
48,None,All,7,0.5,20,BIC,33
49,None,All,7,0.5,20,BIC,3
50,None,All,7,0.5,20,BIC,11
1,None,All,13,0.8,100,AIC,67
2,None,All,13,0.8,100,AIC,274
3,None,All,13,0.8,100,AIC,18
4,None,All,13,0.8,100,AIC,46
5,None,All,13,0.8,100,AIC,6
6,None,All,13,0.8,100,AIC,142
7,None,All,13,0.8,100,AIC,15
8,None,All,13,0.8,100,AIC,46
9,None,All,13,0.8,100,AIC,11
10,None,All,13,0.8,100,AIC,84
11,None,All,13,0.8,100,AIC,25
12,None,All,13,0.8,100,AIC,133
13,None,All,13,0.8,100,AIC,148
14,None,All,13,0.8,100,AIC,41
15,None,All,13,0.8,100,AIC,63
16,None,All,13,0.8,100,AIC,166
17,None,All,13,0.8,100,AIC,24
18,None,All,13,0.8,100,AIC,3
19,None,All,13,0.8,100,AIC,19
20,None,All,13,0.8,100,AIC,14
21,None,All,13,0.8,100,AIC,69
22,None,All,13,0.8,100,AIC,94
23,None,All,13,0.8,100,AIC,105
24,None,All,13,0.8,100,AIC,77
25,None,All,13,0.8,100,AIC,67
26,None,All,13,0.8,100,AIC,101
27,None,All,13,0.8,100,AIC,53
28,None,All,13,0.8,100,AIC,67
29,None,All,13,0.8,100,AIC,86
30,None,All,13,0.8,100,AIC,19
31,None,All,13,0.8,100,AIC,44
32,None,All,13,0.8,100,AIC,147
33,None,All,13,0.8,100,AIC,67
34,None,All,13,0.8,100,AIC,46
35,None,All,13,0.8,100,AIC,3
36,None,All,13,0.8,100,AIC,19
37,None,All,13,0.8,100,AIC,3
38,None,All,13,0.8,100,AIC,3
39,None,All,13,0.8,100,AIC,50
40,None,All,13,0.8,100,AIC,30
41,None,All,13,0.8,100,AIC,14
42,None,All,13,0.8,100,AIC,235
43,None,All,13,0.8,100,AIC,6
44,None,All,13,0.8,100,AIC,21
45,None,All,13,0.8,100,AIC,55
46,None,All,13,0.8,100,AIC,1
47,None,All,13,0.8,100,AIC,47
48,None,All,13,0.8,100,AIC,65
49,None,All,13,0.8,100,AIC,56
50,None,All,13,0.8,100,AIC,81
1,None,All,2,0.8,100,AIC,13
2,None,All,2,0.8,100,AIC,22
3,None,All,2,0.8,100,AIC,3
4,None,All,2,0.8,100,AIC,25
5,None,All,2,0.8,100,AIC,1
6,None,All,2,0.8,100,AIC,9
7,None,All,2,0.8,100,AIC,2
8,None,All,2,0.8,100,AIC,2
9,None,All,2,0.8,100,AIC,4
10,None,All,2,0.8,100,AIC,19
11,None,All,2,0.8,100,AIC,15
12,None,All,2,0.8,100,AIC,22
13,None,All,2,0.8,100,AIC,26
14,None,All,2,0.8,100,AIC,18
15,None,All,2,0.8,100,AIC,4
16,None,All,2,0.8,100,AIC,5
17,None,All,2,0.8,100,AIC,9
18,None,All,2,0.8,100,AIC,6
19,None,All,2,0.8,100,AIC,3
20,None,All,2,0.8,100,AIC,15
21,None,All,2,0.8,100,AIC,7
22,None,All,2,0.8,100,AIC,10
23,None,All,2,0.8,100,AIC,8
24,None,All,2,0.8,100,AIC,8
25,None,All,2,0.8,100,AIC,1
26,None,All,2,0.8,100,AIC,18
27,None,All,2,0.8,100,AIC,8
28,None,All,2,0.8,100,AIC,3
29,None,All,2,0.8,100,AIC,9
30,None,All,2,0.8,100,AIC,71
31,None,All,2,0.8,100,AIC,17
32,None,All,2,0.8,100,AIC,5
33,None,All,2,0.8,100,AIC,16
34,None,All,2,0.8,100,AIC,2
35,None,All,2,0.8,100,AIC,8
36,None,All,2,0.8,100,AIC,9
37,None,All,2,0.8,100,AIC,17
38,None,All,2,0.8,100,AIC,7
39,None,All,2,0.8,100,AIC,2
40,None,All,2,0.8,100,AIC,37
41,None,All,2,0.8,100,AIC,9
42,None,All,2,0.8,100,AIC,5
43,None,All,2,0.8,100,AIC,4
44,None,All,2,0.8,100,AIC,24
45,None,All,2,0.8,100,AIC,18
46,None,All,2,0.8,100,AIC,12
47,None,All,2,0.8,100,AIC,8
48,None,All,2,0.8,100,AIC,38
49,None,All,2,0.8,100,AIC,1
50,None,All,2,0.8,100,AIC,21
1,None,All,7,0.8,100,AIC,26
2,None,All,7,0.8,100,AIC,29
3,None,All,7,0.8,100,AIC,5
4,None,All,7,0.8,100,AIC,1
5,None,All,7,0.8,100,AIC,40
6,None,All,7,0.8,100,AIC,79
7,None,All,7,0.8,100,AIC,85
8,None,All,7,0.8,100,AIC,1
9,None,All,7,0.8,100,AIC,7
10,None,All,7,0.8,100,AIC,168
11,None,All,7,0.8,100,AIC,55
12,None,All,7,0.8,100,AIC,183
13,None,All,7,0.8,100,AIC,15
14,None,All,7,0.8,100,AIC,9
15,None,All,7,0.8,100,AIC,76
16,None,All,7,0.8,100,AIC,12
17,None,All,7,0.8,100,AIC,16
18,None,All,7,0.8,100,AIC,14
19,None,All,7,0.8,100,AIC,20
20,None,All,7,0.8,100,AIC,36
21,None,All,7,0.8,100,AIC,11
22,None,All,7,0.8,100,AIC,26
23,None,All,7,0.8,100,AIC,61
24,None,All,7,0.8,100,AIC,61
25,None,All,7,0.8,100,AIC,109
26,None,All,7,0.8,100,AIC,126
27,None,All,7,0.8,100,AIC,66
28,None,All,7,0.8,100,AIC,109
29,None,All,7,0.8,100,AIC,88
30,None,All,7,0.8,100,AIC,35
31,None,All,7,0.8,100,AIC,19
32,None,All,7,0.8,100,AIC,12
33,None,All,7,0.8,100,AIC,34
34,None,All,7,0.8,100,AIC,1
35,None,All,7,0.8,100,AIC,11
36,None,All,7,0.8,100,AIC,4
37,None,All,7,0.8,100,AIC,58
38,None,All,7,0.8,100,AIC,24
39,None,All,7,0.8,100,AIC,8
40,None,All,7,0.8,100,AIC,112
41,None,All,7,0.8,100,AIC,22
42,None,All,7,0.8,100,AIC,36
43,None,All,7,0.8,100,AIC,20
44,None,All,7,0.8,100,AIC,2
45,None,All,7,0.8,100,AIC,80
46,None,All,7,0.8,100,AIC,24
47,None,All,7,0.8,100,AIC,99
48,None,All,7,0.8,100,AIC,30
49,None,All,7,0.8,100,AIC,31
50,None,All,7,0.8,100,AIC,43
1,None,All,13,0.8,20,AIC,144
2,None,All,13,0.8,20,AIC,103
3,None,All,13,0.8,20,AIC,96
4,None,All,13,0.8,20,AIC,17
5,None,All,13,0.8,20,AIC,42
6,None,All,13,0.8,20,AIC,64
7,None,All,13,0.8,20,AIC,158
8,None,All,13,0.8,20,AIC,71
9,None,All,13,0.8,20,AIC,131
10,None,All,13,0.8,20,AIC,9
11,None,All,13,0.8,20,AIC,614
12,None,All,13,0.8,20,AIC,182
13,None,All,13,0.8,20,AIC,91
14,None,All,13,0.8,20,AIC,16
15,None,All,13,0.8,20,AIC,74
16,None,All,13,0.8,20,AIC,240
17,None,All,13,0.8,20,AIC,10
18,None,All,13,0.8,20,AIC,27
19,None,All,13,0.8,20,AIC,152
20,None,All,13,0.8,20,AIC,118
21,None,All,13,0.8,20,AIC,259
22,None,All,13,0.8,20,AIC,42
23,None,All,13,0.8,20,AIC,79
24,None,All,13,0.8,20,AIC,26
25,None,All,13,0.8,20,AIC,79
26,None,All,13,0.8,20,AIC,2
27,None,All,13,0.8,20,AIC,23
28,None,All,13,0.8,20,AIC,120
29,None,All,13,0.8,20,AIC,30
30,None,All,13,0.8,20,AIC,99
31,None,All,13,0.8,20,AIC,123
32,None,All,13,0.8,20,AIC,2
33,None,All,13,0.8,20,AIC,264
34,None,All,13,0.8,20,AIC,71
35,None,All,13,0.8,20,AIC,363
36,None,All,13,0.8,20,AIC,62
37,None,All,13,0.8,20,AIC,37
38,None,All,13,0.8,20,AIC,24
39,None,All,13,0.8,20,AIC,193
40,None,All,13,0.8,20,AIC,100
41,None,All,13,0.8,20,AIC,80
42,None,All,13,0.8,20,AIC,246
43,None,All,13,0.8,20,AIC,155
44,None,All,13,0.8,20,AIC,94
45,None,All,13,0.8,20,AIC,141
46,None,All,13,0.8,20,AIC,52
