replica,turn,studies,network,population,sigma,net_size,base_SS,true_model,colab_cond,orig_type,strategy,old_model,selected_model,orig_agents,switch_agents,SS,num_agents,init_g_true,final_g_true,prop_t_mod,switch_testing,switch_changing,switch_true,switch_true_changing,switch_true_rejecting,switch_rep_study,switch_rep,switch_not_rep,switch_all,switch_global,switch_not_global,prop_1,prop_2,prop_3,prop_4,prop_5,prop_6,prop_7,prop_8,prop_9,prop_10,prop_11,prop_12,prop_13,prop_14,prop_true
1,45,150,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,13,12,1,1,20,1,0,0,0,7,3,1,0,1,1,1,0,8,1,7,0.0484261501210654,0.101694915254237,0.0702179176755448,0.0750605326876513,0.0677966101694915,0.0532687651331719,0.0823244552058111,0.104116222760291,0.0774818401937046,0.0750605326876513,0.0532687651331719,0.0726392251815981,0.062953995157385,0.0556900726392252,0.101694915254237
1,46,151,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,14,13,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484261501210654,0.101694915254237,0.0702179176755448,0.0750605326876513,0.0677966101694915,0.0532687651331719,0.0823244552058111,0.104116222760291,0.0774818401937046,0.0750605326876513,0.0532687651331719,0.0726392251815981,0.062953995157385,0.0556900726392252,0.101694915254237
1,47,152,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,2,9,1,0,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0484261501210654,0.101694915254237,0.0702179176755448,0.0750605326876513,0.0677966101694915,0.0532687651331719,0.0823244552058111,0.104116222760291,0.0774818401937046,0.0750605326876513,0.0532687651331719,0.0726392251815981,0.062953995157385,0.0556900726392252,0.101694915254237
1,48,158,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,1,2,1,1,20,1,0,1,1,5,3,0,0,0,0,0,0,6,1,5,0.0460048426150121,0.11138014527845,0.0677966101694915,0.0750605326876513,0.0677966101694915,0.0532687651331719,0.0823244552058111,0.104116222760291,0.0750605326876513,0.0750605326876513,0.0508474576271186,0.0726392251815981,0.062953995157385,0.0556900726392252,0.11138014527845
1,49,159,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,14,3,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460048426150121,0.11138014527845,0.0677966101694915,0.0750605326876513,0.0677966101694915,0.0532687651331719,0.0823244552058111,0.104116222760291,0.0750605326876513,0.0750605326876513,0.0508474576271186,0.0726392251815981,0.062953995157385,0.0556900726392252,0.11138014527845
1,50,165,Small,Bo,0.2,413,20,2,NOLAB,Mave,research,14,5,1,1,20,1,0,0,0,5,4,0,0,0,1,1,0,7,2,5,0.0460048426150121,0.11138014527845,0.0653753026634383,0.0726392251815981,0.0799031476997579,0.0508474576271186,0.0823244552058111,0.104116222760291,0.0750605326876513,0.0750605326876513,0.0508474576271186,0.0726392251815981,0.062953995157385,0.0508474576271186,0.11138014527845
1,51,170,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,8,5,1,1,20,1,0,0,0,4,4,0,0,0,0,0,0,6,2,4,0.0460048426150121,0.11138014527845,0.0653753026634383,0.0726392251815981,0.0920096852300242,0.0484261501210654,0.0799031476997579,0.101694915254237,0.0750605326876513,0.0750605326876513,0.0484261501210654,0.0702179176755448,0.062953995157385,0.0508474576271186,0.11138014527845
1,52,171,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,12,9,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460048426150121,0.11138014527845,0.0653753026634383,0.0726392251815981,0.0920096852300242,0.0484261501210654,0.0799031476997579,0.101694915254237,0.0750605326876513,0.0750605326876513,0.0484261501210654,0.0702179176755448,0.062953995157385,0.0508474576271186,0.11138014527845
1,53,172,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,8,7,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460048426150121,0.11138014527845,0.0653753026634383,0.0726392251815981,0.0920096852300242,0.0484261501210654,0.0799031476997579,0.101694915254237,0.0750605326876513,0.0750605326876513,0.0484261501210654,0.0702179176755448,0.062953995157385,0.0508474576271186,0.11138014527845
1,54,173,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,1,6,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460048426150121,0.11138014527845,0.0653753026634383,0.0726392251815981,0.0920096852300242,0.0484261501210654,0.0799031476997579,0.101694915254237,0.0750605326876513,0.0750605326876513,0.0484261501210654,0.0702179176755448,0.062953995157385,0.0508474576271186,0.11138014527845
1,55,174,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,9,1,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460048426150121,0.11138014527845,0.0653753026634383,0.0726392251815981,0.0920096852300242,0.0484261501210654,0.0799031476997579,0.101694915254237,0.0750605326876513,0.0750605326876513,0.0484261501210654,0.0702179176755448,0.062953995157385,0.0508474576271186,0.11138014527845
1,56,180,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,5,2,1,1,20,1,0,1,1,5,4,0,0,0,2,2,0,6,1,5,0.0460048426150121,0.123486682808717,0.0653753026634383,0.0677966101694915,0.0847457627118644,0.0484261501210654,0.0799031476997579,0.101694915254237,0.0750605326876513,0.0750605326876513,0.0484261501210654,0.0702179176755448,0.062953995157385,0.0508474576271186,0.123486682808717
1,57,181,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,5,8,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460048426150121,0.123486682808717,0.0653753026634383,0.0677966101694915,0.0847457627118644,0.0484261501210654,0.0799031476997579,0.101694915254237,0.0750605326876513,0.0750605326876513,0.0484261501210654,0.0702179176755448,0.062953995157385,0.0508474576271186,0.123486682808717
1,58,187,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,11,5,1,1,20,1,0,0,0,5,2,3,0,3,0,0,0,6,1,5,0.0435835351089588,0.123486682808717,0.0653753026634383,0.0677966101694915,0.0920096852300242,0.0484261501210654,0.0799031476997579,0.099273607748184,0.0750605326876513,0.0750605326876513,0.0460048426150121,0.0702179176755448,0.062953995157385,0.0508474576271186,0.123486682808717
1,59,188,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,2,5,1,0,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0435835351089588,0.123486682808717,0.0653753026634383,0.0677966101694915,0.0920096852300242,0.0484261501210654,0.0799031476997579,0.099273607748184,0.0750605326876513,0.0750605326876513,0.0460048426150121,0.0702179176755448,0.062953995157385,0.0508474576271186,0.123486682808717
1,60,189,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,7,11,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435835351089588,0.123486682808717,0.0653753026634383,0.0677966101694915,0.0920096852300242,0.0484261501210654,0.0799031476997579,0.099273607748184,0.0750605326876513,0.0750605326876513,0.0460048426150121,0.0702179176755448,0.062953995157385,0.0508474576271186,0.123486682808717
1,61,190,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,4,9,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435835351089588,0.123486682808717,0.0653753026634383,0.0677966101694915,0.0920096852300242,0.0484261501210654,0.0799031476997579,0.099273607748184,0.0750605326876513,0.0750605326876513,0.0460048426150121,0.0702179176755448,0.062953995157385,0.0508474576271186,0.123486682808717
