replica,network,population,true_model,sigma,base_SS,modelcompare,TAT,TAT50
47,None,Bo,2,0.2,20,AIC,0.5014,1
48,None,Bo,2,0.2,20,AIC,0.5361,1
49,None,Bo,2,0.2,20,AIC,0.4583,0
50,None,Bo,2,0.2,20,AIC,0.4741,0
1,None,Bo,7,0.2,20,AIC,0.5453,1
2,None,Bo,7,0.2,20,AIC,0.4523,0
3,None,Bo,7,0.2,20,AIC,0.5476,1
4,None,Bo,7,0.2,20,AIC,0.5528,1
5,None,Bo,7,0.2,20,AIC,0.5447,1
6,None,Bo,7,0.2,20,AIC,0.5054,1
7,None,Bo,7,0.2,20,AIC,0.5257,1
8,None,Bo,7,0.2,20,AIC,0.5052,1
9,None,Bo,7,0.2,20,AIC,0.5441,1
10,None,Bo,7,0.2,20,AIC,0.4449,0
11,None,Bo,7,0.2,20,AIC,0.2931,0
12,None,Bo,7,0.2,20,AIC,0.1581,0
13,None,Bo,7,0.2,20,AIC,0.5287,1
14,None,Bo,7,0.2,20,AIC,0.5514,1
15,None,Bo,7,0.2,20,AIC,0.5315,1
16,None,Bo,7,0.2,20,AIC,0.5353,1
17,None,Bo,7,0.2,20,AIC,0.5063,1
18,None,Bo,7,0.2,20,AIC,0.3997,0
19,None,Bo,7,0.2,20,AIC,0.4859,0
20,None,Bo,7,0.2,20,AIC,0.5342,1
21,None,Bo,7,0.2,20,AIC,0.5453,1
22,None,Bo,7,0.2,20,AIC,0.5424,1
23,None,Bo,7,0.2,20,AIC,0.5727,1
24,None,Bo,7,0.2,20,AIC,0.5634,1
25,None,Bo,7,0.2,20,AIC,0.5243,1
26,None,Bo,7,0.2,20,AIC,0.5473,1
27,None,Bo,7,0.2,20,AIC,0.5258,1
28,None,Bo,7,0.2,20,AIC,0.5586,1
29,None,Bo,7,0.2,20,AIC,0.5471,1
30,None,Bo,7,0.2,20,AIC,0.521,1
31,None,Bo,7,0.2,20,AIC,0.541,1
32,None,Bo,7,0.2,20,AIC,0.5368,1
33,None,Bo,7,0.2,20,AIC,0.3394,0
34,None,Bo,7,0.2,20,AIC,0.5052,1
35,None,Bo,7,0.2,20,AIC,0.3796,0
36,None,Bo,7,0.2,20,AIC,0.538,1
37,None,Bo,7,0.2,20,AIC,0.3025,0
38,None,Bo,7,0.2,20,AIC,0.5491,1
39,None,Bo,7,0.2,20,AIC,0.2025,0
40,None,Bo,7,0.2,20,AIC,0.5207,1
41,None,Bo,7,0.2,20,AIC,0.502,1
42,None,Bo,7,0.2,20,AIC,0.4132,0
43,None,Bo,7,0.2,20,AIC,0.5529,1
44,None,Bo,7,0.2,20,AIC,0.2068,0
45,None,Bo,7,0.2,20,AIC,0.5338,1
46,None,Bo,7,0.2,20,AIC,0.5628,1
47,None,Bo,7,0.2,20,AIC,0.5176,1
48,None,Bo,7,0.2,20,AIC,0.5261,1
49,None,Bo,7,0.2,20,AIC,0.568,1
50,None,Bo,7,0.2,20,AIC,0.5286,1
1,None,Bo,13,0.2,100,BIC,0.9595,1
2,None,Bo,13,0.2,100,BIC,0.987,1
3,None,Bo,13,0.2,100,BIC,0.911,1
4,None,Bo,13,0.2,100,BIC,0.2792,0
5,None,Bo,13,0.2,100,BIC,0.3914,0
6,None,Bo,13,0.2,100,BIC,0.9745,1
7,None,Bo,13,0.2,100,BIC,0.9538,1
8,None,Bo,13,0.2,100,BIC,0.9865,1
9,None,Bo,13,0.2,100,BIC,0.9869,1
10,None,Bo,13,0.2,100,BIC,0.9873,1
11,None,Bo,13,0.2,100,BIC,0.9651,1
12,None,Bo,13,0.2,100,BIC,0.9872,1
13,None,Bo,13,0.2,100,BIC,0.9893,1
14,None,Bo,13,0.2,100,BIC,0.7085,1
15,None,Bo,13,0.2,100,BIC,0.9448,1
16,None,Bo,13,0.2,100,BIC,0.9555,1
17,None,Bo,13,0.2,100,BIC,0.9869,1
18,None,Bo,13,0.2,100,BIC,0.9909,1
19,None,Bo,13,0.2,100,BIC,0.9885,1
20,None,Bo,13,0.2,100,BIC,0.9904,1
21,None,Bo,13,0.2,100,BIC,0.9918,1
22,None,Bo,13,0.2,100,BIC,0.9769,1
23,None,Bo,13,0.2,100,BIC,0.988,1
24,None,Bo,13,0.2,100,BIC,0.9905,1
25,None,Bo,13,0.2,100,BIC,0.9899,1
26,None,Bo,13,0.2,100,BIC,0.9875,1
27,None,Bo,13,0.2,100,BIC,0.9886,1
28,None,Bo,13,0.2,100,BIC,0.9423,1
29,None,Bo,13,0.2,100,BIC,0.9899,1
30,None,Bo,13,0.2,100,BIC,0.972,1
31,None,Bo,13,0.2,100,BIC,0.9914,1
32,None,Bo,13,0.2,100,BIC,0.9587,1
33,None,Bo,13,0.2,100,BIC,0.853,1
34,None,Bo,13,0.2,100,BIC,0.9865,1
35,None,Bo,13,0.2,100,BIC,0.9883,1
36,None,Bo,13,0.2,100,BIC,0.9884,1
37,None,Bo,13,0.2,100,BIC,0.9893,1
38,None,Bo,13,0.2,100,BIC,0.9901,1
39,None,Bo,13,0.2,100,BIC,0.9903,1
40,None,Bo,13,0.2,100,BIC,0.9591,1
41,None,Bo,13,0.2,100,BIC,0.9842,1
42,None,Bo,13,0.2,100,BIC,0.9893,1
43,None,Bo,13,0.2,100,BIC,0.9274,1
44,None,Bo,13,0.2,100,BIC,0.9891,1
45,None,Bo,13,0.2,100,BIC,0.9878,1
46,None,Bo,13,0.2,100,BIC,0.9902,1
47,None,Bo,13,0.2,100,BIC,0.9143,1
48,None,Bo,13,0.2,100,BIC,0.9909,1
49,None,Bo,13,0.2,100,BIC,0.9523,1
50,None,Bo,13,0.2,100,BIC,0.0861,0
1,None,Bo,2,0.2,100,BIC,0.9239,1
2,None,Bo,2,0.2,100,BIC,0.8916,1
3,None,Bo,2,0.2,100,BIC,0.872,1
4,None,Bo,2,0.2,100,BIC,0.8407,1
5,None,Bo,2,0.2,100,BIC,0.9321,1
6,None,Bo,2,0.2,100,BIC,0.6595,1
7,None,Bo,2,0.2,100,BIC,0.7375,1
8,None,Bo,2,0.2,100,BIC,0.9642,1
9,None,Bo,2,0.2,100,BIC,0.8769,1
10,None,Bo,2,0.2,100,BIC,0.7006,1
11,None,Bo,2,0.2,100,BIC,0.9643,1
12,None,Bo,2,0.2,100,BIC,0.9027,1
13,None,Bo,2,0.2,100,BIC,0.9348,1
14,None,Bo,2,0.2,100,BIC,0.9223,1
15,None,Bo,2,0.2,100,BIC,0.9655,1
16,None,Bo,2,0.2,100,BIC,0.8618,1
17,None,Bo,2,0.2,100,BIC,0.9399,1
18,None,Bo,2,0.2,100,BIC,0.9611,1
19,None,Bo,2,0.2,100,BIC,0.6931,1
20,None,Bo,2,0.2,100,BIC,0.7622,1
21,None,Bo,2,0.2,100,BIC,0.9652,1
22,None,Bo,2,0.2,100,BIC,0.8025,1
23,None,Bo,2,0.2,100,BIC,0.9288,1
24,None,Bo,2,0.2,100,BIC,0.9633,1
25,None,Bo,2,0.2,100,BIC,0.9198,1
26,None,Bo,2,0.2,100,BIC,0.8964,1
27,None,Bo,2,0.2,100,BIC,0.9175,1
28,None,Bo,2,0.2,100,BIC,0.8098,1
29,None,Bo,2,0.2,100,BIC,0.6952,1
30,None,Bo,2,0.2,100,BIC,0.8527,1
31,None,Bo,2,0.2,100,BIC,0.8521,1
32,None,Bo,2,0.2,100,BIC,0.9299,1
33,None,Bo,2,0.2,100,BIC,0.9579,1
34,None,Bo,2,0.2,100,BIC,0.9642,1
35,None,Bo,2,0.2,100,BIC,0.8225,1
36,None,Bo,2,0.2,100,BIC,0.9625,1
37,None,Bo,2,0.2,100,BIC,0.9228,1
38,None,Bo,2,0.2,100,BIC,0.7535,1
39,None,Bo,2,0.2,100,BIC,0.9647,1
40,None,Bo,2,0.2,100,BIC,0.6458,1
41,None,Bo,2,0.2,100,BIC,0.8593,1
42,None,Bo,2,0.2,100,BIC,0.909,1
43,None,Bo,2,0.2,100,BIC,0.8536,1
44,None,Bo,2,0.2,100,BIC,0.9144,1
45,None,Bo,2,0.2,100,BIC,0.9021,1
46,None,Bo,2,0.2,100,BIC,0.9452,1
47,None,Bo,2,0.2,100,BIC,0.9411,1
48,None,Bo,2,0.2,100,BIC,0.8678,1
49,None,Bo,2,0.2,100,BIC,0.8079,1
50,None,Bo,2,0.2,100,BIC,0.8687,1
1,None,Bo,7,0.2,100,BIC,0.8684,1
2,None,Bo,7,0.2,100,BIC,0.913,1
3,None,Bo,7,0.2,100,BIC,0.9341,1
4,None,Bo,7,0.2,100,BIC,0.3403,0
5,None,Bo,7,0.2,100,BIC,0.9043,1
6,None,Bo,7,0.2,100,BIC,0.9006,1
7,None,Bo,7,0.2,100,BIC,0.9293,1
8,None,Bo,7,0.2,100,BIC,0.9149,1
9,None,Bo,7,0.2,100,BIC,0.933,1
10,None,Bo,7,0.2,100,BIC,0.9075,1
11,None,Bo,7,0.2,100,BIC,0.9129,1
12,None,Bo,7,0.2,100,BIC,0.9233,1
13,None,Bo,7,0.2,100,BIC,0.9233,1
14,None,Bo,7,0.2,100,BIC,0.9166,1
15,None,Bo,7,0.2,100,BIC,0.9215,1
16,None,Bo,7,0.2,100,BIC,0.9331,1
17,None,Bo,7,0.2,100,BIC,0.9239,1
18,None,Bo,7,0.2,100,BIC,0.9262,1
19,None,Bo,7,0.2,100,BIC,0.9253,1
20,None,Bo,7,0.2,100,BIC,0.9265,1
21,None,Bo,7,0.2,100,BIC,0.93,1
22,None,Bo,7,0.2,100,BIC,0.8881,1
23,None,Bo,7,0.2,100,BIC,0.92490000000000006,1
24,None,Bo,7,0.2,100,BIC,0.7069,1
25,None,Bo,7,0.2,100,BIC,0.925,1
26,None,Bo,7,0.2,100,BIC,0.9217,1
27,None,Bo,7,0.2,100,BIC,0.92,1
28,None,Bo,7,0.2,100,BIC,0.9288,1
29,None,Bo,7,0.2,100,BIC,0.8916,1
30,None,Bo,7,0.2,100,BIC,0.9194,1
31,None,Bo,7,0.2,100,BIC,0.9346,1
32,None,Bo,7,0.2,100,BIC,0.9181,1
33,None,Bo,7,0.2,100,BIC,0.8628,1
34,None,Bo,7,0.2,100,BIC,0.9149,1
35,None,Bo,7,0.2,100,BIC,0.9146,1
36,None,Bo,7,0.2,100,BIC,0.2275,0
37,None,Bo,7,0.2,100,BIC,0.9303,1
38,None,Bo,7,0.2,100,BIC,0.9338,1
39,None,Bo,7,0.2,100,BIC,0.8863,1
40,None,Bo,7,0.2,100,BIC,0.9376,1
41,None,Bo,7,0.2,100,BIC,0.9091,1
42,None,Bo,7,0.2,100,BIC,0.9227,1
43,None,Bo,7,0.2,100,BIC,0.794,1
44,None,Bo,7,0.2,100,BIC,0.9183,1
45,None,Bo,7,0.2,100,BIC,0.9222,1
46,None,Bo,7,0.2,100,BIC,0.909,1
47,None,Bo,7,0.2,100,BIC,0.9215,1
48,None,Bo,7,0.2,100,BIC,0.9226,1
49,None,Bo,7,0.2,100,BIC,0.9318,1
50,None,Bo,7,0.2,100,BIC,0.0658,0
1,None,Bo,13,0.2,20,BIC,0.9341,1
2,None,Bo,13,0.2,20,BIC,0.5079,1
3,None,Bo,13,0.2,20,BIC,0.9446,1
4,None,Bo,13,0.2,20,BIC,0.7932,1
5,None,Bo,13,0.2,20,BIC,0.708,1
6,None,Bo,13,0.2,20,BIC,0.8852,1
7,None,Bo,13,0.2,20,BIC,0.8506,1
8,None,Bo,13,0.2,20,BIC,0.5916,1
9,None,Bo,13,0.2,20,BIC,0.9411,1
10,None,Bo,13,0.2,20,BIC,0.3934,0
11,None,Bo,13,0.2,20,BIC,0.376,0
12,None,Bo,13,0.2,20,BIC,0.1926,0
13,None,Bo,13,0.2,20,BIC,0.645,1
14,None,Bo,13,0.2,20,BIC,0.885,1
15,None,Bo,13,0.2,20,BIC,0.9499,1
16,None,Bo,13,0.2,20,BIC,0.8146,1
17,None,Bo,13,0.2,20,BIC,0.5131,1
18,None,Bo,13,0.2,20,BIC,0.4104,0
19,None,Bo,13,0.2,20,BIC,0.87,1
20,None,Bo,13,0.2,20,BIC,0.9426,1
21,None,Bo,13,0.2,20,BIC,0.7516,1
22,None,Bo,13,0.2,20,BIC,0.5942,1
23,None,Bo,13,0.2,20,BIC,0.941,1
24,None,Bo,13,0.2,20,BIC,0.9296,1
25,None,Bo,13,0.2,20,BIC,0.5172,1
26,None,Bo,13,0.2,20,BIC,0.943,1
27,None,Bo,13,0.2,20,BIC,0.9314,1
28,None,Bo,13,0.2,20,BIC,0.8916,1
29,None,Bo,13,0.2,20,BIC,0.9361,1
30,None,Bo,13,0.2,20,BIC,0.8958,1
31,None,Bo,13,0.2,20,BIC,0.879,1
32,None,Bo,13,0.2,20,BIC,0.8124,1
33,None,Bo,13,0.2,20,BIC,0.8626,1
34,None,Bo,13,0.2,20,BIC,0.5916,1
35,None,Bo,13,0.2,20,BIC,0.54990000000000006,1
36,None,Bo,13,0.2,20,BIC,0.9375,1
37,None,Bo,13,0.2,20,BIC,0.3405,0
38,None,Bo,13,0.2,20,BIC,0.8907,1
39,None,Bo,13,0.2,20,BIC,0.2616,0
40,None,Bo,13,0.2,20,BIC,0.7928,1
41,None,Bo,13,0.2,20,BIC,0.855,1
42,None,Bo,13,0.2,20,BIC,0.6203,1
43,None,Bo,13,0.2,20,BIC,0.9035,1
44,None,Bo,13,0.2,20,BIC,0.9435,1
45,None,Bo,13,0.2,20,BIC,0.8508,1
46,None,Bo,13,0.2,20,BIC,0.9004,1
47,None,Bo,13,0.2,20,BIC,0.7572,1
48,None,Bo,13,0.2,20,BIC,0.8436,1
49,None,Bo,13,0.2,20,BIC,0.8793,1
50,None,Bo,13,0.2,20,BIC,0.8701,1
1,None,Bo,2,0.2,20,BIC,0.6309,1
2,None,Bo,2,0.2,20,BIC,0.78,1
3,None,Bo,2,0.2,20,BIC,0.56,1
4,None,Bo,2,0.2,20,BIC,0.6835,1
5,None,Bo,2,0.2,20,BIC,0.6934,1
6,None,Bo,2,0.2,20,BIC,0.4988,0
7,None,Bo,2,0.2,20,BIC,0.7073,1
8,None,Bo,2,0.2,20,BIC,0.7199,1
9,None,Bo,2,0.2,20,BIC,0.6686,1
10,None,Bo,2,0.2,20,BIC,0.7358,1
11,None,Bo,2,0.2,20,BIC,0.5562,1
12,None,Bo,2,0.2,20,BIC,0.7741,1
13,None,Bo,2,0.2,20,BIC,0.5773,1
14,None,Bo,2,0.2,20,BIC,0.691,1
15,None,Bo,2,0.2,20,BIC,0.8297,1
16,None,Bo,2,0.2,20,BIC,0.7558,1
17,None,Bo,2,0.2,20,BIC,0.701,1
18,None,Bo,2,0.2,20,BIC,0.6027,1
19,None,Bo,2,0.2,20,BIC,0.6969,1
20,None,Bo,2,0.2,20,BIC,0.5525,1
21,None,Bo,2,0.2,20,BIC,0.447,0
22,None,Bo,2,0.2,20,BIC,0.6431,1
23,None,Bo,2,0.2,20,BIC,0.7651,1
24,None,Bo,2,0.2,20,BIC,0.7305,1
25,None,Bo,2,0.2,20,BIC,0.562,1
26,None,Bo,2,0.2,20,BIC,0.7544,1
27,None,Bo,2,0.2,20,BIC,0.7244,1
28,None,Bo,2,0.2,20,BIC,0.7265,1
29,None,Bo,2,0.2,20,BIC,0.7484,1
30,None,Bo,2,0.2,20,BIC,0.8564,1
31,None,Bo,2,0.2,20,BIC,0.798,1
32,None,Bo,2,0.2,20,BIC,0.6925,1
33,None,Bo,2,0.2,20,BIC,0.364,0
34,None,Bo,2,0.2,20,BIC,0.7199,1
35,None,Bo,2,0.2,20,BIC,0.3715,0
36,None,Bo,2,0.2,20,BIC,0.4596,0
37,None,Bo,2,0.2,20,BIC,0.4959,0
38,None,Bo,2,0.2,20,BIC,0.7379,1
39,None,Bo,2,0.2,20,BIC,0.6414,1
40,None,Bo,2,0.2,20,BIC,0.7126,1
41,None,Bo,2,0.2,20,BIC,0.6837,1
42,None,Bo,2,0.2,20,BIC,0.7579,1
43,None,Bo,2,0.2,20,BIC,0.7086,1
44,None,Bo,2,0.2,20,BIC,0.7438,1
45,None,Bo,2,0.2,20,BIC,0.7723,1
46,None,Bo,2,0.2,20,BIC,0.7442,1
47,None,Bo,2,0.2,20,BIC,0.7985,1
48,None,Bo,2,0.2,20,BIC,0.8225,1
49,None,Bo,2,0.2,20,BIC,0.7962,1
50,None,Bo,2,0.2,20,BIC,0.7129,1
1,None,Bo,7,0.2,20,BIC,0.7021,1
2,None,Bo,7,0.2,20,BIC,0.5252,1
3,None,Bo,7,0.2,20,BIC,0.7068,1
4,None,Bo,7,0.2,20,BIC,0.7004,1
5,None,Bo,7,0.2,20,BIC,0.7002,1
6,None,Bo,7,0.2,20,BIC,0.6326,1
7,None,Bo,7,0.2,20,BIC,0.691,1
8,None,Bo,7,0.2,20,BIC,0.6465,1
9,None,Bo,7,0.2,20,BIC,0.6908,1
10,None,Bo,7,0.2,20,BIC,0.4239,0
11,None,Bo,7,0.2,20,BIC,0.2813,0
12,None,Bo,7,0.2,20,BIC,0.139,0
13,None,Bo,7,0.2,20,BIC,0.592,1
14,None,Bo,7,0.2,20,BIC,0.6932,1
15,None,Bo,7,0.2,20,BIC,0.699,1
16,None,Bo,7,0.2,20,BIC,0.6835,1
17,None,Bo,7,0.2,20,BIC,0.6914,1
18,None,Bo,7,0.2,20,BIC,0.4216,0
19,None,Bo,7,0.2,20,BIC,0.6028,1
20,None,Bo,7,0.2,20,BIC,0.7061,1
21,None,Bo,7,0.2,20,BIC,0.7088,1
22,None,Bo,7,0.2,20,BIC,0.7056,1
23,None,Bo,7,0.2,20,BIC,0.7007,1
24,None,Bo,7,0.2,20,BIC,0.6949,1
25,None,Bo,7,0.2,20,BIC,0.6672,1
26,None,Bo,7,0.2,20,BIC,0.6951,1
27,None,Bo,7,0.2,20,BIC,0.7026,1
28,None,Bo,7,0.2,20,BIC,0.7097,1
29,None,Bo,7,0.2,20,BIC,0.7181,1
30,None,Bo,7,0.2,20,BIC,0.668,1
31,None,Bo,7,0.2,20,BIC,0.7016,1
32,None,Bo,7,0.2,20,BIC,0.7037,1
33,None,Bo,7,0.2,20,BIC,0.3088,0
34,None,Bo,7,0.2,20,BIC,0.6465,1
35,None,Bo,7,0.2,20,BIC,0.4107,0
36,None,Bo,7,0.2,20,BIC,0.6994,1
37,None,Bo,7,0.2,20,BIC,0.3207,0
38,None,Bo,7,0.2,20,BIC,0.7175,1
39,None,Bo,7,0.2,20,BIC,0.1687,0
40,None,Bo,7,0.2,20,BIC,0.6594,1
41,None,Bo,7,0.2,20,BIC,0.5797,1
42,None,Bo,7,0.2,20,BIC,0.4725,0
43,None,Bo,7,0.2,20,BIC,0.6984,1
44,None,Bo,7,0.2,20,BIC,0.2319,0
45,None,Bo,7,0.2,20,BIC,0.7037,1
46,None,Bo,7,0.2,20,BIC,0.7116,1
47,None,Bo,7,0.2,20,BIC,0.6626,1
48,None,Bo,7,0.2,20,BIC,0.6913,1
49,None,Bo,7,0.2,20,BIC,0.705,1
50,None,Bo,7,0.2,20,BIC,0.6783,1
1,None,Bo,13,0.5,100,AIC,0.7637,1
2,None,Bo,13,0.5,100,AIC,0.7349,1
3,None,Bo,13,0.5,100,AIC,0.3884,0
4,None,Bo,13,0.5,100,AIC,0.239,0
5,None,Bo,13,0.5,100,AIC,0.2368,0
6,None,Bo,13,0.5,100,AIC,0.2681,0
7,None,Bo,13,0.5,100,AIC,0.7376,1
8,None,Bo,13,0.5,100,AIC,0.4765,0
9,None,Bo,13,0.5,100,AIC,0.5428,1
10,None,Bo,13,0.5,100,AIC,0.527,1
11,None,Bo,13,0.5,100,AIC,0.7034,1
12,None,Bo,13,0.5,100,AIC,0.8445,1
13,None,Bo,13,0.5,100,AIC,0.6769,1
14,None,Bo,13,0.5,100,AIC,0.1222,0
15,None,Bo,13,0.5,100,AIC,0.6444,1
16,None,Bo,13,0.5,100,AIC,0.412,0
17,None,Bo,13,0.5,100,AIC,0.9355,1
18,None,Bo,13,0.5,100,AIC,0.9158,1
19,None,Bo,13,0.5,100,AIC,0.82,1
20,None,Bo,13,0.5,100,AIC,0.5671,1
21,None,Bo,13,0.5,100,AIC,0.8201,1
22,None,Bo,13,0.5,100,AIC,0.7759,1
23,None,Bo,13,0.5,100,AIC,0.2133,0
24,None,Bo,13,0.5,100,AIC,0.9238,1
25,None,Bo,13,0.5,100,AIC,0.5063,1
26,None,Bo,13,0.5,100,AIC,0.5234,1
27,None,Bo,13,0.5,100,AIC,0.7964,1
28,None,Bo,13,0.5,100,AIC,0.6829,1
29,None,Bo,13,0.5,100,AIC,0.6364,1
30,None,Bo,13,0.5,100,AIC,0.4271,0
31,None,Bo,13,0.5,100,AIC,0.6331,1
32,None,Bo,13,0.5,100,AIC,0.557,1
33,None,Bo,13,0.5,100,AIC,0.7167,1
34,None,Bo,13,0.5,100,AIC,0.4765,0
35,None,Bo,13,0.5,100,AIC,0.7866,1
36,None,Bo,13,0.5,100,AIC,0.6923,1
37,None,Bo,13,0.5,100,AIC,0.9074,1
38,None,Bo,13,0.5,100,AIC,0.9488,1
39,None,Bo,13,0.5,100,AIC,0.4603,0
40,None,Bo,13,0.5,100,AIC,0.4523,0
41,None,Bo,13,0.5,100,AIC,0.8283,1
42,None,Bo,13,0.5,100,AIC,0.4882,0
43,None,Bo,13,0.5,100,AIC,0.2478,0
44,None,Bo,13,0.5,100,AIC,0.9243,1
45,None,Bo,13,0.5,100,AIC,0.3432,0
46,None,Bo,13,0.5,100,AIC,0.3727,0
47,None,Bo,13,0.5,100,AIC,0.3645,0
48,None,Bo,13,0.5,100,AIC,0.7875,1
49,None,Bo,13,0.5,100,AIC,0.8123,1
50,None,Bo,13,0.5,100,AIC,0.2185,0
1,None,Bo,2,0.5,100,AIC,0.6614,1
2,None,Bo,2,0.5,100,AIC,0.4279,0
3,None,Bo,2,0.5,100,AIC,0.4734,0
4,None,Bo,2,0.5,100,AIC,0.5771,1
5,None,Bo,2,0.5,100,AIC,0.6647,1
6,None,Bo,2,0.5,100,AIC,0.6145,1
7,None,Bo,2,0.5,100,AIC,0.5677,1
8,None,Bo,2,0.5,100,AIC,0.5332,1
9,None,Bo,2,0.5,100,AIC,0.4317,0
10,None,Bo,2,0.5,100,AIC,0.467,0
11,None,Bo,2,0.5,100,AIC,0.5808,1
12,None,Bo,2,0.5,100,AIC,0.5133,1
13,None,Bo,2,0.5,100,AIC,0.6956,1
14,None,Bo,2,0.5,100,AIC,0.518,1
15,None,Bo,2,0.5,100,AIC,0.718,1
16,None,Bo,2,0.5,100,AIC,0.5266,1
17,None,Bo,2,0.5,100,AIC,0.7419,1
18,None,Bo,2,0.5,100,AIC,0.7071,1
19,None,Bo,2,0.5,100,AIC,0.5589,1
20,None,Bo,2,0.5,100,AIC,0.5317,1
21,None,Bo,2,0.5,100,AIC,0.667,1
22,None,Bo,2,0.5,100,AIC,0.5379,1
23,None,Bo,2,0.5,100,AIC,0.6245,1
24,None,Bo,2,0.5,100,AIC,0.7693,1
25,None,Bo,2,0.5,100,AIC,0.4963,0
26,None,Bo,2,0.5,100,AIC,0.6095,1
27,None,Bo,2,0.5,100,AIC,0.5702,1
28,None,Bo,2,0.5,100,AIC,0.4646,0
29,None,Bo,2,0.5,100,AIC,0.5323,1
30,None,Bo,2,0.5,100,AIC,0.6488,1
31,None,Bo,2,0.5,100,AIC,0.5367,1
32,None,Bo,2,0.5,100,AIC,0.8093,1
33,None,Bo,2,0.5,100,AIC,0.606,1
34,None,Bo,2,0.5,100,AIC,0.5332,1
35,None,Bo,2,0.5,100,AIC,0.6224,1
36,None,Bo,2,0.5,100,AIC,0.455,0
37,None,Bo,2,0.5,100,AIC,0.5955,1
38,None,Bo,2,0.5,100,AIC,0.4844,0
39,None,Bo,2,0.5,100,AIC,0.6381,1
40,None,Bo,2,0.5,100,AIC,0.5392,1
41,None,Bo,2,0.5,100,AIC,0.6615,1
42,None,Bo,2,0.5,100,AIC,0.6714,1
43,None,Bo,2,0.5,100,AIC,0.5647,1
44,None,Bo,2,0.5,100,AIC,0.5402,1
45,None,Bo,2,0.5,100,AIC,0.5043,1
46,None,Bo,2,0.5,100,AIC,0.8016,1
47,None,Bo,2,0.5,100,AIC,0.707,1
48,None,Bo,2,0.5,100,AIC,0.6858,1
49,None,Bo,2,0.5,100,AIC,0.5666,1
50,None,Bo,2,0.5,100,AIC,0.7096,1
1,None,Bo,7,0.5,100,AIC,0.6157,1
2,None,Bo,7,0.5,100,AIC,0.6408,1
3,None,Bo,7,0.5,100,AIC,0.6836,1
4,None,Bo,7,0.5,100,AIC,0.1343,0
5,None,Bo,7,0.5,100,AIC,0.5224,1
6,None,Bo,7,0.5,100,AIC,0.582,1
7,None,Bo,7,0.5,100,AIC,0.6489,1
8,None,Bo,7,0.5,100,AIC,0.6662,1
9,None,Bo,7,0.5,100,AIC,0.599,1
10,None,Bo,7,0.5,100,AIC,0.6255,1
11,None,Bo,7,0.5,100,AIC,0.6089,1
12,None,Bo,7,0.5,100,AIC,0.6559,1
13,None,Bo,7,0.5,100,AIC,0.6864,1
14,None,Bo,7,0.5,100,AIC,0.6796,1
15,None,Bo,7,0.5,100,AIC,0.5474,1
16,None,Bo,7,0.5,100,AIC,0.4301,0
17,None,Bo,7,0.5,100,AIC,0.6842,1
18,None,Bo,7,0.5,100,AIC,0.677,1
19,None,Bo,7,0.5,100,AIC,0.6864,1
20,None,Bo,7,0.5,100,AIC,0.4616,0
21,None,Bo,7,0.5,100,AIC,0.6262,1
22,None,Bo,7,0.5,100,AIC,0.275,0
23,None,Bo,7,0.5,100,AIC,0.5681,1
24,None,Bo,7,0.5,100,AIC,0.2645,0
25,None,Bo,7,0.5,100,AIC,0.5285,1
26,None,Bo,7,0.5,100,AIC,0.4699,0
27,None,Bo,7,0.5,100,AIC,0.5131,1
28,None,Bo,7,0.5,100,AIC,0.4276,0
29,None,Bo,7,0.5,100,AIC,0.3696,0
30,None,Bo,7,0.5,100,AIC,0.6696,1
31,None,Bo,7,0.5,100,AIC,0.6724,1
32,None,Bo,7,0.5,100,AIC,0.597,1
33,None,Bo,7,0.5,100,AIC,0.6231,1
34,None,Bo,7,0.5,100,AIC,0.6662,1
35,None,Bo,7,0.5,100,AIC,0.2726,0
36,None,Bo,7,0.5,100,AIC,0.1024,0
37,None,Bo,7,0.5,100,AIC,0.3792,0
38,None,Bo,7,0.5,100,AIC,0.6716,1
39,None,Bo,7,0.5,100,AIC,0.3317,0
40,None,Bo,7,0.5,100,AIC,0.5882,1
41,None,Bo,7,0.5,100,AIC,0.6935,1
42,None,Bo,7,0.5,100,AIC,0.3142,0
43,None,Bo,7,0.5,100,AIC,0.2032,0
44,None,Bo,7,0.5,100,AIC,0.6564,1
45,None,Bo,7,0.5,100,AIC,0.6653,1
46,None,Bo,7,0.5,100,AIC,0.5846,1
47,None,Bo,7,0.5,100,AIC,0.1732,0
48,None,Bo,7,0.5,100,AIC,0.68,1
49,None,Bo,7,0.5,100,AIC,0.4973,0
50,None,Bo,7,0.5,100,AIC,0.0815,0
1,None,Bo,13,0.5,20,AIC,0.0531,0
2,None,Bo,13,0.5,20,AIC,0.0923,0
3,None,Bo,13,0.5,20,AIC,0.3563,0
4,None,Bo,13,0.5,20,AIC,0.1182,0
5,None,Bo,13,0.5,20,AIC,0.0382,0
6,None,Bo,13,0.5,20,AIC,0.1196,0
7,None,Bo,13,0.5,20,AIC,0.0634,0
8,None,Bo,13,0.5,20,AIC,0.0512,0
9,None,Bo,13,0.5,20,AIC,0.264,0
10,None,Bo,13,0.5,20,AIC,0.038,0
11,None,Bo,13,0.5,20,AIC,0.0741,0
12,None,Bo,13,0.5,20,AIC,0.0642,0
13,None,Bo,13,0.5,20,AIC,0.045,0
14,None,Bo,13,0.5,20,AIC,0.2198,0
15,None,Bo,13,0.5,20,AIC,0.3772,0
