replica,network,population,sigma,true_model,modelcompare,base_SS,agent_away,agent_total,stickiness_overall
48,None,Rey,0.5,2,AIC,20,579,3129,0.8149568552253116
49,None,Rey,0.5,2,AIC,20,817,3184,0.7434045226130653
50,None,Rey,0.5,2,AIC,20,721,3950,0.8174683544303798
1,None,Rey,0.5,7,AIC,20,433,2899,0.8506381510865816
2,None,Rey,0.5,7,AIC,20,243,674,0.6394658753709199
3,None,Rey,0.5,7,AIC,20,499,2801,0.8218493395215994
4,None,Rey,0.5,7,AIC,20,239,646,0.6300309597523219
5,None,Rey,0.5,7,AIC,20,234,1025,0.7717073170731708
6,None,Rey,0.5,7,AIC,20,397,2724,0.854258443465492
7,None,Rey,0.5,7,AIC,20,392,2008,0.8047808764940239
8,None,Rey,0.5,7,AIC,20,81,159,0.49056603773584906
9,None,Rey,0.5,7,AIC,20,512,3394,0.849145550972304
10,None,Rey,0.5,7,AIC,20,212,880,0.759090909090909
11,None,Rey,0.5,7,AIC,20,453,996,0.5451807228915663
12,None,Rey,0.5,7,AIC,20,250,850,0.7058823529411764
13,None,Rey,0.5,7,AIC,20,250,805,0.68944099378882
14,None,Rey,0.5,7,AIC,20,694,3580,0.806145251396648
15,None,Rey,0.5,7,AIC,20,510,3214,0.8413192283758556
16,None,Rey,0.5,7,AIC,20,431,1274,0.6616954474097332
17,None,Rey,0.5,7,AIC,20,414,920,0.55
18,None,Rey,0.5,7,AIC,20,285,1246,0.7712680577849117
19,None,Rey,0.5,7,AIC,20,176,1449,0.8785369220151829
20,None,Rey,0.5,7,AIC,20,542,4356,0.8755739210284665
21,None,Rey,0.5,7,AIC,20,736,3096,0.7622739018087855
22,None,Rey,0.5,7,AIC,20,488,2603,0.812524010756819
23,None,Rey,0.5,7,AIC,20,919,4415,0.7918459796149491
24,None,Rey,0.5,7,AIC,20,488,2732,0.8213762811127379
25,None,Rey,0.5,7,AIC,20,599,5436,0.8898086828550404
26,None,Rey,0.5,7,AIC,20,369,2117,0.8256967406707605
27,None,Rey,0.5,7,AIC,20,443,2077,0.7867116032739528
28,None,Rey,0.5,7,AIC,20,692,2346,0.7050298380221653
29,None,Rey,0.5,7,AIC,20,48,288,0.8333333333333334
30,None,Rey,0.5,7,AIC,20,319,1822,0.8249176728869374
31,None,Rey,0.5,7,AIC,20,427,1456,0.7067307692307692
32,None,Rey,0.5,7,AIC,20,418,2034,0.7944936086529006
33,None,Rey,0.5,7,AIC,20,192,1080,0.8222222222222222
34,None,Rey,0.5,7,AIC,20,81,159,0.49056603773584906
35,None,Rey,0.5,7,AIC,20,376,1203,0.687448046550291
36,None,Rey,0.5,7,AIC,20,477,2210,0.7841628959276018
37,None,Rey,0.5,7,AIC,20,385,810,0.5246913580246914
38,None,Rey,0.5,7,AIC,20,314,1602,0.8039950062421972
39,None,Rey,0.5,7,AIC,20,337,1144,0.7054195804195804
40,None,Rey,0.5,7,AIC,20,352,1445,0.756401384083045
41,None,Rey,0.5,7,AIC,20,725,2815,0.7424511545293073
42,None,Rey,0.5,7,AIC,20,103,185,0.44324324324324327
43,None,Rey,0.5,7,AIC,20,764,4638,0.8352738249245364
44,None,Rey,0.5,7,AIC,20,366,1158,0.6839378238341969
45,None,Rey,0.5,7,AIC,20,433,1654,0.7382103990326481
46,None,Rey,0.5,7,AIC,20,550,2929,0.8122226015705019
47,None,Rey,0.5,7,AIC,20,384,1846,0.7919826652221018
48,None,Rey,0.5,7,AIC,20,323,1303,0.7521105141980046
49,None,Rey,0.5,7,AIC,20,137,652,0.7898773006134969
50,None,Rey,0.5,7,AIC,20,632,4019,0.842746951978104
1,None,Rey,0.5,13,BIC,100,428,7520,0.9430851063829787
2,None,Rey,0.5,13,BIC,100,340,2855,0.8809106830122592
3,None,Rey,0.5,13,BIC,100,125,142,0.11971830985915488
4,None,Rey,0.5,13,BIC,100,46,849,0.9458186101295641
5,None,Rey,0.5,13,BIC,100,63,1124,0.943950177935943
6,None,Rey,0.5,13,BIC,100,49,69,0.28985507246376807
7,None,Rey,0.5,13,BIC,100,95,2349,0.9595572584078331
8,None,Rey,0.5,13,BIC,100,93,290,0.6793103448275862
9,None,Rey,0.5,13,BIC,100,321,3319,0.9032841217234107
10,None,Rey,0.5,13,BIC,100,197,1421,0.8613652357494722
11,None,Rey,0.5,13,BIC,100,338,2930,0.884641638225256
12,None,Rey,0.5,13,BIC,100,443,5184,0.9145447530864197
13,None,Rey,0.5,13,BIC,100,426,2919,0.8540596094552929
14,None,Rey,0.5,13,BIC,100,50,266,0.8120300751879699
15,None,Rey,0.5,13,BIC,100,155,406,0.6182266009852218
16,None,Rey,0.5,13,BIC,100,67,79,0.15189873417721522
17,None,Rey,0.5,13,BIC,100,134,9571,0.9859993731062585
18,None,Rey,0.5,13,BIC,100,279,9344,0.9701412671232876
19,None,Rey,0.5,13,BIC,100,467,7984,0.9415080160320641
20,None,Rey,0.5,13,BIC,100,293,1983,0.8522440746343923
21,None,Rey,0.5,13,BIC,100,215,1935,0.8888888888888888
22,None,Rey,0.5,13,BIC,100,322,2516,0.8720190779014309
23,None,Rey,0.5,13,BIC,100,164,262,0.3740458015267175
24,None,Rey,0.5,13,BIC,100,203,7654,0.9734779200418082
25,None,Rey,0.5,13,BIC,100,245,1303,0.8119723714504988
26,None,Rey,0.5,13,BIC,100,146,4543,0.9678626458287475
27,None,Rey,0.5,13,BIC,100,487,2732,0.8217423133235725
28,None,Rey,0.5,13,BIC,100,436,2687,0.8377372534425009
29,None,Rey,0.5,13,BIC,100,94,207,0.5458937198067633
30,None,Rey,0.5,13,BIC,100,150,1529,0.9018966644865926
31,None,Rey,0.5,13,BIC,100,383,2425,0.842061855670103
32,None,Rey,0.5,13,BIC,100,304,1894,0.839493136219641
33,None,Rey,0.5,13,BIC,100,130,7527,0.9827288428324698
34,None,Rey,0.5,13,BIC,100,93,290,0.6793103448275862
35,None,Rey,0.5,13,BIC,100,284,1363,0.7916360968451944
36,None,Rey,0.5,13,BIC,100,450,3869,0.8836908761953993
37,None,Rey,0.5,13,BIC,100,189,9071,0.9791643699702348
38,None,Rey,0.5,13,BIC,100,41,8509,0.9951815724526971
39,None,Rey,0.5,13,BIC,100,466,1427,0.6734407848633497
40,None,Rey,0.5,13,BIC,100,210,2424,0.9133663366336634
41,None,Rey,0.5,13,BIC,100,208,7138,0.9708601849257495
42,None,Rey,0.5,13,BIC,100,109,189,0.42328042328042326
43,None,Rey,0.5,13,BIC,100,259,1610,0.8391304347826087
44,None,Rey,0.5,13,BIC,100,150,5477,0.9726127442030309
45,None,Rey,0.5,13,BIC,100,57,251,0.7729083665338645
46,None,Rey,0.5,13,BIC,100,305,747,0.5917001338688086
47,None,Rey,0.5,13,BIC,100,52,64,0.1875
48,None,Rey,0.5,13,BIC,100,169,5843,0.9710765017970221
49,None,Rey,0.5,13,BIC,100,231,7091,0.9674234945705824
50,None,Rey,0.5,13,BIC,100,94,1763,0.9466817923993194
1,None,Rey,0.5,2,BIC,100,258,9007,0.9713556123015432
2,None,Rey,0.5,2,BIC,100,221,8101,0.972719417355882
3,None,Rey,0.5,2,BIC,100,183,8197,0.977674759058192
4,None,Rey,0.5,2,BIC,100,224,9444,0.976281236764083
5,None,Rey,0.5,2,BIC,100,204,9785,0.9791517629024016
6,None,Rey,0.5,2,BIC,100,205,8844,0.9768204432383537
7,None,Rey,0.5,2,BIC,100,178,9367,0.9809971175403011
8,None,Rey,0.5,2,BIC,100,168,8716,0.9807251032583754
9,None,Rey,0.5,2,BIC,100,183,8422,0.9782711944906198
10,None,Rey,0.5,2,BIC,100,553,9173,0.9397143791562194
11,None,Rey,0.5,2,BIC,100,202,9446,0.9786152868939233
12,None,Rey,0.5,2,BIC,100,161,8621,0.9813246723117968
13,None,Rey,0.5,2,BIC,100,188,9806,0.9808280644503365
14,None,Rey,0.5,2,BIC,100,180,8239,0.9781526884330622
15,None,Rey,0.5,2,BIC,100,181,8110,0.9776818742293465
16,None,Rey,0.5,2,BIC,100,231,9756,0.9763222632226323
17,None,Rey,0.5,2,BIC,100,196,9452,0.9792636479052053
18,None,Rey,0.5,2,BIC,100,166,8053,0.9793865640134112
19,None,Rey,0.5,2,BIC,100,454,2059,0.779504613890238
20,None,Rey,0.5,2,BIC,100,228,9012,0.9747003994673769
21,None,Rey,0.5,2,BIC,100,183,8897,0.9794312689670676
22,None,Rey,0.5,2,BIC,100,206,9245,0.9777176852352623
23,None,Rey,0.5,2,BIC,100,192,8623,0.9777339672967644
24,None,Rey,0.5,2,BIC,100,176,8573,0.9794704304210895
25,None,Rey,0.5,2,BIC,100,175,7413,0.9763928234183191
26,None,Rey,0.5,2,BIC,100,179,8580,0.9791375291375292
27,None,Rey,0.5,2,BIC,100,205,9706,0.978879043890377
28,None,Rey,0.5,2,BIC,100,401,9103,0.955948588377458
29,None,Rey,0.5,2,BIC,100,163,7373,0.977892309778923
30,None,Rey,0.5,2,BIC,100,504,6685,0.9246073298429319
31,None,Rey,0.5,2,BIC,100,444,3677,0.8792493880881154
32,None,Rey,0.5,2,BIC,100,192,9784,0.9803761242845462
33,None,Rey,0.5,2,BIC,100,196,8164,0.9759921607055365
34,None,Rey,0.5,2,BIC,100,168,8716,0.9807251032583754
35,None,Rey,0.5,2,BIC,100,186,8138,0.9771442614893094
36,None,Rey,0.5,2,BIC,100,178,9034,0.9802966570732787
37,None,Rey,0.5,2,BIC,100,204,8235,0.9752276867030966
38,None,Rey,0.5,2,BIC,100,226,9181,0.9753839451040192
39,None,Rey,0.5,2,BIC,100,178,8848,0.979882459312839
40,None,Rey,0.5,2,BIC,100,201,9435,0.9786963434022258
41,None,Rey,0.5,2,BIC,100,191,9478,0.9798480692129141
42,None,Rey,0.5,2,BIC,100,256,8671,0.9704763003113828
43,None,Rey,0.5,2,BIC,100,157,8366,0.9812335644274445
44,None,Rey,0.5,2,BIC,100,206,9124,0.9774221832529593
45,None,Rey,0.5,2,BIC,100,232,8916,0.9739793629430238
46,None,Rey,0.5,2,BIC,100,230,5831,0.9605556508317613
47,None,Rey,0.5,2,BIC,100,639,8508,0.9248942172073342
48,None,Rey,0.5,2,BIC,100,222,9519,0.9766782225023637
49,None,Rey,0.5,2,BIC,100,182,9601,0.9810436412873659
50,None,Rey,0.5,2,BIC,100,184,8391,0.9780717435347396
1,None,Rey,0.5,7,BIC,100,227,5306,0.9572182434979268
2,None,Rey,0.5,7,BIC,100,261,7733,0.9662485451959136
3,None,Rey,0.5,7,BIC,100,68,7407,0.990819495072229
4,None,Rey,0.5,7,BIC,100,75,1612,0.9534739454094293
5,None,Rey,0.5,7,BIC,100,774,5383,0.8562140070592607
6,None,Rey,0.5,7,BIC,100,454,4904,0.9074225122349102
7,None,Rey,0.5,7,BIC,100,325,8173,0.9602349198580693
8,None,Rey,0.5,7,BIC,100,368,6214,0.9407788863855809
9,None,Rey,0.5,7,BIC,100,186,3571,0.947913749649958
10,None,Rey,0.5,7,BIC,100,457,4438,0.8970256872465074
11,None,Rey,0.5,7,BIC,100,502,6660,0.9246246246246246
12,None,Rey,0.5,7,BIC,100,212,8294,0.9744393537496986
13,None,Rey,0.5,7,BIC,100,141,7606,0.9814620036813042
14,None,Rey,0.5,7,BIC,100,134,9310,0.9856068743286789
15,None,Rey,0.5,7,BIC,100,388,5394,0.9280682239525399
16,None,Rey,0.5,7,BIC,100,146,2612,0.944104134762634
17,None,Rey,0.5,7,BIC,100,142,9694,0.9853517639777182
18,None,Rey,0.5,7,BIC,100,95,8531,0.9888641425389755
19,None,Rey,0.5,7,BIC,100,134,8558,0.9843421360130872
20,None,Rey,0.5,7,BIC,100,364,2417,0.8494000827472072
21,None,Rey,0.5,7,BIC,100,571,4276,0.8664639850327409
22,None,Rey,0.5,7,BIC,100,302,2968,0.8982479784366577
23,None,Rey,0.5,7,BIC,100,449,6045,0.9257237386269644
24,None,Rey,0.5,7,BIC,100,134,149,0.10067114093959728
25,None,Rey,0.5,7,BIC,100,337,7242,0.9534658933996134
26,None,Rey,0.5,7,BIC,100,139,1525,0.9088524590163934
27,None,Rey,0.5,7,BIC,100,563,7027,0.9198804610786965
28,None,Rey,0.5,7,BIC,100,389,3052,0.8725425950196593
29,None,Rey,0.5,7,BIC,100,393,4818,0.9184308841843088
30,None,Rey,0.5,7,BIC,100,90,8943,0.9899362629989936
31,None,Rey,0.5,7,BIC,100,165,2246,0.9265360641139804
32,None,Rey,0.5,7,BIC,100,461,3480,0.8675287356321839
33,None,Rey,0.5,7,BIC,100,135,9534,0.985840151038389
34,None,Rey,0.5,7,BIC,100,368,6214,0.9407788863855809
35,None,Rey,0.5,7,BIC,100,486,4267,0.886102648230607
36,None,Rey,0.5,7,BIC,100,141,1303,0.8917881811204912
37,None,Rey,0.5,7,BIC,100,326,1733,0.8118869013271783
38,None,Rey,0.5,7,BIC,100,249,7369,0.9662097978016013
39,None,Rey,0.5,7,BIC,100,384,2751,0.8604143947655398
40,None,Rey,0.5,7,BIC,100,482,7286,0.9338457315399395
41,None,Rey,0.5,7,BIC,100,132,9254,0.9857358979900583
42,None,Rey,0.5,7,BIC,100,239,1056,0.7736742424242424
43,None,Rey,0.5,7,BIC,100,225,2370,0.9050632911392404
44,None,Rey,0.5,7,BIC,100,359,5810,0.938209982788296
45,None,Rey,0.5,7,BIC,100,193,9190,0.9789989118607182
46,None,Rey,0.5,7,BIC,100,154,2520,0.9388888888888889
47,None,Rey,0.5,7,BIC,100,216,624,0.6538461538461539
48,None,Rey,0.5,7,BIC,100,144,4229,0.9659493970205723
49,None,Rey,0.5,7,BIC,100,461,3962,0.8836446239273095
50,None,Rey,0.5,7,BIC,100,63,506,0.8754940711462451
1,None,Rey,0.5,13,BIC,20,141,319,0.5579937304075235
2,None,Rey,0.5,13,BIC,20,312,1379,0.7737490935460478
3,None,Rey,0.5,13,BIC,20,418,1462,0.7140902872777017
4,None,Rey,0.5,13,BIC,20,299,981,0.6952089704383282
5,None,Rey,0.5,13,BIC,20,282,672,0.5803571428571428
6,None,Rey,0.5,13,BIC,20,707,1815,0.6104683195592286
7,None,Rey,0.5,13,BIC,20,245,520,0.5288461538461539
8,None,Rey,0.5,13,BIC,20,137,196,0.30102040816326525
9,None,Rey,0.5,13,BIC,20,75,280,0.7321428571428572
10,None,Rey,0.5,13,BIC,20,112,535,0.7906542056074766
11,None,Rey,0.5,13,BIC,20,139,322,0.5683229813664596
12,None,Rey,0.5,13,BIC,20,228,416,0.45192307692307687
13,None,Rey,0.5,13,BIC,20,113,205,0.448780487804878
14,None,Rey,0.5,13,BIC,20,439,1860,0.7639784946236559
15,None,Rey,0.5,13,BIC,20,242,1904,0.8728991596638656
16,None,Rey,0.5,13,BIC,20,78,118,0.3389830508474576
17,None,Rey,0.5,13,BIC,20,99,146,0.32191780821917804
18,None,Rey,0.5,13,BIC,20,149,339,0.56047197640118
19,None,Rey,0.5,13,BIC,20,364,806,0.5483870967741935
20,None,Rey,0.5,13,BIC,20,312,1123,0.7221727515583258
21,None,Rey,0.5,13,BIC,20,174,410,0.575609756097561
22,None,Rey,0.5,13,BIC,20,241,617,0.6094003241491086
23,None,Rey,0.5,13,BIC,20,197,732,0.7308743169398907
24,None,Rey,0.5,13,BIC,20,167,518,0.6776061776061776
25,None,Rey,0.5,13,BIC,20,434,1175,0.6306382978723404
26,None,Rey,0.5,13,BIC,20,354,882,0.5986394557823129
27,None,Rey,0.5,13,BIC,20,240,800,0.7
28,None,Rey,0.5,13,BIC,20,69,236,0.7076271186440678
29,None,Rey,0.5,13,BIC,20,219,520,0.5788461538461538
30,None,Rey,0.5,13,BIC,20,249,1928,0.870850622406639
31,None,Rey,0.5,13,BIC,20,300,521,0.42418426103646834
32,None,Rey,0.5,13,BIC,20,218,601,0.6372712146422629
33,None,Rey,0.5,13,BIC,20,310,1149,0.7302001740644039
34,None,Rey,0.5,13,BIC,20,137,196,0.30102040816326525
35,None,Rey,0.5,13,BIC,20,232,501,0.5369261477045908
36,None,Rey,0.5,13,BIC,20,303,734,0.5871934604904632
37,None,Rey,0.5,13,BIC,20,609,1320,0.5386363636363636
38,None,Rey,0.5,13,BIC,20,211,447,0.5279642058165548
39,None,Rey,0.5,13,BIC,20,77,141,0.45390070921985815
40,None,Rey,0.5,13,BIC,20,116,342,0.6608187134502924
41,None,Rey,0.5,13,BIC,20,9,47,0.8085106382978724
42,None,Rey,0.5,13,BIC,20,79,308,0.7435064935064934
43,None,Rey,0.5,13,BIC,20,188,455,0.5868131868131868
44,None,Rey,0.5,13,BIC,20,374,1231,0.6961819658813972
45,None,Rey,0.5,13,BIC,20,152,239,0.36401673640167365
46,None,Rey,0.5,13,BIC,20,146,421,0.6532066508313539
47,None,Rey,0.5,13,BIC,20,21,30,0.30000000000000004
48,None,Rey,0.5,13,BIC,20,324,893,0.6371780515117581
49,None,Rey,0.5,13,BIC,20,281,620,0.5467741935483871
50,None,Rey,0.5,13,BIC,20,475,1176,0.5960884353741497
1,None,Rey,0.5,2,BIC,20,620,6224,0.9003856041131105
2,None,Rey,0.5,2,BIC,20,598,5345,0.8881197380729654
3,None,Rey,0.5,2,BIC,20,652,6154,0.8940526486837829
4,None,Rey,0.5,2,BIC,20,326,1976,0.8350202429149798
5,None,Rey,0.5,2,BIC,20,543,4161,0.8695025234318674
6,None,Rey,0.5,2,BIC,20,386,1777,0.7827799662352279
7,None,Rey,0.5,2,BIC,20,654,7366,0.9112136844963346
8,None,Rey,0.5,2,BIC,20,865,8928,0.9031137992831542
9,None,Rey,0.5,2,BIC,20,934,3048,0.6935695538057742
10,None,Rey,0.5,2,BIC,20,663,6295,0.8946783161239078
11,None,Rey,0.5,2,BIC,20,758,7341,0.8967443127639286
12,None,Rey,0.5,2,BIC,20,705,4323,0.8369188063844553
13,None,Rey,0.5,2,BIC,20,701,7166,0.9021769466927156
14,None,Rey,0.5,2,BIC,20,649,3056,0.787630890052356
15,None,Rey,0.5,2,BIC,20,687,6954,0.9012079378774805
16,None,Rey,0.5,2,BIC,20,449,2880,0.8440972222222223
17,None,Rey,0.5,2,BIC,20,902,5973,0.8489871086556169
18,None,Rey,0.5,2,BIC,20,600,6648,0.9097472924187726
19,None,Rey,0.5,2,BIC,20,629,5388,0.8832590942835932
20,None,Rey,0.5,2,BIC,20,446,3965,0.887515762925599
21,None,Rey,0.5,2,BIC,20,651,6204,0.8950676982591876
22,None,Rey,0.5,2,BIC,20,587,6792,0.9135747938751473
23,None,Rey,0.5,2,BIC,20,619,5847,0.8941337438002395
24,None,Rey,0.5,2,BIC,20,816,7939,0.8972162740899358
25,None,Rey,0.5,2,BIC,20,783,7821,0.8998849252013809
26,None,Rey,0.5,2,BIC,20,653,6323,0.896726237545469
27,None,Rey,0.5,2,BIC,20,443,3700,0.8802702702702703
28,None,Rey,0.5,2,BIC,20,801,5021,0.8404700258912567
29,None,Rey,0.5,2,BIC,20,737,5758,0.8720041681139284
30,None,Rey,0.5,2,BIC,20,904,8232,0.8901846452866861
31,None,Rey,0.5,2,BIC,20,788,7956,0.9009552538964304
32,None,Rey,0.5,2,BIC,20,870,7661,0.8864378018535439
33,None,Rey,0.5,2,BIC,20,693,7424,0.9066540948275862
34,None,Rey,0.5,2,BIC,20,865,8928,0.9031137992831542
35,None,Rey,0.5,2,BIC,20,305,1773,0.8279751833051325
36,None,Rey,0.5,2,BIC,20,695,6327,0.8901533112059428
37,None,Rey,0.5,2,BIC,20,612,5951,0.8971601411527474
38,None,Rey,0.5,2,BIC,20,912,4656,0.8041237113402062
39,None,Rey,0.5,2,BIC,20,735,5103,0.8559670781893004
40,None,Rey,0.5,2,BIC,20,607,7064,0.9140713476783692
41,None,Rey,0.5,2,BIC,20,578,5030,0.8850894632206759
42,None,Rey,0.5,2,BIC,20,701,6295,0.8886417791898332
43,None,Rey,0.5,2,BIC,20,938,6925,0.8645487364620938
44,None,Rey,0.5,2,BIC,20,840,8367,0.8996055934026532
45,None,Rey,0.5,2,BIC,20,763,4362,0.8250802384227418
46,None,Rey,0.5,2,BIC,20,510,6010,0.9151414309484193
47,None,Rey,0.5,2,BIC,20,860,6970,0.8766140602582496
48,None,Rey,0.5,2,BIC,20,656,6743,0.9027139255524247
49,None,Rey,0.5,2,BIC,20,380,1836,0.7930283224400871
50,None,Rey,0.5,2,BIC,20,508,5400,0.9059259259259259
1,None,Rey,0.5,7,BIC,20,479,2441,0.8037689471528062
2,None,Rey,0.5,7,BIC,20,12,16,0.25
3,None,Rey,0.5,7,BIC,20,491,2665,0.8157598499061913
4,None,Rey,0.5,7,BIC,20,272,736,0.6304347826086957
5,None,Rey,0.5,7,BIC,20,364,1343,0.7289650037230082
6,None,Rey,0.5,7,BIC,20,93,610,0.8475409836065574
7,None,Rey,0.5,7,BIC,20,397,1627,0.7559926244622004
8,None,Rey,0.5,7,BIC,20,36,57,0.368421052631579
9,None,Rey,0.5,7,BIC,20,506,2881,0.8243665393960431
10,None,Rey,0.5,7,BIC,20,266,1166,0.7718696397941681
11,None,Rey,0.5,7,BIC,20,272,694,0.6080691642651297
12,None,Rey,0.5,7,BIC,20,137,566,0.7579505300353357
13,None,Rey,0.5,7,BIC,20,183,568,0.6778169014084507
14,None,Rey,0.5,7,BIC,20,574,3085,0.813938411669368
15,None,Rey,0.5,7,BIC,20,598,4987,0.8800882293964307
16,None,Rey,0.5,7,BIC,20,365,843,0.5670225385527876
17,None,Rey,0.5,7,BIC,20,324,630,0.48571428571428577
18,None,Rey,0.5,7,BIC,20,95,153,0.3790849673202614
19,None,Rey,0.5,7,BIC,20,400,2066,0.8063891577928364
20,None,Rey,0.5,7,BIC,20,465,3857,0.879439979258491
21,None,Rey,0.5,7,BIC,20,585,1675,0.6507462686567165
22,None,Rey,0.5,7,BIC,20,106,580,0.8172413793103448
23,None,Rey,0.5,7,BIC,20,185,371,0.5013477088948788
24,None,Rey,0.5,7,BIC,20,724,3673,0.802885924312551
25,None,Rey,0.5,7,BIC,20,565,4245,0.8669022379269729
26,None,Rey,0.5,7,BIC,20,306,1374,0.777292576419214
27,None,Rey,0.5,7,BIC,20,164,608,0.7302631578947368
28,None,Rey,0.5,7,BIC,20,681,1875,0.6368
29,None,Rey,0.5,7,BIC,20,261,907,0.7122381477398015
30,None,Rey,0.5,7,BIC,20,305,1028,0.7033073929961089
31,None,Rey,0.5,7,BIC,20,545,1641,0.667885435709933
32,None,Rey,0.5,7,BIC,20,751,4683,0.839632714072176
33,None,Rey,0.5,7,BIC,20,62,70,0.11428571428571432
34,None,Rey,0.5,7,BIC,20,36,57,0.368421052631579
35,None,Rey,0.5,7,BIC,20,207,648,0.6805555555555556
36,None,Rey,0.5,7,BIC,20,376,1943,0.806484817292846
37,None,Rey,0.5,7,BIC,20,248,398,0.37688442211055273
38,None,Rey,0.5,7,BIC,20,123,550,0.7763636363636364
39,None,Rey,0.5,7,BIC,20,32,42,0.23809523809523814
40,None,Rey,0.5,7,BIC,20,602,2487,0.7579412947326096
41,None,Rey,0.5,7,BIC,20,368,853,0.5685814771395077
42,None,Rey,0.5,7,BIC,20,113,372,0.696236559139785
43,None,Rey,0.5,7,BIC,20,530,2244,0.7638146167557932
44,None,Rey,0.5,7,BIC,20,316,959,0.670490093847758
45,None,Rey,0.5,7,BIC,20,779,2637,0.7045885475919605
46,None,Rey,0.5,7,BIC,20,252,1603,0.8427947598253275
47,None,Rey,0.5,7,BIC,20,357,776,0.5399484536082475
48,None,Rey,0.5,7,BIC,20,221,600,0.6316666666666666
49,None,Rey,0.5,7,BIC,20,68,134,0.4925373134328358
50,None,Rey,0.5,7,BIC,20,502,3462,0.8549971114962449
1,None,Rey,0.8,13,AIC,100,101,138,0.2681159420289855
2,None,Rey,0.8,13,AIC,100,275,548,0.49817518248175185
3,None,Rey,0.8,13,AIC,100,168,489,0.656441717791411
4,None,Rey,0.8,13,AIC,100,26,34,0.23529411764705888
5,None,Rey,0.8,13,AIC,100,366,832,0.5600961538461539
6,None,Rey,0.8,13,AIC,100,70,85,0.17647058823529416
7,None,Rey,0.8,13,AIC,100,193,323,0.4024767801857585
8,None,Rey,0.8,13,AIC,100,135,442,0.6945701357466063
9,None,Rey,0.8,13,AIC,100,287,801,0.6416978776529338
10,None,Rey,0.8,13,AIC,100,9,10,0.09999999999999998
11,None,Rey,0.8,13,AIC,100,44,206,0.7864077669902912
12,None,Rey,0.8,13,AIC,100,214,371,0.4231805929919138
13,None,Rey,0.8,13,AIC,100,174,366,0.5245901639344263
14,None,Rey,0.8,13,AIC,100,179,268,0.332089552238806
15,None,Rey,0.8,13,AIC,100,61,88,0.30681818181818177
16,None,Rey,0.8,13,AIC,100,0,0,NaN
17,None,Rey,0.8,13,AIC,100,437,1087,0.5979760809567618
18,None,Rey,0.8,13,AIC,100,191,340,0.43823529411764706
19,None,Rey,0.8,13,AIC,100,202,337,0.400593471810089
20,None,Rey,0.8,13,AIC,100,76,138,0.4492753623188406
21,None,Rey,0.8,13,AIC,100,313,590,0.46949152542372885
22,None,Rey,0.8,13,AIC,100,161,251,0.35856573705179284
23,None,Rey,0.8,13,AIC,100,231,286,0.1923076923076923
24,None,Rey,0.8,13,AIC,100,307,715,0.5706293706293706
25,None,Rey,0.8,13,AIC,100,247,431,0.42691415313225056
26,None,Rey,0.8,13,AIC,100,86,131,0.3435114503816794
27,None,Rey,0.8,13,AIC,100,122,172,0.2906976744186046
28,None,Rey,0.8,13,AIC,100,6,11,0.4545454545454546
29,None,Rey,0.8,13,AIC,100,96,155,0.38064516129032255
30,None,Rey,0.8,13,AIC,100,195,351,0.4444444444444444
31,None,Rey,0.8,13,AIC,100,275,473,0.41860465116279066
32,None,Rey,0.8,13,AIC,100,32,61,0.47540983606557374
33,None,Rey,0.8,13,AIC,100,115,294,0.608843537414966
34,None,Rey,0.8,13,AIC,100,135,442,0.6945701357466063
35,None,Rey,0.8,13,AIC,100,81,126,0.3571428571428571
36,None,Rey,0.8,13,AIC,100,40,190,0.7894736842105263
37,None,Rey,0.8,13,AIC,100,441,947,0.5343189017951426
38,None,Rey,0.8,13,AIC,100,378,666,0.43243243243243246
39,None,Rey,0.8,13,AIC,100,4,4,0
40,None,Rey,0.8,13,AIC,100,139,257,0.45914396887159536
41,None,Rey,0.8,13,AIC,100,269,613,0.5611745513866231
42,None,Rey,0.8,13,AIC,100,52,67,0.22388059701492535
43,None,Rey,0.8,13,AIC,100,156,222,0.29729729729729726
44,None,Rey,0.8,13,AIC,100,334,539,0.38033395176252316
45,None,Rey,0.8,13,AIC,100,30,39,0.23076923076923073
46,None,Rey,0.8,13,AIC,100,388,793,0.510718789407314
47,None,Rey,0.8,13,AIC,100,133,180,0.26111111111111107
48,None,Rey,0.8,13,AIC,100,253,467,0.4582441113490364
49,None,Rey,0.8,13,AIC,100,179,537,0.6666666666666667
50,None,Rey,0.8,13,AIC,100,62,91,0.31868131868131866
1,None,Rey,0.8,2,AIC,100,168,822,0.7956204379562044
2,None,Rey,0.8,2,AIC,100,653,2859,0.7715984610003498
3,None,Rey,0.8,2,AIC,100,652,3191,0.795675336884989
4,None,Rey,0.8,2,AIC,100,498,2848,0.8251404494382022
5,None,Rey,0.8,2,AIC,100,807,4939,0.8366066005264223
6,None,Rey,0.8,2,AIC,100,736,3601,0.7956123299083588
7,None,Rey,0.8,2,AIC,100,479,2716,0.8236377025036818
8,None,Rey,0.8,2,AIC,100,889,5385,0.8349117920148561
9,None,Rey,0.8,2,AIC,100,682,4486,0.8479714667855551
10,None,Rey,0.8,2,AIC,100,509,2351,0.7834963845172267
11,None,Rey,0.8,2,AIC,100,816,4150,0.8033734939759036
12,None,Rey,0.8,2,AIC,100,467,2316,0.7983592400690847
13,None,Rey,0.8,2,AIC,100,1062,6469,0.8358324315968465
14,None,Rey,0.8,2,AIC,100,493,2564,0.8077223088923557
