orig_type,old_model,selected_model,count
Mave,6,5,4
Mave,6,7,3
Mave,6,8,1
Mave,6,9,1
Mave,6,10,3
Mave,6,11,2
Mave,6,12,4
Mave,6,13,2
Mave,6,14,4
Mave,7,1,4
Mave,7,3,1
Mave,7,4,1
Mave,7,5,2
Mave,7,6,2
Mave,7,8,2
Mave,7,10,2
Mave,7,11,1
Mave,7,12,1
Mave,7,14,2
Mave,8,2,1
Mave,8,3,1
Mave,8,5,2
Mave,8,6,4
Mave,8,7,2
Mave,8,9,2
Mave,8,10,1
Mave,9,1,1
Mave,9,2,2
Mave,9,3,3
Mave,9,5,1
Mave,9,8,1
Mave,9,10,2
Mave,9,12,1
Mave,10,1,1
Mave,10,2,1
Mave,10,3,1
Mave,10,6,2
Mave,10,7,1
Mave,10,9,1
Mave,10,12,2
Mave,10,13,2
Mave,10,14,1
Mave,11,1,1
Mave,11,2,1
Mave,11,4,2
Mave,11,5,1
Mave,11,8,1
Mave,11,10,1
Mave,11,13,3
Mave,11,14,2
Mave,12,1,1
Mave,12,2,4
Mave,12,3,2
Mave,12,5,1
Mave,12,7,2
Mave,12,8,3
Mave,12,9,1
Mave,12,10,1
Mave,12,13,2
Mave,13,1,4
Mave,13,2,1
Mave,13,3,3
Mave,13,4,1
Mave,13,6,2
Mave,13,8,1
Mave,13,9,2
Mave,13,10,2
Mave,13,11,3
Mave,13,12,3
Mave,13,14,7
Mave,14,3,1
Mave,14,4,5
Mave,14,6,3
Mave,14,8,1
Mave,14,10,1
Mave,14,11,2
Mave,14,13,1
Tess,1,2,12275
Tess,1,3,12272
Tess,2,1,6387
Tess,2,4,6504
Tess,3,1,6411
Tess,3,4,6385
Tess,4,2,3775
Tess,4,3,3894
Tess,5,1,2195
Tess,5,7,2092
Tess,6,1,2130
Tess,6,8,2042
Tess,7,3,1306
Tess,7,5,1337
Tess,8,2,1245
Tess,8,6,1239
Tess,9,2,468
Tess,9,3,416
Tess,10,5,577
Tess,10,6,616
Tess,11,3,630
Tess,11,5,625
Tess,12,2,598
Tess,12,6,586
Tess,13,5,1188
Tess,13,6,1271
Tess,14,5,509
Tess,14,6,505
Bo,1,5,15
Bo,1,6,16
Bo,2,5,321
Bo,3,6,2
Bo,4,7,7
Bo,4,8,7
Bo,4,9,10
Bo,5,2,16
Bo,6,3,1
Bo,8,10,1
Bo,8,12,1
Bo,9,4,2
Bo,9,12,1
Bo,10,7,1
Bo,10,8,1
Bo,10,13,1
Bo,11,7,1
Bo,12,8,1
Bo,12,9,3
Bo,12,13,1
Bo,13,11,1
Bo,13,12,2
Mave,1,2,2
Mave,1,3,2
Mave,1,4,3
Mave,1,5,3
Mave,1,6,4
Mave,1,7,2
Mave,1,8,2
Mave,1,9,1
Mave,1,10,3
Mave,1,11,4
Mave,1,12,1
Mave,1,13,3
Mave,1,14,6
Mave,2,1,28
Mave,2,3,24
Mave,2,4,33
Mave,2,5,33
Mave,2,6,30
Mave,2,7,24
Mave,2,8,32
Mave,2,9,29
Mave,2,10,41
Mave,2,11,31
Mave,2,12,34
Mave,2,13,22
Mave,2,14,33
Mave,3,4,1
Mave,3,7,2
Mave,3,8,1
Mave,3,10,1
Mave,4,1,3
Mave,4,2,3
Mave,4,3,1
Mave,4,6,1
Mave,4,7,4
Mave,4,8,5
Mave,4,9,3
Mave,4,10,3
Mave,4,11,3
Mave,4,12,2
Mave,4,13,3
Mave,4,14,3
Mave,5,2,2
Mave,5,3,1
Mave,5,6,1
Mave,5,7,1
Mave,5,8,2
Mave,5,9,1
Mave,5,10,1
Mave,5,11,1
Mave,5,13,2
Mave,6,5,1
Mave,6,13,1
Mave,7,1,1
Mave,7,2,1
Mave,7,8,3
Mave,7,13,1
Mave,8,1,1
Mave,8,11,1
Mave,9,1,1
Mave,9,4,1
Mave,9,10,2
Mave,10,9,1
Mave,10,13,1
Mave,10,14,1
Mave,11,5,2
Mave,11,13,1
Mave,12,2,1
Mave,12,3,1
Mave,12,6,1
Mave,12,13,1
Mave,13,2,2
Mave,13,4,2
Mave,13,6,2
Mave,13,10,1
Mave,13,12,1
Mave,13,14,1
Tess,1,2,3950
Tess,1,3,3884
Tess,2,1,37401
Tess,2,4,37895
Tess,3,1,308
Tess,3,4,265
Tess,4,2,2911
Tess,4,3,2778
Tess,5,1,1049
Tess,5,7,972
Tess,6,1,115
Tess,6,8,109
Tess,7,3,242
Tess,7,5,227
Tess,8,2,211
Tess,8,6,200
Tess,9,2,142
Tess,9,3,163
Tess,10,5,116
Tess,10,6,128
Tess,11,3,122
Tess,11,5,96
Tess,12,2,123
Tess,12,6,131
Tess,13,5,94
Tess,13,6,110
Tess,14,5,93
Tess,14,6,96
Bo,1,5,31
Bo,1,6,33
Bo,2,5,543
Bo,3,6,2
Bo,4,7,6
Bo,4,8,7
Bo,4,9,4
Bo,5,2,31
Bo,6,3,4
Bo,8,4,2
Bo,8,10,1
Bo,8,12,3
Bo,9,4,1
Bo,10,8,2
Bo,10,13,1
Bo,11,9,2
Bo,12,8,1
Bo,12,9,1
Bo,12,13,2
Bo,13,11,1
Bo,13,14,1
Mave,1,2,6
Mave,1,3,4
Mave,1,4,6
Mave,1,5,9
Mave,1,6,5
Mave,1,7,3
Mave,1,8,6
Mave,1,9,8
Mave,1,10,5
Mave,1,11,7
Mave,1,12,6
Mave,1,13,7
Mave,1,14,9
Mave,2,1,53
Mave,2,3,43
Mave,2,4,26
Mave,2,5,49
Mave,2,6,51
Mave,2,7,42
Mave,2,8,49
Mave,2,9,43
Mave,2,10,58
Mave,2,11,46
Mave,2,12,48
Mave,2,13,64
Mave,2,14,55
Mave,3,1,1
Mave,3,5,2
Mave,3,8,2
Mave,3,9,1
Mave,3,10,1
Mave,3,11,1
Mave,4,1,2
Mave,4,2,2
Mave,4,3,2
Mave,4,5,4
Mave,4,7,2
Mave,4,8,2
Mave,4,9,1
Mave,4,10,3
Mave,4,11,2
Mave,4,12,3
Mave,4,13,2
Mave,4,14,1
Mave,5,1,6
Mave,5,2,3
Mave,5,3,2
Mave,5,4,2
Mave,5,7,2
Mave,5,9,1
Mave,5,11,2
Mave,5,12,1
Mave,5,13,3
Mave,5,14,1
Mave,6,7,1
Mave,7,3,1
Mave,8,2,1
Mave,8,4,1
Mave,8,5,1
Mave,8,6,1
Mave,8,7,1
Mave,8,9,2
Mave,8,11,1
Mave,9,1,1
Mave,9,2,1
Mave,9,3,1
Mave,9,4,1
Mave,9,8,1
Mave,9,10,2
Mave,9,11,1
Mave,9,12,1
Mave,9,13,1
Mave,10,2,1
Mave,10,6,1
Mave,10,9,1
Mave,10,11,1
Mave,10,12,1
Mave,11,2,1
Mave,11,4,2
Mave,11,5,2
Mave,11,10,2
Mave,11,12,1
Mave,11,13,1
Mave,11,14,1
Mave,12,4,1
Mave,12,6,1
Mave,12,10,1
Mave,12,13,1
Mave,13,1,1
Mave,13,5,1
Mave,13,6,1
Mave,13,8,2
Mave,13,9,2
Mave,13,12,1
Mave,14,9,1
Tess,1,2,8711
Tess,1,3,8594
Tess,2,1,58241
Tess,2,4,57885
Tess,3,1,570
Tess,3,4,587
Tess,4,2,3421
Tess,4,3,3424
Tess,5,1,1334
Tess,5,7,1349
Tess,6,1,206
Tess,6,8,202
Tess,7,3,264
Tess,7,5,297
Tess,8,2,325
Tess,8,6,338
Tess,9,2,221
Tess,9,3,239
Tess,10,5,155
Tess,10,6,188
Tess,11,3,158
Tess,11,5,194
Tess,12,2,165
Tess,12,6,169
Tess,13,5,133
Tess,13,6,148
Tess,14,5,137
Tess,14,6,106
Bo,1,5,2
Bo,1,6,5
Bo,2,5,17
Bo,3,6,34
Bo,4,7,11
Bo,4,8,13
Bo,4,9,12
Bo,5,2,42
Bo,6,3,5
Bo,7,4,40
Bo,7,10,42
Bo,7,11,38
Bo,8,4,1
Bo,8,10,1
Bo,9,4,1
Bo,10,7,3
Bo,10,13,2
Bo,11,7,2
Bo,11,9,1
Bo,11,13,2
Bo,12,8,1
Bo,12,9,1
Bo,13,10,1
Bo,13,12,2
Bo,13,14,1
Mave,1,5,1
Mave,1,7,2
Mave,1,8,1
Mave,1,9,1
Mave,1,10,1
Mave,1,11,1
Mave,1,13,1
Mave,2,1,1
Mave,2,3,1
Mave,2,4,1
Mave,2,6,4
Mave,2,8,3
Mave,2,10,1
Mave,2,11,4
Mave,2,14,1
Mave,3,1,3
Mave,3,2,3
Mave,3,4,1
Mave,3,6,2
Mave,3,7,1
Mave,3,8,1
Mave,3,9,4
Mave,3,10,3
Mave,3,11,5
Mave,3,12,3
Mave,3,13,2
Mave,3,14,3
Mave,4,2,3
Mave,4,3,3
Mave,4,5,6
Mave,4,6,5
Mave,4,7,3
Mave,4,10,1
Mave,4,11,7
Mave,4,12,6
Mave,4,13,6
Mave,4,14,2
Mave,5,1,2
Mave,5,2,2
Mave,5,3,6
Mave,5,6,3
Mave,5,7,6
Mave,5,8,2
Mave,5,9,5
Mave,5,10,2
Mave,5,11,3
Mave,5,12,6
Mave,5,13,1
Mave,5,14,5
Mave,6,14,1
Mave,7,1,8
Mave,7,2,9
Mave,7,3,6
Mave,7,4,8
Mave,7,5,9
Mave,7,6,9
Mave,7,8,11
Mave,7,9,15
Mave,7,10,4
Mave,7,11,7
Mave,7,12,13
Mave,7,13,8
Mave,7,14,8
Mave,8,6,1
Mave,8,7,1
Mave,8,13,1
Mave,8,14,1
Mave,9,6,1
Mave,9,10,1
Mave,9,11,1
Mave,10,1,1
Mave,10,4,1
Mave,10,8,2
Mave,10,11,1
Mave,11,1,3
Mave,11,7,1
Mave,11,14,2
Mave,12,5,1
Mave,12,6,2
Mave,12,10,1
Mave,12,13,1
Mave,13,4,1
Mave,13,8,1
Mave,13,10,1
Mave,13,14,1
Mave,14,8,1
Tess,1,2,1372
Tess,1,3,1289
Tess,2,1,1525
Tess,2,4,1591
Tess,3,1,3214
Tess,3,4,3066
Tess,4,2,3487
Tess,4,3,3686
Tess,5,1,4777
Tess,5,7,4817
Tess,6,1,256
Tess,6,8,280
Tess,7,3,11225
Tess,7,5,11075
Tess,8,2,269
Tess,8,6,307
Tess,9,2,184
Tess,9,3,194
Tess,10,5,436
Tess,10,6,401
Tess,11,3,462
Tess,11,5,413
Tess,12,2,127
Tess,12,6,154
Tess,13,5,230
Tess,13,6,217
Tess,14,5,169
Tess,14,6,137
Bo,1,5,11
Bo,1,6,13
Bo,2,5,48
Bo,3,6,30
Bo,4,7,18
Bo,4,8,27
Bo,4,9,20
Bo,5,2,63
Bo,6,3,4
Bo,7,4,36
Bo,7,10,39
Bo,7,11,32
Bo,8,4,1
Bo,8,10,1
Bo,9,12,1
Bo,10,7,5
Bo,10,8,3
Bo,10,13,4
Bo,11,7,3
Bo,11,9,1
Bo,11,13,3
Bo,12,8,3
Bo,12,13,1
Bo,13,11,1
Bo,13,14,1
Mave,1,2,4
Mave,1,3,3
Mave,1,4,3
Mave,1,5,1
Mave,1,6,2
Mave,1,7,2
Mave,1,8,6
Mave,1,9,4
Mave,1,10,4
Mave,1,11,1
Mave,1,12,5
Mave,1,13,4
Mave,1,14,3
Mave,2,1,3
Mave,2,3,2
Mave,2,4,3
Mave,2,5,5
Mave,2,6,3
Mave,2,7,3
Mave,2,8,4
Mave,2,10,1
Mave,2,12,2
Mave,2,13,3
Mave,2,14,3
Mave,3,1,6
Mave,3,2,6
Mave,3,4,5
Mave,3,5,3
Mave,3,6,7
Mave,3,7,2
Mave,3,8,3
Mave,3,9,8
Mave,3,10,6
Mave,3,11,6
Mave,3,12,3
Mave,3,13,4
Mave,3,14,4
Mave,4,1,8
Mave,4,2,4
Mave,4,3,3
Mave,4,5,6
Mave,4,6,6
Mave,4,7,8
Mave,4,8,6
Mave,4,9,7
Mave,4,10,3
Mave,4,11,11
Mave,4,12,3
Mave,4,13,7
Mave,4,14,4
Mave,5,1,9
Mave,5,2,11
Mave,5,3,3
Mave,5,4,6
Mave,5,6,5
Mave,5,7,3
Mave,5,8,3
Mave,5,9,8
Mave,5,10,2
Mave,5,11,2
Mave,5,12,5
Mave,5,13,6
Mave,5,14,6
Mave,6,9,2
Mave,6,14,1
Mave,7,1,10
Mave,7,2,6
Mave,7,3,5
Mave,7,4,8
Mave,7,5,6
Mave,7,6,6
Mave,7,8,12
Mave,7,9,6
Mave,7,10,11
Mave,7,11,9
Mave,7,12,4
Mave,7,13,11
Mave,7,14,7
Mave,8,1,1
Mave,8,2,1
Mave,8,5,2
Mave,8,9,1
Mave,8,10,1
Mave,8,12,1
Mave,9,1,1
Mave,9,5,1
Mave,9,10,2
Mave,9,13,1
Mave,9,14,1
Mave,10,2,2
Mave,10,3,1
Mave,10,5,1
Mave,10,7,2
Mave,10,12,1
Mave,11,4,2
Mave,11,10,2
Mave,11,12,1
Mave,11,14,1
Mave,12,1,2
Mave,12,3,1
Mave,12,5,1
Mave,12,10,2
Mave,12,13,1
Mave,13,1,1
Mave,13,4,1
Mave,13,5,1
Mave,13,7,1
Mave,13,9,1
Mave,13,11,1
Mave,13,14,1
Mave,14,1,2
Mave,14,2,1
Mave,14,4,1
Mave,14,8,1
Tess,1,2,4214
Tess,1,3,4279
Tess,2,1,4566
Tess,2,4,4490
Tess,3,1,5971
Tess,3,4,6036
Tess,4,2,7094
Tess,4,3,7083
Tess,5,1,5284
Tess,5,7,5488
Tess,6,1,479
Tess,6,8,413
Tess,7,3,10025
Tess,7,5,10133
Tess,8,2,423
Tess,8,6,418
Tess,9,2,303
Tess,9,3,314
Tess,10,5,472
Tess,10,6,459
Tess,11,3,478
Tess,11,5,493
Tess,12,2,192
Tess,12,6,190
Tess,13,5,286
Tess,13,6,297
Tess,14,5,222
Tess,14,6,208
Bo,1,5,10
Bo,1,6,11
Bo,2,5,22
Bo,3,6,18
Bo,4,7,4
Bo,4,8,6
Bo,4,9,4
Bo,5,2,24
Bo,6,3,28
Bo,7,4,8
Bo,7,10,2
Bo,7,11,5
Bo,8,4,5
Bo,8,10,11
Bo,8,12,4
Bo,9,4,1
Bo,9,12,1
Bo,10,7,1
Bo,10,8,2
Bo,10,13,5
Bo,11,7,1
Bo,11,9,1
Bo,11,13,3
Bo,12,8,3
Bo,12,9,4
Bo,12,13,4
Bo,13,10,3
Bo,13,11,5
Bo,13,12,6
Bo,13,14,6
Bo,14,13,1
Mave,1,3,2
Mave,1,4,2
Mave,1,5,4
Mave,1,8,2
Mave,1,10,4
Mave,1,11,4
Mave,1,12,2
Mave,2,1,4
Mave,2,3,3
Mave,2,4,4
Mave,2,6,3
Mave,2,8,4
Mave,2,9,2
Mave,2,10,3
Mave,2,11,5
Mave,2,12,2
Mave,2,13,4
Mave,2,14,4
Mave,3,1,1
Mave,3,2,2
Mave,3,5,2
Mave,3,6,1
Mave,3,7,2
Mave,3,8,3
Mave,3,9,5
Mave,3,10,1
Mave,3,11,1
Mave,3,12,2
Mave,3,13,2
Mave,3,14,1
Mave,4,2,1
Mave,4,6,2
Mave,4,7,1
Mave,4,8,1
Mave,4,9,2
Mave,4,10,4
Mave,4,11,2
Mave,4,12,2
Mave,4,13,2
Mave,4,14,3
Mave,5,1,1
Mave,5,2,7
Mave,5,3,6
Mave,5,4,1
Mave,5,6,3
Mave,5,8,2
Mave,5,9,1
Mave,5,10,3
Mave,5,12,1
Mave,5,13,3
Mave,6,1,8
Mave,6,4,5
Mave,6,5,4
Mave,6,7,1
Mave,6,9,1
Mave,6,10,3
Mave,6,11,3
Mave,6,12,1
Mave,6,13,4
Mave,6,14,4
Mave,7,1,2
Mave,7,2,5
Mave,7,3,2
Mave,7,4,1
Mave,7,5,2
Mave,7,6,4
Mave,7,8,2
Mave,7,9,3
Mave,7,10,2
Mave,7,11,1
Mave,8,1,1
Mave,8,2,1
Mave,8,3,2
Mave,8,4,4
Mave,8,5,1
Mave,8,6,1
Mave,8,9,2
Mave,8,10,2
Mave,8,11,1
Mave,8,12,2
Mave,8,13,1
Mave,8,14,1
Mave,9,2,2
Mave,9,5,1
Mave,9,7,1
Mave,9,13,1
Mave,10,1,3
Mave,10,2,4
Mave,10,4,3
Mave,10,8,1
Mave,10,9,2
Mave,10,13,1
Mave,10,14,1
Mave,11,4,1
Mave,11,6,1
Mave,11,7,3
Mave,11,8,1
Mave,11,12,2
Mave,11,13,2
Mave,11,14,2
Mave,12,3,1
Mave,12,4,1
Mave,12,6,2
Mave,12,8,1
Mave,12,9,1
Mave,12,11,1
Mave,12,13,1
Mave,13,1,3
Mave,13,2,1
Mave,13,3,1
Mave,13,4,6
Mave,13,5,1
Mave,13,6,4
Mave,13,8,1
Mave,13,9,2
Mave,13,10,2
Mave,13,11,2
Mave,13,12,2
Mave,13,14,3
Mave,14,4,1
Mave,14,5,1
Mave,14,10,1
Mave,14,11,1
Mave,14,12,1
Tess,1,2,2574
Tess,1,3,2560
Tess,2,1,2000
Tess,2,4,1997
Tess,3,1,2023
Tess,3,4,2043
Tess,4,2,1670
Tess,4,3,1633
Tess,5,1,1944
Tess,5,7,2007
Tess,6,1,2025
Tess,6,8,2024
Tess,7,3,1360
Tess,7,5,1371
Tess,8,2,1383
Tess,8,6,1348
Tess,9,2,311
Tess,9,3,327
Tess,10,5,662
Tess,10,6,674
Tess,11,3,637
Tess,11,5,660
Tess,12,2,659
Tess,12,6,657
Tess,13,5,2012
Tess,13,6,2025
Tess,14,5,522
Tess,14,6,477
Bo,1,5,36
Bo,1,6,40
Bo,2,5,37
Bo,3,6,56
Bo,4,7,13
Bo,4,8,9
Bo,4,9,10
Bo,5,2,29
Bo,6,3,20
Bo,7,4,5
Bo,7,10,8
Bo,7,11,7
Bo,8,4,4
Bo,8,10,3
Bo,8,12,3
Bo,9,4,1
Bo,9,11,3
Bo,9,12,1
Bo,10,7,2
Bo,10,8,1
Bo,10,13,2
Bo,11,7,1
Bo,11,9,5
Bo,11,13,4
Bo,12,13,3
Bo,13,10,3
Bo,13,11,4
Bo,13,12,2
Bo,13,14,1
Bo,14,13,3
Mave,1,2,5
Mave,1,3,9
Mave,1,4,3
Mave,1,5,7
Mave,1,6,4
Mave,1,7,10
Mave,1,8,8
Mave,1,9,11
Mave,1,10,9
Mave,1,11,8
Mave,1,12,6
Mave,1,13,7
Mave,1,14,7
Mave,2,1,4
Mave,2,3,1
Mave,2,4,3
Mave,2,5,5
Mave,2,6,7
Mave,2,7,5
Mave,2,8,5
Mave,2,9,3
Mave,2,10,4
Mave,2,11,5
Mave,2,12,3
Mave,2,13,3
Mave,2,14,6
Mave,3,2,9
Mave,3,4,3
Mave,3,5,4
Mave,3,6,4
Mave,3,7,4
Mave,3,8,7
Mave,3,9,2
Mave,3,10,2
Mave,3,11,6
Mave,3,12,8
Mave,3,13,4
Mave,3,14,5
Mave,4,1,4
Mave,4,2,1
Mave,4,3,2
Mave,4,5,2
Mave,4,6,2
Mave,4,7,3
Mave,4,8,4
Mave,4,9,1
Mave,4,10,3
Mave,4,11,2
Mave,4,12,3
Mave,4,13,4
Mave,4,14,2
Mave,5,1,1
Mave,5,2,5
Mave,5,3,2
Mave,5,4,1
Mave,5,6,1
Mave,5,7,3
Mave,5,8,3
Mave,5,9,2
Mave,5,10,1
Mave,5,11,5
Mave,5,12,2
Mave,5,13,3
Mave,6,1,2
Mave,6,3,2
Mave,6,5,2
Mave,6,8,2
Mave,6,9,2
Mave,6,10,3
Mave,6,11,5
Mave,6,12,1
Mave,6,14,4
Mave,7,1,2
Mave,7,5,1
Mave,7,8,3
Mave,7,9,3
Mave,7,11,1
Mave,7,14,2
Mave,8,1,3
Mave,8,3,1
Mave,8,6,4
Mave,8,7,2
Mave,8,9,2
Mave,8,10,1
Mave,8,13,1
Mave,8,14,2
Mave,9,2,1
Mave,9,4,2
Mave,9,5,1
Mave,9,6,1
Mave,9,7,1
Mave,9,11,1
Mave,9,12,2
Mave,10,1,1
Mave,10,2,3
Mave,10,3,1
Mave,10,5,1
Mave,10,9,1
Mave,10,12,1
Mave,10,13,4
Mave,11,2,1
Mave,11,3,1
Mave,11,4,2
Mave,11,5,1
Mave,11,6,1
Mave,11,8,3
Mave,11,9,1
Mave,11,12,7
Mave,11,14,1
Mave,12,1,1
Mave,12,3,1
Mave,12,7,3
Mave,12,8,2
Mave,12,9,1
Mave,12,10,1
Mave,12,11,1
Mave,12,13,2
Mave,12,14,3
Mave,13,1,1
Mave,13,2,5
Mave,13,3,1
Mave,13,7,1
Mave,13,9,4
Mave,13,10,1
Mave,13,11,1
Mave,13,12,1
Mave,13,14,2
Mave,14,2,1
Mave,14,4,1
Mave,14,5,1
Mave,14,7,1
Mave,14,9,1
Mave,14,11,2
Mave,14,13,2
Tess,1,2,8477
Tess,1,3,8408
Tess,2,1,4621
Tess,2,4,4600
Tess,3,1,4669
Tess,3,4,4583
Tess,4,2,2771
Tess,4,3,2829
Tess,5,1,1991
Tess,5,7,1998
Tess,6,1,1868
Tess,6,8,1984
Tess,7,3,1135
Tess,7,5,1085
Tess,8,2,1202
Tess,8,6,1254
Tess,9,2,450
Tess,9,3,420
Tess,10,5,594
Tess,10,6,603
Tess,11,3,731
Tess,11,5,762
Tess,12,2,641
Tess,12,6,645
Tess,13,5,1331
Tess,13,6,1252
Tess,14,5,432
Tess,14,6,434
Bo,1,5,12
Bo,1,6,19
Bo,2,5,302
Bo,3,6,2
Bo,4,7,10
Bo,4,8,9
Bo,4,9,15
Bo,5,2,18
Bo,6,3,1
Bo,7,4,2
Bo,7,10,3
Bo,7,11,1
Bo,8,4,1
Bo,8,10,1
Bo,9,11,1
Bo,10,7,2
Bo,14,13,4
Mave,1,2,5
Mave,1,3,5
Mave,1,4,5
Mave,1,5,3
Mave,1,6,5
Mave,1,7,2
Mave,1,8,2
Mave,1,9,9
Mave,1,10,2
Mave,1,11,1
Mave,1,12,4
Mave,1,14,2
Mave,2,1,33
Mave,2,3,28
Mave,2,4,25
Mave,2,5,39
Mave,2,6,38
Mave,2,7,26
Mave,2,8,26
Mave,2,9,38
Mave,2,10,35
Mave,2,11,43
Mave,2,12,36
Mave,2,13,25
Mave,2,14,29
Mave,4,1,4
Mave,4,2,2
Mave,4,5,5
Mave,4,7,1
Mave,4,8,3
Mave,4,9,1
Mave,4,10,1
Mave,4,11,2
Mave,4,12,2
Mave,4,13,2
Mave,4,14,1
Mave,5,1,1
Mave,5,2,1
Mave,5,3,1
Mave,5,8,3
Mave,5,9,1
Mave,5,10,2
Mave,6,4,1
Mave,6,12,1
Mave,7,1,1
Mave,8,6,1
Mave,8,7,2
Mave,9,5,2
Mave,9,12,1
Mave,10,5,1
Mave,10,8,1
Mave,11,5,1
Mave,12,4,1
Mave,13,10,1
Mave,13,14,1
Mave,14,12,1
Tess,1,2,3494
Tess,1,3,3625
Tess,2,1,30576
Tess,2,4,30554
Tess,3,1,270
Tess,3,4,276
Tess,4,2,2530
Tess,4,3,2415
Tess,5,1,1036
Tess,5,7,984
Tess,6,1,116
Tess,6,8,102
Tess,7,3,212
Tess,7,5,217
Tess,8,2,167
Tess,8,6,181
Tess,9,2,155
Tess,9,3,173
Tess,10,5,125
Tess,10,6,107
Tess,11,3,119
Tess,11,5,123
Tess,12,2,100
Tess,12,6,130
Tess,13,5,82
Tess,13,6,84
Tess,14,5,93
Tess,14,6,79
Bo,1,5,34
Bo,1,6,25
Bo,2,5,493
Bo,3,6,4
Bo,4,7,9
Bo,4,8,12
Bo,4,9,14
Bo,5,2,33
Bo,6,3,2
Bo,7,4,4
Bo,7,10,1
Bo,7,11,1
Bo,8,4,1
Bo,8,12,3
Bo,9,11,1
Bo,10,7,2
Bo,10,8,3
Bo,12,8,1
Bo,12,9,1
Bo,14,13,2
Mave,1,2,11
Mave,1,3,7
Mave,1,4,2
Mave,1,5,9
Mave,1,6,5
Mave,1,7,6
Mave,1,8,8
Mave,1,9,8
Mave,1,10,4
Mave,1,11,3
Mave,1,12,4
Mave,1,13,5
Mave,1,14,2
Mave,2,1,51
Mave,2,3,45
Mave,2,4,43
Mave,2,5,50
Mave,2,6,61
Mave,2,7,42
Mave,2,8,64
Mave,2,9,55
Mave,2,10,41
Mave,2,11,33
Mave,2,12,30
Mave,2,13,38
Mave,2,14,43
Mave,3,2,1
Mave,3,6,1
Mave,3,11,1
Mave,3,12,1
Mave,3,14,1
Mave,4,1,4
Mave,4,2,6
Mave,4,5,1
Mave,4,6,2
Mave,4,8,2
Mave,4,9,2
Mave,4,10,1
Mave,4,11,1
Mave,4,13,1
Mave,4,14,2
Mave,5,1,2
Mave,5,2,1
Mave,5,3,2
Mave,5,4,3
Mave,5,7,1
Mave,5,8,2
Mave,5,10,1
Mave,5,11,2
Mave,5,12,3
Mave,5,13,4
Mave,5,14,2
Mave,6,1,1
Mave,6,4,1
Mave,6,11,1
Mave,7,1,1
Mave,7,2,1
Mave,8,1,1
Mave,8,2,1
Mave,8,5,2
Mave,8,6,1
Mave,8,7,1
Mave,8,13,2
Mave,8,14,2
Mave,9,1,1
Mave,9,2,1
Mave,9,10,1
Mave,9,12,1
Mave,9,13,1
Mave,9,14,2
Mave,10,6,1
Mave,10,7,2
Mave,10,13,1
Mave,10,14,1
Mave,11,2,1
Mave,11,3,2
Mave,11,7,1
Mave,12,2,1
Mave,12,4,2
Mave,12,6,2
Mave,13,1,1
Mave,13,14,1
Mave,14,9,1
Mave,14,12,1
Tess,1,2,7383
Tess,1,3,7312
Tess,2,1,45566
Tess,2,4,45963
Tess,3,1,526
Tess,3,4,512
Tess,4,2,2767
Tess,4,3,2761
Tess,5,1,1290
Tess,5,7,1230
Tess,6,1,157
Tess,6,8,165
Tess,7,3,274
Tess,7,5,259
Tess,8,2,279
Tess,8,6,264
Tess,9,2,218
Tess,9,3,219
Tess,10,5,153
Tess,10,6,149
Tess,11,3,161
Tess,11,5,162
Tess,12,2,136
Tess,12,6,158
Tess,13,5,115
Tess,13,6,128
Tess,14,5,119
Tess,14,6,118
Bo,1,5,10
Bo,1,6,7
Bo,2,5,14
Bo,3,6,23
Bo,4,7,15
Bo,4,8,13
Bo,4,9,12
Bo,5,2,36
Bo,6,3,3
Bo,7,4,29
Bo,7,10,28
Bo,7,11,28
Bo,8,4,1
Bo,8,10,3
Bo,9,11,1
Bo,10,7,1
Bo,10,8,2
Bo,10,13,3
Bo,11,7,3
Bo,11,9,1
Bo,12,13,1
Bo,13,10,2
Bo,14,13,2
Mave,1,2,3
Mave,1,3,3
Mave,1,4,2
Mave,1,5,1
Mave,1,6,2
Mave,1,7,1
Mave,1,8,1
Mave,1,9,1
Mave,1,10,1
Mave,1,12,3
Mave,1,14,1
Mave,2,3,1
Mave,2,4,2
Mave,2,5,1
Mave,2,6,2
Mave,2,7,1
Mave,2,9,2
Mave,2,11,3
Mave,2,12,1
Mave,2,13,5
Mave,3,1,3
Mave,3,2,1
Mave,3,4,1
Mave,3,5,1
Mave,3,6,1
Mave,3,7,1
Mave,3,8,5
Mave,3,9,2
Mave,3,10,1
Mave,3,11,1
Mave,3,13,1
Mave,4,1,4
Mave,4,2,6
Mave,4,3,3
Mave,4,5,3
Mave,4,6,2
Mave,4,7,2
Mave,4,8,1
Mave,4,9,1
Mave,4,10,1
Mave,4,11,3
Mave,4,12,5
Mave,4,13,3
Mave,4,14,2
Mave,5,1,7
Mave,5,2,4
Mave,5,3,2
Mave,5,4,2
Mave,5,6,2
Mave,5,7,5
Mave,5,8,4
Mave,5,9,3
Mave,5,10,3
Mave,5,11,4
Mave,5,12,4
Mave,5,13,2
Mave,5,14,1
Mave,6,1,1
Mave,6,2,1
Mave,6,5,2
Mave,6,8,1
Mave,6,10,1
Mave,7,1,7
Mave,7,2,12
Mave,7,3,10
Mave,7,4,10
Mave,7,5,9
Mave,7,6,8
Mave,7,8,4
Mave,7,9,4
Mave,7,10,9
Mave,7,11,9
Mave,7,12,12
Mave,7,13,7
