prop_t_mod,replica,network,population,sigma,true_model,net_size,colab_cond,RR
1,10,Small,Mave,0.8,2,484,NOLAB,0.2607683352735739
1,11,Small,Mave,0.8,2,484,NOLAB,0.2733333333333333
1,12,Small,Mave,0.8,2,484,NOLAB,0.2793427230046948
1,13,Small,Mave,0.8,2,484,NOLAB,0.2921535893155259
1,14,Small,Mave,0.8,2,484,NOLAB,0.32147742818057456
1,15,Small,Mave,0.8,2,484,NOLAB,0.3086900129701686
1,16,Small,Mave,0.8,2,484,NOLAB,0.26515151515151514
1,17,Small,Mave,0.8,2,484,NOLAB,0.29976851851851855
1,18,Small,Mave,0.8,2,484,NOLAB,0.27941176470588236
1,19,Small,Mave,0.8,2,484,NOLAB,0.2835332606324973
1,20,Small,Mave,0.8,2,484,NOLAB,0.27111111111111114
1,21,Small,Mave,0.8,2,484,NOLAB,0.2607099143206854
1,22,Small,Mave,0.8,2,484,NOLAB,0.2682291666666667
1,23,Small,Mave,0.8,2,484,NOLAB,0.32253086419753085
1,24,Small,Mave,0.8,2,484,NOLAB,0.2968944099378882
1,25,Small,Mave,0.8,2,484,NOLAB,0.2848335388409371
1,26,Small,Mave,0.8,2,484,NOLAB,0.25643564356435644
1,27,Small,Mave,0.8,2,484,NOLAB,0.2604878048780488
1,28,Small,Mave,0.8,2,484,NOLAB,0.3123249299719888
1,29,Small,Mave,0.8,2,484,NOLAB,0.2800528401585205
1,30,Small,Mave,0.8,2,484,NOLAB,0.29244114002478316
1,31,Small,Mave,0.8,2,484,NOLAB,0.2829324169530355
1,32,Small,Mave,0.8,2,484,NOLAB,0.2670157068062827
1,33,Small,Mave,0.8,2,484,NOLAB,0.3142857142857143
1,34,Small,Mave,0.8,2,484,NOLAB,0.28169014084507044
1,35,Small,Mave,0.8,2,484,NOLAB,0.2996389891696751
1,36,Small,Mave,0.8,2,484,NOLAB,0.2538141470180305
1,37,Small,Mave,0.8,2,484,NOLAB,0.2885326757090012
1,38,Small,Mave,0.8,2,484,NOLAB,0.3088235294117647
1,39,Small,Mave,0.8,2,484,NOLAB,0.28830645161290325
1,40,Small,Mave,0.8,2,484,NOLAB,0.30269058295964124
1,41,Small,Mave,0.8,2,484,NOLAB,0.25841476655808904
1,42,Small,Mave,0.8,2,484,NOLAB,0.26029411764705884
1,43,Small,Mave,0.8,2,484,NOLAB,0.28
1,44,Small,Mave,0.8,2,484,NOLAB,0.27327690447400244
1,45,Small,Mave,0.8,2,484,NOLAB,0.2958199356913183
1,46,Small,Mave,0.8,2,484,NOLAB,0.2875586854460094
1,47,Small,Mave,0.8,2,484,NOLAB,0.3084455324357405
1,48,Small,Mave,0.8,2,484,NOLAB,0.27053140096618356
1,49,Small,Mave,0.8,2,484,NOLAB,0.28233830845771146
1,50,Small,Mave,0.8,2,484,NOLAB,0.2893772893772894
0,1,Small,Mave,0.8,7,484,COLAB,0.3391238670694864
0,2,Small,Mave,0.8,7,484,COLAB,0.3623705819350232
0,3,Small,Mave,0.8,7,484,COLAB,0.35485021398002853
0,4,Small,Mave,0.8,7,484,COLAB,0.3675847457627119
0,5,Small,Mave,0.8,7,484,COLAB,0.35586690017513134
0,6,Small,Mave,0.8,7,484,COLAB,0.3619361936193619
0,7,Small,Mave,0.8,7,484,COLAB,0.3493006993006993
0,8,Small,Mave,0.8,7,484,COLAB,0.34293369055592765
0,9,Small,Mave,0.8,7,484,COLAB,0.3698140200286123
0,10,Small,Mave,0.8,7,484,COLAB,0.34785714285714286
0,11,Small,Mave,0.8,7,484,COLAB,0.3336827393431167
0,12,Small,Mave,0.8,7,484,COLAB,0.36538461538461536
0,13,Small,Mave,0.8,7,484,COLAB,0.37656467315716274
0,14,Small,Mave,0.8,7,484,COLAB,0.39381583418280663
0,15,Small,Mave,0.8,7,484,COLAB,0.38311688311688313
0,16,Small,Mave,0.8,7,484,COLAB,0.3665594855305466
0,17,Small,Mave,0.8,7,484,COLAB,0.37942477876106195
0,18,Small,Mave,0.8,7,484,COLAB,0.4059985369422092
0,19,Small,Mave,0.8,7,484,COLAB,0.3635759388501163
0,20,Small,Mave,0.8,7,484,COLAB,0.39979584892820685
0,21,Small,Mave,0.8,7,484,COLAB,0.3859134262655906
0,22,Small,Mave,0.8,7,484,COLAB,0.4074074074074074
0,23,Small,Mave,0.8,7,484,COLAB,0.35243944046400544
0,24,Small,Mave,0.8,7,484,COLAB,0.3699932111337407
0,25,Small,Mave,0.8,7,484,COLAB,0.3560470924009989
0,26,Small,Mave,0.8,7,484,COLAB,0.3649341142020498
0,27,Small,Mave,0.8,7,484,COLAB,0.3739602169981917
0,28,Small,Mave,0.8,7,484,COLAB,0.35680272108843536
0,29,Small,Mave,0.8,7,484,COLAB,0.36342360414577063
0,30,Small,Mave,0.8,7,484,COLAB,0.37634036665513665
0,31,Small,Mave,0.8,7,484,COLAB,0.3819628647214854
0,32,Small,Mave,0.8,7,484,COLAB,0.34522560335781743
0,33,Small,Mave,0.8,7,484,COLAB,0.3731697665215671
0,34,Small,Mave,0.8,7,484,COLAB,0.34293369055592765
0,35,Small,Mave,0.8,7,484,COLAB,0.363761153054221
0,36,Small,Mave,0.8,7,484,COLAB,0.3747876316683656
0,37,Small,Mave,0.8,7,484,COLAB,0.368366285119667
0,38,Small,Mave,0.8,7,484,COLAB,0.35685347738014855
0,39,Small,Mave,0.8,7,484,COLAB,0.3686274509803922
0,40,Small,Mave,0.8,7,484,COLAB,0.37839745852453227
0,41,Small,Mave,0.8,7,484,COLAB,0.3379675604104601
0,42,Small,Mave,0.8,7,484,COLAB,0.37960339943342775
0,43,Small,Mave,0.8,7,484,COLAB,0.384115523465704
0,44,Small,Mave,0.8,7,484,COLAB,0.3734536944165831
0,45,Small,Mave,0.8,7,484,COLAB,0.3658113730929265
0,46,Small,Mave,0.8,7,484,COLAB,0.3596881959910913
0,47,Small,Mave,0.8,7,484,COLAB,0.39782214156079854
0,48,Small,Mave,0.8,7,484,COLAB,0.3655221745350501
0,49,Small,Mave,0.8,7,484,COLAB,0.36905181529784986
0,50,Small,Mave,0.8,7,484,COLAB,0.3807588075880759
1,1,Small,Mave,0.8,7,484,COLAB,0.1821705426356589
1,2,Small,Mave,0.8,7,484,COLAB,0.21787709497206703
1,3,Small,Mave,0.8,7,484,COLAB,0.16666666666666666
1,4,Small,Mave,0.8,7,484,COLAB,0.16778523489932887
1,5,Small,Mave,0.8,7,484,COLAB,0.10476190476190476
1,6,Small,Mave,0.8,7,484,COLAB,0.19424460431654678
1,7,Small,Mave,0.8,7,484,COLAB,0.20903954802259886
1,8,Small,Mave,0.8,7,484,COLAB,0.1640625
1,9,Small,Mave,0.8,7,484,COLAB,0.23595505617977527
1,10,Small,Mave,0.8,7,484,COLAB,0.19230769230769232
1,11,Small,Mave,0.8,7,484,COLAB,0.14173228346456693
1,12,Small,Mave,0.8,7,484,COLAB,0.18478260869565216
1,13,Small,Mave,0.8,7,484,COLAB,0.18292682926829268
1,14,Small,Mave,0.8,7,484,COLAB,0.15602836879432624
1,15,Small,Mave,0.8,7,484,COLAB,0.1780821917808219
1,16,Small,Mave,0.8,7,484,COLAB,0.15196078431372548
1,17,Small,Mave,0.8,7,484,COLAB,0.2152777777777778
1,18,Small,Mave,0.8,7,484,COLAB,0.14838709677419354
1,19,Small,Mave,0.8,7,484,COLAB,0.18023255813953487
1,20,Small,Mave,0.8,7,484,COLAB,0.16791044776119404
1,21,Small,Mave,0.8,7,484,COLAB,0.17796610169491525
1,22,Small,Mave,0.8,7,484,COLAB,0.1647940074906367
1,23,Small,Mave,0.8,7,484,COLAB,0.2366412213740458
1,24,Small,Mave,0.8,7,484,COLAB,0.20382165605095542
1,25,Small,Mave,0.8,7,484,COLAB,0.1958041958041958
1,26,Small,Mave,0.8,7,484,COLAB,0.17391304347826086
1,27,Small,Mave,0.8,7,484,COLAB,0.17316017316017315
1,28,Small,Mave,0.8,7,484,COLAB,0.13488372093023257
1,29,Small,Mave,0.8,7,484,COLAB,0.17073170731707318
1,30,Small,Mave,0.8,7,484,COLAB,0.18018018018018017
1,31,Small,Mave,0.8,7,484,COLAB,0.16352201257861634
1,32,Small,Mave,0.8,7,484,COLAB,0.13978494623655913
1,33,Small,Mave,0.8,7,484,COLAB,0.16356877323420074
1,34,Small,Mave,0.8,7,484,COLAB,0.1640625
1,35,Small,Mave,0.8,7,484,COLAB,0.14285714285714285
1,36,Small,Mave,0.8,7,484,COLAB,0.10526315789473684
1,37,Small,Mave,0.8,7,484,COLAB,0.1712962962962963
1,38,Small,Mave,0.8,7,484,COLAB,0.1588785046728972
1,39,Small,Mave,0.8,7,484,COLAB,0.16666666666666666
1,40,Small,Mave,0.8,7,484,COLAB,0.13612565445026178
1,41,Small,Mave,0.8,7,484,COLAB,0.2198581560283688
1,42,Small,Mave,0.8,7,484,COLAB,0.1572052401746725
1,43,Small,Mave,0.8,7,484,COLAB,0.18781725888324874
1,44,Small,Mave,0.8,7,484,COLAB,0.14482758620689656
1,45,Small,Mave,0.8,7,484,COLAB,0.2672413793103448
1,46,Small,Mave,0.8,7,484,COLAB,0.18181818181818182
1,47,Small,Mave,0.8,7,484,COLAB,0.18032786885245902
1,48,Small,Mave,0.8,7,484,COLAB,0.1598360655737705
1,49,Small,Mave,0.8,7,484,COLAB,0.18274111675126903
1,50,Small,Mave,0.8,7,484,COLAB,0.21818181818181817
0,1,Small,Mave,0.8,7,484,NOLAB,0.2972648031259393
0,2,Small,Mave,0.8,7,484,NOLAB,0.31471025260029717
0,3,Small,Mave,0.8,7,484,NOLAB,0.31660692951015534
0,4,Small,Mave,0.8,7,484,NOLAB,0.30858806404657935
0,5,Small,Mave,0.8,7,484,NOLAB,0.32525547445255476
0,6,Small,Mave,0.8,7,484,NOLAB,0.31031307550644566
0,7,Small,Mave,0.8,7,484,NOLAB,0.320656871218669
0,8,Small,Mave,0.8,7,484,NOLAB,0.31710958495073155
0,9,Small,Mave,0.8,7,484,NOLAB,0.29577464788732394
0,10,Small,Mave,0.8,7,484,NOLAB,0.30819774718397996
0,11,Small,Mave,0.8,7,484,NOLAB,0.31319842947749926
0,12,Small,Mave,0.8,7,484,NOLAB,0.3034037558685446
0,13,Small,Mave,0.8,7,484,NOLAB,0.3168711656441718
0,14,Small,Mave,0.8,7,484,NOLAB,0.3261617900172117
0,15,Small,Mave,0.8,7,484,NOLAB,0.2927048934253978
0,16,Small,Mave,0.8,7,484,NOLAB,0.29251497005988025
0,17,Small,Mave,0.8,7,484,NOLAB,0.3219730941704036
0,18,Small,Mave,0.8,7,484,NOLAB,0.3204031765424557
0,19,Small,Mave,0.8,7,484,NOLAB,0.31333333333333335
0,20,Small,Mave,0.8,7,484,NOLAB,0.3040147103892124
0,21,Small,Mave,0.8,7,484,NOLAB,0.29041013268998794
0,22,Small,Mave,0.8,7,484,NOLAB,0.32161418526444513
0,23,Small,Mave,0.8,7,484,NOLAB,0.3355828220858896
0,24,Small,Mave,0.8,7,484,NOLAB,0.3227016885553471
0,25,Small,Mave,0.8,7,484,NOLAB,0.34321372854914195
0,26,Small,Mave,0.8,7,484,NOLAB,0.32776119402985077
0,27,Small,Mave,0.8,7,484,NOLAB,0.31420454545454546
0,28,Small,Mave,0.8,7,484,NOLAB,0.3008822634621235
0,29,Small,Mave,0.8,7,484,NOLAB,0.3138452588714369
0,30,Small,Mave,0.8,7,484,NOLAB,0.3095662507427213
0,31,Small,Mave,0.8,7,484,NOLAB,0.32206876285630326
0,32,Small,Mave,0.8,7,484,NOLAB,0.3015780245470485
0,33,Small,Mave,0.8,7,484,NOLAB,0.29987797437461866
0,34,Small,Mave,0.8,7,484,NOLAB,0.31710958495073155
0,35,Small,Mave,0.8,7,484,NOLAB,0.3156647912348238
0,36,Small,Mave,0.8,7,484,NOLAB,0.3093156466686765
0,37,Small,Mave,0.8,7,484,NOLAB,0.3192516596258298
0,38,Small,Mave,0.8,7,484,NOLAB,0.3070725156669651
0,39,Small,Mave,0.8,7,484,NOLAB,0.30045523520485584
0,40,Small,Mave,0.8,7,484,NOLAB,0.29669291338582676
0,41,Small,Mave,0.8,7,484,NOLAB,0.32354818123803447
0,42,Small,Mave,0.8,7,484,NOLAB,0.3048852266038846
0,43,Small,Mave,0.8,7,484,NOLAB,0.30382414935260466
0,44,Small,Mave,0.8,7,484,NOLAB,0.32070054550674704
0,45,Small,Mave,0.8,7,484,NOLAB,0.3197136892335222
0,46,Small,Mave,0.8,7,484,NOLAB,0.32907049282595136
0,47,Small,Mave,0.8,7,484,NOLAB,0.30572687224669604
0,48,Small,Mave,0.8,7,484,NOLAB,0.3160349854227405
0,49,Small,Mave,0.8,7,484,NOLAB,0.2989874925550923
0,50,Small,Mave,0.8,7,484,NOLAB,0.3023046991918587
1,1,Small,Mave,0.8,7,484,NOLAB,0.19101123595505617
1,2,Small,Mave,0.8,7,484,NOLAB,0.17333333333333334
1,3,Small,Mave,0.8,7,484,NOLAB,0.11353711790393013
1,4,Small,Mave,0.8,7,484,NOLAB,0.21379310344827587
1,5,Small,Mave,0.8,7,484,NOLAB,0.15544041450777202
1,6,Small,Mave,0.8,7,484,NOLAB,0.13793103448275862
1,7,Small,Mave,0.8,7,484,NOLAB,0.12077294685990338
1,8,Small,Mave,0.8,7,484,NOLAB,0.12437810945273632
1,9,Small,Mave,0.8,7,484,NOLAB,0.16929133858267717
1,10,Small,Mave,0.8,7,484,NOLAB,0.2026431718061674
1,11,Small,Mave,0.8,7,484,NOLAB,0.18468468468468469
1,12,Small,Mave,0.8,7,484,NOLAB,0.15609756097560976
1,13,Small,Mave,0.8,7,484,NOLAB,0.12714776632302405
1,14,Small,Mave,0.8,7,484,NOLAB,0.2631578947368421
1,15,Small,Mave,0.8,7,484,NOLAB,0.18309859154929578
1,16,Small,Mave,0.8,7,484,NOLAB,0.1488095238095238
1,17,Small,Mave,0.8,7,484,NOLAB,0.10619469026548672
1,18,Small,Mave,0.8,7,484,NOLAB,0.15019762845849802
1,19,Small,Mave,0.8,7,484,NOLAB,0.1111111111111111
1,20,Small,Mave,0.8,7,484,NOLAB,0.20915032679738563
1,21,Small,Mave,0.8,7,484,NOLAB,0.15181518151815182
1,22,Small,Mave,0.8,7,484,NOLAB,0.17543859649122806
1,23,Small,Mave,0.8,7,484,NOLAB,0.12980769230769232
1,24,Small,Mave,0.8,7,484,NOLAB,0.14534883720930233
1,25,Small,Mave,0.8,7,484,NOLAB,0.14444444444444443
1,26,Small,Mave,0.8,7,484,NOLAB,0.1415929203539823
1,27,Small,Mave,0.8,7,484,NOLAB,0.15544041450777202
1,28,Small,Mave,0.8,7,484,NOLAB,0.12371134020618557
1,29,Small,Mave,0.8,7,484,NOLAB,0.11979166666666667
1,30,Small,Mave,0.8,7,484,NOLAB,0.13368983957219252
1,31,Small,Mave,0.8,7,484,NOLAB,0.13656387665198239
1,32,Small,Mave,0.8,7,484,NOLAB,0.15217391304347827
1,33,Small,Mave,0.8,7,484,NOLAB,0.14942528735632185
1,34,Small,Mave,0.8,7,484,NOLAB,0.12437810945273632
1,35,Small,Mave,0.8,7,484,NOLAB,0.18620689655172415
1,36,Small,Mave,0.8,7,484,NOLAB,0.13440860215053763
1,37,Small,Mave,0.8,7,484,NOLAB,0.2215568862275449
1,38,Small,Mave,0.8,7,484,NOLAB,0.15337423312883436
1,39,Small,Mave,0.8,7,484,NOLAB,0.15384615384615385
1,40,Small,Mave,0.8,7,484,NOLAB,0.18777292576419213
1,41,Small,Mave,0.8,7,484,NOLAB,0.14785992217898833
1,42,Small,Mave,0.8,7,484,NOLAB,0.22131147540983606
1,43,Small,Mave,0.8,7,484,NOLAB,0.13333333333333333
1,44,Small,Mave,0.8,7,484,NOLAB,0.17708333333333334
1,45,Small,Mave,0.8,7,484,NOLAB,0.08673469387755102
1,46,Small,Mave,0.8,7,484,NOLAB,0.15286624203821655
1,47,Small,Mave,0.8,7,484,NOLAB,0.18333333333333332
1,48,Small,Mave,0.8,7,484,NOLAB,0.17757009345794392
1,49,Small,Mave,0.8,7,484,NOLAB,0.1015625
1,50,Small,Mave,0.8,7,484,NOLAB,0.12698412698412698
0,1,Small,Tess,0.2,13,413,COLAB,0.4766949152542373
0,2,Small,Tess,0.2,13,413,COLAB,0.40594059405940597
0,3,Small,Tess,0.2,13,413,COLAB,0.46254681647940077
0,4,Small,Tess,0.2,13,413,COLAB,0.44742729306487694
0,5,Small,Tess,0.2,13,413,COLAB,0.45729537366548045
0,6,Small,Tess,0.2,13,413,COLAB,0.3629032258064516
0,7,Small,Tess,0.2,13,413,COLAB,0.37817258883248733
0,8,Small,Tess,0.2,13,413,COLAB,0.4359504132231405
0,9,Small,Tess,0.2,13,413,COLAB,0.4548022598870056
0,10,Small,Tess,0.2,13,413,COLAB,0.44587628865979384
0,11,Small,Tess,0.2,13,413,COLAB,0.5428571428571428
0,12,Small,Tess,0.2,13,413,COLAB,0.5260416666666666
0,13,Small,Tess,0.2,13,413,COLAB,0.44064748201438847
0,14,Small,Tess,0.2,13,413,COLAB,0.5
0,15,Small,Tess,0.2,13,413,COLAB,0.48157894736842105
0,16,Small,Tess,0.2,13,413,COLAB,0.5072046109510087
0,17,Small,Tess,0.2,13,413,COLAB,0.5221445221445221
0,18,Small,Tess,0.2,13,413,COLAB,0.5065616797900262
0,19,Small,Tess,0.2,13,413,COLAB,0.4340909090909091
0,20,Small,Tess,0.2,13,413,COLAB,0.3783068783068783
0,21,Small,Tess,0.2,13,413,COLAB,0.45016077170418006
0,22,Small,Tess,0.2,13,413,COLAB,0.4827586206896552
0,23,Small,Tess,0.2,13,413,COLAB,0.4105011933174224
0,24,Small,Tess,0.2,13,413,COLAB,0.44562334217506633
0,25,Small,Tess,0.2,13,413,COLAB,0.5069124423963134
0,26,Small,Tess,0.2,13,413,COLAB,0.6283185840707964
0,27,Small,Tess,0.2,13,413,COLAB,0.4836795252225519
0,28,Small,Tess,0.2,13,413,COLAB,0.4066390041493776
0,29,Small,Tess,0.2,13,413,COLAB,0.429042904290429
0,30,Small,Tess,0.2,13,413,COLAB,0.3518930957683742
0,31,Small,Tess,0.2,13,413,COLAB,0.5345744680851063
0,32,Small,Tess,0.2,13,413,COLAB,0.550531914893617
0,33,Small,Tess,0.2,13,413,COLAB,0.49728260869565216
0,34,Small,Tess,0.2,13,413,COLAB,0.4359504132231405
0,35,Small,Tess,0.2,13,413,COLAB,0.46867749419953597
0,36,Small,Tess,0.2,13,413,COLAB,0.44298245614035087
0,37,Small,Tess,0.2,13,413,COLAB,0.4404040404040404
0,38,Small,Tess,0.2,13,413,COLAB,0.41237113402061853
0,39,Small,Tess,0.2,13,413,COLAB,0.41989881956155145
0,40,Small,Tess,0.2,13,413,COLAB,0.430327868852459
0,41,Small,Tess,0.2,13,413,COLAB,0.46975806451612906
0,42,Small,Tess,0.2,13,413,COLAB,0.46359223300970875
0,43,Small,Tess,0.2,13,413,COLAB,0.5551839464882943
0,44,Small,Tess,0.2,13,413,COLAB,0.592
0,45,Small,Tess,0.2,13,413,COLAB,0.4732394366197183
0,46,Small,Tess,0.2,13,413,COLAB,0.4890710382513661
0,47,Small,Tess,0.2,13,413,COLAB,0.551948051948052
0,48,Small,Tess,0.2,13,413,COLAB,0.3975659229208925
0,49,Small,Tess,0.2,13,413,COLAB,0.43380281690140843
0,50,Small,Tess,0.2,13,413,COLAB,0.43089430894308944
1,1,Small,Tess,0.2,13,413,COLAB,0.8968609865470852
1,2,Small,Tess,0.2,13,413,COLAB,0.9057377049180327
1,3,Small,Tess,0.2,13,413,COLAB,0.8172413793103448
1,4,Small,Tess,0.2,13,413,COLAB,0.8803827751196173
1,5,Small,Tess,0.2,13,413,COLAB,0.8551724137931035
1,6,Small,Tess,0.2,13,413,COLAB,0.8820754716981132
1,7,Small,Tess,0.2,13,413,COLAB,0.8608695652173913
1,8,Small,Tess,0.2,13,413,COLAB,0.8700787401574803
1,9,Small,Tess,0.2,13,413,COLAB,0.9359605911330049
1,10,Small,Tess,0.2,13,413,COLAB,0.9030612244897959
1,11,Small,Tess,0.2,13,413,COLAB,0.8458333333333333
1,12,Small,Tess,0.2,13,413,COLAB,0.8552036199095022
1,13,Small,Tess,0.2,13,413,COLAB,0.8444444444444444
1,14,Small,Tess,0.2,13,413,COLAB,0.8600823045267489
1,15,Small,Tess,0.2,13,413,COLAB,0.8341232227488151
1,16,Small,Tess,0.2,13,413,COLAB,0.953757225433526
1,17,Small,Tess,0.2,13,413,COLAB,0.8318965517241379
1,18,Small,Tess,0.2,13,413,COLAB,0.8828828828828829
1,19,Small,Tess,0.2,13,413,COLAB,0.7986798679867987
1,20,Small,Tess,0.2,13,413,COLAB,0.8326180257510729
1,21,Small,Tess,0.2,13,413,COLAB,0.8767123287671232
1,22,Small,Tess,0.2,13,413,COLAB,0.9069767441860465
1,23,Small,Tess,0.2,13,413,COLAB,0.8828828828828829
1,24,Small,Tess,0.2,13,413,COLAB,0.8526785714285714
1,25,Small,Tess,0.2,13,413,COLAB,0.8590308370044053
1,26,Small,Tess,0.2,13,413,COLAB,0.918552036199095
1,27,Small,Tess,0.2,13,413,COLAB,0.8309859154929577
1,28,Small,Tess,0.2,13,413,COLAB,0.8533333333333334
1,29,Small,Tess,0.2,13,413,COLAB,0.8455598455598455
1,30,Small,Tess,0.2,13,413,COLAB,0.8538461538461538
1,31,Small,Tess,0.2,13,413,COLAB,0.8373983739837398
1,32,Small,Tess,0.2,13,413,COLAB,0.8918918918918919
1,33,Small,Tess,0.2,13,413,COLAB,0.8619246861924686
1,34,Small,Tess,0.2,13,413,COLAB,0.8700787401574803
1,35,Small,Tess,0.2,13,413,COLAB,0.8362369337979094
1,36,Small,Tess,0.2,13,413,COLAB,0.8247011952191236
1,37,Small,Tess,0.2,13,413,COLAB,0.8863636363636364
1,38,Small,Tess,0.2,13,413,COLAB,0.8163265306122449
1,39,Small,Tess,0.2,13,413,COLAB,0.8163934426229508
1,40,Small,Tess,0.2,13,413,COLAB,0.8773234200743495
1,41,Small,Tess,0.2,13,413,COLAB,0.8875968992248062
1,42,Small,Tess,0.2,13,413,COLAB,0.911504424778761
1,43,Small,Tess,0.2,13,413,COLAB,0.9411764705882353
1,44,Small,Tess,0.2,13,413,COLAB,0.8939393939393939
1,45,Small,Tess,0.2,13,413,COLAB,0.8820754716981132
1,46,Small,Tess,0.2,13,413,COLAB,0.8701923076923077
1,47,Small,Tess,0.2,13,413,COLAB,0.868421052631579
1,48,Small,Tess,0.2,13,413,COLAB,0.8648648648648649
1,49,Small,Tess,0.2,13,413,COLAB,0.8923076923076924
1,50,Small,Tess,0.2,13,413,COLAB,0.8666666666666667
0,1,Small,Tess,0.2,13,413,NOLAB,0.4519685039370079
0,2,Small,Tess,0.2,13,413,NOLAB,0.44672131147540983
0,3,Small,Tess,0.2,13,413,NOLAB,0.38413361169102295
0,4,Small,Tess,0.2,13,413,NOLAB,0.36835443037974686
0,5,Small,Tess,0.2,13,413,NOLAB,0.4154351395730706
0,6,Small,Tess,0.2,13,413,NOLAB,0.3291814946619217
0,7,Small,Tess,0.2,13,413,NOLAB,0.32023289665211063
0,8,Small,Tess,0.2,13,413,NOLAB,0.3826955074875208
0,9,Small,Tess,0.2,13,413,NOLAB,0.3985890652557319
0,10,Small,Tess,0.2,13,413,NOLAB,0.38213399503722084
0,11,Small,Tess,0.2,13,413,NOLAB,0.4119718309859155
0,12,Small,Tess,0.2,13,413,NOLAB,0.3577981651376147
0,13,Small,Tess,0.2,13,413,NOLAB,0.4090909090909091
0,14,Small,Tess,0.2,13,413,NOLAB,0.44970414201183434
0,15,Small,Tess,0.2,13,413,NOLAB,0.41384388807069217
0,16,Small,Tess,0.2,13,413,NOLAB,0.38306451612903225
0,17,Small,Tess,0.2,13,413,NOLAB,0.4125
0,18,Small,Tess,0.2,13,413,NOLAB,0.36945169712793735
0,19,Small,Tess,0.2,13,413,NOLAB,0.4010416666666667
0,20,Small,Tess,0.2,13,413,NOLAB,0.3609022556390977
0,21,Small,Tess,0.2,13,413,NOLAB,0.40102389078498296
0,22,Small,Tess,0.2,13,413,NOLAB,0.47300215982721383
0,23,Small,Tess,0.2,13,413,NOLAB,0.38381742738589214
0,24,Small,Tess,0.2,13,413,NOLAB,0.41732283464566927
0,25,Small,Tess,0.2,13,413,NOLAB,0.34029227557411273
0,26,Small,Tess,0.2,13,413,NOLAB,0.38269230769230766
0,27,Small,Tess,0.2,13,413,NOLAB,0.40540540540540543
0,28,Small,Tess,0.2,13,413,NOLAB,0.3938356164383562
0,29,Small,Tess,0.2,13,413,NOLAB,0.4081272084805654
0,30,Small,Tess,0.2,13,413,NOLAB,0.37302725968436157
0,31,Small,Tess,0.2,13,413,NOLAB,0.35913978494623655
0,32,Small,Tess,0.2,13,413,NOLAB,0.4057315233785822
0,33,Small,Tess,0.2,13,413,NOLAB,0.44834307992202727
0,34,Small,Tess,0.2,13,413,NOLAB,0.3826955074875208
0,35,Small,Tess,0.2,13,413,NOLAB,0.3540197461212976
0,36,Small,Tess,0.2,13,413,NOLAB,0.38619402985074625
0,37,Small,Tess,0.2,13,413,NOLAB,0.3483606557377049
0,38,Small,Tess,0.2,13,413,NOLAB,0.3182957393483709
0,39,Small,Tess,0.2,13,413,NOLAB,0.4088235294117647
0,40,Small,Tess,0.2,13,413,NOLAB,0.3869047619047619
0,41,Small,Tess,0.2,13,413,NOLAB,0.36490683229813664
0,42,Small,Tess,0.2,13,413,NOLAB,0.3997308209959623
0,43,Small,Tess,0.2,13,413,NOLAB,0.4446397188049209
0,44,Small,Tess,0.2,13,413,NOLAB,0.4444444444444444
0,45,Small,Tess,0.2,13,413,NOLAB,0.4421364985163205
0,46,Small,Tess,0.2,13,413,NOLAB,0.44714038128249567
0,47,Small,Tess,0.2,13,413,NOLAB,0.4737991266375546
0,48,Small,Tess,0.2,13,413,NOLAB,0.5015290519877675
0,49,Small,Tess,0.2,13,413,NOLAB,0.3323308270676692
0,50,Small,Tess,0.2,13,413,NOLAB,0.3452544704264099
1,1,Small,Tess,0.2,13,413,NOLAB,0.877742946708464
1,2,Small,Tess,0.2,13,413,NOLAB,0.8821428571428571
1,3,Small,Tess,0.2,13,413,NOLAB,0.8850574712643678
1,4,Small,Tess,0.2,13,413,NOLAB,0.8586956521739131
1,5,Small,Tess,0.2,13,413,NOLAB,0.8647798742138365
1,6,Small,Tess,0.2,13,413,NOLAB,0.8496503496503497
1,7,Small,Tess,0.2,13,413,NOLAB,0.8181818181818182
1,8,Small,Tess,0.2,13,413,NOLAB,0.8797250859106529
1,9,Small,Tess,0.2,13,413,NOLAB,0.8718861209964412
1,10,Small,Tess,0.2,13,413,NOLAB,0.9163636363636364
1,11,Small,Tess,0.2,13,413,NOLAB,0.8233333333333334
1,12,Small,Tess,0.2,13,413,NOLAB,0.8483606557377049
1,13,Small,Tess,0.2,13,413,NOLAB,0.8554216867469879
1,14,Small,Tess,0.2,13,413,NOLAB,0.8956228956228957
1,15,Small,Tess,0.2,13,413,NOLAB,0.817910447761194
1,16,Small,Tess,0.2,13,413,NOLAB,0.89453125
1,17,Small,Tess,0.2,13,413,NOLAB,0.8254545454545454
1,18,Small,Tess,0.2,13,413,NOLAB,0.8859934853420195
1,19,Small,Tess,0.2,13,413,NOLAB,0.867109634551495
1,20,Small,Tess,0.2,13,413,NOLAB,0.8788819875776398
1,21,Small,Tess,0.2,13,413,NOLAB,0.88
1,22,Small,Tess,0.2,13,413,NOLAB,0.9121338912133892
1,23,Small,Tess,0.2,13,413,NOLAB,0.846441947565543
1,24,Small,Tess,0.2,13,413,NOLAB,0.8514492753623188
1,25,Small,Tess,0.2,13,413,NOLAB,0.883495145631068
1,26,Small,Tess,0.2,13,413,NOLAB,0.8773946360153256
1,27,Small,Tess,0.2,13,413,NOLAB,0.8624161073825504
