replica,network,population,true_model,sigma,net_size,colab_cond,TAT
46,Lattice,Tess,7,0.8,484,NOLAB,0.0030423056443567662
47,Lattice,Tess,7,0.8,484,NOLAB,0.0023587280278558552
48,Lattice,Tess,7,0.8,484,NOLAB,0.0037121940999505737
49,Lattice,Tess,7,0.8,484,NOLAB,0.002793911879284485
50,Lattice,Tess,7,0.8,484,NOLAB,0.0033909949967785304
1,PT,All,13,0.2,413,COLAB,0.7727514321148055
2,PT,All,13,0.2,413,COLAB,0.8098140325396505
3,PT,All,13,0.2,413,COLAB,0.7699737436274661
4,PT,All,13,0.2,413,COLAB,0.7836127262217195
5,PT,All,13,0.2,413,COLAB,0.8030290008868164
6,PT,All,13,0.2,413,COLAB,0.7962267386428331
7,PT,All,13,0.2,413,COLAB,0.7738498789346246
8,PT,All,13,0.2,413,COLAB,0.781403819143992
9,PT,All,13,0.2,413,COLAB,0.7657940697812885
10,PT,All,13,0.2,413,COLAB,0.7422475141652635
11,PT,All,13,0.2,413,COLAB,0.8355049415641659
12,PT,All,13,0.2,413,COLAB,0.7992950948479066
13,PT,All,13,0.2,413,COLAB,0.7854547115819901
14,PT,All,13,0.2,413,COLAB,0.8114397523898379
15,PT,All,13,0.2,413,COLAB,0.7901963233190848
16,PT,All,13,0.2,413,COLAB,0.7977194796537459
17,PT,All,13,0.2,413,COLAB,0.7851686896595965
18,PT,All,13,0.2,413,COLAB,0.796390112181831
19,PT,All,13,0.2,413,COLAB,0.804960551332945
20,PT,All,13,0.2,413,COLAB,0.8024165611368609
21,PT,All,13,0.2,413,COLAB,0.8101181721124812
22,PT,All,13,0.2,413,COLAB,0.7460643207262235
23,PT,All,13,0.2,413,COLAB,0.8010149097358156
24,PT,All,13,0.2,413,COLAB,0.8043600517573258
25,PT,All,13,0.2,413,COLAB,0.8124971332974442
26,PT,All,13,0.2,413,COLAB,0.7345371946395608
27,PT,All,13,0.2,413,COLAB,0.7730885092283539
28,PT,All,13,0.2,413,COLAB,0.7619620681086641
29,PT,All,13,0.2,413,COLAB,0.7836302648860051
30,PT,All,13,0.2,413,COLAB,0.7877466268670545
31,PT,All,13,0.2,413,COLAB,0.8014005894650076
32,PT,All,13,0.2,413,COLAB,0.7865486994812607
33,PT,All,13,0.2,413,COLAB,0.7833753753286152
34,PT,All,13,0.2,413,COLAB,0.781403819143992
35,PT,All,13,0.2,413,COLAB,0.8164406328044909
36,PT,All,13,0.2,413,COLAB,0.8003665599601827
37,PT,All,13,0.2,413,COLAB,0.7542966098184757
38,PT,All,13,0.2,413,COLAB,0.8264678330467238
39,PT,All,13,0.2,413,COLAB,0.7590147997277126
40,PT,All,13,0.2,413,COLAB,0.7795273566621942
41,PT,All,13,0.2,413,COLAB,0.7646394317319316
42,PT,All,13,0.2,413,COLAB,0.8327196837197519
43,PT,All,13,0.2,413,COLAB,0.7730469429900695
44,PT,All,13,0.2,413,COLAB,0.7929660679719694
45,PT,All,13,0.2,413,COLAB,0.7824295090194185
46,PT,All,13,0.2,413,COLAB,0.7646612570221347
47,PT,All,13,0.2,413,COLAB,0.7716575849152733
48,PT,All,13,0.2,413,COLAB,0.7811404177466077
49,PT,All,13,0.2,413,COLAB,0.7565971856686668
50,PT,All,13,0.2,413,COLAB,0.7618157556953694
1,PT,All,2,0.2,413,COLAB,0.7916784618590181
2,PT,All,2,0.2,413,COLAB,0.8022316893906907
3,PT,All,2,0.2,413,COLAB,0.7703302623895176
4,PT,All,2,0.2,413,COLAB,0.7989904378873066
5,PT,All,2,0.2,413,COLAB,0.793436131218061
6,PT,All,2,0.2,413,COLAB,0.773200889135871
7,PT,All,2,0.2,413,COLAB,0.7905835798144577
8,PT,All,2,0.2,413,COLAB,0.787055416285218
9,PT,All,2,0.2,413,COLAB,0.7729043890879365
10,PT,All,2,0.2,413,COLAB,0.7972813696796771
11,PT,All,2,0.2,413,COLAB,0.7852444211766245
12,PT,All,2,0.2,413,COLAB,0.7898065926196778
13,PT,All,2,0.2,413,COLAB,0.7786127381586749
14,PT,All,2,0.2,413,COLAB,0.7929211340155529
15,PT,All,2,0.2,413,COLAB,0.8236337367130429
16,PT,All,2,0.2,413,COLAB,0.7865761694339549
17,PT,All,2,0.2,413,COLAB,0.7498236209289958
18,PT,All,2,0.2,413,COLAB,0.7740959555196844
19,PT,All,2,0.2,413,COLAB,0.7597142214441499
20,PT,All,2,0.2,413,COLAB,0.7660088897572412
21,PT,All,2,0.2,413,COLAB,0.7857600333095535
22,PT,All,2,0.2,413,COLAB,0.7878321217218793
23,PT,All,2,0.2,413,COLAB,0.7748049186889173
24,PT,All,2,0.2,413,COLAB,0.78219082320335
25,PT,All,2,0.2,413,COLAB,0.7760329393854016
26,PT,All,2,0.2,413,COLAB,0.8079591992021371
27,PT,All,2,0.2,413,COLAB,0.7927146768541367
28,PT,All,2,0.2,413,COLAB,0.7637099025619609
29,PT,All,2,0.2,413,COLAB,0.792865510809505
30,PT,All,2,0.2,413,COLAB,0.7806847053838902
31,PT,All,2,0.2,413,COLAB,0.7876293583711743
32,PT,All,2,0.2,413,COLAB,0.7639040089448614
33,PT,All,2,0.2,413,COLAB,0.7700457138336615
34,PT,All,2,0.2,413,COLAB,0.787055416285218
35,PT,All,2,0.2,413,COLAB,0.7887854190387663
36,PT,All,2,0.2,413,COLAB,0.7506936235350176
37,PT,All,2,0.2,413,COLAB,0.7947461249327802
38,PT,All,2,0.2,413,COLAB,0.7615183093359476
39,PT,All,2,0.2,413,COLAB,0.7814051213992078
40,PT,All,2,0.2,413,COLAB,0.7905638642237391
41,PT,All,2,0.2,413,COLAB,0.8017661881802445
42,PT,All,2,0.2,413,COLAB,0.7668651365400376
43,PT,All,2,0.2,413,COLAB,0.7996227971468127
44,PT,All,2,0.2,413,COLAB,0.7908857985173541
45,PT,All,2,0.2,413,COLAB,0.8024503375813535
46,PT,All,2,0.2,413,COLAB,0.7825324437786333
47,PT,All,2,0.2,413,COLAB,0.7875064138730478
48,PT,All,2,0.2,413,COLAB,0.8066769181241887
49,PT,All,2,0.2,413,COLAB,0.7747921758311549
50,PT,All,2,0.2,413,COLAB,0.783993183384633
1,PT,All,7,0.2,413,COLAB,0.7586598234058795
2,PT,All,7,0.2,413,COLAB,0.7698093139369631
3,PT,All,7,0.2,413,COLAB,0.7658478481605874
4,PT,All,7,0.2,413,COLAB,0.7265755684725903
5,PT,All,7,0.2,413,COLAB,0.7237426254414869
6,PT,All,7,0.2,413,COLAB,0.7848465201273312
7,PT,All,7,0.2,413,COLAB,0.7820967643481669
8,PT,All,7,0.2,413,COLAB,0.7675622107345804
9,PT,All,7,0.2,413,COLAB,0.7693626524630224
10,PT,All,7,0.2,413,COLAB,0.7709454440292371
11,PT,All,7,0.2,413,COLAB,0.7433798822297297
12,PT,All,7,0.2,413,COLAB,0.6869872751043747
13,PT,All,7,0.2,413,COLAB,0.7475198533946145
14,PT,All,7,0.2,413,COLAB,0.7048444246589721
15,PT,All,7,0.2,413,COLAB,0.7200469010272192
16,PT,All,7,0.2,413,COLAB,0.7760896397201223
17,PT,All,7,0.2,413,COLAB,0.7518319277700848
18,PT,All,7,0.2,413,COLAB,0.7609829341094398
19,PT,All,7,0.2,413,COLAB,0.8151710155449997
20,PT,All,7,0.2,413,COLAB,0.7349963041731783
21,PT,All,7,0.2,413,COLAB,0.770811940064745
22,PT,All,7,0.2,413,COLAB,0.7734062586027812
23,PT,All,7,0.2,413,COLAB,0.7674445994315191
24,PT,All,7,0.2,413,COLAB,0.8003082028132016
25,PT,All,7,0.2,413,COLAB,0.7897008289606007
26,PT,All,7,0.2,413,COLAB,0.7564093536510291
27,PT,All,7,0.2,413,COLAB,0.731741325404201
28,PT,All,7,0.2,413,COLAB,0.7877768312313732
29,PT,All,7,0.2,413,COLAB,0.7480299992368372
30,PT,All,7,0.2,413,COLAB,0.7608157516806927
31,PT,All,7,0.2,413,COLAB,0.7747606252631495
32,PT,All,7,0.2,413,COLAB,0.7688470626101841
33,PT,All,7,0.2,413,COLAB,0.7563146857000237
34,PT,All,7,0.2,413,COLAB,0.7675622107345804
35,PT,All,7,0.2,413,COLAB,0.7944533168478354
36,PT,All,7,0.2,413,COLAB,0.7629959246193899
37,PT,All,7,0.2,413,COLAB,0.7439629550046364
38,PT,All,7,0.2,413,COLAB,0.7564940700416642
39,PT,All,7,0.2,413,COLAB,0.7870895934832749
40,PT,All,7,0.2,413,COLAB,0.7677389666210438
41,PT,All,7,0.2,413,COLAB,0.7834365697094899
42,PT,All,7,0.2,413,COLAB,0.7473074608479945
43,PT,All,7,0.2,413,COLAB,0.7980248810219588
44,PT,All,7,0.2,413,COLAB,0.759489573962751
45,PT,All,7,0.2,413,COLAB,0.81316449446886
46,PT,All,7,0.2,413,COLAB,0.7826861713149061
47,PT,All,7,0.2,413,COLAB,0.765186558263092
48,PT,All,7,0.2,413,COLAB,0.7778702582728007
49,PT,All,7,0.2,413,COLAB,0.78333865111815
50,PT,All,7,0.2,413,COLAB,0.732507925413744
1,PT,All,13,0.5,413,COLAB,0.2882620411776064
2,PT,All,13,0.5,413,COLAB,0.196602016941
3,PT,All,13,0.5,413,COLAB,0.19567887289885555
4,PT,All,13,0.5,413,COLAB,0.2213427914390354
5,PT,All,13,0.5,413,COLAB,0.27828029917796776
6,PT,All,13,0.5,413,COLAB,0.15989371849451184
7,PT,All,13,0.5,413,COLAB,0.14990916201569957
8,PT,All,13,0.5,413,COLAB,0.30481301586223297
9,PT,All,13,0.5,413,COLAB,0.16020504246896497
10,PT,All,13,0.5,413,COLAB,0.18383089561210178
11,PT,All,13,0.5,413,COLAB,0.1531877178881885
12,PT,All,13,0.5,413,COLAB,0.26428869273923117
13,PT,All,13,0.5,413,COLAB,0.2557581719128329
14,PT,All,13,0.5,413,COLAB,0.22652219109313795
15,PT,All,13,0.5,413,COLAB,0.1349194949453496
16,PT,All,13,0.5,413,COLAB,0.23832007379222878
17,PT,All,13,0.5,413,COLAB,0.13909562824441804
18,PT,All,13,0.5,413,COLAB,0.1486595396893384
19,PT,All,13,0.5,413,COLAB,0.2662975481162558
20,PT,All,13,0.5,413,COLAB,0.2557698760326831
21,PT,All,13,0.5,413,COLAB,0.12615104876940061
22,PT,All,13,0.5,413,COLAB,0.21785391497847284
23,PT,All,13,0.5,413,COLAB,0.24574957777774345
24,PT,All,13,0.5,413,COLAB,0.1610811879231111
25,PT,All,13,0.5,413,COLAB,0.2228782879987162
26,PT,All,13,0.5,413,COLAB,0.3402422540507966
27,PT,All,13,0.5,413,COLAB,0.18812996227265047
28,PT,All,13,0.5,413,COLAB,0.2855506635703553
29,PT,All,13,0.5,413,COLAB,0.23811111226860296
30,PT,All,13,0.5,413,COLAB,0.24005797732851866
31,PT,All,13,0.5,413,COLAB,0.3274083513869419
32,PT,All,13,0.5,413,COLAB,0.24740155473429337
33,PT,All,13,0.5,413,COLAB,0.17252301536947598
34,PT,All,13,0.5,413,COLAB,0.30481301586223297
35,PT,All,13,0.5,413,COLAB,0.19901820955918934
36,PT,All,13,0.5,413,COLAB,0.2104279665229384
37,PT,All,13,0.5,413,COLAB,0.20197116578922955
38,PT,All,13,0.5,413,COLAB,0.15313315401037447
39,PT,All,13,0.5,413,COLAB,0.19850831274080805
40,PT,All,13,0.5,413,COLAB,0.16539790153349476
41,PT,All,13,0.5,413,COLAB,0.2347262360384285
42,PT,All,13,0.5,413,COLAB,0.2348178798222199
43,PT,All,13,0.5,413,COLAB,0.25430301147320356
44,PT,All,13,0.5,413,COLAB,0.29249131487525004
45,PT,All,13,0.5,413,COLAB,0.12115681440787694
46,PT,All,13,0.5,413,COLAB,0.2699851839786499
47,PT,All,13,0.5,413,COLAB,0.25287577646343556
48,PT,All,13,0.5,413,COLAB,0.19244612780556672
49,PT,All,13,0.5,413,COLAB,0.1571842659265769
50,PT,All,13,0.5,413,COLAB,0.18368668529940776
1,PT,All,2,0.5,413,COLAB,0.724490777894442
2,PT,All,2,0.5,413,COLAB,0.7192423038875776
3,PT,All,2,0.5,413,COLAB,0.685985385827922
4,PT,All,2,0.5,413,COLAB,0.7347332941848399
5,PT,All,2,0.5,413,COLAB,0.7532105418830264
6,PT,All,2,0.5,413,COLAB,0.7309022427666495
7,PT,All,2,0.5,413,COLAB,0.7185008614106414
8,PT,All,2,0.5,413,COLAB,0.7629030610033254
9,PT,All,2,0.5,413,COLAB,0.7499540204672196
10,PT,All,2,0.5,413,COLAB,0.7287237520936855
11,PT,All,2,0.5,413,COLAB,0.7188304091678663
12,PT,All,2,0.5,413,COLAB,0.7207950786484847
13,PT,All,2,0.5,413,COLAB,0.736973122676881
14,PT,All,2,0.5,413,COLAB,0.6811287839387751
15,PT,All,2,0.5,413,COLAB,0.7123629590293983
16,PT,All,2,0.5,413,COLAB,0.7651830060758128
17,PT,All,2,0.5,413,COLAB,0.6817410118665246
18,PT,All,2,0.5,413,COLAB,0.736262332642589
19,PT,All,2,0.5,413,COLAB,0.7195930950089037
20,PT,All,2,0.5,413,COLAB,0.7275435215503303
21,PT,All,2,0.5,413,COLAB,0.7369166207657405
22,PT,All,2,0.5,413,COLAB,0.688450398908626
23,PT,All,2,0.5,413,COLAB,0.7169695415791966
24,PT,All,2,0.5,413,COLAB,0.7143410680423473
25,PT,All,2,0.5,413,COLAB,0.6805771288230886
26,PT,All,2,0.5,413,COLAB,0.7002338373667425
27,PT,All,2,0.5,413,COLAB,0.7207488622616013
28,PT,All,2,0.5,413,COLAB,0.7455185395391758
29,PT,All,2,0.5,413,COLAB,0.7070965399595825
30,PT,All,2,0.5,413,COLAB,0.7507272855798981
31,PT,All,2,0.5,413,COLAB,0.6798902662633167
32,PT,All,2,0.5,413,COLAB,0.7053732235442918
33,PT,All,2,0.5,413,COLAB,0.714417158983163
34,PT,All,2,0.5,413,COLAB,0.7629030610033254
35,PT,All,2,0.5,413,COLAB,0.7277262582793359
36,PT,All,2,0.5,413,COLAB,0.6835819611675716
37,PT,All,2,0.5,413,COLAB,0.6835947908270877
38,PT,All,2,0.5,413,COLAB,0.7474939697328894
39,PT,All,2,0.5,413,COLAB,0.7567609699500383
40,PT,All,2,0.5,413,COLAB,0.71890789234279
41,PT,All,2,0.5,413,COLAB,0.7539778003419337
42,PT,All,2,0.5,413,COLAB,0.7256952802596572
43,PT,All,2,0.5,413,COLAB,0.7516934186224677
44,PT,All,2,0.5,413,COLAB,0.702329384167599
45,PT,All,2,0.5,413,COLAB,0.7075532982932735
46,PT,All,2,0.5,413,COLAB,0.6905984088550674
47,PT,All,2,0.5,413,COLAB,0.6696145814105836
48,PT,All,2,0.5,413,COLAB,0.6931343519854362
49,PT,All,2,0.5,413,COLAB,0.6919174896514688
50,PT,All,2,0.5,413,COLAB,0.7134309348426491
1,PT,All,7,0.5,413,COLAB,0.5062001795576353
2,PT,All,7,0.5,413,COLAB,0.4388066716584519
3,PT,All,7,0.5,413,COLAB,0.4031820971625513
4,PT,All,7,0.5,413,COLAB,0.45316426659870007
5,PT,All,7,0.5,413,COLAB,0.43958103452085273
6,PT,All,7,0.5,413,COLAB,0.41286655905299974
7,PT,All,7,0.5,413,COLAB,0.3752384377749661
8,PT,All,7,0.5,413,COLAB,0.47307012316001823
9,PT,All,7,0.5,413,COLAB,0.47630259799751323
10,PT,All,7,0.5,413,COLAB,0.4793081242594405
11,PT,All,7,0.5,413,COLAB,0.460332322407877
12,PT,All,7,0.5,413,COLAB,0.47855533392196226
13,PT,All,7,0.5,413,COLAB,0.44913982542169406
14,PT,All,7,0.5,413,COLAB,0.4338458012235798
15,PT,All,7,0.5,413,COLAB,0.4481119804694535
16,PT,All,7,0.5,413,COLAB,0.3898398417083551
17,PT,All,7,0.5,413,COLAB,0.32714585442596505
18,PT,All,7,0.5,413,COLAB,0.41173512177588556
19,PT,All,7,0.5,413,COLAB,0.47726107015907976
20,PT,All,7,0.5,413,COLAB,0.44740992523791623
21,PT,All,7,0.5,413,COLAB,0.4368578203214191
22,PT,All,7,0.5,413,COLAB,0.4267123912184546
23,PT,All,7,0.5,413,COLAB,0.3717597208374875
24,PT,All,7,0.5,413,COLAB,0.4199969503618816
25,PT,All,7,0.5,413,COLAB,0.41352807935640085
26,PT,All,7,0.5,413,COLAB,0.4542961261791334
27,PT,All,7,0.5,413,COLAB,0.44749769191910393
28,PT,All,7,0.5,413,COLAB,0.4234443700708845
29,PT,All,7,0.5,413,COLAB,0.42292752651537335
30,PT,All,7,0.5,413,COLAB,0.4515649292723333
31,PT,All,7,0.5,413,COLAB,0.4206346825515867
32,PT,All,7,0.5,413,COLAB,0.4169277082270166
33,PT,All,7,0.5,413,COLAB,0.35923287775174756
34,PT,All,7,0.5,413,COLAB,0.47307012316001823
35,PT,All,7,0.5,413,COLAB,0.44454480952241554
36,PT,All,7,0.5,413,COLAB,0.43016697224593764
37,PT,All,7,0.5,413,COLAB,0.4567884751984487
38,PT,All,7,0.5,413,COLAB,0.4575198624976202
39,PT,All,7,0.5,413,COLAB,0.4025672665946535
40,PT,All,7,0.5,413,COLAB,0.3820482139667678
41,PT,All,7,0.5,413,COLAB,0.5079585599174373
42,PT,All,7,0.5,413,COLAB,0.420676745274381
43,PT,All,7,0.5,413,COLAB,0.4237080186478368
44,PT,All,7,0.5,413,COLAB,0.48274560816032147
45,PT,All,7,0.5,413,COLAB,0.36105452116556735
46,PT,All,7,0.5,413,COLAB,0.39076869802376213
47,PT,All,7,0.5,413,COLAB,0.44735342229533603
48,PT,All,7,0.5,413,COLAB,0.428176885160844
49,PT,All,7,0.5,413,COLAB,0.45853442881627987
50,PT,All,7,0.5,413,COLAB,0.37468501254150294
1,PT,All,13,0.8,413,COLAB,0.00604358353510896
2,PT,All,13,0.8,413,COLAB,0.006599403161101831
3,PT,All,13,0.8,413,COLAB,0.006257225748751172
4,PT,All,13,0.8,413,COLAB,0.005813886897221567
5,PT,All,13,0.8,413,COLAB,0.007432643068881565
6,PT,All,13,0.8,413,COLAB,0.004303836824743761
7,PT,All,13,0.8,413,COLAB,0.0035709930844670524
8,PT,All,13,0.8,413,COLAB,0.003907737970067111
9,PT,All,13,0.8,413,COLAB,0.007261625262461462
10,PT,All,13,0.8,413,COLAB,0.005103316262758292
11,PT,All,13,0.8,413,COLAB,0.009289279909781416
12,PT,All,13,0.8,413,COLAB,0.0023888442986212104
13,PT,All,13,0.8,413,COLAB,0.006803729236981713
14,PT,All,13,0.8,413,COLAB,0.005606667223788072
15,PT,All,13,0.8,413,COLAB,0.002876065680509493
16,PT,All,13,0.8,413,COLAB,0.009114395457757716
17,PT,All,13,0.8,413,COLAB,0.004694208611452638
18,PT,All,13,0.8,413,COLAB,0.004530042106741381
19,PT,All,13,0.8,413,COLAB,0.006500803803717952
20,PT,All,13,0.8,413,COLAB,0.007129724952503648
21,PT,All,13,0.8,413,COLAB,0.003947143623006548
22,PT,All,13,0.8,413,COLAB,0.004266316129231563
23,PT,All,13,0.8,413,COLAB,0.0047207941586428605
24,PT,All,13,0.8,413,COLAB,0.004825151190467632
25,PT,All,13,0.8,413,COLAB,0.005131677142879123
26,PT,All,13,0.8,413,COLAB,0.00580438087730165
27,PT,All,13,0.8,413,COLAB,0.004805861034323761
28,PT,All,13,0.8,413,COLAB,0.006915760654544305
29,PT,All,13,0.8,413,COLAB,0.004842615012106538
30,PT,All,13,0.8,413,COLAB,0.00691753946573788
31,PT,All,13,0.8,413,COLAB,0.007450912479136279
32,PT,All,13,0.8,413,COLAB,0.008505677747239457
33,PT,All,13,0.8,413,COLAB,0.004122549216957206
34,PT,All,13,0.8,413,COLAB,0.003907737970067111
35,PT,All,13,0.8,413,COLAB,0.005565976963854388
36,PT,All,13,0.8,413,COLAB,0.003079846701483007
37,PT,All,13,0.8,413,COLAB,0.004693138016726036
38,PT,All,13,0.8,413,COLAB,0.002318552243945364
39,PT,All,13,0.8,413,COLAB,0.0033979610250796702
40,PT,All,13,0.8,413,COLAB,0.006896020670950299
41,PT,All,13,0.8,413,COLAB,0.005023547880690741
42,PT,All,13,0.8,413,COLAB,0.00428917329643722
43,PT,All,13,0.8,413,COLAB,0.0081686262605499
44,PT,All,13,0.8,413,COLAB,0.004514616110521464
45,PT,All,13,0.8,413,COLAB,0.004938910935900084
46,PT,All,13,0.8,413,COLAB,0.008456073921388016
47,PT,All,13,0.8,413,COLAB,0.0034380772286445966
48,PT,All,13,0.8,413,COLAB,0.0028492192773772193
49,PT,All,13,0.8,413,COLAB,0.004896928774018904
50,PT,All,13,0.8,413,COLAB,0.005613306874935524
1,PT,All,2,0.8,413,COLAB,0.2580724740372369
2,PT,All,2,0.8,413,COLAB,0.2590620731955197
3,PT,All,2,0.8,413,COLAB,0.3080074567700186
4,PT,All,2,0.8,413,COLAB,0.23846116841963738
5,PT,All,2,0.8,413,COLAB,0.2617551633397405
6,PT,All,2,0.8,413,COLAB,0.28595720968602323
7,PT,All,2,0.8,413,COLAB,0.27046314472730876
8,PT,All,2,0.8,413,COLAB,0.24536056061773792
9,PT,All,2,0.8,413,COLAB,0.2896539641610551
10,PT,All,2,0.8,413,COLAB,0.30990427872042325
11,PT,All,2,0.8,413,COLAB,0.2604451568166059
12,PT,All,2,0.8,413,COLAB,0.28906610025826546
13,PT,All,2,0.8,413,COLAB,0.22475283670561155
14,PT,All,2,0.8,413,COLAB,0.26191505908127616
15,PT,All,2,0.8,413,COLAB,0.3323142840869067
16,PT,All,2,0.8,413,COLAB,0.25233135933564765
17,PT,All,2,0.8,413,COLAB,0.24413217819703564
18,PT,All,2,0.8,413,COLAB,0.2459275827368992
19,PT,All,2,0.8,413,COLAB,0.31266963696435845
20,PT,All,2,0.8,413,COLAB,0.269731475709122
21,PT,All,2,0.8,413,COLAB,0.25846052557627924
22,PT,All,2,0.8,413,COLAB,0.27298416776681245
23,PT,All,2,0.8,413,COLAB,0.2639053457661463
24,PT,All,2,0.8,413,COLAB,0.27811445926465034
25,PT,All,2,0.8,413,COLAB,0.2511294268653769
26,PT,All,2,0.8,413,COLAB,0.25250258613829873
27,PT,All,2,0.8,413,COLAB,0.25433541945072924
28,PT,All,2,0.8,413,COLAB,0.28828917142922494
29,PT,All,2,0.8,413,COLAB,0.27336146322935956
30,PT,All,2,0.8,413,COLAB,0.2713680387409201
31,PT,All,2,0.8,413,COLAB,0.24487763119399944
32,PT,All,2,0.8,413,COLAB,0.26559647102785566
33,PT,All,2,0.8,413,COLAB,0.22539115423957043
34,PT,All,2,0.8,413,COLAB,0.24536056061773792
35,PT,All,2,0.8,413,COLAB,0.3364890454889224
36,PT,All,2,0.8,413,COLAB,0.3065486249295027
37,PT,All,2,0.8,413,COLAB,0.2990298446554398
38,PT,All,2,0.8,413,COLAB,0.26848918396535487
39,PT,All,2,0.8,413,COLAB,0.2358462458616542
40,PT,All,2,0.8,413,COLAB,0.2579568918136039
41,PT,All,2,0.8,413,COLAB,0.3109449794133071
42,PT,All,2,0.8,413,COLAB,0.2823338335095318
43,PT,All,2,0.8,413,COLAB,0.2401673033103888
44,PT,All,2,0.8,413,COLAB,0.3242568623583145
45,PT,All,2,0.8,413,COLAB,0.3005889786324031
46,PT,All,2,0.8,413,COLAB,0.2659312261805232
47,PT,All,2,0.8,413,COLAB,0.2526700754999285
48,PT,All,2,0.8,413,COLAB,0.22829042410898348
49,PT,All,2,0.8,413,COLAB,0.28277239709443097
50,PT,All,2,0.8,413,COLAB,0.21049094519129308
1,PT,All,7,0.8,413,COLAB,0.02112512889024987
2,PT,All,7,0.8,413,COLAB,0.019174430127500565
3,PT,All,7,0.8,413,COLAB,0.017537842527988366
4,PT,All,7,0.8,413,COLAB,0.008576276759070153
5,PT,All,7,0.8,413,COLAB,0.012336088375778625
6,PT,All,7,0.8,413,COLAB,0.011858110235319035
7,PT,All,7,0.8,413,COLAB,0.013099309621246044
8,PT,All,7,0.8,413,COLAB,0.010517554479418885
9,PT,All,7,0.8,413,COLAB,0.009021558388517753
10,PT,All,7,0.8,413,COLAB,0.006175590416858967
11,PT,All,7,0.8,413,COLAB,0.01569905992078763
12,PT,All,7,0.8,413,COLAB,0.0071524287754831575
13,PT,All,7,0.8,413,COLAB,0.008248144771243806
14,PT,All,7,0.8,413,COLAB,0.017765925396949378
15,PT,All,7,0.8,413,COLAB,0.011101213578331796
16,PT,All,7,0.8,413,COLAB,0.0193403742195736
17,PT,All,7,0.8,413,COLAB,0.013624263179464979
18,PT,All,7,0.8,413,COLAB,0.006864996496388854
19,PT,All,7,0.8,413,COLAB,0.011634699768442643
20,PT,All,7,0.8,413,COLAB,0.010723572614609302
21,PT,All,7,0.8,413,COLAB,0.01878077674866022
22,PT,All,7,0.8,413,COLAB,0.020850511528477635
23,PT,All,7,0.8,413,COLAB,0.012836124119161555
24,PT,All,7,0.8,413,COLAB,0.007116491794457897
25,PT,All,7,0.8,413,COLAB,0.012732737747349086
26,PT,All,7,0.8,413,COLAB,0.024041217551595506
27,PT,All,7,0.8,413,COLAB,0.027326654898402733
28,PT,All,7,0.8,413,COLAB,0.0072856599421543015
29,PT,All,7,0.8,413,COLAB,0.01638628132239491
30,PT,All,7,0.8,413,COLAB,0.009789962171745761
31,PT,All,7,0.8,413,COLAB,0.017231348093438088
32,PT,All,7,0.8,413,COLAB,0.021226795803066995
33,PT,All,7,0.8,413,COLAB,0.009706124555991201
34,PT,All,7,0.8,413,COLAB,0.010517554479418885
35,PT,All,7,0.8,413,COLAB,0.009695108431989362
36,PT,All,7,0.8,413,COLAB,0.0063543194319603995
37,PT,All,7,0.8,413,COLAB,0.008233180735410888
38,PT,All,7,0.8,413,COLAB,0.014095201522107212
39,PT,All,7,0.8,413,COLAB,0.0096093303187253145
40,PT,All,7,0.8,413,COLAB,0.013054268476220295
41,PT,All,7,0.8,413,COLAB,0.011029702796126414
42,PT,All,7,0.8,413,COLAB,0.006761733918185776
43,PT,All,7,0.8,413,COLAB,0.015099930612276822
44,PT,All,7,0.8,413,COLAB,0.017290649389455817
45,PT,All,7,0.8,413,COLAB,0.016128389631294177
46,PT,All,7,0.8,413,COLAB,0.019375541491251026
47,PT,All,7,0.8,413,COLAB,0.01630331282654236
48,PT,All,7,0.8,413,COLAB,0.01323484432332792
49,PT,All,7,0.8,413,COLAB,0.014844565828580611
50,PT,All,7,0.8,413,COLAB,0.010547549145728403
1,PT,Bo,13,0.2,413,COLAB,0.7607298470079131
2,PT,Bo,13,0.2,413,COLAB,0.7969268930895055
3,PT,Bo,13,0.2,413,COLAB,0.7906740846163799
4,PT,Bo,13,0.2,413,COLAB,0.7917936445932225
5,PT,Bo,13,0.2,413,COLAB,0.7916646303988863
6,PT,Bo,13,0.2,413,COLAB,0.7988318498804079
7,PT,Bo,13,0.2,413,COLAB,0.7693954797280846
8,PT,Bo,13,0.2,413,COLAB,0.7819636329107914
9,PT,Bo,13,0.2,413,COLAB,0.7819251722853418
10,PT,Bo,13,0.2,413,COLAB,0.8263316118642637
11,PT,Bo,13,0.2,413,COLAB,0.7874130643619048
12,PT,Bo,13,0.2,413,COLAB,0.7708045774020594
13,PT,Bo,13,0.2,413,COLAB,0.8055194009922626
14,PT,Bo,13,0.2,413,COLAB,0.8160535519589935
15,PT,Bo,13,0.2,413,COLAB,0.7807800247479736
16,PT,Bo,13,0.2,413,COLAB,0.7837959676458244
17,PT,Bo,13,0.2,413,COLAB,0.7709599847471945
18,PT,Bo,13,0.2,413,COLAB,0.7815428064910995
19,PT,Bo,13,0.2,413,COLAB,0.7682348794719905
20,PT,Bo,13,0.2,413,COLAB,0.801316159001723
21,PT,Bo,13,0.2,413,COLAB,0.7820306159383634
22,PT,Bo,13,0.2,413,COLAB,0.7720752649702607
23,PT,Bo,13,0.2,413,COLAB,0.7588460624034136
24,PT,Bo,13,0.2,413,COLAB,0.7786351901639393
