replica,network,population,true_model,sigma,net_size,colab_cond,TAT50
43,Lattice,All,2,0.2,484,COLAB,0.9113168109883547
44,Lattice,All,2,0.2,484,COLAB,0.9178445229681979
45,Lattice,All,2,0.2,484,COLAB,0.9202981651376146
46,Lattice,All,2,0.2,484,COLAB,0.9340041432376442
47,Lattice,All,2,0.2,484,COLAB,0.9245734809937145
48,Lattice,All,2,0.2,484,COLAB,0.9227594339622641
49,Lattice,All,2,0.2,484,COLAB,0.9267431597528685
50,Lattice,All,2,0.2,484,COLAB,0.9389312977099237
1,Lattice,All,2,0.2,484,NOLAB,0.9294614147909968
2,Lattice,All,2,0.2,484,NOLAB,0.9465617232808616
3,Lattice,All,2,0.2,484,NOLAB,0.927445432497979
4,Lattice,All,2,0.2,484,NOLAB,0.956640625
5,Lattice,All,2,0.2,484,NOLAB,0.9328475777865302
6,Lattice,All,2,0.2,484,NOLAB,0.9437672040896579
7,Lattice,All,2,0.2,484,NOLAB,0.9361997226074896
8,Lattice,All,2,0.2,484,NOLAB,0.940979076194236
9,Lattice,All,2,0.2,484,NOLAB,0.9147808358817533
10,Lattice,All,2,0.2,484,NOLAB,0.924572775486152
11,Lattice,All,2,0.2,484,NOLAB,0.9281626208802053
12,Lattice,All,2,0.2,484,NOLAB,0.9368667186282151
13,Lattice,All,2,0.2,484,NOLAB,0.92833607907743
14,Lattice,All,2,0.2,484,NOLAB,0.9398280802292264
15,Lattice,All,2,0.2,484,NOLAB,0.9532242540904716
16,Lattice,All,2,0.2,484,NOLAB,0.9489225857940942
17,Lattice,All,2,0.2,484,NOLAB,0.9321824907521579
18,Lattice,All,2,0.2,484,NOLAB,0.9314792422410318
19,Lattice,All,2,0.2,484,NOLAB,0.9511814098808826
20,Lattice,All,2,0.2,484,NOLAB,0.9360115966038517
21,Lattice,All,2,0.2,484,NOLAB,0.9375743162901308
22,Lattice,All,2,0.2,484,NOLAB,0.9339640857308361
23,Lattice,All,2,0.2,484,NOLAB,0.9377259943752511
24,Lattice,All,2,0.2,484,NOLAB,0.9348846703408858
25,Lattice,All,2,0.2,484,NOLAB,0.9287434765154556
26,Lattice,All,2,0.2,484,NOLAB,0.9400726392251816
27,Lattice,All,2,0.2,484,NOLAB,0.9005288852725793
28,Lattice,All,2,0.2,484,NOLAB,0.9262691377921032
29,Lattice,All,2,0.2,484,NOLAB,0.9558011049723757
30,Lattice,All,2,0.2,484,NOLAB,0.9185364867596523
31,Lattice,All,2,0.2,484,NOLAB,0.9320388349514563
32,Lattice,All,2,0.2,484,NOLAB,0.9303433220877159
33,Lattice,All,2,0.2,484,NOLAB,0.9376128385155467
34,Lattice,All,2,0.2,484,NOLAB,0.940979076194236
35,Lattice,All,2,0.2,484,NOLAB,0.9364652317880795
36,Lattice,All,2,0.2,484,NOLAB,0.945537666467899
37,Lattice,All,2,0.2,484,NOLAB,0.9195859872611465
38,Lattice,All,2,0.2,484,NOLAB,0.9326713008937438
39,Lattice,All,2,0.2,484,NOLAB,0.9240580847723705
40,Lattice,All,2,0.2,484,NOLAB,0.9413333333333334
41,Lattice,All,2,0.2,484,NOLAB,0.935248966738831
42,Lattice,All,2,0.2,484,NOLAB,0.9513832384052074
43,Lattice,All,2,0.2,484,NOLAB,0.9479745830023828
44,Lattice,All,2,0.2,484,NOLAB,0.9354520331622582
45,Lattice,All,2,0.2,484,NOLAB,0.9331932773109244
46,Lattice,All,2,0.2,484,NOLAB,0.9394467014896498
47,Lattice,All,2,0.2,484,NOLAB,0.9408926417370326
48,Lattice,All,2,0.2,484,NOLAB,0.9404622013317665
49,Lattice,All,2,0.2,484,NOLAB,0.9410616705698673
50,Lattice,All,2,0.2,484,NOLAB,0.9323899371069182
1,Lattice,All,7,0.2,484,COLAB,0.8880471380471381
2,Lattice,All,7,0.2,484,COLAB,0.8820924439523942
3,Lattice,All,7,0.2,484,COLAB,0.8748132656109949
4,Lattice,All,7,0.2,484,COLAB,0.8646198830409356
5,Lattice,All,7,0.2,484,COLAB,0.8875912408759125
6,Lattice,All,7,0.2,484,COLAB,0.888986013986014
7,Lattice,All,7,0.2,484,COLAB,0.9127760693318423
8,Lattice,All,7,0.2,484,COLAB,0.8755490483162518
9,Lattice,All,7,0.2,484,COLAB,0.9024321266968326
10,Lattice,All,7,0.2,484,COLAB,0.867320449956735
11,Lattice,All,7,0.2,484,COLAB,0.9066778429728974
12,Lattice,All,7,0.2,484,COLAB,0.8722543352601156
13,Lattice,All,7,0.2,484,COLAB,0.8928267649560533
14,Lattice,All,7,0.2,484,COLAB,0.907823613086771
15,Lattice,All,7,0.2,484,COLAB,0.9170206740300199
16,Lattice,All,7,0.2,484,COLAB,0.9102787456445993
17,Lattice,All,7,0.2,484,COLAB,0.9380431735351836
18,Lattice,All,7,0.2,484,COLAB,0.910709074992705
19,Lattice,All,7,0.2,484,COLAB,0.9050124619219053
20,Lattice,All,7,0.2,484,COLAB,0.894901737396753
21,Lattice,All,7,0.2,484,COLAB,0.9063097514340345
22,Lattice,All,7,0.2,484,COLAB,0.9077532541029995
23,Lattice,All,7,0.2,484,COLAB,0.8854256854256854
24,Lattice,All,7,0.2,484,COLAB,0.9094984589520875
25,Lattice,All,7,0.2,484,COLAB,0.8803245436105477
26,Lattice,All,7,0.2,484,COLAB,0.8864803194523674
27,Lattice,All,7,0.2,484,COLAB,0.8976464148877942
28,Lattice,All,7,0.2,484,COLAB,0.91
29,Lattice,All,7,0.2,484,COLAB,0.9083947816222349
30,Lattice,All,7,0.2,484,COLAB,0.9031052328924669
31,Lattice,All,7,0.2,484,COLAB,0.9166221272047034
32,Lattice,All,7,0.2,484,COLAB,0.8906976744186047
33,Lattice,All,7,0.2,484,COLAB,0.8625846501128668
34,Lattice,All,7,0.2,484,COLAB,0.8755490483162518
35,Lattice,All,7,0.2,484,COLAB,0.9098336737671433
36,Lattice,All,7,0.2,484,COLAB,0.9130931961120641
37,Lattice,All,7,0.2,484,COLAB,0.8836597486115171
38,Lattice,All,7,0.2,484,COLAB,0.9096810612475303
39,Lattice,All,7,0.2,484,COLAB,0.8979178716020821
40,Lattice,All,7,0.2,484,COLAB,0.922665916760405
41,Lattice,All,7,0.2,484,COLAB,0.9114285714285715
42,Lattice,All,7,0.2,484,COLAB,0.9073473797947056
43,Lattice,All,7,0.2,484,COLAB,0.8780487804878049
44,Lattice,All,7,0.2,484,COLAB,0.9092198581560283
45,Lattice,All,7,0.2,484,COLAB,0.909016393442623
46,Lattice,All,7,0.2,484,COLAB,0.8582631426081905
47,Lattice,All,7,0.2,484,COLAB,0.8919612314709237
48,Lattice,All,7,0.2,484,COLAB,0.8859154929577465
49,Lattice,All,7,0.2,484,COLAB,0.8867659454903063
50,Lattice,All,7,0.2,484,COLAB,0.8558610709117221
1,Lattice,All,7,0.2,484,NOLAB,0.9290076335877863
2,Lattice,All,7,0.2,484,NOLAB,0.9274060494958754
3,Lattice,All,7,0.2,484,NOLAB,0.8885941644562334
4,Lattice,All,7,0.2,484,NOLAB,0.9225672093903824
5,Lattice,All,7,0.2,484,NOLAB,0.9078367503353133
6,Lattice,All,7,0.2,484,NOLAB,0.926679462571977
7,Lattice,All,7,0.2,484,NOLAB,0.9106741573033708
8,Lattice,All,7,0.2,484,NOLAB,0.9062740569668977
9,Lattice,All,7,0.2,484,NOLAB,0.9153996101364522
10,Lattice,All,7,0.2,484,NOLAB,0.9244707228685867
11,Lattice,All,7,0.2,484,NOLAB,0.913307240704501
12,Lattice,All,7,0.2,484,NOLAB,0.9342641070389761
13,Lattice,All,7,0.2,484,NOLAB,0.9324556382369776
14,Lattice,All,7,0.2,484,NOLAB,0.919939860928397
15,Lattice,All,7,0.2,484,NOLAB,0.9375114531794027
16,Lattice,All,7,0.2,484,NOLAB,0.9393019726858877
17,Lattice,All,7,0.2,484,NOLAB,0.8979072951300606
18,Lattice,All,7,0.2,484,NOLAB,0.8966101694915254
19,Lattice,All,7,0.2,484,NOLAB,0.9180358829084041
20,Lattice,All,7,0.2,484,NOLAB,0.9288276382858222
21,Lattice,All,7,0.2,484,NOLAB,0.9366412213740458
22,Lattice,All,7,0.2,484,NOLAB,0.9205157813702848
23,Lattice,All,7,0.2,484,NOLAB,0.9109536576024512
24,Lattice,All,7,0.2,484,NOLAB,0.9149265274555298
25,Lattice,All,7,0.2,484,NOLAB,0.9254118082546733
26,Lattice,All,7,0.2,484,NOLAB,0.9395961053011179
27,Lattice,All,7,0.2,484,NOLAB,0.9303877366997295
28,Lattice,All,7,0.2,484,NOLAB,0.92212080015537
29,Lattice,All,7,0.2,484,NOLAB,0.9100261878039656
30,Lattice,All,7,0.2,484,NOLAB,0.9114369501466275
31,Lattice,All,7,0.2,484,NOLAB,0.9037203215554309
32,Lattice,All,7,0.2,484,NOLAB,0.9392265193370166
33,Lattice,All,7,0.2,484,NOLAB,0.9369763205828779
34,Lattice,All,7,0.2,484,NOLAB,0.9062740569668977
35,Lattice,All,7,0.2,484,NOLAB,0.9119846596356663
36,Lattice,All,7,0.2,484,NOLAB,0.9036838066001535
37,Lattice,All,7,0.2,484,NOLAB,0.9191107790024285
38,Lattice,All,7,0.2,484,NOLAB,0.8973412112259971
39,Lattice,All,7,0.2,484,NOLAB,0.9518483412322275
40,Lattice,All,7,0.2,484,NOLAB,0.9076779026217229
41,Lattice,All,7,0.2,484,NOLAB,0.9250377643504532
42,Lattice,All,7,0.2,484,NOLAB,0.904119992405544
43,Lattice,All,7,0.2,484,NOLAB,0.9088414036463438
44,Lattice,All,7,0.2,484,NOLAB,0.9327556978715389
45,Lattice,All,7,0.2,484,NOLAB,0.9140279823269514
46,Lattice,All,7,0.2,484,NOLAB,0.935878149680331
47,Lattice,All,7,0.2,484,NOLAB,0.9261480787253983
48,Lattice,All,7,0.2,484,NOLAB,0.9169201520912548
49,Lattice,All,7,0.2,484,NOLAB,0.935243766282099
50,Lattice,All,7,0.2,484,NOLAB,0.9231936279157975
1,Lattice,All,13,0.5,413,COLAB,0
2,Lattice,All,13,0.5,413,COLAB,0
3,Lattice,All,13,0.5,413,COLAB,0
4,Lattice,All,13,0.5,413,COLAB,0
5,Lattice,All,13,0.5,413,COLAB,0
6,Lattice,All,13,0.5,413,COLAB,0
7,Lattice,All,13,0.5,413,COLAB,0
8,Lattice,All,13,0.5,413,COLAB,0
9,Lattice,All,13,0.5,413,COLAB,0
10,Lattice,All,13,0.5,413,COLAB,0
11,Lattice,All,13,0.5,413,COLAB,0
12,Lattice,All,13,0.5,413,COLAB,0
13,Lattice,All,13,0.5,413,COLAB,0
14,Lattice,All,13,0.5,413,COLAB,0
15,Lattice,All,13,0.5,413,COLAB,0
16,Lattice,All,13,0.5,413,COLAB,0
17,Lattice,All,13,0.5,413,COLAB,0
18,Lattice,All,13,0.5,413,COLAB,0
19,Lattice,All,13,0.5,413,COLAB,0
20,Lattice,All,13,0.5,413,COLAB,0
21,Lattice,All,13,0.5,413,COLAB,0
22,Lattice,All,13,0.5,413,COLAB,0
23,Lattice,All,13,0.5,413,COLAB,0
24,Lattice,All,13,0.5,413,COLAB,0
25,Lattice,All,13,0.5,413,COLAB,0
26,Lattice,All,13,0.5,413,COLAB,0
27,Lattice,All,13,0.5,413,COLAB,0
28,Lattice,All,13,0.5,413,COLAB,0
29,Lattice,All,13,0.5,413,COLAB,0
30,Lattice,All,13,0.5,413,COLAB,0
31,Lattice,All,13,0.5,413,COLAB,0
32,Lattice,All,13,0.5,413,COLAB,0
33,Lattice,All,13,0.5,413,COLAB,0
34,Lattice,All,13,0.5,413,COLAB,0
35,Lattice,All,13,0.5,413,COLAB,0
36,Lattice,All,13,0.5,413,COLAB,0
37,Lattice,All,13,0.5,413,COLAB,0
38,Lattice,All,13,0.5,413,COLAB,0
39,Lattice,All,13,0.5,413,COLAB,0
40,Lattice,All,13,0.5,413,COLAB,0
41,Lattice,All,13,0.5,413,COLAB,0
42,Lattice,All,13,0.5,413,COLAB,0
43,Lattice,All,13,0.5,413,COLAB,0
44,Lattice,All,13,0.5,413,COLAB,0
45,Lattice,All,13,0.5,413,COLAB,0
46,Lattice,All,13,0.5,413,COLAB,0
47,Lattice,All,13,0.5,413,COLAB,0
48,Lattice,All,13,0.5,413,COLAB,0
49,Lattice,All,13,0.5,413,COLAB,0
50,Lattice,All,13,0.5,413,COLAB,0
1,Lattice,All,13,0.5,413,NOLAB,0
2,Lattice,All,13,0.5,413,NOLAB,0
3,Lattice,All,13,0.5,413,NOLAB,0
4,Lattice,All,13,0.5,413,NOLAB,0
5,Lattice,All,13,0.5,413,NOLAB,0
6,Lattice,All,13,0.5,413,NOLAB,0
7,Lattice,All,13,0.5,413,NOLAB,0
8,Lattice,All,13,0.5,413,NOLAB,0
9,Lattice,All,13,0.5,413,NOLAB,0
10,Lattice,All,13,0.5,413,NOLAB,0
11,Lattice,All,13,0.5,413,NOLAB,0
12,Lattice,All,13,0.5,413,NOLAB,0
13,Lattice,All,13,0.5,413,NOLAB,0
14,Lattice,All,13,0.5,413,NOLAB,0
15,Lattice,All,13,0.5,413,NOLAB,0
16,Lattice,All,13,0.5,413,NOLAB,0
17,Lattice,All,13,0.5,413,NOLAB,0
18,Lattice,All,13,0.5,413,NOLAB,0
19,Lattice,All,13,0.5,413,NOLAB,0
20,Lattice,All,13,0.5,413,NOLAB,0
21,Lattice,All,13,0.5,413,NOLAB,0
22,Lattice,All,13,0.5,413,NOLAB,0
23,Lattice,All,13,0.5,413,NOLAB,0
24,Lattice,All,13,0.5,413,NOLAB,0
25,Lattice,All,13,0.5,413,NOLAB,0
26,Lattice,All,13,0.5,413,NOLAB,0
27,Lattice,All,13,0.5,413,NOLAB,0
28,Lattice,All,13,0.5,413,NOLAB,0
29,Lattice,All,13,0.5,413,NOLAB,0
30,Lattice,All,13,0.5,413,NOLAB,0
31,Lattice,All,13,0.5,413,NOLAB,0
32,Lattice,All,13,0.5,413,NOLAB,0
33,Lattice,All,13,0.5,413,NOLAB,0
34,Lattice,All,13,0.5,413,NOLAB,0
35,Lattice,All,13,0.5,413,NOLAB,0
36,Lattice,All,13,0.5,413,NOLAB,0
37,Lattice,All,13,0.5,413,NOLAB,0
38,Lattice,All,13,0.5,413,NOLAB,0
39,Lattice,All,13,0.5,413,NOLAB,0
40,Lattice,All,13,0.5,413,NOLAB,0
41,Lattice,All,13,0.5,413,NOLAB,0
42,Lattice,All,13,0.5,413,NOLAB,0
43,Lattice,All,13,0.5,413,NOLAB,0
44,Lattice,All,13,0.5,413,NOLAB,0
45,Lattice,All,13,0.5,413,NOLAB,0
46,Lattice,All,13,0.5,413,NOLAB,0
47,Lattice,All,13,0.5,413,NOLAB,0
48,Lattice,All,13,0.5,413,NOLAB,0
49,Lattice,All,13,0.5,413,NOLAB,0
50,Lattice,All,13,0.5,413,NOLAB,0
1,Lattice,All,2,0.5,413,COLAB,0.9072102220870094
2,Lattice,All,2,0.5,413,COLAB,0.9195092758827049
3,Lattice,All,2,0.5,413,COLAB,0.8810172570390554
4,Lattice,All,2,0.5,413,COLAB,0.8899941486249269
5,Lattice,All,2,0.5,413,COLAB,0.9159104658197217
6,Lattice,All,2,0.5,413,COLAB,0.9077321069272779
7,Lattice,All,2,0.5,413,COLAB,0.9012521343198634
8,Lattice,All,2,0.5,413,COLAB,0.8958268933539413
9,Lattice,All,2,0.5,413,COLAB,0.8938580799045915
10,Lattice,All,2,0.5,413,COLAB,0.9202380952380952
11,Lattice,All,2,0.5,413,COLAB,0.900280461202867
12,Lattice,All,2,0.5,413,COLAB,0.8878760255241568
13,Lattice,All,2,0.5,413,COLAB,0.8929845422116528
14,Lattice,All,2,0.5,413,COLAB,0.9396984924623115
15,Lattice,All,2,0.5,413,COLAB,0.8955659276546091
16,Lattice,All,2,0.5,413,COLAB,0.9158640226628895
17,Lattice,All,2,0.5,413,COLAB,0.9105152154263332
18,Lattice,All,2,0.5,413,COLAB,0.87409200968523
19,Lattice,All,2,0.5,413,COLAB,0.9062893081761006
20,Lattice,All,2,0.5,413,COLAB,0.9041342121030557
21,Lattice,All,2,0.5,413,COLAB,0.8799512492382694
22,Lattice,All,2,0.5,413,COLAB,0.8697087961573101
23,Lattice,All,2,0.5,413,COLAB,0.9094955489614244
24,Lattice,All,2,0.5,413,COLAB,0.9090368608799049
25,Lattice,All,2,0.5,413,COLAB,0.8899880095923262
26,Lattice,All,2,0.5,413,COLAB,0.8987417615338527
27,Lattice,All,2,0.5,413,COLAB,0.8836655757215115
28,Lattice,All,2,0.5,413,COLAB,0.9152886568030171
29,Lattice,All,2,0.5,413,COLAB,0.8910275392360083
30,Lattice,All,2,0.5,413,COLAB,0.9119170984455959
31,Lattice,All,2,0.5,413,COLAB,0.8538079953311934
32,Lattice,All,2,0.5,413,COLAB,0.9364942528735632
33,Lattice,All,2,0.5,413,COLAB,0.894216362001798
34,Lattice,All,2,0.5,413,COLAB,0.8958268933539413
35,Lattice,All,2,0.5,413,COLAB,0.9083700440528635
36,Lattice,All,2,0.5,413,COLAB,0.9072256913470116
37,Lattice,All,2,0.5,413,COLAB,0.903694730466384
38,Lattice,All,2,0.5,413,COLAB,0.8850299401197604
39,Lattice,All,2,0.5,413,COLAB,0.9075477417399211
40,Lattice,All,2,0.5,413,COLAB,0.8887526815813669
41,Lattice,All,2,0.5,413,COLAB,0.8886161399202209
42,Lattice,All,2,0.5,413,COLAB,0.9033787788974511
43,Lattice,All,2,0.5,413,COLAB,0.8960396039603961
44,Lattice,All,2,0.5,413,COLAB,0.9115853658536586
45,Lattice,All,2,0.5,413,COLAB,0.8755827505827506
46,Lattice,All,2,0.5,413,COLAB,0.912890967553347
47,Lattice,All,2,0.5,413,COLAB,0.9120942257971847
48,Lattice,All,2,0.5,413,COLAB,0.9220521541950113
49,Lattice,All,2,0.5,413,COLAB,0.8698188517040221
50,Lattice,All,2,0.5,413,COLAB,0.9120746763023185
1,Lattice,All,2,0.5,413,NOLAB,0.9315155358275206
2,Lattice,All,2,0.5,413,NOLAB,0.9016225097555967
3,Lattice,All,2,0.5,413,NOLAB,0.925531914893617
4,Lattice,All,2,0.5,413,NOLAB,0.9189506656225529
5,Lattice,All,2,0.5,413,NOLAB,0.9055247484082974
6,Lattice,All,2,0.5,413,NOLAB,0.9129610115911486
7,Lattice,All,2,0.5,413,NOLAB,0.9367165386170643
8,Lattice,All,2,0.5,413,NOLAB,0.9019880715705766
9,Lattice,All,2,0.5,413,NOLAB,0.9078512396694215
10,Lattice,All,2,0.5,413,NOLAB,0.9238761662425785
11,Lattice,All,2,0.5,413,NOLAB,0.917323630483121
12,Lattice,All,2,0.5,413,NOLAB,0.8962805526036132
13,Lattice,All,2,0.5,413,NOLAB,0.9066829665851671
14,Lattice,All,2,0.5,413,NOLAB,0.9221581548599671
15,Lattice,All,2,0.5,413,NOLAB,0.9153909805544063
16,Lattice,All,2,0.5,413,NOLAB,0.9058475828583492
17,Lattice,All,2,0.5,413,NOLAB,0.9225967540574282
18,Lattice,All,2,0.5,413,NOLAB,0.8935535216872265
19,Lattice,All,2,0.5,413,NOLAB,0.9335001042318115
20,Lattice,All,2,0.5,413,NOLAB,0.9338665626219275
21,Lattice,All,2,0.5,413,NOLAB,0.9250552541691782
22,Lattice,All,2,0.5,413,NOLAB,0.8984502446982056
23,Lattice,All,2,0.5,413,NOLAB,0.9265868992090853
24,Lattice,All,2,0.5,413,NOLAB,0.9056876938986557
25,Lattice,All,2,0.5,413,NOLAB,0.9293072106645123
26,Lattice,All,2,0.5,413,NOLAB,0.937560975609756
27,Lattice,All,2,0.5,413,NOLAB,0.9144385026737968
28,Lattice,All,2,0.5,413,NOLAB,0.9280159521435692
29,Lattice,All,2,0.5,413,NOLAB,0.9296811120196239
30,Lattice,All,2,0.5,413,NOLAB,0.9063456437461742
31,Lattice,All,2,0.5,413,NOLAB,0.9171145101281521
32,Lattice,All,2,0.5,413,NOLAB,0.9284302095689996
33,Lattice,All,2,0.5,413,NOLAB,0.9019061897622618
34,Lattice,All,2,0.5,413,NOLAB,0.9019880715705766
35,Lattice,All,2,0.5,413,NOLAB,0.9106214924132197
36,Lattice,All,2,0.5,413,NOLAB,0.9116988809766022
37,Lattice,All,2,0.5,413,NOLAB,0.9209470304975923
38,Lattice,All,2,0.5,413,NOLAB,0.9158283719975364
39,Lattice,All,2,0.5,413,NOLAB,0.9404193481419971
40,Lattice,All,2,0.5,413,NOLAB,0.9062435179423356
41,Lattice,All,2,0.5,413,NOLAB,0.9221370884241044
42,Lattice,All,2,0.5,413,NOLAB,0.9231846369273855
43,Lattice,All,2,0.5,413,NOLAB,0.9267651223953065
44,Lattice,All,2,0.5,413,NOLAB,0.9254313886606409
45,Lattice,All,2,0.5,413,NOLAB,0.9067472306143001
46,Lattice,All,2,0.5,413,NOLAB,0.9338351822503962
47,Lattice,All,2,0.5,413,NOLAB,0.9225636878285484
48,Lattice,All,2,0.5,413,NOLAB,0.9273384183059012
49,Lattice,All,2,0.5,413,NOLAB,0.917479674796748
50,Lattice,All,2,0.5,413,NOLAB,0.9293011851246424
1,Lattice,All,7,0.5,413,COLAB,0
2,Lattice,All,7,0.5,413,COLAB,0.12210694333599362
3,Lattice,All,7,0.5,413,COLAB,0.36356435643564355
4,Lattice,All,7,0.5,413,COLAB,0.17873028710068742
5,Lattice,All,7,0.5,413,COLAB,0.1453260015710919
6,Lattice,All,7,0.5,413,COLAB,0.25068439577630036
7,Lattice,All,7,0.5,413,COLAB,0.030078125
8,Lattice,All,7,0.5,413,COLAB,0.3093237294917967
9,Lattice,All,7,0.5,413,COLAB,0.24534284581847007
10,Lattice,All,7,0.5,413,COLAB,0.08638420403126286
11,Lattice,All,7,0.5,413,COLAB,0.05848670756646217
12,Lattice,All,7,0.5,413,COLAB,0.2514665623777865
13,Lattice,All,7,0.5,413,COLAB,0.1879032258064516
14,Lattice,All,7,0.5,413,COLAB,0.49859381277621534
15,Lattice,All,7,0.5,413,COLAB,0.05889190236342503
16,Lattice,All,7,0.5,413,COLAB,0.1088
17,Lattice,All,7,0.5,413,COLAB,0.36828059473884867
18,Lattice,All,7,0.5,413,COLAB,0.08935663224781573
19,Lattice,All,7,0.5,413,COLAB,0.16394112837285363
20,Lattice,All,7,0.5,413,COLAB,0.3991280221957986
21,Lattice,All,7,0.5,413,COLAB,0.03386372909016728
22,Lattice,All,7,0.5,413,COLAB,0.46398140975987606
23,Lattice,All,7,0.5,413,COLAB,0.06178489702517163
24,Lattice,All,7,0.5,413,COLAB,0.34285714285714286
25,Lattice,All,7,0.5,413,COLAB,0.24822974036191975
26,Lattice,All,7,0.5,413,COLAB,0.21284479209551255
27,Lattice,All,7,0.5,413,COLAB,0.21760193782801776
28,Lattice,All,7,0.5,413,COLAB,0.038814691151919864
29,Lattice,All,7,0.5,413,COLAB,0.1980440097799511
30,Lattice,All,7,0.5,413,COLAB,0.16014521984671237
31,Lattice,All,7,0.5,413,COLAB,0.07395626242544731
32,Lattice,All,7,0.5,413,COLAB,0.19221698113207547
33,Lattice,All,7,0.5,413,COLAB,0.1630695443645084
34,Lattice,All,7,0.5,413,COLAB,0.3093237294917967
35,Lattice,All,7,0.5,413,COLAB,0.11613406079501169
36,Lattice,All,7,0.5,413,COLAB,0.11219910240718074
37,Lattice,All,7,0.5,413,COLAB,0.02218570254724733
38,Lattice,All,7,0.5,413,COLAB,0.22607325718786925
39,Lattice,All,7,0.5,413,COLAB,0.15233608166470358
40,Lattice,All,7,0.5,413,COLAB,0.11757719714964371
41,Lattice,All,7,0.5,413,COLAB,0.013883217639853002
42,Lattice,All,7,0.5,413,COLAB,0.05995975855130785
43,Lattice,All,7,0.5,413,COLAB,0
44,Lattice,All,7,0.5,413,COLAB,0.24223358238301218
45,Lattice,All,7,0.5,413,COLAB,0.3672827369248919
46,Lattice,All,7,0.5,413,COLAB,0.019047619047619046
47,Lattice,All,7,0.5,413,COLAB,0.08139534883720931
48,Lattice,All,7,0.5,413,COLAB,0.039611964430072755
49,Lattice,All,7,0.5,413,COLAB,0.0853897375636506
50,Lattice,All,7,0.5,413,COLAB,0.11346938775510204
1,Lattice,All,7,0.5,413,NOLAB,0
2,Lattice,All,7,0.5,413,NOLAB,0
3,Lattice,All,7,0.5,413,NOLAB,0.018230723251643755
4,Lattice,All,7,0.5,413,NOLAB,0.009560800717060053
5,Lattice,All,7,0.5,413,NOLAB,0
6,Lattice,All,7,0.5,413,NOLAB,0
7,Lattice,All,7,0.5,413,NOLAB,0
8,Lattice,All,7,0.5,413,NOLAB,0.01764354066985646
9,Lattice,All,7,0.5,413,NOLAB,0
10,Lattice,All,7,0.5,413,NOLAB,0
11,Lattice,All,7,0.5,413,NOLAB,0.06342182890855456
12,Lattice,All,7,0.5,413,NOLAB,0
13,Lattice,All,7,0.5,413,NOLAB,0.10170006071645415
14,Lattice,All,7,0.5,413,NOLAB,0
15,Lattice,All,7,0.5,413,NOLAB,0
16,Lattice,All,7,0.5,413,NOLAB,0
17,Lattice,All,7,0.5,413,NOLAB,6.167129201356768e-4
18,Lattice,All,7,0.5,413,NOLAB,0
19,Lattice,All,7,0.5,413,NOLAB,0
20,Lattice,All,7,0.5,413,NOLAB,0
21,Lattice,All,7,0.5,413,NOLAB,0
22,Lattice,All,7,0.5,413,NOLAB,0
23,Lattice,All,7,0.5,413,NOLAB,0
24,Lattice,All,7,0.5,413,NOLAB,0
25,Lattice,All,7,0.5,413,NOLAB,0
26,Lattice,All,7,0.5,413,NOLAB,0
27,Lattice,All,7,0.5,413,NOLAB,0.07685352622061482
28,Lattice,All,7,0.5,413,NOLAB,0
29,Lattice,All,7,0.5,413,NOLAB,0
30,Lattice,All,7,0.5,413,NOLAB,0
31,Lattice,All,7,0.5,413,NOLAB,0
32,Lattice,All,7,0.5,413,NOLAB,0
33,Lattice,All,7,0.5,413,NOLAB,0
34,Lattice,All,7,0.5,413,NOLAB,0.01764354066985646
35,Lattice,All,7,0.5,413,NOLAB,0
36,Lattice,All,7,0.5,413,NOLAB,0
37,Lattice,All,7,0.5,413,NOLAB,0.0024532352039251764
38,Lattice,All,7,0.5,413,NOLAB,0
39,Lattice,All,7,0.5,413,NOLAB,0
40,Lattice,All,7,0.5,413,NOLAB,0
41,Lattice,All,7,0.5,413,NOLAB,0
42,Lattice,All,7,0.5,413,NOLAB,0
43,Lattice,All,7,0.5,413,NOLAB,0
44,Lattice,All,7,0.5,413,NOLAB,0
45,Lattice,All,7,0.5,413,NOLAB,0
46,Lattice,All,7,0.5,413,NOLAB,0
47,Lattice,All,7,0.5,413,NOLAB,0
48,Lattice,All,7,0.5,413,NOLAB,0
49,Lattice,All,7,0.5,413,NOLAB,0
50,Lattice,All,7,0.5,413,NOLAB,0
1,Lattice,All,13,0.5,484,COLAB,0
2,Lattice,All,13,0.5,484,COLAB,0
3,Lattice,All,13,0.5,484,COLAB,0
4,Lattice,All,13,0.5,484,COLAB,0
5,Lattice,All,13,0.5,484,COLAB,0
6,Lattice,All,13,0.5,484,COLAB,0
7,Lattice,All,13,0.5,484,COLAB,0
8,Lattice,All,13,0.5,484,COLAB,0
9,Lattice,All,13,0.5,484,COLAB,0
10,Lattice,All,13,0.5,484,COLAB,0
11,Lattice,All,13,0.5,484,COLAB,0
12,Lattice,All,13,0.5,484,COLAB,0
13,Lattice,All,13,0.5,484,COLAB,0
14,Lattice,All,13,0.5,484,COLAB,0
15,Lattice,All,13,0.5,484,COLAB,0
16,Lattice,All,13,0.5,484,COLAB,0
17,Lattice,All,13,0.5,484,COLAB,0
18,Lattice,All,13,0.5,484,COLAB,0
19,Lattice,All,13,0.5,484,COLAB,0
20,Lattice,All,13,0.5,484,COLAB,0
21,Lattice,All,13,0.5,484,COLAB,0
22,Lattice,All,13,0.5,484,COLAB,0
23,Lattice,All,13,0.5,484,COLAB,0
