replica,network,population,sigma,true_model,net_size,colab_cond,RR
32,Lattice,Mave,0.8,2,413,COLAB,0.4057207376740685
33,Lattice,Mave,0.8,2,413,COLAB,0.37988165680473374
34,Lattice,Mave,0.8,2,413,COLAB,0.3986461075592328
35,Lattice,Mave,0.8,2,413,COLAB,0.42919824491424013
36,Lattice,Mave,0.8,2,413,COLAB,0.3946800862688713
37,Lattice,Mave,0.8,2,413,COLAB,0.37073750991276766
38,Lattice,Mave,0.8,2,413,COLAB,0.3737151248164464
39,Lattice,Mave,0.8,2,413,COLAB,0.40197944423296533
40,Lattice,Mave,0.8,2,413,COLAB,0.4104111655978876
41,Lattice,Mave,0.8,2,413,COLAB,0.3675918979744936
42,Lattice,Mave,0.8,2,413,COLAB,0.39160045402951194
43,Lattice,Mave,0.8,2,413,COLAB,0.4009234320892651
44,Lattice,Mave,0.8,2,413,COLAB,0.3925686591276252
45,Lattice,Mave,0.8,2,413,COLAB,0.3919617986470354
46,Lattice,Mave,0.8,2,413,COLAB,0.38455935906773486
47,Lattice,Mave,0.8,2,413,COLAB,0.3963150289017341
48,Lattice,Mave,0.8,2,413,COLAB,0.38618346545866367
49,Lattice,Mave,0.8,2,413,COLAB,0.41732283464566927
50,Lattice,Mave,0.8,2,413,COLAB,0.3959057551178061
1,Lattice,Mave,0.8,2,413,NOLAB,0.3182745555231711
2,Lattice,Mave,0.8,2,413,NOLAB,0.3089405027044225
3,Lattice,Mave,0.8,2,413,NOLAB,0.32801472844430807
4,Lattice,Mave,0.8,2,413,NOLAB,0.3270826928988626
5,Lattice,Mave,0.8,2,413,NOLAB,0.33041848844472205
6,Lattice,Mave,0.8,2,413,NOLAB,0.3393765903307888
7,Lattice,Mave,0.8,2,413,NOLAB,0.3186025679307256
8,Lattice,Mave,0.8,2,413,NOLAB,0.3147640791476408
9,Lattice,Mave,0.8,2,413,NOLAB,0.31490384615384615
10,Lattice,Mave,0.8,2,413,NOLAB,0.34152259629966636
11,Lattice,Mave,0.8,2,413,NOLAB,0.31888822474596534
12,Lattice,Mave,0.8,2,413,NOLAB,0.32535595274159346
13,Lattice,Mave,0.8,2,413,NOLAB,0.33498913380937595
14,Lattice,Mave,0.8,2,413,NOLAB,0.32103540612912823
15,Lattice,Mave,0.8,2,413,NOLAB,0.3375565610859729
16,Lattice,Mave,0.8,2,413,NOLAB,0.32108074143889415
17,Lattice,Mave,0.8,2,413,NOLAB,0.3235383217206907
18,Lattice,Mave,0.8,2,413,NOLAB,0.3270942006750537
19,Lattice,Mave,0.8,2,413,NOLAB,0.31443914081145585
20,Lattice,Mave,0.8,2,413,NOLAB,0.3125
21,Lattice,Mave,0.8,2,413,NOLAB,0.324812030075188
22,Lattice,Mave,0.8,2,413,NOLAB,0.3228908188585608
23,Lattice,Mave,0.8,2,413,NOLAB,0.3315838221673356
24,Lattice,Mave,0.8,2,413,NOLAB,0.31067100206916937
25,Lattice,Mave,0.8,2,413,NOLAB,0.323238566131026
26,Lattice,Mave,0.8,2,413,NOLAB,0.30996647363608654
27,Lattice,Mave,0.8,2,413,NOLAB,0.32059853549824896
28,Lattice,Mave,0.8,2,413,NOLAB,0.33414116934262345
29,Lattice,Mave,0.8,2,413,NOLAB,0.31940207443563146
30,Lattice,Mave,0.8,2,413,NOLAB,0.32621299969484285
31,Lattice,Mave,0.8,2,413,NOLAB,0.33708891595615104
32,Lattice,Mave,0.8,2,413,NOLAB,0.325653798256538
33,Lattice,Mave,0.8,2,413,NOLAB,0.30862619808306707
34,Lattice,Mave,0.8,2,413,NOLAB,0.3147640791476408
35,Lattice,Mave,0.8,2,413,NOLAB,0.34684003628666465
36,Lattice,Mave,0.8,2,413,NOLAB,0.33578359306086447
37,Lattice,Mave,0.8,2,413,NOLAB,0.309074299634592
38,Lattice,Mave,0.8,2,413,NOLAB,0.31491200987959245
39,Lattice,Mave,0.8,2,413,NOLAB,0.3474651645419508
40,Lattice,Mave,0.8,2,413,NOLAB,0.3225901833234772
41,Lattice,Mave,0.8,2,413,NOLAB,0.32514001244555074
42,Lattice,Mave,0.8,2,413,NOLAB,0.31882280809319435
43,Lattice,Mave,0.8,2,413,NOLAB,0.32727272727272727
44,Lattice,Mave,0.8,2,413,NOLAB,0.32207552962849245
45,Lattice,Mave,0.8,2,413,NOLAB,0.33518176216882317
46,Lattice,Mave,0.8,2,413,NOLAB,0.312073568673984
47,Lattice,Mave,0.8,2,413,NOLAB,0.3227886977886978
48,Lattice,Mave,0.8,2,413,NOLAB,0.327047913446677
49,Lattice,Mave,0.8,2,413,NOLAB,0.319647201946472
50,Lattice,Mave,0.8,2,413,NOLAB,0.33000604960677554
1,Lattice,Mave,0.8,7,413,COLAB,0.3922590249348716
2,Lattice,Mave,0.8,7,413,COLAB,0.3892034730086825
3,Lattice,Mave,0.8,7,413,COLAB,0.40873634945397813
4,Lattice,Mave,0.8,7,413,COLAB,0.37433155080213903
5,Lattice,Mave,0.8,7,413,COLAB,0.40912518853695323
6,Lattice,Mave,0.8,7,413,COLAB,0.39831748354059987
7,Lattice,Mave,0.8,7,413,COLAB,0.37970669837495047
8,Lattice,Mave,0.8,7,413,COLAB,0.37293233082706767
9,Lattice,Mave,0.8,7,413,COLAB,0.38447111777944487
10,Lattice,Mave,0.8,7,413,COLAB,0.40463917525773196
11,Lattice,Mave,0.8,7,413,COLAB,0.39272593681116824
12,Lattice,Mave,0.8,7,413,COLAB,0.37030075187969924
13,Lattice,Mave,0.8,7,413,COLAB,0.37971239797901285
14,Lattice,Mave,0.8,7,413,COLAB,0.37353938937052394
15,Lattice,Mave,0.8,7,413,COLAB,0.3970429138117562
16,Lattice,Mave,0.8,7,413,COLAB,0.41309823677581864
17,Lattice,Mave,0.8,7,413,COLAB,0.41961756373937675
18,Lattice,Mave,0.8,7,413,COLAB,0.4066097289268474
19,Lattice,Mave,0.8,7,413,COLAB,0.3879546343371138
20,Lattice,Mave,0.8,7,413,COLAB,0.3940868263473054
21,Lattice,Mave,0.8,7,413,COLAB,0.395
22,Lattice,Mave,0.8,7,413,COLAB,0.3780308596620132
23,Lattice,Mave,0.8,7,413,COLAB,0.3922996878251821
24,Lattice,Mave,0.8,7,413,COLAB,0.3760652093367914
25,Lattice,Mave,0.8,7,413,COLAB,0.39728539985326483
26,Lattice,Mave,0.8,7,413,COLAB,0.39862280030604436
27,Lattice,Mave,0.8,7,413,COLAB,0.38552437223042835
28,Lattice,Mave,0.8,7,413,COLAB,0.38081288905162947
29,Lattice,Mave,0.8,7,413,COLAB,0.3945086705202312
30,Lattice,Mave,0.8,7,413,COLAB,0.3983859134262656
31,Lattice,Mave,0.8,7,413,COLAB,0.3808637379002234
32,Lattice,Mave,0.8,7,413,COLAB,0.40185251157819735
33,Lattice,Mave,0.8,7,413,COLAB,0.3896198830409357
34,Lattice,Mave,0.8,7,413,COLAB,0.37293233082706767
35,Lattice,Mave,0.8,7,413,COLAB,0.3854052071873854
36,Lattice,Mave,0.8,7,413,COLAB,0.3986166727338915
37,Lattice,Mave,0.8,7,413,COLAB,0.3896296296296296
38,Lattice,Mave,0.8,7,413,COLAB,0.3754774637127578
39,Lattice,Mave,0.8,7,413,COLAB,0.38639760837070253
40,Lattice,Mave,0.8,7,413,COLAB,0.392103205629398
41,Lattice,Mave,0.8,7,413,COLAB,0.4191881918819188
42,Lattice,Mave,0.8,7,413,COLAB,0.392209795603548
43,Lattice,Mave,0.8,7,413,COLAB,0.41445003594536306
44,Lattice,Mave,0.8,7,413,COLAB,0.39267015706806285
45,Lattice,Mave,0.8,7,413,COLAB,0.41429100333209923
46,Lattice,Mave,0.8,7,413,COLAB,0.3866565579984837
47,Lattice,Mave,0.8,7,413,COLAB,0.4209072978303747
48,Lattice,Mave,0.8,7,413,COLAB,0.3737796373779637
49,Lattice,Mave,0.8,7,413,COLAB,0.3970125786163522
50,Lattice,Mave,0.8,7,413,COLAB,0.4011811023622047
1,Lattice,Mave,0.8,7,413,NOLAB,0.3075523202911738
2,Lattice,Mave,0.8,7,413,NOLAB,0.31206948188080263
3,Lattice,Mave,0.8,7,413,NOLAB,0.32598039215686275
4,Lattice,Mave,0.8,7,413,NOLAB,0.32480195003046924
5,Lattice,Mave,0.8,7,413,NOLAB,0.31206531599637133
6,Lattice,Mave,0.8,7,413,NOLAB,0.3216283405842138
7,Lattice,Mave,0.8,7,413,NOLAB,0.3111646102919049
8,Lattice,Mave,0.8,7,413,NOLAB,0.3299588737741221
9,Lattice,Mave,0.8,7,413,NOLAB,0.30261593341260407
10,Lattice,Mave,0.8,7,413,NOLAB,0.3363982244768548
11,Lattice,Mave,0.8,7,413,NOLAB,0.33146067415730335
12,Lattice,Mave,0.8,7,413,NOLAB,0.30946814728229105
13,Lattice,Mave,0.8,7,413,NOLAB,0.3288943945493961
14,Lattice,Mave,0.8,7,413,NOLAB,0.3076435141135427
15,Lattice,Mave,0.8,7,413,NOLAB,0.3230293663060278
16,Lattice,Mave,0.8,7,413,NOLAB,0.32326283987915405
17,Lattice,Mave,0.8,7,413,NOLAB,0.326015037593985
18,Lattice,Mave,0.8,7,413,NOLAB,0.3359621451104101
19,Lattice,Mave,0.8,7,413,NOLAB,0.3244390539721043
20,Lattice,Mave,0.8,7,413,NOLAB,0.33253373313343326
21,Lattice,Mave,0.8,7,413,NOLAB,0.317239336492891
22,Lattice,Mave,0.8,7,413,NOLAB,0.31166056166056166
23,Lattice,Mave,0.8,7,413,NOLAB,0.3140643623361144
24,Lattice,Mave,0.8,7,413,NOLAB,0.3251956181533646
25,Lattice,Mave,0.8,7,413,NOLAB,0.3323371189479976
26,Lattice,Mave,0.8,7,413,NOLAB,0.32315757015109464
27,Lattice,Mave,0.8,7,413,NOLAB,0.30973451327433627
28,Lattice,Mave,0.8,7,413,NOLAB,0.34065281899109795
29,Lattice,Mave,0.8,7,413,NOLAB,0.3040337146297411
30,Lattice,Mave,0.8,7,413,NOLAB,0.32172002510985565
31,Lattice,Mave,0.8,7,413,NOLAB,0.33230102198823164
32,Lattice,Mave,0.8,7,413,NOLAB,0.3056979198070546
33,Lattice,Mave,0.8,7,413,NOLAB,0.31041792852816474
34,Lattice,Mave,0.8,7,413,NOLAB,0.3299588737741221
35,Lattice,Mave,0.8,7,413,NOLAB,0.3250511546331482
36,Lattice,Mave,0.8,7,413,NOLAB,0.29674418604651165
37,Lattice,Mave,0.8,7,413,NOLAB,0.3100983020554066
38,Lattice,Mave,0.8,7,413,NOLAB,0.3077382730803705
39,Lattice,Mave,0.8,7,413,NOLAB,0.3242472266244057
40,Lattice,Mave,0.8,7,413,NOLAB,0.3259685230024213
41,Lattice,Mave,0.8,7,413,NOLAB,0.3339506172839506
42,Lattice,Mave,0.8,7,413,NOLAB,0.3338456809099293
43,Lattice,Mave,0.8,7,413,NOLAB,0.3203242269588712
44,Lattice,Mave,0.8,7,413,NOLAB,0.309319435928878
45,Lattice,Mave,0.8,7,413,NOLAB,0.3225513905683192
46,Lattice,Mave,0.8,7,413,NOLAB,0.3036762434352796
47,Lattice,Mave,0.8,7,413,NOLAB,0.3205585264408794
48,Lattice,Mave,0.8,7,413,NOLAB,0.3240514075887393
49,Lattice,Mave,0.8,7,413,NOLAB,0.3333333333333333
50,Lattice,Mave,0.8,7,413,NOLAB,0.3285930408472012
1,Lattice,Mave,0.8,13,484,COLAB,0.36732533521524346
2,Lattice,Mave,0.8,13,484,COLAB,0.358695652173913
3,Lattice,Mave,0.8,13,484,COLAB,0.3911303767922641
4,Lattice,Mave,0.8,13,484,COLAB,0.367671975601491
5,Lattice,Mave,0.8,13,484,COLAB,0.365519545606415
6,Lattice,Mave,0.8,13,484,COLAB,0.3937924345295829
7,Lattice,Mave,0.8,13,484,COLAB,0.36829352717203184
8,Lattice,Mave,0.8,13,484,COLAB,0.3805737988247494
9,Lattice,Mave,0.8,13,484,COLAB,0.35614617940199333
10,Lattice,Mave,0.8,13,484,COLAB,0.35953565505804314
11,Lattice,Mave,0.8,13,484,COLAB,0.3685075608152531
12,Lattice,Mave,0.8,13,484,COLAB,0.36114958448753465
13,Lattice,Mave,0.8,13,484,COLAB,0.3475988239137537
14,Lattice,Mave,0.8,13,484,COLAB,0.36051364365971106
15,Lattice,Mave,0.8,13,484,COLAB,0.36875596563792556
16,Lattice,Mave,0.8,13,484,COLAB,0.36313236313236313
17,Lattice,Mave,0.8,13,484,COLAB,0.3512355848434926
18,Lattice,Mave,0.8,13,484,COLAB,0.37729658792650916
19,Lattice,Mave,0.8,13,484,COLAB,0.35820341499628805
20,Lattice,Mave,0.8,13,484,COLAB,0.38896103896103895
21,Lattice,Mave,0.8,13,484,COLAB,0.3816300129366106
22,Lattice,Mave,0.8,13,484,COLAB,0.35060449050086356
23,Lattice,Mave,0.8,13,484,COLAB,0.368814524741901
24,Lattice,Mave,0.8,13,484,COLAB,0.33708260105448157
25,Lattice,Mave,0.8,13,484,COLAB,0.4084124830393487
26,Lattice,Mave,0.8,13,484,COLAB,0.35778546712802767
27,Lattice,Mave,0.8,13,484,COLAB,0.357
28,Lattice,Mave,0.8,13,484,COLAB,0.36251252923488136
29,Lattice,Mave,0.8,13,484,COLAB,0.3600273785078713
30,Lattice,Mave,0.8,13,484,COLAB,0.3845897264843229
31,Lattice,Mave,0.8,13,484,COLAB,0.36779256226543844
32,Lattice,Mave,0.8,13,484,COLAB,0.36181985859206883
33,Lattice,Mave,0.8,13,484,COLAB,0.35500168406871
34,Lattice,Mave,0.8,13,484,COLAB,0.3805737988247494
35,Lattice,Mave,0.8,13,484,COLAB,0.3626072041166381
36,Lattice,Mave,0.8,13,484,COLAB,0.3897128431681919
37,Lattice,Mave,0.8,13,484,COLAB,0.36950642325895877
38,Lattice,Mave,0.8,13,484,COLAB,0.36949035812672176
39,Lattice,Mave,0.8,13,484,COLAB,0.37580263602568437
40,Lattice,Mave,0.8,13,484,COLAB,0.3629757785467128
41,Lattice,Mave,0.8,13,484,COLAB,0.3464882943143813
42,Lattice,Mave,0.8,13,484,COLAB,0.36849362288865906
43,Lattice,Mave,0.8,13,484,COLAB,0.369579945799458
44,Lattice,Mave,0.8,13,484,COLAB,0.3528596187175043
45,Lattice,Mave,0.8,13,484,COLAB,0.36553524804177545
46,Lattice,Mave,0.8,13,484,COLAB,0.38248374957235715
47,Lattice,Mave,0.8,13,484,COLAB,0.3486888731396173
48,Lattice,Mave,0.8,13,484,COLAB,0.38440677966101694
49,Lattice,Mave,0.8,13,484,COLAB,0.34236615994712494
50,Lattice,Mave,0.8,13,484,COLAB,0.3609643328929987
1,Lattice,Mave,0.8,13,484,NOLAB,0.2965407974650119
2,Lattice,Mave,0.8,13,484,NOLAB,0.32227868414014443
3,Lattice,Mave,0.8,13,484,NOLAB,0.3022428884026258
4,Lattice,Mave,0.8,13,484,NOLAB,0.3141331834785052
5,Lattice,Mave,0.8,13,484,NOLAB,0.3148198320238418
6,Lattice,Mave,0.8,13,484,NOLAB,0.3096153846153846
7,Lattice,Mave,0.8,13,484,NOLAB,0.31069285324604473
8,Lattice,Mave,0.8,13,484,NOLAB,0.31220592305563244
9,Lattice,Mave,0.8,13,484,NOLAB,0.30693595535477014
10,Lattice,Mave,0.8,13,484,NOLAB,0.30750137892995033
11,Lattice,Mave,0.8,13,484,NOLAB,0.3137466307277628
12,Lattice,Mave,0.8,13,484,NOLAB,0.29086406164006606
13,Lattice,Mave,0.8,13,484,NOLAB,0.3075263015915835
14,Lattice,Mave,0.8,13,484,NOLAB,0.302539168017288
15,Lattice,Mave,0.8,13,484,NOLAB,0.3248390557939914
16,Lattice,Mave,0.8,13,484,NOLAB,0.3146926932207861
17,Lattice,Mave,0.8,13,484,NOLAB,0.3131972789115646
18,Lattice,Mave,0.8,13,484,NOLAB,0.3147506001600427
19,Lattice,Mave,0.8,13,484,NOLAB,0.29896907216494845
20,Lattice,Mave,0.8,13,484,NOLAB,0.3075873362445415
21,Lattice,Mave,0.8,13,484,NOLAB,0.3105307976156685
22,Lattice,Mave,0.8,13,484,NOLAB,0.30212409167132476
23,Lattice,Mave,0.8,13,484,NOLAB,0.3149732620320856
24,Lattice,Mave,0.8,13,484,NOLAB,0.313195991091314
25,Lattice,Mave,0.8,13,484,NOLAB,0.2818458137607074
26,Lattice,Mave,0.8,13,484,NOLAB,0.31387478849407785
27,Lattice,Mave,0.8,13,484,NOLAB,0.3082894372054339
28,Lattice,Mave,0.8,13,484,NOLAB,0.3048847420417124
29,Lattice,Mave,0.8,13,484,NOLAB,0.2806635844438401
30,Lattice,Mave,0.8,13,484,NOLAB,0.3071877562175458
31,Lattice,Mave,0.8,13,484,NOLAB,0.3015741507870754
32,Lattice,Mave,0.8,13,484,NOLAB,0.29454447729105077
33,Lattice,Mave,0.8,13,484,NOLAB,0.312213534645457
34,Lattice,Mave,0.8,13,484,NOLAB,0.31220592305563244
35,Lattice,Mave,0.8,13,484,NOLAB,0.3142083897158322
36,Lattice,Mave,0.8,13,484,NOLAB,0.3219458868543318
37,Lattice,Mave,0.8,13,484,NOLAB,0.29642857142857143
38,Lattice,Mave,0.8,13,484,NOLAB,0.293305548319875
39,Lattice,Mave,0.8,13,484,NOLAB,0.3186542669584245
40,Lattice,Mave,0.8,13,484,NOLAB,0.2872707945787935
41,Lattice,Mave,0.8,13,484,NOLAB,0.31229418221734356
42,Lattice,Mave,0.8,13,484,NOLAB,0.29292929292929293
43,Lattice,Mave,0.8,13,484,NOLAB,0.3012699270467441
44,Lattice,Mave,0.8,13,484,NOLAB,0.30593732820230896
45,Lattice,Mave,0.8,13,484,NOLAB,0.3032171581769437
46,Lattice,Mave,0.8,13,484,NOLAB,0.29912721502248085
