replica,network,population,true_model,sigma,net_size,colab_cond,TAT,TAT50
42,Lattice,All,13,0.2,484,COLAB,0.8401562686547365,0.9392723381487427
43,Lattice,All,13,0.2,484,COLAB,0.8216387002081404,0.9249808624649145
44,Lattice,All,13,0.2,484,COLAB,0.8227716944946101,0.9236393176279447
45,Lattice,All,13,0.2,484,COLAB,0.8431941684949444,0.9342208300704777
46,Lattice,All,13,0.2,484,COLAB,0.8133782292815954,0.9185558354324097
47,Lattice,All,13,0.2,484,COLAB,0.7968646957302613,0.9069043576683644
48,Lattice,All,13,0.2,484,COLAB,0.8048660825340667,0.9005016722408027
49,Lattice,All,13,0.2,484,COLAB,0.7909205368864138,0.8962690785754663
50,Lattice,All,13,0.2,484,COLAB,0.8322859195858248,0.9119583104772353
1,Lattice,All,13,0.2,484,NOLAB,0.8344709398560006,0.9424982307147912
2,Lattice,All,13,0.2,484,NOLAB,0.8347349575067545,0.9225118068917264
3,Lattice,All,13,0.2,484,NOLAB,0.8218811772944448,0.9343939935645335
4,Lattice,All,13,0.2,484,NOLAB,0.8269613721193717,0.9347599164926931
5,Lattice,All,13,0.2,484,NOLAB,0.844915147309318,0.9382373351839001
6,Lattice,All,13,0.2,484,NOLAB,0.8379497365492842,0.9458267160755249
7,Lattice,All,13,0.2,484,NOLAB,0.8584977611227533,0.9617607070020394
8,Lattice,All,13,0.2,484,NOLAB,0.8374872857299077,0.9403661410186696
9,Lattice,All,13,0.2,484,NOLAB,0.8291203143186351,0.9301132342533617
10,Lattice,All,13,0.2,484,NOLAB,0.8151462286628058,0.9296073576229218
11,Lattice,All,13,0.2,484,NOLAB,0.8387466717087839,0.9419498036537477
12,Lattice,All,13,0.2,484,NOLAB,0.8398546745548303,0.9533486481710549
13,Lattice,All,13,0.2,484,NOLAB,0.8374158309223244,0.9506366649223792
14,Lattice,All,13,0.2,484,NOLAB,0.8288968245668558,0.9495633576902512
15,Lattice,All,13,0.2,484,NOLAB,0.8112505532885044,0.9328686720469552
16,Lattice,All,13,0.2,484,NOLAB,0.8228177484470869,0.929346826126955
17,Lattice,All,13,0.2,484,NOLAB,0.8188264402352984,0.9275786393562546
18,Lattice,All,13,0.2,484,NOLAB,0.8325964187327823,0.9533333333333334
19,Lattice,All,13,0.2,484,NOLAB,0.8242895948209957,0.9439971372338523
20,Lattice,All,13,0.2,484,NOLAB,0.8501025908661958,0.960553633217993
21,Lattice,All,13,0.2,484,NOLAB,0.8391645218315867,0.9538301919418987
22,Lattice,All,13,0.2,484,NOLAB,0.8327962120966242,0.9375223134594788
23,Lattice,All,13,0.2,484,NOLAB,0.8225206992140464,0.9307423098176459
24,Lattice,All,13,0.2,484,NOLAB,0.825930124205111,0.928314121037464
25,Lattice,All,13,0.2,484,NOLAB,0.8283761443306148,0.9433962264150944
26,Lattice,All,13,0.2,484,NOLAB,0.8160574759194233,0.946149703823371
27,Lattice,All,13,0.2,484,NOLAB,0.8421399228574116,0.9436012418075198
28,Lattice,All,13,0.2,484,NOLAB,0.8201810704939616,0.9470767030216342
29,Lattice,All,13,0.2,484,NOLAB,0.8269489827770655,0.9415108177484415
30,Lattice,All,13,0.2,484,NOLAB,0.8162230283753441,0.9393073902177793
31,Lattice,All,13,0.2,484,NOLAB,0.8354030491677215,0.9407562293082419
32,Lattice,All,13,0.2,484,NOLAB,0.839683076325432,0.9475172291924369
33,Lattice,All,13,0.2,484,NOLAB,0.8143035207260225,0.9206207634677132
34,Lattice,All,13,0.2,484,NOLAB,0.8374872857299077,0.9403661410186696
35,Lattice,All,13,0.2,484,NOLAB,0.852224203792989,0.9525187202178352
36,Lattice,All,13,0.2,484,NOLAB,0.8490737483036669,0.9518679409209383
37,Lattice,All,13,0.2,484,NOLAB,0.81024216281805606,0.9124440465532677
38,Lattice,All,13,0.2,484,NOLAB,0.8276455108289058,0.9329925141500821
39,Lattice,All,13,0.2,484,NOLAB,0.8329645777748855,0.9343832020997376
40,Lattice,All,13,0.2,484,NOLAB,0.8350206793031314,0.9304408923239066
41,Lattice,All,13,0.2,484,NOLAB,0.8250171313989799,0.9445371916156557
42,Lattice,All,13,0.2,484,NOLAB,0.8445492686889391,0.9582525982032764
43,Lattice,All,13,0.2,484,NOLAB,0.8501335420561938,0.95101901010447
44,Lattice,All,13,0.2,484,NOLAB,0.8524936581092672,0.9582130117207406
45,Lattice,All,13,0.2,484,NOLAB,0.8163148819787146,0.9305755395683454
46,Lattice,All,13,0.2,484,NOLAB,0.8418430429964278,0.943830242510699
47,Lattice,All,13,0.2,484,NOLAB,0.827489339220348,0.9333333333333333
48,Lattice,All,13,0.2,484,NOLAB,0.8538603285002736,0.9269069572506287
49,Lattice,All,13,0.2,484,NOLAB,0.8323484860552576,0.9384965831435079
50,Lattice,All,13,0.2,484,NOLAB,0.8387310836859947,0.9381590705987489
1,Lattice,All,2,0.2,484,COLAB,0.8128640513912446,0.8919941775836973
2,Lattice,All,2,0.2,484,COLAB,0.8109108336381063,0.9299079299079299
3,Lattice,All,2,0.2,484,COLAB,0.8368924383941628,0.9249515369703684
4,Lattice,All,2,0.2,484,COLAB,0.8230850850614824,0.9283880171184022
5,Lattice,All,2,0.2,484,COLAB,0.7820074830234778,0.8979652902453621
6,Lattice,All,2,0.2,484,COLAB,0.8098682607245187,0.8972230174634984
7,Lattice,All,2,0.2,484,COLAB,0.8193042552837687,0.9221040528887612
8,Lattice,All,2,0.2,484,COLAB,0.8017922381948913,0.9181483752299203
9,Lattice,All,2,0.2,484,COLAB,0.7952313653921292,0.9165170556552962
10,Lattice,All,2,0.2,484,COLAB,0.8068494494445398,0.9287833827893175
11,Lattice,All,2,0.2,484,COLAB,0.7940787845796011,0.894311377245509
12,Lattice,All,2,0.2,484,COLAB,0.8172570310144665,0.9195136074116966
13,Lattice,All,2,0.2,484,COLAB,0.7996320515299168,0.8963577139472905
14,Lattice,All,2,0.2,484,COLAB,0.8276152755104771,0.9281719163968207
15,Lattice,All,2,0.2,484,COLAB,0.8000946246267102,0.9207683073229291
16,Lattice,All,2,0.2,484,COLAB,0.810173193780833,0.9200113862795332
17,Lattice,All,2,0.2,484,COLAB,0.7999339973746442,0.900059488399762
18,Lattice,All,2,0.2,484,COLAB,0.822872621564482,0.9485465116279069
19,Lattice,All,2,0.2,484,COLAB,0.7712952129707602,0.9047189660354674
20,Lattice,All,2,0.2,484,COLAB,0.8240230739692657,0.9393311630659958
21,Lattice,All,2,0.2,484,COLAB,0.7999842926876419,0.9026315789473685
22,Lattice,All,2,0.2,484,COLAB,0.779787373156188,0.884493670886076
23,Lattice,All,2,0.2,484,COLAB,0.8158995943254259,0.9036535061873895
24,Lattice,All,2,0.2,484,COLAB,0.7950572863581103,0.8942050520059436
25,Lattice,All,2,0.2,484,COLAB,0.7930230688851378,0.8962569997052756
26,Lattice,All,2,0.2,484,COLAB,0.8277238124849555,0.9350728155339806
27,Lattice,All,2,0.2,484,COLAB,0.8087473076448654,0.9101607347876005
28,Lattice,All,2,0.2,484,COLAB,0.8308129011421781,0.9279673374161563
29,Lattice,All,2,0.2,484,COLAB,0.8018572825024438,0.9161290322580645
30,Lattice,All,2,0.2,484,COLAB,0.8309402341193863,0.9325513196480938
31,Lattice,All,2,0.2,484,COLAB,0.8299676556951091,0.9457540471456972
32,Lattice,All,2,0.2,484,COLAB,0.8135939344746163,0.9348214285714286
33,Lattice,All,2,0.2,484,COLAB,0.81186322095413,0.9159318048206937
34,Lattice,All,2,0.2,484,COLAB,0.8017922381948913,0.9181483752299203
35,Lattice,All,2,0.2,484,COLAB,0.8269981679999422,0.9248470725313137
36,Lattice,All,2,0.2,484,COLAB,0.8243453739760978,0.9432791728212703
37,Lattice,All,2,0.2,484,COLAB,0.8072758442332841,0.9174637879201968
38,Lattice,All,2,0.2,484,COLAB,0.8047526788427791,0.9317912218268091
39,Lattice,All,2,0.2,484,COLAB,0.7862385901536034,0.9111377964575202
40,Lattice,All,2,0.2,484,COLAB,0.8045867768595041,0.9047761194029851
41,Lattice,All,2,0.2,484,COLAB,0.8108854042143091,0.9248434237995825
42,Lattice,All,2,0.2,484,COLAB,0.8260262464807919,0.9340659340659341
43,Lattice,All,2,0.2,484,COLAB,0.8003277159334599,0.9113168109883547
44,Lattice,All,2,0.2,484,COLAB,0.8133986021473976,0.9178445229681979
45,Lattice,All,2,0.2,484,COLAB,0.8290265562210933,0.9202981651376146
46,Lattice,All,2,0.2,484,COLAB,0.8188660393925534,0.9340041432376442
47,Lattice,All,2,0.2,484,COLAB,0.8073045631411391,0.9245734809937145
48,Lattice,All,2,0.2,484,COLAB,0.8229907755730547,0.9227594339622641
49,Lattice,All,2,0.2,484,COLAB,0.8173235200435713,0.9267431597528685
50,Lattice,All,2,0.2,484,COLAB,0.8172518841325226,0.9389312977099237
1,Lattice,All,2,0.2,484,NOLAB,0.8095760476734607,0.9294614147909968
2,Lattice,All,2,0.2,484,NOLAB,0.8106298828459332,0.9465617232808616
3,Lattice,All,2,0.2,484,NOLAB,0.8201819584839354,0.927445432497979
4,Lattice,All,2,0.2,484,NOLAB,0.8490399825671487,0.956640625
5,Lattice,All,2,0.2,484,NOLAB,0.8290746991559766,0.9328475777865302
6,Lattice,All,2,0.2,484,NOLAB,0.8233487323815497,0.9437672040896579
7,Lattice,All,2,0.2,484,NOLAB,0.827079174765469,0.9361997226074896
8,Lattice,All,2,0.2,484,NOLAB,0.8273455674354716,0.940979076194236
9,Lattice,All,2,0.2,484,NOLAB,0.8003315052105711,0.9147808358817533
10,Lattice,All,2,0.2,484,NOLAB,0.8193567160326682,0.924572775486152
11,Lattice,All,2,0.2,484,NOLAB,0.8246868001833285,0.9281626208802053
12,Lattice,All,2,0.2,484,NOLAB,0.8352578699200608,0.9368667186282151
13,Lattice,All,2,0.2,484,NOLAB,0.8099428839843698,0.92833607907743
14,Lattice,All,2,0.2,484,NOLAB,0.8098678802312561,0.9398280802292264
15,Lattice,All,2,0.2,484,NOLAB,0.8387336043080202,0.9532242540904716
16,Lattice,All,2,0.2,484,NOLAB,0.8264351506796911,0.9489225857940942
17,Lattice,All,2,0.2,484,NOLAB,0.8163008291637369,0.9321824907521579
18,Lattice,All,2,0.2,484,NOLAB,0.8170559058763961,0.9314792422410318
19,Lattice,All,2,0.2,484,NOLAB,0.8429881173130893,0.9511814098808826
20,Lattice,All,2,0.2,484,NOLAB,0.8047967770477608,0.9360115966038517
21,Lattice,All,2,0.2,484,NOLAB,0.8194478565789776,0.9375743162901308
22,Lattice,All,2,0.2,484,NOLAB,0.8278697026612559,0.9339640857308361
23,Lattice,All,2,0.2,484,NOLAB,0.814444713765361,0.9377259943752511
24,Lattice,All,2,0.2,484,NOLAB,0.8210808749972587,0.9348846703408858
25,Lattice,All,2,0.2,484,NOLAB,0.8185015643091991,0.9287434765154556
26,Lattice,All,2,0.2,484,NOLAB,0.82105628706168,0.9400726392251816
27,Lattice,All,2,0.2,484,NOLAB,0.7852370233139891,0.9005288852725793
28,Lattice,All,2,0.2,484,NOLAB,0.8211952504312038,0.9262691377921032
29,Lattice,All,2,0.2,484,NOLAB,0.8387312712400607,0.9558011049723757
30,Lattice,All,2,0.2,484,NOLAB,0.8081799304027653,0.9185364867596523
31,Lattice,All,2,0.2,484,NOLAB,0.8015617532243267,0.9320388349514563
32,Lattice,All,2,0.2,484,NOLAB,0.8143115927173009,0.9303433220877159
33,Lattice,All,2,0.2,484,NOLAB,0.8194119548728831,0.9376128385155467
34,Lattice,All,2,0.2,484,NOLAB,0.8273455674354716,0.940979076194236
35,Lattice,All,2,0.2,484,NOLAB,0.7972854865634065,0.9364652317880795
36,Lattice,All,2,0.2,484,NOLAB,0.8190713444413233,0.945537666467899
37,Lattice,All,2,0.2,484,NOLAB,0.8068967304048008,0.9195859872611465
38,Lattice,All,2,0.2,484,NOLAB,0.817945866537543,0.9326713008937438
39,Lattice,All,2,0.2,484,NOLAB,0.8221117356669304,0.9240580847723705
40,Lattice,All,2,0.2,484,NOLAB,0.810794659885569,0.9413333333333334
41,Lattice,All,2,0.2,484,NOLAB,0.8262954191681536,0.935248966738831
42,Lattice,All,2,0.2,484,NOLAB,0.8182549475821908,0.9513832384052074
43,Lattice,All,2,0.2,484,NOLAB,0.8302388094972397,0.9479745830023828
44,Lattice,All,2,0.2,484,NOLAB,0.8201932833702564,0.9354520331622582
45,Lattice,All,2,0.2,484,NOLAB,0.8106565560108341,0.9331932773109244
46,Lattice,All,2,0.2,484,NOLAB,0.827833284568366,0.9394467014896498
47,Lattice,All,2,0.2,484,NOLAB,0.8278544298118813,0.9408926417370326
48,Lattice,All,2,0.2,484,NOLAB,0.8235992010695568,0.9404622013317665
49,Lattice,All,2,0.2,484,NOLAB,0.8321188250398385,0.9410616705698673
50,Lattice,All,2,0.2,484,NOLAB,0.8300648260044701,0.9323899371069182
1,Lattice,All,7,0.2,484,COLAB,0.7873883462726438,0.8880471380471381
2,Lattice,All,7,0.2,484,COLAB,0.7855608649207522,0.8820924439523942
3,Lattice,All,7,0.2,484,COLAB,0.7672357384311101,0.8748132656109949
4,Lattice,All,7,0.2,484,COLAB,0.7778732299067227,0.8646198830409356
5,Lattice,All,7,0.2,484,COLAB,0.7803245460577909,0.8875912408759125
6,Lattice,All,7,0.2,484,COLAB,0.773428018262729,0.888986013986014
7,Lattice,All,7,0.2,484,COLAB,0.7992725562997757,0.9127760693318423
8,Lattice,All,7,0.2,484,COLAB,0.7746996115823481,0.8755490483162518
9,Lattice,All,7,0.2,484,COLAB,0.7963754160278225,0.9024321266968326
10,Lattice,All,7,0.2,484,COLAB,0.7734060456678911,0.867320449956735
11,Lattice,All,7,0.2,484,COLAB,0.7951641693164211,0.9066778429728974
12,Lattice,All,7,0.2,484,COLAB,0.7720351836812688,0.8722543352601156
13,Lattice,All,7,0.2,484,COLAB,0.788272640574365,0.8928267649560533
14,Lattice,All,7,0.2,484,COLAB,0.7792871166076908,0.907823613086771
15,Lattice,All,7,0.2,484,COLAB,0.7974867232610339,0.9170206740300199
16,Lattice,All,7,0.2,484,COLAB,0.7981781706837139,0.9102787456445993
17,Lattice,All,7,0.2,484,COLAB,0.806822526048002,0.9380431735351836
18,Lattice,All,7,0.2,484,COLAB,0.7991822353840551,0.910709074992705
19,Lattice,All,7,0.2,484,COLAB,0.8075308229445839,0.9050124619219053
20,Lattice,All,7,0.2,484,COLAB,0.7876485002271492,0.894901737396753
21,Lattice,All,7,0.2,484,COLAB,0.7963219641474465,0.9063097514340345
22,Lattice,All,7,0.2,484,COLAB,0.8035377700449471,0.9077532541029995
23,Lattice,All,7,0.2,484,COLAB,0.7826637091099901,0.8854256854256854
24,Lattice,All,7,0.2,484,COLAB,0.7984364905325704,0.9094984589520875
25,Lattice,All,7,0.2,484,COLAB,0.7848826906083037,0.8803245436105477
26,Lattice,All,7,0.2,484,COLAB,0.768956876759086,0.8864803194523674
27,Lattice,All,7,0.2,484,COLAB,0.7879432479745959,0.8976464148877942
28,Lattice,All,7,0.2,484,COLAB,0.7950838252656435,0.91
29,Lattice,All,7,0.2,484,COLAB,0.8002289954669679,0.9083947816222349
30,Lattice,All,7,0.2,484,COLAB,0.7962345368051365,0.9031052328924669
31,Lattice,All,7,0.2,484,COLAB,0.8031116519649633,0.9166221272047034
32,Lattice,All,7,0.2,484,COLAB,0.7818824476263694,0.8906976744186047
33,Lattice,All,7,0.2,484,COLAB,0.7569702255470776,0.8625846501128668
34,Lattice,All,7,0.2,484,COLAB,0.7746996115823481,0.8755490483162518
35,Lattice,All,7,0.2,484,COLAB,0.7667827437437752,0.9098336737671433
36,Lattice,All,7,0.2,484,COLAB,0.7795239546564979,0.9130931961120641
37,Lattice,All,7,0.2,484,COLAB,0.7706847111061721,0.8836597486115171
38,Lattice,All,7,0.2,484,COLAB,0.7862873597805474,0.9096810612475303
39,Lattice,All,7,0.2,484,COLAB,0.7882571973481064,0.8979178716020821
40,Lattice,All,7,0.2,484,COLAB,0.7953813366304419,0.922665916760405
41,Lattice,All,7,0.2,484,COLAB,0.7790106257378985,0.9114285714285715
42,Lattice,All,7,0.2,484,COLAB,0.8134445977381,0.9073473797947056
43,Lattice,All,7,0.2,484,COLAB,0.787951770939767,0.8780487804878049
44,Lattice,All,7,0.2,484,COLAB,0.7722390246761621,0.9092198581560283
45,Lattice,All,7,0.2,484,COLAB,0.789690308449623,0.909016393442623
46,Lattice,All,7,0.2,484,COLAB,0.7600593370667038,0.8582631426081905
47,Lattice,All,7,0.2,484,COLAB,0.77451185955125,0.8919612314709237
48,Lattice,All,7,0.2,484,COLAB,0.7748387847747643,0.8859154929577465
49,Lattice,All,7,0.2,484,COLAB,0.7939637376085306,0.8867659454903063
50,Lattice,All,7,0.2,484,COLAB,0.7660858021073782,0.8558610709117221
1,Lattice,All,7,0.2,484,NOLAB,0.800477493533531,0.9290076335877863
2,Lattice,All,7,0.2,484,NOLAB,0.8143647120315731,0.9274060494958754
3,Lattice,All,7,0.2,484,NOLAB,0.7914839862332025,0.8885941644562334
4,Lattice,All,7,0.2,484,NOLAB,0.8044227080275753,0.9225672093903824
5,Lattice,All,7,0.2,484,NOLAB,0.7953773481826575,0.9078367503353133
6,Lattice,All,7,0.2,484,NOLAB,0.80379951142907,0.926679462571977
7,Lattice,All,7,0.2,484,NOLAB,0.8042289596681833,0.9106741573033708
8,Lattice,All,7,0.2,484,NOLAB,0.7901349735015492,0.9062740569668977
9,Lattice,All,7,0.2,484,NOLAB,0.7948504180561597,0.9153996101364522
10,Lattice,All,7,0.2,484,NOLAB,0.7860732846471407,0.9244707228685867
11,Lattice,All,7,0.2,484,NOLAB,0.7895485274376931,0.913307240704501
12,Lattice,All,7,0.2,484,NOLAB,0.8122350748481163,0.9342641070389761
13,Lattice,All,7,0.2,484,NOLAB,0.7951127552782338,0.9324556382369776
14,Lattice,All,7,0.2,484,NOLAB,0.7953757216455616,0.919939860928397
15,Lattice,All,7,0.2,484,NOLAB,0.8133154474425902,0.9375114531794027
16,Lattice,All,7,0.2,484,NOLAB,0.8277046834046076,0.9393019726858877
17,Lattice,All,7,0.2,484,NOLAB,0.7888476626586258,0.8979072951300606
18,Lattice,All,7,0.2,484,NOLAB,0.7931907674588722,0.8966101694915254
19,Lattice,All,7,0.2,484,NOLAB,0.8056165570201109,0.9180358829084041
20,Lattice,All,7,0.2,484,NOLAB,0.8031858045330509,0.9288276382858222
21,Lattice,All,7,0.2,484,NOLAB,0.8080393192858495,0.9366412213740458
22,Lattice,All,7,0.2,484,NOLAB,0.7994893560844643,0.9205157813702848
23,Lattice,All,7,0.2,484,NOLAB,0.7861803684981847,0.9109536576024512
24,Lattice,All,7,0.2,484,NOLAB,0.7990970131605019,0.9149265274555298
25,Lattice,All,7,0.2,484,NOLAB,0.7999217606380293,0.9254118082546733
26,Lattice,All,7,0.2,484,NOLAB,0.8324851802952318,0.9395961053011179
27,Lattice,All,7,0.2,484,NOLAB,0.8185372869609282,0.9303877366997295
28,Lattice,All,7,0.2,484,NOLAB,0.7933751879928543,0.92212080015537
29,Lattice,All,7,0.2,484,NOLAB,0.8015002334331994,0.9100261878039656
30,Lattice,All,7,0.2,484,NOLAB,0.7941328776972606,0.9114369501466275
31,Lattice,All,7,0.2,484,NOLAB,0.7963780980147676,0.9037203215554309
32,Lattice,All,7,0.2,484,NOLAB,0.8280645480419463,0.9392265193370166
33,Lattice,All,7,0.2,484,NOLAB,0.8137165244095199,0.9369763205828779
34,Lattice,All,7,0.2,484,NOLAB,0.7901349735015492,0.9062740569668977
35,Lattice,All,7,0.2,484,NOLAB,0.7975384895763176,0.9119846596356663
36,Lattice,All,7,0.2,484,NOLAB,0.7976395856986104,0.9036838066001535
37,Lattice,All,7,0.2,484,NOLAB,0.8013387102003511,0.9191107790024285
38,Lattice,All,7,0.2,484,NOLAB,0.8034462474211702,0.8973412112259971
39,Lattice,All,7,0.2,484,NOLAB,0.8185789824135365,0.9518483412322275
40,Lattice,All,7,0.2,484,NOLAB,0.7942260965115919,0.9076779026217229
41,Lattice,All,7,0.2,484,NOLAB,0.8007345322214177,0.9250377643504532
42,Lattice,All,7,0.2,484,NOLAB,0.795805239860852,0.904119992405544
43,Lattice,All,7,0.2,484,NOLAB,0.7712679089013498,0.9088414036463438
44,Lattice,All,7,0.2,484,NOLAB,0.8160888495911356,0.9327556978715389
45,Lattice,All,7,0.2,484,NOLAB,0.8126156294502124,0.9140279823269514
46,Lattice,All,7,0.2,484,NOLAB,0.8190423759631253,0.935878149680331
47,Lattice,All,7,0.2,484,NOLAB,0.8064922893413989,0.9261480787253983
48,Lattice,All,7,0.2,484,NOLAB,0.8036341639694561,0.9169201520912548
49,Lattice,All,7,0.2,484,NOLAB,0.8158296604096246,0.935243766282099
50,Lattice,All,7,0.2,484,NOLAB,0.7940435682793837,0.9231936279157975
1,Lattice,All,13,0.5,413,COLAB,0.17560158751401556,0
2,Lattice,All,13,0.5,413,COLAB,0.16191778781228441,0
3,Lattice,All,13,0.5,413,COLAB,0.17475191294374476,0
4,Lattice,All,13,0.5,413,COLAB,0.12161380036894051,0
5,Lattice,All,13,0.5,413,COLAB,0.15275531822898647,0
6,Lattice,All,13,0.5,413,COLAB,0.13406849690068395,0
7,Lattice,All,13,0.5,413,COLAB,0.1694753905447458,0
8,Lattice,All,13,0.5,413,COLAB,0.17774840615767376,0
9,Lattice,All,13,0.5,413,COLAB,0.0812968651312915,0
10,Lattice,All,13,0.5,413,COLAB,0.18053547476788542,0
11,Lattice,All,13,0.5,413,COLAB,0.13667378555430454,0
12,Lattice,All,13,0.5,413,COLAB,0.16591875168146353,0
13,Lattice,All,13,0.5,413,COLAB,0.18240446179210532,0
14,Lattice,All,13,0.5,413,COLAB,0.16164571325124377,0
15,Lattice,All,13,0.5,413,COLAB,0.13290346813572054,0
16,Lattice,All,13,0.5,413,COLAB,0.12817474627788367,0
17,Lattice,All,13,0.5,413,COLAB,0.25455702353866627,0
18,Lattice,All,13,0.5,413,COLAB,0.16598240014873114,0
19,Lattice,All,13,0.5,413,COLAB,0.19071886290632736,0
20,Lattice,All,13,0.5,413,COLAB,0.18482965889299519,0
21,Lattice,All,13,0.5,413,COLAB,0.16698777196316839,0
22,Lattice,All,13,0.5,413,COLAB,0.14482519537873706,0
23,Lattice,All,13,0.5,413,COLAB,0.1501166908359963,0
24,Lattice,All,13,0.5,413,COLAB,0.19253114855858863,0
25,Lattice,All,13,0.5,413,COLAB,0.17258089075806868,0
26,Lattice,All,13,0.5,413,COLAB,0.16790267821823066,0
27,Lattice,All,13,0.5,413,COLAB,0.1730532730205066,0
28,Lattice,All,13,0.5,413,COLAB,0.16903841524715746,0
29,Lattice,All,13,0.5,413,COLAB,0.1865967857088274,0
30,Lattice,All,13,0.5,413,COLAB,0.19661957262747126,0
31,Lattice,All,13,0.5,413,COLAB,0.1410147275735337,0
32,Lattice,All,13,0.5,413,COLAB,0.19660337879562767,0
33,Lattice,All,13,0.5,413,COLAB,0.16347079190796976,0
34,Lattice,All,13,0.5,413,COLAB,0.17774840615767376,0
35,Lattice,All,13,0.5,413,COLAB,0.1923720988465812,0
36,Lattice,All,13,0.5,413,COLAB,0.13857129908974375,0
37,Lattice,All,13,0.5,413,COLAB,0.13408458419955083,0
38,Lattice,All,13,0.5,413,COLAB,0.15128763670925818,0
39,Lattice,All,13,0.5,413,COLAB,0.1680406375056107,0
40,Lattice,All,13,0.5,413,COLAB,0.15615414748479728,0
41,Lattice,All,13,0.5,413,COLAB,0.176007706988535,0
42,Lattice,All,13,0.5,413,COLAB,0.18109879065153403,0
43,Lattice,All,13,0.5,413,COLAB,0.1545322916586012,0
44,Lattice,All,13,0.5,413,COLAB,0.1629541045702863,0
45,Lattice,All,13,0.5,413,COLAB,0.164097727775365,0
46,Lattice,All,13,0.5,413,COLAB,0.15493725411176332,0
47,Lattice,All,13,0.5,413,COLAB,0.16961676546714535,0
48,Lattice,All,13,0.5,413,COLAB,0.14659867045050207,0
49,Lattice,All,13,0.5,413,COLAB,0.1636416816761342,0
50,Lattice,All,13,0.5,413,COLAB,0.16330939310242606,0
1,Lattice,All,13,0.5,413,NOLAB,0.1319136350192251,0
2,Lattice,All,13,0.5,413,NOLAB,0.12418585225966156,0
3,Lattice,All,13,0.5,413,NOLAB,0.10420599317246142,0
4,Lattice,All,13,0.5,413,NOLAB,0.07724914956128293,0
5,Lattice,All,13,0.5,413,NOLAB,0.06382337668458452,0
6,Lattice,All,13,0.5,413,NOLAB,0.08111298067057907,0
7,Lattice,All,13,0.5,413,NOLAB,0.09500379275440708,0
8,Lattice,All,13,0.5,413,NOLAB,0.10314904306300438,0
9,Lattice,All,13,0.5,413,NOLAB,0.07557001788209511,0
10,Lattice,All,13,0.5,413,NOLAB,0.0832221425184699,0
11,Lattice,All,13,0.5,413,NOLAB,0.06707481118394719,0
12,Lattice,All,13,0.5,413,NOLAB,0.08173882531253224,0
13,Lattice,All,13,0.5,413,NOLAB,0.06976312854271842,0
14,Lattice,All,13,0.5,413,NOLAB,0.07639556867557797,0
15,Lattice,All,13,0.5,413,NOLAB,0.12295978294968267,0
16,Lattice,All,13,0.5,413,NOLAB,0.07683790151170326,0
17,Lattice,All,13,0.5,413,NOLAB,0.10527941622176111,0
18,Lattice,All,13,0.5,413,NOLAB,0.07844666526033048,0
19,Lattice,All,13,0.5,413,NOLAB,0.07900951049649285,0
