replica,network,population,sigma,net_size,colab_cond,true_model,TAT_C
23,TOM,Mave,0.5,484,COLAB,7,0.95
24,TOM,Mave,0.5,484,COLAB,7,0.98
25,TOM,Mave,0.5,484,COLAB,7,0.6
26,TOM,Mave,0.5,484,COLAB,7,0.73
27,TOM,Mave,0.5,484,COLAB,7,0.78
28,TOM,Mave,0.5,484,COLAB,7,0.87
29,TOM,Mave,0.5,484,COLAB,7,0.9
30,TOM,Mave,0.5,484,COLAB,7,0.9
31,TOM,Mave,0.5,484,COLAB,7,0.95
32,TOM,Mave,0.5,484,COLAB,7,0.89
33,TOM,Mave,0.5,484,COLAB,7,0.95
34,TOM,Mave,0.5,484,COLAB,7,0.81
35,TOM,Mave,0.5,484,COLAB,7,0.94
36,TOM,Mave,0.5,484,COLAB,7,0.71
37,TOM,Mave,0.5,484,COLAB,7,0.79
38,TOM,Mave,0.5,484,COLAB,7,0.81
39,TOM,Mave,0.5,484,COLAB,7,0.64
40,TOM,Mave,0.5,484,COLAB,7,0.92
41,TOM,Mave,0.5,484,COLAB,7,0.78
42,TOM,Mave,0.5,484,COLAB,7,0.63
43,TOM,Mave,0.5,484,COLAB,7,0.85
44,TOM,Mave,0.5,484,COLAB,7,0.78
45,TOM,Mave,0.5,484,COLAB,7,0.87
46,TOM,Mave,0.5,484,COLAB,7,0.9
47,TOM,Mave,0.5,484,COLAB,7,0.93
48,TOM,Mave,0.5,484,COLAB,7,0.88
49,TOM,Mave,0.5,484,COLAB,7,0.97
50,TOM,Mave,0.5,484,COLAB,7,1
1,TOM,Mave,0.8,484,COLAB,13,0
2,TOM,Mave,0.8,484,COLAB,13,0
3,TOM,Mave,0.8,484,COLAB,13,0
4,TOM,Mave,0.8,484,COLAB,13,0
5,TOM,Mave,0.8,484,COLAB,13,0
6,TOM,Mave,0.8,484,COLAB,13,0
7,TOM,Mave,0.8,484,COLAB,13,0
8,TOM,Mave,0.8,484,COLAB,13,0
9,TOM,Mave,0.8,484,COLAB,13,0
10,TOM,Mave,0.8,484,COLAB,13,0
11,TOM,Mave,0.8,484,COLAB,13,0
12,TOM,Mave,0.8,484,COLAB,13,0
13,TOM,Mave,0.8,484,COLAB,13,0
14,TOM,Mave,0.8,484,COLAB,13,0
15,TOM,Mave,0.8,484,COLAB,13,0
16,TOM,Mave,0.8,484,COLAB,13,0
17,TOM,Mave,0.8,484,COLAB,13,0
18,TOM,Mave,0.8,484,COLAB,13,0
19,TOM,Mave,0.8,484,COLAB,13,0
20,TOM,Mave,0.8,484,COLAB,13,0
21,TOM,Mave,0.8,484,COLAB,13,0
22,TOM,Mave,0.8,484,COLAB,13,0
23,TOM,Mave,0.8,484,COLAB,13,0
24,TOM,Mave,0.8,484,COLAB,13,0
25,TOM,Mave,0.8,484,COLAB,13,0
26,TOM,Mave,0.8,484,COLAB,13,0
27,TOM,Mave,0.8,484,COLAB,13,0
28,TOM,Mave,0.8,484,COLAB,13,0
29,TOM,Mave,0.8,484,COLAB,13,0
30,TOM,Mave,0.8,484,COLAB,13,0
31,TOM,Mave,0.8,484,COLAB,13,0
32,TOM,Mave,0.8,484,COLAB,13,0
33,TOM,Mave,0.8,484,COLAB,13,0
34,TOM,Mave,0.8,484,COLAB,13,0
35,TOM,Mave,0.8,484,COLAB,13,0
36,TOM,Mave,0.8,484,COLAB,13,0
37,TOM,Mave,0.8,484,COLAB,13,0
38,TOM,Mave,0.8,484,COLAB,13,0
39,TOM,Mave,0.8,484,COLAB,13,0
40,TOM,Mave,0.8,484,COLAB,13,0
41,TOM,Mave,0.8,484,COLAB,13,0
42,TOM,Mave,0.8,484,COLAB,13,0
43,TOM,Mave,0.8,484,COLAB,13,0
44,TOM,Mave,0.8,484,COLAB,13,0
45,TOM,Mave,0.8,484,COLAB,13,0
46,TOM,Mave,0.8,484,COLAB,13,0
47,TOM,Mave,0.8,484,COLAB,13,0
48,TOM,Mave,0.8,484,COLAB,13,0
49,TOM,Mave,0.8,484,COLAB,13,0
50,TOM,Mave,0.8,484,COLAB,13,0
1,TOM,Mave,0.8,484,COLAB,2,0.05
2,TOM,Mave,0.8,484,COLAB,2,0.34
3,TOM,Mave,0.8,484,COLAB,2,0.12
4,TOM,Mave,0.8,484,COLAB,2,0.4
5,TOM,Mave,0.8,484,COLAB,2,0.04
6,TOM,Mave,0.8,484,COLAB,2,0.09
7,TOM,Mave,0.8,484,COLAB,2,0.07
8,TOM,Mave,0.8,484,COLAB,2,0.13
9,TOM,Mave,0.8,484,COLAB,2,0
10,TOM,Mave,0.8,484,COLAB,2,0.07
11,TOM,Mave,0.8,484,COLAB,2,0.16
12,TOM,Mave,0.8,484,COLAB,2,0.03
13,TOM,Mave,0.8,484,COLAB,2,0.04
14,TOM,Mave,0.8,484,COLAB,2,0.09
15,TOM,Mave,0.8,484,COLAB,2,0
16,TOM,Mave,0.8,484,COLAB,2,0
17,TOM,Mave,0.8,484,COLAB,2,0
18,TOM,Mave,0.8,484,COLAB,2,0.1
19,TOM,Mave,0.8,484,COLAB,2,0
20,TOM,Mave,0.8,484,COLAB,2,0.06
21,TOM,Mave,0.8,484,COLAB,2,0.08
22,TOM,Mave,0.8,484,COLAB,2,0.1
23,TOM,Mave,0.8,484,COLAB,2,0.19
24,TOM,Mave,0.8,484,COLAB,2,0.06
25,TOM,Mave,0.8,484,COLAB,2,0.1
26,TOM,Mave,0.8,484,COLAB,2,0
27,TOM,Mave,0.8,484,COLAB,2,0.05
28,TOM,Mave,0.8,484,COLAB,2,0.11
29,TOM,Mave,0.8,484,COLAB,2,0.01
30,TOM,Mave,0.8,484,COLAB,2,0.03
31,TOM,Mave,0.8,484,COLAB,2,0.11
32,TOM,Mave,0.8,484,COLAB,2,0.01
33,TOM,Mave,0.8,484,COLAB,2,0.19
34,TOM,Mave,0.8,484,COLAB,2,0.13
35,TOM,Mave,0.8,484,COLAB,2,0
36,TOM,Mave,0.8,484,COLAB,2,0.01
37,TOM,Mave,0.8,484,COLAB,2,0.19
38,TOM,Mave,0.8,484,COLAB,2,0
39,TOM,Mave,0.8,484,COLAB,2,0.13
40,TOM,Mave,0.8,484,COLAB,2,0.27
41,TOM,Mave,0.8,484,COLAB,2,0.01
42,TOM,Mave,0.8,484,COLAB,2,0.15
43,TOM,Mave,0.8,484,COLAB,2,0.02
44,TOM,Mave,0.8,484,COLAB,2,0.09
45,TOM,Mave,0.8,484,COLAB,2,0.12
46,TOM,Mave,0.8,484,COLAB,2,0.08
47,TOM,Mave,0.8,484,COLAB,2,0.06
48,TOM,Mave,0.8,484,COLAB,2,0.04
49,TOM,Mave,0.8,484,COLAB,2,0.08
50,TOM,Mave,0.8,484,COLAB,2,0.1
1,TOM,Mave,0.8,484,COLAB,7,0
2,TOM,Mave,0.8,484,COLAB,7,0.02
3,TOM,Mave,0.8,484,COLAB,7,0
4,TOM,Mave,0.8,484,COLAB,7,0
5,TOM,Mave,0.8,484,COLAB,7,0
6,TOM,Mave,0.8,484,COLAB,7,0
7,TOM,Mave,0.8,484,COLAB,7,0.02
8,TOM,Mave,0.8,484,COLAB,7,0
9,TOM,Mave,0.8,484,COLAB,7,0
10,TOM,Mave,0.8,484,COLAB,7,0
11,TOM,Mave,0.8,484,COLAB,7,0
12,TOM,Mave,0.8,484,COLAB,7,0
13,TOM,Mave,0.8,484,COLAB,7,0.01
14,TOM,Mave,0.8,484,COLAB,7,0
15,TOM,Mave,0.8,484,COLAB,7,0
16,TOM,Mave,0.8,484,COLAB,7,0
17,TOM,Mave,0.8,484,COLAB,7,0
18,TOM,Mave,0.8,484,COLAB,7,0
19,TOM,Mave,0.8,484,COLAB,7,0.02
20,TOM,Mave,0.8,484,COLAB,7,0
21,TOM,Mave,0.8,484,COLAB,7,0
22,TOM,Mave,0.8,484,COLAB,7,0.02
23,TOM,Mave,0.8,484,COLAB,7,0
24,TOM,Mave,0.8,484,COLAB,7,0
25,TOM,Mave,0.8,484,COLAB,7,0
26,TOM,Mave,0.8,484,COLAB,7,0
27,TOM,Mave,0.8,484,COLAB,7,0.01
28,TOM,Mave,0.8,484,COLAB,7,0
29,TOM,Mave,0.8,484,COLAB,7,0
30,TOM,Mave,0.8,484,COLAB,7,0
31,TOM,Mave,0.8,484,COLAB,7,0
32,TOM,Mave,0.8,484,COLAB,7,0
33,TOM,Mave,0.8,484,COLAB,7,0.01
34,TOM,Mave,0.8,484,COLAB,7,0
35,TOM,Mave,0.8,484,COLAB,7,0.01
36,TOM,Mave,0.8,484,COLAB,7,0
37,TOM,Mave,0.8,484,COLAB,7,0.01
38,TOM,Mave,0.8,484,COLAB,7,0
39,TOM,Mave,0.8,484,COLAB,7,0
40,TOM,Mave,0.8,484,COLAB,7,0
41,TOM,Mave,0.8,484,COLAB,7,0
42,TOM,Mave,0.8,484,COLAB,7,0
43,TOM,Mave,0.8,484,COLAB,7,0
44,TOM,Mave,0.8,484,COLAB,7,0
45,TOM,Mave,0.8,484,COLAB,7,0
46,TOM,Mave,0.8,484,COLAB,7,0
47,TOM,Mave,0.8,484,COLAB,7,0
48,TOM,Mave,0.8,484,COLAB,7,0
49,TOM,Mave,0.8,484,COLAB,7,0
50,TOM,Mave,0.8,484,COLAB,7,0
1,TOM,Tess,0.2,484,COLAB,13,0.99
2,TOM,Tess,0.2,484,COLAB,13,0.95
3,TOM,Tess,0.2,484,COLAB,13,0.99
4,TOM,Tess,0.2,484,COLAB,13,0.98
5,TOM,Tess,0.2,484,COLAB,13,0.99
6,TOM,Tess,0.2,484,COLAB,13,0.93
7,TOM,Tess,0.2,484,COLAB,13,1
8,TOM,Tess,0.2,484,COLAB,13,0.96
9,TOM,Tess,0.2,484,COLAB,13,0.98
10,TOM,Tess,0.2,484,COLAB,13,0.94
11,TOM,Tess,0.2,484,COLAB,13,0.97
12,TOM,Tess,0.2,484,COLAB,13,0.97
13,TOM,Tess,0.2,484,COLAB,13,0.97
14,TOM,Tess,0.2,484,COLAB,13,1
15,TOM,Tess,0.2,484,COLAB,13,0.98
16,TOM,Tess,0.2,484,COLAB,13,0.95
17,TOM,Tess,0.2,484,COLAB,13,0.99
18,TOM,Tess,0.2,484,COLAB,13,0.98
19,TOM,Tess,0.2,484,COLAB,13,0.96
20,TOM,Tess,0.2,484,COLAB,13,0.99
21,TOM,Tess,0.2,484,COLAB,13,0.97
22,TOM,Tess,0.2,484,COLAB,13,0.96
23,TOM,Tess,0.2,484,COLAB,13,0.98
24,TOM,Tess,0.2,484,COLAB,13,0.99
25,TOM,Tess,0.2,484,COLAB,13,0.96
26,TOM,Tess,0.2,484,COLAB,13,0.98
27,TOM,Tess,0.2,484,COLAB,13,0.95
28,TOM,Tess,0.2,484,COLAB,13,0.98
29,TOM,Tess,0.2,484,COLAB,13,1
30,TOM,Tess,0.2,484,COLAB,13,0.97
31,TOM,Tess,0.2,484,COLAB,13,1
32,TOM,Tess,0.2,484,COLAB,13,0.99
33,TOM,Tess,0.2,484,COLAB,13,0.96
34,TOM,Tess,0.2,484,COLAB,13,0.96
35,TOM,Tess,0.2,484,COLAB,13,0.97
36,TOM,Tess,0.2,484,COLAB,13,0.99
37,TOM,Tess,0.2,484,COLAB,13,0.98
38,TOM,Tess,0.2,484,COLAB,13,0.99
39,TOM,Tess,0.2,484,COLAB,13,1
40,TOM,Tess,0.2,484,COLAB,13,0.95
41,TOM,Tess,0.2,484,COLAB,13,0.92
42,TOM,Tess,0.2,484,COLAB,13,0.94
43,TOM,Tess,0.2,484,COLAB,13,0.91
44,TOM,Tess,0.2,484,COLAB,13,0.95
45,TOM,Tess,0.2,484,COLAB,13,0.91
46,TOM,Tess,0.2,484,COLAB,13,0.97
47,TOM,Tess,0.2,484,COLAB,13,0.96
48,TOM,Tess,0.2,484,COLAB,13,0.97
49,TOM,Tess,0.2,484,COLAB,13,0.95
50,TOM,Tess,0.2,484,COLAB,13,1
1,TOM,Tess,0.2,484,COLAB,2,0.98
2,TOM,Tess,0.2,484,COLAB,2,0.99
3,TOM,Tess,0.2,484,COLAB,2,1
4,TOM,Tess,0.2,484,COLAB,2,0.99
5,TOM,Tess,0.2,484,COLAB,2,0.99
6,TOM,Tess,0.2,484,COLAB,2,0.99
7,TOM,Tess,0.2,484,COLAB,2,1
8,TOM,Tess,0.2,484,COLAB,2,0.99
9,TOM,Tess,0.2,484,COLAB,2,1
10,TOM,Tess,0.2,484,COLAB,2,0.97
11,TOM,Tess,0.2,484,COLAB,2,0.99
12,TOM,Tess,0.2,484,COLAB,2,1
13,TOM,Tess,0.2,484,COLAB,2,0.99
14,TOM,Tess,0.2,484,COLAB,2,1
15,TOM,Tess,0.2,484,COLAB,2,1
16,TOM,Tess,0.2,484,COLAB,2,1
17,TOM,Tess,0.2,484,COLAB,2,0.98
18,TOM,Tess,0.2,484,COLAB,2,0.99
19,TOM,Tess,0.2,484,COLAB,2,0.97
20,TOM,Tess,0.2,484,COLAB,2,1
21,TOM,Tess,0.2,484,COLAB,2,1
22,TOM,Tess,0.2,484,COLAB,2,1
23,TOM,Tess,0.2,484,COLAB,2,0.99
24,TOM,Tess,0.2,484,COLAB,2,0.99
25,TOM,Tess,0.2,484,COLAB,2,0.95
26,TOM,Tess,0.2,484,COLAB,2,0.95
27,TOM,Tess,0.2,484,COLAB,2,0.99
28,TOM,Tess,0.2,484,COLAB,2,0.99
29,TOM,Tess,0.2,484,COLAB,2,0.99
30,TOM,Tess,0.2,484,COLAB,2,0.98
31,TOM,Tess,0.2,484,COLAB,2,0.97
32,TOM,Tess,0.2,484,COLAB,2,1
33,TOM,Tess,0.2,484,COLAB,2,1
34,TOM,Tess,0.2,484,COLAB,2,0.99
35,TOM,Tess,0.2,484,COLAB,2,0.98
36,TOM,Tess,0.2,484,COLAB,2,0.98
37,TOM,Tess,0.2,484,COLAB,2,0.99
38,TOM,Tess,0.2,484,COLAB,2,1
39,TOM,Tess,0.2,484,COLAB,2,0.98
40,TOM,Tess,0.2,484,COLAB,2,0.99
41,TOM,Tess,0.2,484,COLAB,2,0.99
42,TOM,Tess,0.2,484,COLAB,2,1
43,TOM,Tess,0.2,484,COLAB,2,0.99
44,TOM,Tess,0.2,484,COLAB,2,1
45,TOM,Tess,0.2,484,COLAB,2,0.99
46,TOM,Tess,0.2,484,COLAB,2,0.99
47,TOM,Tess,0.2,484,COLAB,2,0.99
48,TOM,Tess,0.2,484,COLAB,2,0.99
49,TOM,Tess,0.2,484,COLAB,2,0.99
50,TOM,Tess,0.2,484,COLAB,2,0.99
1,TOM,Tess,0.2,484,COLAB,7,0.99
2,TOM,Tess,0.2,484,COLAB,7,0.98
3,TOM,Tess,0.2,484,COLAB,7,0.98
4,TOM,Tess,0.2,484,COLAB,7,0.99
5,TOM,Tess,0.2,484,COLAB,7,0.96
6,TOM,Tess,0.2,484,COLAB,7,0.99
7,TOM,Tess,0.2,484,COLAB,7,0.95
8,TOM,Tess,0.2,484,COLAB,7,1
9,TOM,Tess,0.2,484,COLAB,7,0.98
10,TOM,Tess,0.2,484,COLAB,7,0.98
11,TOM,Tess,0.2,484,COLAB,7,0.98
12,TOM,Tess,0.2,484,COLAB,7,0.99
13,TOM,Tess,0.2,484,COLAB,7,1
14,TOM,Tess,0.2,484,COLAB,7,0.99
15,TOM,Tess,0.2,484,COLAB,7,0.98
16,TOM,Tess,0.2,484,COLAB,7,0.95
17,TOM,Tess,0.2,484,COLAB,7,0.99
18,TOM,Tess,0.2,484,COLAB,7,0.98
19,TOM,Tess,0.2,484,COLAB,7,0.99
20,TOM,Tess,0.2,484,COLAB,7,0.98
21,TOM,Tess,0.2,484,COLAB,7,0.95
22,TOM,Tess,0.2,484,COLAB,7,0.98
23,TOM,Tess,0.2,484,COLAB,7,0.99
24,TOM,Tess,0.2,484,COLAB,7,0.97
25,TOM,Tess,0.2,484,COLAB,7,0.98
26,TOM,Tess,0.2,484,COLAB,7,0.98
27,TOM,Tess,0.2,484,COLAB,7,0.97
28,TOM,Tess,0.2,484,COLAB,7,0.94
29,TOM,Tess,0.2,484,COLAB,7,0.99
30,TOM,Tess,0.2,484,COLAB,7,0.99
31,TOM,Tess,0.2,484,COLAB,7,0.92
32,TOM,Tess,0.2,484,COLAB,7,1
33,TOM,Tess,0.2,484,COLAB,7,1
34,TOM,Tess,0.2,484,COLAB,7,1
35,TOM,Tess,0.2,484,COLAB,7,0.94
36,TOM,Tess,0.2,484,COLAB,7,0.98
37,TOM,Tess,0.2,484,COLAB,7,0.95
38,TOM,Tess,0.2,484,COLAB,7,0.97
39,TOM,Tess,0.2,484,COLAB,7,0.95
40,TOM,Tess,0.2,484,COLAB,7,0.99
41,TOM,Tess,0.2,484,COLAB,7,0.98
42,TOM,Tess,0.2,484,COLAB,7,0.98
43,TOM,Tess,0.2,484,COLAB,7,1
44,TOM,Tess,0.2,484,COLAB,7,0.92
45,TOM,Tess,0.2,484,COLAB,7,0.98
46,TOM,Tess,0.2,484,COLAB,7,0.99
47,TOM,Tess,0.2,484,COLAB,7,0.99
48,TOM,Tess,0.2,484,COLAB,7,1
49,TOM,Tess,0.2,484,COLAB,7,0.98
50,TOM,Tess,0.2,484,COLAB,7,1
1,TOM,Tess,0.5,484,COLAB,13,0
2,TOM,Tess,0.5,484,COLAB,13,0.57
3,TOM,Tess,0.5,484,COLAB,13,0.67
4,TOM,Tess,0.5,484,COLAB,13,0
5,TOM,Tess,0.5,484,COLAB,13,0
6,TOM,Tess,0.5,484,COLAB,13,0.8
7,TOM,Tess,0.5,484,COLAB,13,0
8,TOM,Tess,0.5,484,COLAB,13,0.49
9,TOM,Tess,0.5,484,COLAB,13,0.11
10,TOM,Tess,0.5,484,COLAB,13,0
11,TOM,Tess,0.5,484,COLAB,13,0
12,TOM,Tess,0.5,484,COLAB,13,0
13,TOM,Tess,0.5,484,COLAB,13,0
14,TOM,Tess,0.5,484,COLAB,13,0
15,TOM,Tess,0.5,484,COLAB,13,0.35
16,TOM,Tess,0.5,484,COLAB,13,0.19
17,TOM,Tess,0.5,484,COLAB,13,0
18,TOM,Tess,0.5,484,COLAB,13,0.01
19,TOM,Tess,0.5,484,COLAB,13,0
20,TOM,Tess,0.5,484,COLAB,13,0.02
21,TOM,Tess,0.5,484,COLAB,13,0
22,TOM,Tess,0.5,484,COLAB,13,0
23,TOM,Tess,0.5,484,COLAB,13,0
24,TOM,Tess,0.5,484,COLAB,13,0
25,TOM,Tess,0.5,484,COLAB,13,0.52
26,TOM,Tess,0.5,484,COLAB,13,0
27,TOM,Tess,0.5,484,COLAB,13,0
28,TOM,Tess,0.5,484,COLAB,13,0.61
29,TOM,Tess,0.5,484,COLAB,13,0.18
30,TOM,Tess,0.5,484,COLAB,13,0.19
31,TOM,Tess,0.5,484,COLAB,13,0.12
32,TOM,Tess,0.5,484,COLAB,13,0.16
33,TOM,Tess,0.5,484,COLAB,13,0.05
34,TOM,Tess,0.5,484,COLAB,13,0.49
35,TOM,Tess,0.5,484,COLAB,13,0
36,TOM,Tess,0.5,484,COLAB,13,0.28
37,TOM,Tess,0.5,484,COLAB,13,0.15
38,TOM,Tess,0.5,484,COLAB,13,0
39,TOM,Tess,0.5,484,COLAB,13,0
40,TOM,Tess,0.5,484,COLAB,13,0.06
41,TOM,Tess,0.5,484,COLAB,13,0.14
42,TOM,Tess,0.5,484,COLAB,13,0
43,TOM,Tess,0.5,484,COLAB,13,0
44,TOM,Tess,0.5,484,COLAB,13,0
45,TOM,Tess,0.5,484,COLAB,13,0
46,TOM,Tess,0.5,484,COLAB,13,0.48
47,TOM,Tess,0.5,484,COLAB,13,0
48,TOM,Tess,0.5,484,COLAB,13,0
49,TOM,Tess,0.5,484,COLAB,13,0
50,TOM,Tess,0.5,484,COLAB,13,0.51
1,TOM,Tess,0.5,484,COLAB,2,0.96
2,TOM,Tess,0.5,484,COLAB,2,0.98
3,TOM,Tess,0.5,484,COLAB,2,0.97
4,TOM,Tess,0.5,484,COLAB,2,0.94
5,TOM,Tess,0.5,484,COLAB,2,0.93
6,TOM,Tess,0.5,484,COLAB,2,0.94
7,TOM,Tess,0.5,484,COLAB,2,0.95
8,TOM,Tess,0.5,484,COLAB,2,0.97
9,TOM,Tess,0.5,484,COLAB,2,0.97
10,TOM,Tess,0.5,484,COLAB,2,0.99
11,TOM,Tess,0.5,484,COLAB,2,1
12,TOM,Tess,0.5,484,COLAB,2,0.99
13,TOM,Tess,0.5,484,COLAB,2,0.98
14,TOM,Tess,0.5,484,COLAB,2,0.98
15,TOM,Tess,0.5,484,COLAB,2,0.97
16,TOM,Tess,0.5,484,COLAB,2,0.96
17,TOM,Tess,0.5,484,COLAB,2,1
18,TOM,Tess,0.5,484,COLAB,2,0.95
19,TOM,Tess,0.5,484,COLAB,2,0.94
20,TOM,Tess,0.5,484,COLAB,2,1
21,TOM,Tess,0.5,484,COLAB,2,0.98
22,TOM,Tess,0.5,484,COLAB,2,0.95
23,TOM,Tess,0.5,484,COLAB,2,0.99
24,TOM,Tess,0.5,484,COLAB,2,0.99
25,TOM,Tess,0.5,484,COLAB,2,0.92
26,TOM,Tess,0.5,484,COLAB,2,0.97
27,TOM,Tess,0.5,484,COLAB,2,0.95
28,TOM,Tess,0.5,484,COLAB,2,0.98
29,TOM,Tess,0.5,484,COLAB,2,0.98
